"codeUnitName","shortCodeUnitName","nodeElementId","projectName","incomingDependencies","outgoingDependencies","communityId","clusteringCoefficient","articleRank","pageRank","pageToArticleRankDifference","betweenness","clusteringLabel","clusteringProbability","clusteringIsNoise","clusteringIsMedoid","clusteringSize","clusteringRadiusMax","clusteringRadiusAverage","clusteringNormalizedDistanceToMedoid","anomalyLabel","anomalyScore","anomalyTopFeature1","anomalyTopFeature2","anomalyTopFeature3","anomalyTopFeatureSHAPValue1","anomalyTopFeatureSHAPValue2","anomalyTopFeatureSHAPValue3","visualizationX","visualizationY","Source Cypher File: domains/anomaly-detection/features/AnomalyDetectionFeatures.cypher"
"org.axonframework.messaging.commandhandling","commandhandling","4:20573f9f-503a-43c3-9e81-35cbb125e934:20","axon-messaging-5.1.1",1148,297,0,0.27586206896551724,0.546558782532101,0.6344306241796944,0.08787184164759343,31.666666666666664,4,0.5068947145064354,0,0,62,13.317407706519589,6.518962898687835,0.4918654214523926,0,-0.06434198932466167,"","","",0,0,0,3.788858413696289,11.402840614318848,""
"org.axonframework.messaging.commandhandling.interception","interception","4:20573f9f-503a-43c3-9e81-35cbb125e934:21","axon-messaging-5.1.1",6,499,0,0.7142857142857143,0.15292880343895152,0.1530781635565359,0.00014936011758437395,0,4,1,0,0,62,13.317407706519589,6.518962898687835,0.2503484274849665,0,-0.13038619443484817,"","","",0,0,0,4.308036804199219,11.228291511535645,""
"org.axonframework.messaging.commandhandling.retry","retry","4:20573f9f-503a-43c3-9e81-35cbb125e934:22","axon-messaging-5.1.1",0,168,0,0.8,0.15000000000000002,0.15000000000000002,0,0,4,1,0,0,62,13.317407706519589,6.518962898687835,0.2661501809263192,0,-0.13608999329906962,"","","",0,0,0,4.401259422302246,11.653871536254883,""
"org.axonframework.messaging.commandhandling.tracing","tracing","4:20573f9f-503a-43c3-9e81-35cbb125e934:23","axon-messaging-5.1.1",7,156,0,0.7333333333333333,0.15000000000000002,0.15000000000000002,0,0,4,1,0,0,62,13.317407706519589,6.518962898687835,0.3295592916923576,0,-0.11104338885554477,"","","",0,0,0,4.5663018226623535,11.431228637695312,""
"org.axonframework.messaging.commandhandling.gateway","gateway","4:20573f9f-503a-43c3-9e81-35cbb125e934:24","axon-messaging-5.1.1",20,191,0,0.7222222222222222,0.1559223156461463,0.15641298880508114,0.0004906731589348345,0.3333333333333333,4,1,0,0,62,13.317407706519589,6.518962898687835,0.2806254281829465,0,-0.10774706934922407,"","","",0,0,0,4.126308441162109,11.26880168914795,""
"org.axonframework.messaging.commandhandling.annotation","annotation","4:20573f9f-503a-43c3-9e81-35cbb125e934:25","axon-messaging-5.1.1",13,437,1,0.580952380952381,0.1629903751095898,0.16598911666483884,0.0029987415552490404,236.17619047619047,4,1,0,1,62,13.317407706519589,6.518962898687835,0,0,-0.0842208211164559,"","","",0,0,0,5.300210475921631,11.728073120117188,""
"org.axonframework.messaging.commandhandling.configuration","configuration","4:20573f9f-503a-43c3-9e81-35cbb125e934:26","axon-messaging-5.1.1",11,292,2,0.7111111111111111,0.15000000000000002,0.15000000000000002,0,28.883333333333333,4,0.6326048337977772,0,0,62,13.317407706519589,6.518962898687835,0.39517721686180257,0,-0.10975805901860591,"","","",0,0,0,4.735384464263916,9.345479011535645,""
"org.axonframework.messaging.eventhandling","eventhandling","4:20573f9f-503a-43c3-9e81-35cbb125e934:27","axon-messaging-5.1.1",3260,699,3,0.2713178294573643,0.6302153712482559,0.9027774600214861,0.2725620887732302,82.2,4,0.6347767462756806,0,0,62,13.317407706519589,6.518962898687835,0.6582886080949287,0,-0.015299923534210613,"","","",0,0,0,7.263560771942139,10.007729530334473,""
"org.axonframework.messaging.eventhandling.conversion","conversion","4:20573f9f-503a-43c3-9e81-35cbb125e934:28","axon-messaging-5.1.1",18,35,4,0.4166666666666667,0.16680134512093764,0.1682027784959505,0.0014014333750128616,64.69999999999999,4,0.47632780003714664,0,0,62,13.317407706519589,6.518962898687835,0.7633408932154544,0,-0.09658473400416623,"","","",0,0,0,5.595826148986816,8.558971405029297,""
"org.axonframework.messaging.eventhandling.interception","interception","4:20573f9f-503a-43c3-9e81-35cbb125e934:29","axon-messaging-5.1.1",4,218,3,0.8095238095238095,0.15325984139024126,0.15345991090355088,0.0002000695133096142,3.833333333333333,4,0.7743949081794956,0,0,62,13.317407706519589,6.518962898687835,0.6060741578894855,0,-0.13520327773116053,"","","",0,0,0,7.142761707305908,10.149860382080078,""
"org.axonframework.messaging.eventhandling.tracing","tracing","4:20573f9f-503a-43c3-9e81-35cbb125e934:30","axon-messaging-5.1.1",6,135,0,0.9,0.15000000000000002,0.15000000000000002,0,0,4,0.739391737933627,0,0,62,13.317407706519589,6.518962898687835,0.4793751351440133,0,-0.11596908516745541,"","","",0,0,0,5.6669697761535645,10.868401527404785,""
"org.axonframework.messaging.eventhandling.replay","replay","4:20573f9f-503a-43c3-9e81-35cbb125e934:31","axon-messaging-5.1.1",57,197,0,0.7575757575757576,0.22601946554483998,0.2540440714487176,0.02802460590387762,85.75,4,0.8203849838009752,0,0,62,13.317407706519589,6.518962898687835,0.37692552894547265,0,-0.10874587933732593,"","","",0,0,0,6.2950119972229,10.216967582702637,""
"org.axonframework.messaging.eventhandling.replay.annotation","annotation","4:20573f9f-503a-43c3-9e81-35cbb125e934:32","axon-messaging-5.1.1",6,159,1,0.7142857142857143,0.15000000000000002,0.15000000000000002,0,0,4,0.8203849838009752,0,0,62,13.317407706519589,6.518962898687835,0.43789603996712717,0,-0.13670318564575423,"","","",0,0,0,6.40498685836792,11.395159721374512,""
"org.axonframework.messaging.eventhandling.gateway","gateway","4:20573f9f-503a-43c3-9e81-35cbb125e934:33","axon-messaging-5.1.1",9,126,3,0.75,0.15267250077814568,0.1528496910898733,0.00017719031172763744,2.376190476190476,4,0.8574870267848392,0,0,62,13.317407706519589,6.518962898687835,0.27241109565770083,0,-0.12274405497660135,"","","",0,0,0,5.992435932159424,10.053254127502441,""
"org.axonframework.messaging.eventhandling.processing","processing","4:20573f9f-503a-43c3-9e81-35cbb125e934:34","axon-messaging-5.1.1",14,222,5,0.6083333333333333,0.19792728335527965,0.24118396990265775,0.043256686547378104,40.11904761904762,3,0.9742879633644806,0,0,14,10.451512883417308,5.9200608279622555,0.7455038822983543,0,-0.11468199270770535,"","","",0,0,0,8.938246726989746,9.690845489501953,""
"org.axonframework.messaging.eventhandling.processing.subscribing","subscribing","4:20573f9f-503a-43c3-9e81-35cbb125e934:35","axon-messaging-5.1.1",15,913,5,0.6483516483516484,0.16833921472811048,0.16969937071158647,0.0013601559834759969,37,4,0.5178403291968355,0,0,62,13.317407706519589,6.518962898687835,0.8874870174409565,0,-0.07901221465070568,"","","",0,0,0,7.621829032897949,9.09323501586914,""
"org.axonframework.messaging.eventhandling.processing.errorhandling","errorhandling","4:20573f9f-503a-43c3-9e81-35cbb125e934:36","axon-messaging-5.1.1",13,8,5,0.9333333333333333,0.16092266347736617,0.1616663064465196,0.0007436429691534407,1.25,3,1,0,0,14,10.451512883417308,5.9200608279622555,0.40491941622863914,0,-0.11323099704163153,"","","",0,0,0,9.268253326416016,9.49323844909668,""
"org.axonframework.messaging.eventhandling.processing.streaming","streaming","4:20573f9f-503a-43c3-9e81-35cbb125e934:37","axon-messaging-5.1.1",5,16,6,0.8,0.15363165443249183,0.15374379141241695,0.00011213697992512595,15.833333333333332,3,0.9685003703443434,0,0,14,10.451512883417308,5.9200608279622555,1,0,-0.09652449987835626,"","","",0,0,0,8.631731986999512,10.026761054992676,""
"org.axonframework.messaging.eventhandling.processing.streaming.segmenting","segmenting","4:20573f9f-503a-43c3-9e81-35cbb125e934:38","axon-messaging-5.1.1",117,234,5,0.5359477124183006,0.401037606836205,0.4871518088982975,0.08611420206209253,61.583333333333336,3,1,0,1,14,10.451512883417308,5.9200608279622555,0,0,-0.09025514696726983,"","","",0,0,0,9.705119132995605,9.851944923400879,""
"org.axonframework.messaging.eventhandling.processing.streaming.pooled","pooled","4:20573f9f-503a-43c3-9e81-35cbb125e934:39","axon-messaging-5.1.1",65,2877,5,0.4238095238095238,0.17201124198742732,0.1738728828529584,0.001861640865531089,45,3,0.7488243587838019,0,0,14,10.451512883417308,5.9200608279622555,0.5936876649962631,0,-0.08530498372092848,"","","",0,0,0,9.577171325683594,9.78564739227295,""
"org.axonframework.messaging.eventhandling.processing.streaming.token","token","4:20573f9f-503a-43c3-9e81-35cbb125e934:40","axon-messaging-5.1.1",469,19,6,0.35789473684210527,0.48531058659172027,0.6347725862167835,0.14946199962506318,97.16666666666666,3,0.9685003703443434,0,0,14,10.451512883417308,5.9200608279622555,0.7397919263010292,0,-0.054982676036331835,"","","",0,0,0,8.999414443969727,10.052712440490723,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store","store","4:20573f9f-503a-43c3-9e81-35cbb125e934:41","axon-messaging-5.1.1",27,10,5,0.7222222222222222,0.25471207721855094,0.2640991618169623,0.009387084598411366,1.5,3,1,0,0,14,10.451512883417308,5.9200608279622555,0.36557079606181575,0,-0.10641279609447829,"","","",0,0,0,10.355155944824219,10.368877410888672,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory","inmemory","4:20573f9f-503a-43c3-9e81-35cbb125e934:42","axon-messaging-5.1.1",3,31,5,0.9333333333333333,0.15061657161461714,0.15063158926807463,1.5017653457488622e-05,0,3,0.7488243587838019,0,0,14,10.451512883417308,5.9200608279622555,0.5567578584653139,0,-0.1316755552771266,"","","",0,0,0,9.934946060180664,10.04244327545166,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc","jdbc","4:20573f9f-503a-43c3-9e81-35cbb125e934:43","axon-messaging-5.1.1",13,160,5,0.4888888888888889,0.15000000000000002,0.15000000000000002,0,0,3,0.7488243587838019,0,0,14,10.451512883417308,5.9200608279622555,0.655928267034042,0,-0.11925930456299005,"","","",0,0,0,10.273383140563965,10.236510276794434,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa","jpa","4:20573f9f-503a-43c3-9e81-35cbb125e934:44","axon-messaging-5.1.1",4,99,5,0.5277777777777778,0.15000000000000002,0.15000000000000002,0,0,3,0.7488243587838019,0,0,14,10.451512883417308,5.9200608279622555,0.5942803291165115,0,-0.12881352626494286,"","","",0,0,0,9.981961250305176,10.220807075500488,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.annotation","annotation","4:20573f9f-503a-43c3-9e81-35cbb125e934:45","axon-messaging-5.1.1",1,30,6,0.6666666666666666,0.15000000000000002,0.15000000000000002,0,0,4,0.5716416825112769,0,0,62,13.317407706519589,6.518962898687835,0.8711472868474117,0,-0.12500006359821098,"","","",0,0,0,7.588687896728516,10.337724685668945,""
"org.axonframework.messaging.eventhandling.annotation","annotation","4:20573f9f-503a-43c3-9e81-35cbb125e934:46","axon-messaging-5.1.1",16,642,1,0.5333333333333333,0.1666695601711533,0.17115028586551376,0.004480725694360449,241.65238095238095,4,1,0,0,62,13.317407706519589,6.518962898687835,0.20515587891492765,0,-0.06777140951880051,"","","",0,0,0,6.097962379455566,11.667742729187012,""
"org.axonframework.messaging.eventhandling.configuration","configuration","4:20573f9f-503a-43c3-9e81-35cbb125e934:47","axon-messaging-5.1.1",84,547,5,0.5614035087719298,0.20485491321748242,0.20815279671597614,0.00329788349849372,104,3,1,0,0,14,10.451512883417308,5.9200608279622555,0.6390587682868982,0,-0.083679184182545,"","","",0,0,0,8.725954055786133,9.40771484375,""
"org.axonframework.messaging.core","core","4:20573f9f-503a-43c3-9e81-35cbb125e934:48","axon-messaging-5.1.1",13603,395,0,0.1479835953520164,4.520227917997469,6.402426535228737,1.8821986172312677,1185.5333333333333,4,0.8574870267848392,0,0,62,13.317407706519589,6.518962898687835,0.30329293069392504,1,0.0400940800213998,"pageRank","pageToArticleRankDifference","articleRank",-0.19066474983905274,-0.17339800344813233,-0.14035103400619442,5.199911594390869,10.163260459899902,""
"org.axonframework.messaging.core.unitofwork","unitofwork","4:20573f9f-503a-43c3-9e81-35cbb125e934:49","axon-messaging-5.1.1",12129,109,5,0.16170634920634921,1.1255201076426977,1.6039502192687656,0.47843011162606786,392.66666666666663,4,0.6954839052135754,0,0,62,13.317407706519589,6.518962898687835,0.8318868288241035,1,0.005976752435219446,"pageToArticleRankDifference","pageRank","articleRank",-0.1620849948437063,-0.16092434588760457,-0.12887548303261104,7.756652355194092,9.970117568969727,""
"org.axonframework.messaging.core.unitofwork.transaction","transaction","4:20573f9f-503a-43c3-9e81-35cbb125e934:50","axon-messaging-5.1.1",18,32,5,0.5,0.17822282197057468,0.18982209351546608,0.011599271544891404,177.66666666666666,3,0.8161446862240627,0,0,14,10.451512883417308,5.9200608279622555,0.4961368040047171,0,-0.0786038140016112,"","","",0,0,0,9.331870079040527,10.283671379089355,""
"org.axonframework.messaging.core.unitofwork.transaction.jdbc","jdbc","4:20573f9f-503a-43c3-9e81-35cbb125e934:51","axon-messaging-5.1.1",3,24,7,0.39285714285714285,0.15501533255789365,0.15546428571428575,0.00044895315639209565,5,-1,0,1,0,18,0,0,0,0,-0.07175212730430242,"","","",0,0,0,6.121796131134033,9.37775707244873,""
"org.axonframework.messaging.core.unitofwork.transaction.jpa","jpa","4:20573f9f-503a-43c3-9e81-35cbb125e934:52","axon-messaging-5.1.1",8,101,7,0.3888888888888889,0.15501533255789365,0.15546428571428575,0.00044895315639209565,2,-1,0,1,0,18,0,0,0,0,-0.08377789216081544,"","","",0,0,0,5.64655876159668,9.778350830078125,""
"org.axonframework.messaging.core.unitofwork.annotation","annotation","4:20573f9f-503a-43c3-9e81-35cbb125e934:53","axon-messaging-5.1.1",1,17,1,1,0.15000000000000002,0.15000000000000002,0,0,4,0.7743949081794956,0,0,62,13.317407706519589,6.518962898687835,0.4093946688165132,0,-0.13014628916448234,"","","",0,0,0,6.304829120635986,11.508605003356934,""
"org.axonframework.messaging.core.timeout","timeout","4:20573f9f-503a-43c3-9e81-35cbb125e934:54","axon-messaging-5.1.1",9,182,0,0.7619047619047619,0.15000000000000002,0.15000000000000002,0,0,4,1,0,0,62,13.317407706519589,6.518962898687835,0.23904480237207595,0,-0.14236788851513899,"","","",0,0,0,5.885556221008301,11.082795143127441,""
"org.axonframework.messaging.core.conversion","conversion","4:20573f9f-503a-43c3-9e81-35cbb125e934:55","axon-messaging-5.1.1",72,21,4,0.3894736842105263,0.21627730096537948,0.25795113233345124,0.04167383136807176,351.3261904761904,-1,0,1,0,18,0,0,0,0,-0.04981005362073043,"","","",0,0,0,4.1323370933532715,9.396723747253418,""
"org.axonframework.messaging.core.sequencing","sequencing","4:20573f9f-503a-43c3-9e81-35cbb125e934:56","axon-messaging-5.1.1",24,136,3,0.5333333333333333,0.2006200090106589,0.22098917822450576,0.02036916921384685,455.27619047619044,4,0.7743949081794956,0,0,62,13.317407706519589,6.518962898687835,0.5110946060402879,0,-0.0894499301166965,"","","",0,0,0,6.808509349822998,10.233683586120605,""
