"projectName","shortCodeUnitName","codeUnitName","nodeEmbeddingTop3SHAPValueSum","rank","Source Cypher File: domains/anomaly-detection/labels/AnomalyDetectionArchetypeBridge.cypher"
"axon-common-5.1.1","util","org.axonframework.common.util",-0.5081720040540603,1,""
"axon-common-5.1.1","annotation","org.axonframework.common.annotation",-0.16236812626693264,2,""
"axon-messaging-5.1.1","annotation","org.axonframework.messaging.core.annotation",-0.12540998095633055,3,""
"axon-common-5.1.1","common","org.axonframework.common",-0.09358910709736336,4,""
"axon-common-5.1.1","configuration","org.axonframework.common.configuration",-0.08945540926774836,5,""
"axon-messaging-5.1.1","unitofwork","org.axonframework.messaging.core.unitofwork",-0.06607473741303511,6,""
"axon-messaging-5.1.1","core","org.axonframework.messaging.core",-0.034688457368338664,7,""
