"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","stronglyConnectedComponentId","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","communityFastRpHdbscanLabel","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_Summary.cypher"
"./cli.ts","cli",0,"0,0",0,"0,4,20",,0,0,0,0,4,,0,2,""
"./copy-template.ts","copy-template",1,"5,5",1,"7,37,10",,1,1,1,2,17,,2,33,""
"./index.ts","create-react-router",1,"5,5",1,"7,37,10",,2,1,1,2,0,,0,28,""
"./loading-indicator.ts","loading-indicator",1,"5,5",1,"7,37,10",,3,1,1,2,11,,1,12,""
"./prompt.ts","prompt",1,"5,5",1,"7,37,10",,4,1,1,3,3,,1,2,""
"./prompts-confirm.ts","prompts-confirm",1,"5,5",1,"7,37,10",,5,1,1,3,7,,1,5,""
"./prompts-multi-select.ts","prompts-multi-select",1,"5,5",1,"7,37,10",,6,1,1,3,5,,1,5,""
"./prompts-prompt-base.ts","prompts-prompt-base",1,"5,5",1,"7,37,10",,7,1,1,3,4,,8,14,""
"./prompts-select.ts","prompts-select",1,"5,5",1,"7,37,10",,8,1,1,3,19,,3,6,""
"./prompts-text.ts","prompts-text",1,"5,5",1,"7,37,10",,9,1,1,3,12,,1,8,""
"./utils.ts","utils",1,"5,5",1,"7,37,10",,10,1,1,3,14,,36,28,""
"./binaryTypes.ts","binaryTypes",2,"13,13",2,"13,39,11",,11,2,2,1,16,,1,0,""
"./index.ts","react-router-architect",2,"13,13",2,"13,39,11",,12,2,2,2,4,,3,0,""
"./server.ts","server",2,"13,13",2,"13,39,11",,12,2,2,2,6,,3,22,""
"./sessions/arcTableSessionStorage.ts","arcTableSessionStorage",2,"13,13",2,"13,39,11",,13,2,2,1,5,,1,6,""
"./index.ts","react-router-express",3,"16,16",3,"16,5,21",,14,3,3,2,4,,3,0,""
"./server.ts","server",3,"16,16",3,"16,5,21",,14,3,3,2,2,,3,18,""
"./index.ts","react-router-node",4,"18,18",4,"18,6,22",,15,4,4,2,3,,2,0,""
"./server.ts","server",4,"18,18",4,"18,6,22",,15,4,4,2,14,,2,3,""
"./stream.ts","stream",4,"18,18",4,"18,6,22",,16,4,4,1,9,,4,11,""
"./sessions/fileStorage.ts","fileStorage",4,"18,18",4,"18,6,22",,17,4,4,1,1,,1,9,""
"./config.ts","config",5,"28,63",5,"47,3,12",,18,5,5,3,9,,5,0,""
"./manifest.ts","manifest",5,"31,63",5,"31,0,12",,19,5,6,1,12,,2,0,""
"./routes.ts","routes",5,"31,63",5,"31,0,12",,20,5,6,3,0,,9,0,""
"./cli/commands.ts","commands",5,"26,63",5,"26,1,12",,21,5,7,3,3,,5,15,""
"./cli/detectPackageManager.ts","detectPackageManager",5,"28,63",5,"47,3,12",,22,5,5,1,18,,1,1,""
"./cli/run.ts","run",5,"26,63",5,"26,1,12",,23,5,7,1,2,,0,9,""
"./cli/useJavascript.ts","useJavascript",5,"26,63",5,"26,1,12",,24,5,7,1,1,,1,6,""
"./config/config.ts","config",5,"28,63",5,"47,3,12",,18,5,5,4,19,,16,40,""
"./config/format.ts","format",5,"31,63",5,"31,0,12",,25,5,6,2,11,,1,0,""
"./config/is-react-router-repo.ts","is-react-router-repo",5,"31,63",5,"31,0,12",,26,5,6,2,7,,2,5,""
"./config/routes.ts","routes",5,"31,63",5,"31,0,12",,20,5,6,4,2,,25,28,""
"./typegen/context.ts","context",5,"28,63",5,"47,3,12",,27,5,5,3,16,,3,0,""
"./typegen/generate.ts","generate",5,"28,63",5,"47,3,12",,28,5,5,3,11,,5,24,""
"./typegen/index.ts","typegen",5,"28,63",5,"47,3,12",,29,5,5,3,0,,4,10,""
"./typegen/params.ts","params",5,"28,63",5,"47,3,12",,30,5,5,1,17,,1,0,""
"./typegen/route.ts","route",5,"31,63",5,"31,0,12",,31,5,6,2,12,,2,0,""
"./vite/babel.ts","babel",5,"63,63",5,"47,3,12",,32,5,6,3,4,,8,1,""
"./vite/build.ts","build",5,"31,63",5,"31,0,12",,33,5,6,3,9,,1,8,""
"./vite/cache.ts","cache",5,"31,63",5,"31,0,12",,34,5,6,2,1,,3,0,""
"./vite/cloudflare-dev-proxy.ts","cloudflare-dev-proxy",5,"31,63",5,"31,0,12",,35,5,6,2,3,,1,15,""
"./vite/combine-urls.ts","combine-urls",5,"31,63",5,"31,0,12",,36,5,6,1,3,,1,0,""
"./vite/dev.ts","dev",5,"26,63",5,"26,1,12",,37,5,7,2,13,,1,11,""
"./vite/has-dependency.ts","has-dependency",5,"63,63",5,"63,3,12",,38,5,6,2,13,,2,1,""
"./vite/has-rsc-plugin.ts","has-rsc-plugin",5,"26,63",5,"26,1,12",,39,5,7,2,10,,2,3,""
"./vite/load-dotenv.ts","load-dotenv",5,"63,63",5,"63,3,12",,40,5,6,2,15,,2,4,""
"./vite/node-adapter.ts","node-adapter",5,"31,63",5,"31,0,12",,41,5,6,2,12,,2,5,""
"./vite/optimize-deps-entries.ts","optimize-deps-entries",5,"28,63",5,"47,3,12",,42,5,5,4,1,,2,3,""
"./vite/plugin.ts","plugin",5,"31,63",5,"31,0,12",,43,5,6,4,5,,9,150,""
"./vite/profiler.ts","profiler",5,"26,63",5,"26,1,12",,44,5,7,2,5,,5,9,""
"./vite/remove-exports.ts","remove-exports",5,"63,63",5,"63,3,12",,45,5,6,3,14,,2,30,""
