"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"axon-conversion-5.1.2","axon-conversion-5.1.2","centralityBetweenness",5,""
"axon-eventsourcing-5.1.2","axon-eventsourcing-5.1.2","centralityBetweenness",3,""
"axon-modelling-5.1.2","axon-modelling-5.1.2","centralityBetweenness",3,""
"axon-messaging-5.1.2","axon-messaging-5.1.2","centralityBetweenness",2,""
"axon-server-connector-5.1.2","axon-server-connector-5.1.2","centralityBetweenness",2,""
"axon-common-5.1.2","axon-common-5.1.2","centralityBetweenness",0,""
"axon-metrics-micrometer-5.1.2","axon-metrics-micrometer-5.1.2","centralityBetweenness",0,""
"axon-test-5.1.2","axon-test-5.1.2","centralityBetweenness",0,""
"axon-tracing-opentelemetry-5.1.2","axon-tracing-opentelemetry-5.1.2","centralityBetweenness",0,""
"axon-update-5.1.2","axon-update-5.1.2","centralityBetweenness",0,""
"axoniq-spring-boot-autoconfigure-5.1.2","axoniq-spring-boot-autoconfigure-5.1.2","centralityBetweenness",0,""
