"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"axon-server-connector-5.1.2","axon-server-connector-5.1.2","centralityCostEffectiveLazyForward",1.74,""
"axon-eventsourcing-5.1.2","axon-eventsourcing-5.1.2","centralityCostEffectiveLazyForward",1.2500000000000002,""
"axon-tracing-opentelemetry-5.1.2","axon-tracing-opentelemetry-5.1.2","centralityCostEffectiveLazyForward",1.08,""
"axon-update-5.1.2","axon-update-5.1.2","centralityCostEffectiveLazyForward",1,""
"axoniq-spring-boot-autoconfigure-5.1.2","axoniq-spring-boot-autoconfigure-5.1.2","centralityCostEffectiveLazyForward",1,""
"axon-common-5.1.2","axon-common-5.1.2","centralityCostEffectiveLazyForward",0,""
"axon-conversion-5.1.2","axon-conversion-5.1.2","centralityCostEffectiveLazyForward",0,""
"axon-messaging-5.1.2","axon-messaging-5.1.2","centralityCostEffectiveLazyForward",0,""
"axon-metrics-micrometer-5.1.2","axon-metrics-micrometer-5.1.2","centralityCostEffectiveLazyForward",0,""
"axon-modelling-5.1.2","axon-modelling-5.1.2","centralityCostEffectiveLazyForward",0,""
"axon-test-5.1.2","axon-test-5.1.2","centralityCostEffectiveLazyForward",0,""
