"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"axon-common-5.1.2","axon-common-5.1.2","centralityArticleRank",1.2742592678330975,""
"axon-messaging-5.1.2","axon-messaging-5.1.2","centralityArticleRank",0.7269802951841929,""
"axon-conversion-5.1.2","axon-conversion-5.1.2","centralityArticleRank",0.21458816645515671,""
"axon-server-connector-5.1.2","axon-server-connector-5.1.2","centralityArticleRank",0.18374436090225565,""
"axon-eventsourcing-5.1.2","axon-eventsourcing-5.1.2","centralityArticleRank",0.17913685386354464,""
"axon-modelling-5.1.2","axon-modelling-5.1.2","centralityArticleRank",0.16390475792040657,""
"axon-metrics-micrometer-5.1.2","axon-metrics-micrometer-5.1.2","centralityArticleRank",0.15000000000000002,""
"axon-test-5.1.2","axon-test-5.1.2","centralityArticleRank",0.15000000000000002,""
"axon-tracing-opentelemetry-5.1.2","axon-tracing-opentelemetry-5.1.2","centralityArticleRank",0.15000000000000002,""
"axon-update-5.1.2","axon-update-5.1.2","centralityArticleRank",0.15000000000000002,""
"axoniq-spring-boot-autoconfigure-5.1.2","axoniq-spring-boot-autoconfigure-5.1.2","centralityArticleRank",0.15000000000000002,""
