"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"axon-common-5.1.2","axon-common-5.1.2",0.6726921029522529,0,10,0,""
"axon-messaging-5.1.2","axon-messaging-5.1.2",0.5511709891407103,0.24282071739881386,7,2,""
"axon-conversion-5.1.2","axon-conversion-5.1.2",0.4134909118636947,0.1503831092912654,5,1,""
"axon-modelling-5.1.2","axon-modelling-5.1.2",0.19124436785233467,0.36603727774545064,2,3,""
"axon-eventsourcing-5.1.2","axon-eventsourcing-5.1.2",0.1694924746713524,0.40879074927552733,2,4,""
"axon-server-connector-5.1.2","axon-server-connector-5.1.2",0.08613381424271625,0.44668149487917863,1,5,""
"axon-metrics-micrometer-5.1.2","axon-metrics-micrometer-5.1.2",0,0.27359966963790217,0,2,""
"axon-test-5.1.2","axon-test-5.1.2",0,0.31149041524155346,0,3,""
"axon-tracing-opentelemetry-5.1.2","axon-tracing-opentelemetry-5.1.2",0,0.27359966963790217,0,2,""
"axon-update-5.1.2","axon-update-5.1.2",0,0.1503831092912654,0,1,""
"axoniq-spring-boot-autoconfigure-5.1.2","axoniq-spring-boot-autoconfigure-5.1.2",0,0.38529284911917216,0,4,""
