"rootProjectName","moduleName","numberOfElements","numberOfGitCommits","incomingDependencies","outgoingDependencies","Source Cypher File: Internal_Dependencies/List_all_Typescript_modules.cypher"
"react-router-6.29.0","react-router",7,264,0,17,""
"react-router-6.29.0","react-router-dom",63,422,0,156,""
"react-router-6.29.0","server",6,163,0,39,""
"react-router-6.29.0","react-router-native",17,153,0,24,""
