"directoryPath","directoryName","directoryParentPath","directoryParentName","mainAuthor","secondAuthor","thirdAuthor","authorCount","fileCount","commitCount","lastCreationDate","lastModificationDate","lastCommitDate","daysSinceLastCommit","daysSinceLastCreation","daysSinceLastModification","maxCommitSha","maxFileRelativePath","directoryPathLength","combinedDirectoriesCount","Source Cypher File: GitLog/List_git_file_directories_with_commit_statistics.cypher"
"react-router-7.13.0/examples/auth-router-provider/src","src","react-router-7.13.0/examples/auth-router-provider","auth-router-provider","Matt Brophy",,,1,5,9,"2023-07-12","2025-07-24","2025-07-24",187,929,186,"f660702c34a10f8f616c093b36a4ddb7a4fa76d4","react-router-7.13.0/examples/auth-router-provider/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/examples/auth/src","src","react-router-7.13.0/examples/auth","auth","Matt Brophy","Michael Jackson","Chance Strickland",8,5,27,"2021-10-04","2025-07-24","2025-07-24",187,1576,186,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.13.0/examples/auth/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/examples/basic","basic","react-router-7.13.0/examples","examples","Matt Brophy","Michael Jackson","Chance Strickland",8,11,88,"2021-09-30","2025-12-11","2025-12-11",47,1579,46,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.13.0/examples/basic/vite.config.ts",3,1,""
"react-router-7.13.0/examples/basic-data-router","basic-data-router","react-router-7.13.0/examples","examples","Matt Brophy","Michaël De Boey","Tim Dorr",6,12,42,"2023-03-29","2025-12-17","2025-12-17",41,1034,41,"fdb90690cb74b1060f9e9de550520f30f9c2ef08","react-router-7.13.0/examples/basic-data-router/vite.config.ts",3,1,""
"react-router-7.13.0/examples/basic-data-router/src","src","react-router-7.13.0/examples/basic-data-router","basic-data-router","Matt Brophy",,,1,4,11,"2023-03-29","2025-07-24","2025-07-24",187,1034,186,"fdb90690cb74b1060f9e9de550520f30f9c2ef08","react-router-7.13.0/examples/basic-data-router/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/examples/basic/src","src","react-router-7.13.0/examples/basic","basic","Matt Brophy","Michael Jackson","Ryan Florence",7,4,23,"2021-08-23","2025-07-24","2025-07-24",187,1617,186,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.13.0/examples/basic/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/examples/custom-filter-link","custom-filter-link","react-router-7.13.0/examples","examples","Matt Brophy","Michael Jackson","Chance Strickland",10,13,81,"2021-10-08","2025-12-11","2025-12-11",47,1572,46,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.13.0/examples/custom-filter-link/vite.config.ts",3,1,""
"react-router-7.13.0/examples/custom-filter-link/src","src","react-router-7.13.0/examples/custom-filter-link","custom-filter-link","Matt Brophy","Chance Strickland","Logan McAnsh",6,5,18,"2021-10-07","2025-07-24","2025-07-24",187,1572,186,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.13.0/examples/custom-filter-link/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/examples/custom-link","custom-link","react-router-7.13.0/examples","examples","Matt Brophy","Michael Jackson","Chance Strickland",9,12,79,"2021-10-29","2025-12-11","2025-12-11",47,1550,46,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.13.0/examples/custom-link/vite.config.ts",3,1,""
"react-router-7.13.0/examples/custom-link/src","src","react-router-7.13.0/examples/custom-link","custom-link","Matt Brophy","Chance Strickland","Logan McAnsh",5,4,16,"2021-10-07","2025-07-24","2025-07-24",187,1572,186,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.13.0/examples/custom-link/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/examples/custom-query-parsing","custom-query-parsing","react-router-7.13.0/examples","examples","Matt Brophy","Michael Jackson","Chance Strickland",11,13,85,"2021-10-20","2025-12-11","2025-12-11",47,1559,46,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.13.0/examples/custom-query-parsing/vite.config.ts",3,1,""
"react-router-7.13.0/examples/custom-query-parsing/src","src","react-router-7.13.0/examples/custom-query-parsing","custom-query-parsing","Matt Brophy","Michael Jackson","Chance Strickland",7,4,23,"2021-10-20","2025-07-24","2025-07-24",187,1559,186,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.13.0/examples/custom-query-parsing/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/examples/custom-query-parsing/types","types","react-router-7.13.0/examples/custom-query-parsing","custom-query-parsing","Michael Jackson","Logan McAnsh","Matt Brophy",3,1,5,"2021-10-20","2021-10-20","2024-03-27",671,1559,1559,"dd0de338dfb32e38d1f4b091b3442ae55515edc3","react-router-7.13.0/examples/custom-query-parsing/types/jsurl.d.ts",4,1,""
"react-router-7.13.0/examples/data-router","data-router","react-router-7.13.0/examples","examples","Matt Brophy","Michaël De Boey","Pedro Cattori",8,13,77,"2022-09-08","2025-12-17","2025-12-17",41,1236,41,"fc345a0a452c2a768709bb55bf02bc906f151504","react-router-7.13.0/examples/data-router/vite.config.ts",3,1,""
"react-router-7.13.0/examples/data-router/src","src","react-router-7.13.0/examples/data-router","data-router","Matt Brophy","Michaël De Boey","Chance Strickland",4,5,30,"2022-09-08","2025-07-24","2025-07-24",187,1236,186,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-7.13.0/examples/data-router/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/examples/error-boundaries","error-boundaries","react-router-7.13.0/examples","examples","Matt Brophy","Pedro Cattori","Michaël De Boey",7,13,52,"2022-09-08","2025-12-11","2025-12-11",47,1236,46,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.13.0/examples/error-boundaries/vite.config.ts",3,1,""
"react-router-7.13.0/examples/error-boundaries/src","src","react-router-7.13.0/examples/error-boundaries","error-boundaries","Matt Brophy","Pedro Cattori",,2,5,13,"2022-09-08","2025-07-24","2025-07-24",187,1236,186,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-7.13.0/examples/error-boundaries/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/examples/lazy-loading","lazy-loading","react-router-7.13.0/examples","examples","Matt Brophy","Chance Strickland","Michael Jackson",9,14,77,"2021-10-21","2025-12-11","2025-12-11",47,1559,46,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.13.0/examples/lazy-loading/vite.config.ts",3,1,""
"react-router-7.13.0/examples/lazy-loading-router-provider","lazy-loading-router-provider","react-router-7.13.0/examples","examples","Matt Brophy","Michaël De Boey","Tim Dorr",6,14,43,"2023-03-08","2025-12-11","2025-12-11",47,1056,46,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.13.0/examples/lazy-loading-router-provider/vite.config.ts",3,1,""
"react-router-7.13.0/examples/lazy-loading-router-provider/src","src","react-router-7.13.0/examples/lazy-loading-router-provider","lazy-loading-router-provider","Matt Brophy",,,1,6,11,"2023-03-08","2025-07-24","2025-07-24",187,1056,186,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-7.13.0/examples/lazy-loading-router-provider/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/examples/lazy-loading-router-provider/src/pages","pages","react-router-7.13.0/examples/lazy-loading-router-provider/src","src","Matt Brophy",,,1,2,7,"2023-03-08","2023-06-06","2024-03-27",671,1056,965,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-7.13.0/examples/lazy-loading-router-provider/src/pages/Dashboard.tsx",5,1,""
"react-router-7.13.0/examples/lazy-loading/src","src","react-router-7.13.0/examples/lazy-loading","lazy-loading","Matt Brophy","Michael Jackson","Logan McAnsh",4,6,16,"2021-10-21","2025-07-24","2025-07-24",187,1559,186,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.13.0/examples/lazy-loading/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/examples/lazy-loading/src/pages","pages","react-router-7.13.0/examples/lazy-loading/src","src","Matt Brophy","Michael Jackson","Logan McAnsh",3,2,8,"2021-10-21","2023-06-06","2024-03-27",671,1559,965,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-7.13.0/examples/lazy-loading/src/pages/Dashboard.tsx",5,1,""
"react-router-7.13.0/examples/modal","modal","react-router-7.13.0/examples","examples","Matt Brophy","Michael Jackson","Chance Strickland",9,13,82,"2021-10-08","2025-12-11","2025-12-11",47,1572,46,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.13.0/examples/modal/vite.config.ts",3,1,""
"react-router-7.13.0/examples/modal-route-with-outlet","modal-route-with-outlet","react-router-7.13.0/examples","examples","Matt Brophy","Shane Walker","Jacob Ebey",5,13,26,"2023-07-19","2025-12-11","2025-12-11",47,923,46,"fad3bc011140d6daec3d03889ac30375aca11c05","react-router-7.13.0/examples/modal-route-with-outlet/vite.config.ts",3,1,""
"react-router-7.13.0/examples/modal-route-with-outlet/src","src","react-router-7.13.0/examples/modal-route-with-outlet","modal-route-with-outlet","Matt Brophy","Shane Walker",,2,5,8,"2023-07-19","2025-07-24","2025-07-24",187,923,186,"fad3bc011140d6daec3d03889ac30375aca11c05","react-router-7.13.0/examples/modal-route-with-outlet/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/examples/modal/src","src","react-router-7.13.0/examples/modal","modal","Matt Brophy","Michael Jackson","Chance Strickland",6,5,21,"2021-10-07","2025-07-24","2025-07-24",187,1572,186,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.13.0/examples/modal/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/examples/multi-app","multi-app","react-router-7.13.0/examples","examples","Matt Brophy","Chance Strickland","Michael Jackson",12,18,75,"2021-10-22","2025-12-11","2025-12-11",47,1557,46,"f9b5e5fcb783f99a15e09ea0683f3eaad03bbf00","react-router-7.13.0/examples/multi-app/vite.config.js",3,1,""
"react-router-7.13.0/examples/multi-app/home","home","react-router-7.13.0/examples/multi-app","multi-app","Matt Brophy","Michael Jackson","Logan McAnsh",4,4,14,"2021-10-22","2025-07-24","2025-07-24",187,1557,186,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-7.13.0/examples/multi-app/home/no-match.jsx",4,1,""
"react-router-7.13.0/examples/multi-app/inbox","inbox","react-router-7.13.0/examples/multi-app","multi-app","Matt Brophy","Michael Jackson","Chance Strickland",5,6,17,"2021-10-22","2025-07-24","2025-07-24",187,1557,186,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-7.13.0/examples/multi-app/inbox/no-match.jsx",4,1,""
"react-router-7.13.0/examples/navigation-blocking","navigation-blocking","react-router-7.13.0/examples","examples","Matt Brophy","Chance Strickland","Tim Dorr",8,11,54,"2023-01-13","2025-12-17","2025-12-17",41,1109,41,"fdadc703f97d2feda562f4365f9fbd2ed5d6f4a9","react-router-7.13.0/examples/navigation-blocking/vite.config.ts",3,1,""
"react-router-7.13.0/examples/navigation-blocking/src","src","react-router-7.13.0/examples/navigation-blocking","navigation-blocking","Matt Brophy","Chance Strickland",,2,3,20,"2023-01-13","2025-07-24","2025-07-24",187,1109,186,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-7.13.0/examples/navigation-blocking/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/examples/notes","notes","react-router-7.13.0/examples","examples","Matt Brophy","Pedro Cattori","Michael Carter",9,17,56,"2022-09-08","2025-12-11","2025-12-11",47,1236,46,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.13.0/examples/notes/vite.config.ts",3,1,""
"react-router-7.13.0/examples/notes/src","src","react-router-7.13.0/examples/notes","notes","Matt Brophy","Pedro Cattori",,2,9,13,"2022-09-08","2025-07-24","2025-07-24",187,1236,186,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-7.13.0/examples/notes/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/examples/notes/src/routes","routes","react-router-7.13.0/examples/notes/src","src","Matt Brophy",,,1,4,3,"2022-06-06","2022-06-06","2024-03-27",671,1331,1331,"721bee06b9085c57f20c9333cdd327ea81f0376a","react-router-7.13.0/examples/notes/src/routes/root.jsx",5,1,""
"react-router-7.13.0/examples/route-objects","route-objects","react-router-7.13.0/examples","examples","Matt Brophy","Chance Strickland","Michael Jackson",9,12,79,"2021-10-21","2025-12-11","2025-12-11",47,1558,46,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.13.0/examples/route-objects/vite.config.ts",3,1,""
"react-router-7.13.0/examples/route-objects/src","src","react-router-7.13.0/examples/route-objects","route-objects","Matt Brophy","Michael Jackson","Chance Strickland",5,4,16,"2021-10-21","2025-07-24","2025-07-24",187,1558,186,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.13.0/examples/route-objects/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/examples/scroll-restoration","scroll-restoration","react-router-7.13.0/examples","examples","Matt Brophy","Pedro Cattori","Michaël De Boey",8,12,56,"2022-09-08","2025-12-11","2025-12-11",47,1236,46,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.13.0/examples/scroll-restoration/vite.config.ts",3,1,""
"react-router-7.13.0/examples/scroll-restoration/src","src","react-router-7.13.0/examples/scroll-restoration","scroll-restoration","Matt Brophy","Pedro Cattori","Remix Run Bot",3,4,17,"2022-09-08","2025-07-24","2025-07-24",187,1236,186,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-7.13.0/examples/scroll-restoration/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/examples/search-params","search-params","react-router-7.13.0/examples","examples","Matt Brophy","Michael Jackson","Chance Strickland",9,12,83,"2021-10-08","2025-12-11","2025-12-11",47,1572,46,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.13.0/examples/search-params/vite.config.ts",3,1,""
"react-router-7.13.0/examples/search-params/src","src","react-router-7.13.0/examples/search-params","search-params","Matt Brophy","Michael Jackson","Chance Strickland",6,4,18,"2021-10-05","2025-07-24","2025-07-24",187,1574,186,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.13.0/examples/search-params/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/examples/ssr","ssr","react-router-7.13.0/examples","examples","Matt Brophy","Michael Jackson","Chance Strickland",9,13,84,"2021-10-08","2025-12-11","2025-12-11",47,1572,46,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.13.0/examples/ssr/vite.config.js",3,1,""
"react-router-7.13.0/examples/ssr-data-router","ssr-data-router","react-router-7.13.0/examples","examples","Matt Brophy","Pedro Cattori","Jacob Ebey",10,14,74,"2023-03-08","2025-12-11","2025-12-11",47,1056,46,"fdb90690cb74b1060f9e9de550520f30f9c2ef08","react-router-7.13.0/examples/ssr-data-router/vite.config.js",3,1,""
"react-router-7.13.0/examples/ssr-data-router/src","src","react-router-7.13.0/examples/ssr-data-router","ssr-data-router","Matt Brophy","Pedro Cattori","Sergey Slipchenko",4,6,28,"2023-03-08","2025-07-24","2025-07-24",187,1056,186,"fdb90690cb74b1060f9e9de550520f30f9c2ef08","react-router-7.13.0/examples/ssr-data-router/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/examples/ssr/src","src","react-router-7.13.0/examples/ssr","ssr","Matt Brophy","Michael Jackson","Logan McAnsh",4,5,14,"2021-10-04","2025-07-24","2025-07-24",187,1575,186,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.13.0/examples/ssr/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/examples/view-transitions","view-transitions","react-router-7.13.0/examples","examples","Matt Brophy","Jacob Ebey","Michael Jackson",4,11,31,"2023-10-11","2025-12-17","2025-12-17",41,838,41,"feebfc0bf10614ba44ff43e2b9c69e22ad07a7a1","react-router-7.13.0/examples/view-transitions/vite.config.ts",3,1,""
"react-router-7.13.0/examples/view-transitions/src","src","react-router-7.13.0/examples/view-transitions","view-transitions","Matt Brophy","Michael Jackson",,2,3,18,"2023-10-11","2025-07-24","2025-07-24",187,838,186,"feebfc0bf10614ba44ff43e2b9c69e22ad07a7a1","react-router-7.13.0/examples/view-transitions/src/vite-env.d.ts",4,1,""
"react-router-7.13.0/integration","integration","react-router-7.13.0","react-router-7.13.0","Matt Brophy","Mark Dalgleish","Pedro Cattori",56,181,890,"2025-12-23","2026-01-23","2026-01-23",4,35,3,"ff67b74a33c9f13fac28afc4923d0bf5628998ec","react-router-7.13.0/integration/vite-unused-route-exports-test.ts",2,1,""
"react-router-7.13.0/integration/assets","assets","react-router-7.13.0/integration","integration","Matt Brophy","Chance Strickland","Kent C. Dodds",6,2,17,"2022-04-05","2022-05-17","2024-11-22",431,1392,1351,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.13.0/integration/assets/touploadtoobig.txt",3,1,""
"react-router-7.13.0/integration/helpers","helpers","react-router-7.13.0/integration","integration","Matt Brophy","Mark Dalgleish","Pedro Cattori",24,91,317,"2025-10-01","2026-01-07","2026-01-07",20,117,19,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.13.0/integration/helpers/vite.ts",3,1,""
"react-router-7.13.0/integration/helpers/cloudflare-dev-proxy-template","cloudflare-dev-proxy-template","react-router-7.13.0/integration/helpers","helpers","Matt Brophy","Mark Dalgleish","Jacob Ebey",10,9,66,"2025-02-24","2025-12-17","2025-12-17",41,336,41,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.13.0/integration/helpers/cloudflare-dev-proxy-template/vite.config.ts",4,1,""
"react-router-7.13.0/integration/helpers/cloudflare-dev-proxy-template/app","app","react-router-7.13.0/integration/helpers/cloudflare-dev-proxy-template","cloudflare-dev-proxy-template","Matt Brophy","Mark Dalgleish","Jacob Ebey",4,4,25,"2025-02-24","2025-07-24","2025-07-24",187,336,186,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.13.0/integration/helpers/cloudflare-dev-proxy-template/app/routes/_index.tsx",5,1,""
