"nodeLabel","nodesWithThatLabel","nodesWithThatLabelPercent","Source Cypher File: Overview/Node_label_count.cypher"
"Git",448647,89.70715262614871,""
"Change",416186,83.21656229255144,""
"Update",259019,51.79095584295095,""
"Create",82087,16.413329494285417,""
"Delete",50533,10.104094184642207,""
"Java",45319,9.061552734921738,""
"ByteCode",45118,9.021362702049892,""
"Rename",24069,4.812606473594549,""
"File",19205,3.8400476681782916,""
"Commit",15712,3.1416208780222505,""
"Member",14008,2.8009053754668845,""
"Bound",13065,2.612352136670106,""
"Method",11811,2.361614319648727,""
"Parameter",9258,1.8511409170525712,""
"Value",6969,1.3934544233030208,""
"Annotation",5393,1.0783325735217666,""
"ParameterizedType",4854,0.9705593012932792,""
"Xml",4093,0.8183970375346914,""
"Type",2888,0.5774567907159025,""
"Element",2404,0.4806807911637914,""
"Field",2197,0.43929105581815714,""
"Text",1612,0.3223200646239733,""
"Constructor",1587,0.3173213043165295,""
"Json",1223,0.24453935424014844,""
"WildcardType",969,0.1937519495165199,""
"Class",900,0.17995537106797513,""
"Lambda",851,0.1701578008653854,""
"TypeVariable",831,0.16615879261943037,""
"JavaType",788,0.15756092489062712,""
"GenericDeclaration",672,0.1343666770640881,""
"Person",549,0.10977277635146483,""
"Key",544,0.1087730242899761,""
"Scalar",534,0.10677352016699858,""
"Copy",478,0.09557629707832457,""
"ResolvedDuplicateType",478,0.09557629707832457,""
"Maven",382,0.07638105749774056,""
"ExternalType",373,0.0745815037870608,""
"Primitive",326,0.06518383440906655,""
"Author",303,0.060584974926218296,""
"Interface",266,0.05318680967120155,""
"Committer",246,0.049187801425246536,""
"Directory",198,0.03959018163495453,""
"Dependency",194,0.03879037998576353,""
"Array",185,0.03699082627508378,""
"Throwable",160,0.031992065967640024,""
"Enum",157,0.03139221473074678,""
"Package",143,0.028592908958578273,""
"Tag",143,0.028592908958578273,""
"Object",135,0.026993305660196275,""
"Property",128,0.02559365277411202,""
"Artifact",107,0.021394694115859265,""
"GenericArrayType",103,0.020594892466668267,""
"ManifestEntry",88,0.017595636282202013,""
"ExternalAnnotation",63,0.012596875974758259,""
"Record",56,0.011197223088674008,""
"Namespace",44,0.008797818141101007,""
"PrimitiveType",39,0.007798066079612257,""
"Attribute",22,0.004398909070550503,""
"Configuration",20,0.003999008245955003,""
"Plugin",20,0.003999008245955003,""
"jQAssistant",20,0.003999008245955003,""
"Concept",19,0.003799057833657253,""
"Rule",19,0.003799057833657253,""
"ExecutionGoal",13,0.0025993553598707524,""
"PluginExecution",13,0.0025993553598707524,""
"Properties",13,0.0025993553598707524,""
"ServiceLoader",12,0.0023994049475730018,""
"Archive",11,0.0021994545352752516,""
"Document",11,0.0021994545352752516,""
"Jar",11,0.0021994545352752516,""
"Manifest",11,0.0021994545352752516,""
"ManifestSection",11,0.0021994545352752516,""
"Pom",11,0.0021994545352752516,""
"Scm",11,0.0021994545352752516,""
"Void",11,0.0021994545352752516,""
"Zip",11,0.0021994545352752516,""
"Exclusion",4,0.0007998016491910006,""
"Analyze",1,0.00019995041229775015,""
"Branch",1,0.00019995041229775015,""
"Repository",1,0.00019995041229775015,""
"Task",1,0.00019995041229775015,""
