"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"react-router-7.18.1/react-router","react-router",0.5137693132895111,0.34837345436630535,376,13,""
"react-router-7.18.1/utils","utils",0.44155941339251,0.1228722560285087,182,3,""
"react-router-7.18.1/react-router","react-router",0.3182616649536019,0.1718771867776695,109,4,""
"react-router-7.18.1/history","history",0.29007324536921486,0.05845912139436919,40,0,""
"react-router-7.18.1/router","router",0.2771648097912061,0.18070802725960194,53,1,""
"react-router-7.18.1/entry","entry",0.2123280631818852,0.15111828259260338,13,0,""
"react-router-7.18.1/routeModules","routeModules",0.19470803369202166,0.16995686272524388,27,6,""
"react-router-7.18.1/data","data",0.18118831433720026,0.15298396761664024,7,0,""
"react-router-7.18.1/build","build",0.12163762780229054,0.09525220431672331,11,0,""
"react-router-7.18.1/mode","mode",0.11989588991236275,0.05440011971406573,5,0,""
"react-router-7.18.1/fog-of-war","fog-of-war",0.10469848752614648,0.2043147087370394,6,5,""
"react-router-7.18.1/instrumentation","instrumentation",0.10465711379805628,0.22047755905352207,14,0,""
"react-router-7.18.1/dev","dev",0.09740300308904593,0,4,3,""
"react-router-7.18.1/actions","actions",0.09664677854061338,0,3,0,""
"react-router-7.18.1/headers","headers",0.09664677854061338,0.16399780136302633,3,1,""
"react-router-7.18.1/urls","urls",0.09664677854061338,0.15435076867423722,3,0,""
"react-router-7.18.1/dom-export","dom-export",0.08434762883748918,0.09608637166170725,19,0,""
"react-router-7.18.1/links","links",0.07976665360268942,0.05440011971406573,6,0,""
"react-router-7.18.1/cookies","cookies",0.07589345647307824,0.09124670313580639,19,6,""
"react-router-7.18.1/future","future",0.07543724946249523,0,3,0,""
"react-router-7.18.1/routes","routes",0.06883286097789756,0.20745046547530213,4,9,""
"react-router-7.18.1/errors","errors",0.06738554047696214,0.14754836183336204,4,0,""
"react-router-7.18.1/react-router","react-router",0.06614852800573896,0.05896701387993327,9,4,""
"react-router-7.18.1/server","server",0.06526043189714004,0.2763509761556806,40,17,""
"react-router-7.18.1/server","server",0.06023240864914005,0.3640761515650049,4,0,""
"react-router-7.18.1/cookieStorage","cookieStorage",0.05508639077383796,0.09824788676087566,2,2,""
"react-router-7.18.1/href","href",0.05508639077383796,0.003950072196070495,2,0,""
"react-router-7.18.1/memoryStorage","memoryStorage",0.05508639077383796,0.09021195894102317,2,1,""
"react-router-7.18.1/context","context",0.04313097272205034,0.1612159641738175,11,10,""
"react-router-7.18.1/route-data","route-data",0.04145453387689094,0.07693155618763006,6,0,""
"react-router-7.18.1/entry","entry",0.03854995952040752,0.08230497087732862,1,0,""
"react-router-7.18.1/routeMatching","routeMatching",0.03854995952040752,0.10844266392347152,2,0,""
"react-router-7.18.1/serverHandoff","serverHandoff",0.03854995952040752,0.022737131953503308,2,0,""
"react-router-7.18.1/single-fetch","single-fetch",0.03854995952040752,0.2723309563330742,5,4,""
"react-router-7.18.1/url","url",0.038334299940727574,0,6,0,""
"react-router-7.18.1/register","register",0.03730554069156579,0,1,0,""
"react-router-7.18.1/dom","dom",0.036887289942087724,0.1318685538806078,6,0,""
"react-router-7.18.1/serializes-to","serializes-to",0.036887289942087724,0,1,0,""
"react-router-7.18.1/route-module","route-module",0.031604611584547394,1.8663514884254623e-40,3,0,""
"react-router-7.18.1/errors","errors",0.02926123806365123,0.13050175282301082,2,0,""
"react-router-7.18.1/turbo-stream","turbo-stream",0.028835580956554634,0.0005550184322324881,1,0,""
"react-router-7.18.1/warnings","warnings",0.02006575005914826,0,2,0,""
"react-router-7.18.1/sessions","sessions",0.019954944568142296,0.09825961932609467,3,11,""
"react-router-7.18.1/browser","browser",0.010174041123302079,0,1,0,""
"react-router-7.18.1/crypto","crypto",0.00966159606212208,0,2,0,""
"react-router-7.18.1/utils","utils",0.005124207344319895,0,46,0,""
"react-router-7.18.1/markup","markup",0.0024075059919448152,0,1,0,""
"react-router-7.18.1/flatten","flatten",5.8767755052900745e-05,0.0005425732634475506,1,0,""
"react-router-7.18.1/unflatten","unflatten",5.8767755052900745e-05,0.04729679607918297,1,0,""
"react-router-7.18.1/vite","vite",1.3500247488146731e-08,1.9570113783272176e-34,21,7,""
"react-router-7.18.1/config","config",1.2837010050264316e-08,1.829584475422407e-09,17,40,""
"react-router-7.18.1/routes","routes",1.1507332555139246e-08,3.3739263141240404e-11,25,28,""
"react-router-7.18.1/typegen","typegen",8.650498240161958e-09,1.0107544682873473e-10,5,10,""
"react-router-7.18.1/resolve-relative-route-file-path","resolve-relative-route-file-path",8.434014350305971e-09,2.647910867629493e-09,3,3,""
"react-router-7.18.1/has-dependency","has-dependency",7.521708157808153e-09,0,2,1,""
"react-router-7.18.1/load-dotenv","load-dotenv",7.521708157808153e-09,0,2,4,""
"react-router-7.18.1/optimize-deps-entries","optimize-deps-entries",7.521708157808153e-09,3.6817328408453063e-09,2,3,""
"react-router-7.18.1/prerender","prerender",7.521708157808153e-09,0,3,17,""
"react-router-7.18.1/validate-plugin-order","validate-plugin-order",7.521708157808153e-09,0,2,3,""
"react-router-7.18.1/virtual-module","virtual-module",7.521708157808153e-09,0,2,0,""
"react-router-7.18.1/warn-on-client-source-maps","warn-on-client-source-maps",7.521708157808153e-09,0,2,12,""
"react-router-7.18.1/babel","babel",7.390584661585278e-09,0,8,1,""
"react-router-7.18.1/cache","cache",5.342679943749688e-09,0,4,0,""
"react-router-7.18.1/node-adapter","node-adapter",5.240189822185423e-09,0,2,5,""
"react-router-7.18.1/resolve-file-url","resolve-file-url",5.167274956141474e-09,1.4294646654204732e-09,2,5,""
"react-router-7.18.1/remove-exports","remove-exports",5.008592764717182e-09,7.825471081037901e-10,2,30,""
"react-router-7.18.1/route-chunks","route-chunks",5.008592764717182e-09,1.3482531964511544e-09,10,310,""
"react-router-7.18.1/ssr-externals","ssr-externals",4.894305548341179e-09,1.9570113783272176e-34,2,0,""
"react-router-7.18.1/config","config",4.865038649806769e-09,1.3592382134188093e-09,5,0,""
"react-router-7.18.1/plugin","plugin",4.73320728501894e-09,1.7803925334165553e-08,10,151,""
"react-router-7.18.1/combine-urls","combine-urls",4.4116811365329415e-09,0,1,0,""
"react-router-7.18.1/manifest","manifest",4.4116811365329415e-09,0,2,0,""
"react-router-7.18.1/styles","styles",4.4116811365329415e-09,3.049299242984604e-09,3,22,""
"react-router-7.18.1/with-props","with-props",4.4116811365329415e-09,7.825471081037901e-10,1,29,""
"react-router-7.18.1/virtual-route-config","virtual-route-config",3.110027021275212e-09,1.2521854653502599e-09,1,4,""
"react-router-7.18.1/virtual-route-modules","virtual-route-modules",3.110027021275212e-09,2.408916178656482e-09,2,4,""
"react-router-7.18.1/has-rsc-plugin","has-rsc-plugin",1.9963765264889998e-09,1.4294646654204732e-09,2,3,""
"react-router-7.18.1/profiler","profiler",1.522959286788278e-09,0,5,9,""
"react-router-7.18.1/build","build",1.1287900823538052e-09,3.501260354543514e-09,1,8,""
"react-router-7.18.1/dev","dev",1.1287900823538052e-09,1.5907221897176565e-09,1,11,""
"react-router-7.18.1/format","format",1.1287900823538052e-09,1.2184462022090196e-09,1,0,""
"react-router-7.18.1/useJavascript","useJavascript",1.1287900823538052e-09,0,1,6,""
"react-router-7.18.1/context","context",9.295378657039422e-10,1.3592382134188093e-09,3,0,""
"react-router-7.18.1/params","params",9.044921168758262e-10,0,1,0,""
"react-router-7.18.1/route","route",9.044921168758262e-10,1.2184462022090196e-09,2,0,""
"react-router-7.18.1/detectPackageManager","detectPackageManager",4.533575132738281e-10,0,1,1,""
"react-router-7.18.1/vite-node","vite-node",4.533575132738281e-10,1.9476949311446986e-09,2,13,""
"react-router-7.18.1/routes","routes",3.18642645385342e-10,1.2184462022090196e-09,9,0,""
"react-router-7.18.1/generate","generate",2.504574882811607e-11,3.650198102498558e-09,5,24,""
"react-router-7.18.1/utils","utils",8.366425905629061e-18,0,36,28,""
"react-router-7.18.1/prompts-prompt-base","prompts-prompt-base",4.291364232442556e-18,8.858734047991136e-19,8,14,""
"react-router-7.18.1/prompts-select","prompts-select",2.364165307719761e-18,1.3402616330232161e-18,3,6,""
"react-router-7.18.1/prompts-confirm","prompts-confirm",1.1477432694542387e-18,1.3402616330232161e-18,1,5,""
"react-router-7.18.1/prompts-multi-select","prompts-multi-select",1.1477432694542387e-18,1.5905896935691818e-18,1,5,""
"react-router-7.18.1/prompts-text","prompts-text",1.1477432694542387e-18,1.3402616330232161e-18,1,8,""
"react-router-7.18.1/copy-template","copy-template",8.948723170950829e-19,8.858734047991136e-19,2,33,""
"react-router-7.18.1/loading-indicator","loading-indicator",8.948723170950829e-19,8.858734047991136e-19,1,12,""
"react-router-7.18.1/prompt","prompt",8.948723170950829e-19,1.5007855479923437e-18,1,2,""
"react-router-7.18.1/manifest","manifest",1.1582460384757077e-26,0,3,0,""
"react-router-7.18.1/normalizeSlashes","normalizeSlashes",1.1582460384757077e-26,0,2,3,""
"react-router-7.18.1/flatRoutes","flatRoutes",6.504163208307183e-27,2.4528021242839466e-27,1,15,""
"react-router-7.18.1/is-react-router-repo","is-react-router-repo",1.8482540061083064e-33,0,2,5,""
"react-router-7.18.1/arcTableSessionStorage","arcTableSessionStorage",9.241270030541532e-34,0,1,6,""
"react-router-7.18.1/binaryTypes","binaryTypes",9.241270030541532e-34,0,1,0,""
"react-router-7.18.1/manifest","manifest",9.241270030541532e-34,0,4,0,""
"react-router-7.18.1/normalizeSlashes","normalizeSlashes",9.241270030541532e-34,0,1,3,""
"react-router-7.18.1/react-router-architect","react-router-architect",9.241270030541532e-34,1.9570113783272176e-34,3,0,""
"react-router-7.18.1/server","server",9.241270030541532e-34,1.9570113783272176e-34,3,23,""
"react-router-7.18.1/worker","worker",9.241270030541532e-34,1.8663514884254623e-40,5,18,""
"react-router-7.18.1/workersKVStorage","workersKVStorage",9.241270030541532e-34,0,1,5,""
"react-router-7.18.1/commands","commands",1.762632375820452e-39,4.5553823366766635e-09,5,16,""
"react-router-7.18.1/react-router-cloudflare","react-router-cloudflare",1.762632375820452e-39,1.9570113783272176e-34,5,0,""
"react-router-7.18.1/react-router-express","react-router-express",1.762632375820452e-39,1.8663514884254623e-40,3,0,""
"react-router-7.18.1/server","server",1.762632375820452e-39,1.8663514884254623e-40,3,22,""
"react-router-7.18.1/utils","utils",1.762632375820452e-39,0,1,0,""
"react-router-7.18.1/cli","cli",0,0,0,27,""
"react-router-7.18.1/cli","cli",0,0,0,2,""
