"name","shortName","pageRank","articleRank","betweenness","costEffectiveLazyForward","harmonicCloseness","closeness","hyperlinkInducedTopicSearchAuthority","hyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_90_Summary.cypher"
"./index.ts","react-router-node",0.31549017314027217,0.30230540793661914,2,0,0.007692307692307693,0.007692307692307693,1.7626323758204515e-39,6.507565256625033e-31,2,0,""
"./server.ts","server",0.19469444119487192,0.1795278133103005,0,0,0.007692307692307693,0.007692307692307693,2.0486396909027722e-30,1.8663514884254628e-40,2,3,""
"./stream.ts","stream",0.32877776477948756,0.26811125324120194,0,0,0.011538461538461539,0.010256410256410256,2.0486396909027722e-30,0,4,15,""
"./sessions/fileStorage.ts","fileStorage",0.19469444119487192,0.1795278133103005,0,0,0.011538461538461539,0.010256410256410256,2.0486396909027722e-30,0,1,9,""
"./cli.ts","cli",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0,0,2,""
"./copy-template.ts","copy-template",0.15208163265306124,0.15207705078064282,1,0,0.007692307692307693,0.007692307692307693,8.948723170950825e-19,8.858734047991136e-19,2,33,""
"./index.ts","create-react-router",0.15000000000000002,0.15000000000000002,0,0,0,0,0,1.1701322730473066e-18,0,28,""
"./loading-indicator.ts","loading-indicator",0.15104081632653063,0.15103852539032142,0,0,0.007692307692307693,0.007692307692307693,8.948723170950825e-19,8.858734047991136e-19,1,12,""
"./prompt.ts","prompt",0.15780612244897962,0.1577889404274105,5,0,0.007692307692307693,0.007692307692307693,8.948723170950825e-19,1.5007855479923437e-18,1,2,""
"./prompts-confirm.ts","prompts-confirm",0.1790022062879206,0.1785815584474231,0,0,0.011538461538461539,0.010256410256410256,1.1477432694542382e-18,1.340261633023216e-18,1,5,""
"./prompts-multi-select.ts","prompts-multi-select",0.17175165471594045,0.17143616883556734,3,0,0.011538461538461539,0.010256410256410256,1.1477432694542382e-18,1.5905896935691818e-18,1,5,""
"./prompts-prompt-base.ts","prompts-prompt-base",0.47620198286016335,0.47463350039205743,0,0,0.03717948717948718,0.03076923076923077,4.291364232442553e-18,8.858734047991136e-19,8,14,""
"./prompts-select.ts","prompts-select",0.17599975006894653,0.17562910906342574,1,0,0.019230769230769232,0.01730769230769231,2.36416530771976e-18,1.340261633023216e-18,3,6,""
"./prompts-text.ts","prompts-text",0.1790022062879206,0.1785815584474231,0,0,0.011538461538461539,0.010256410256410256,1.1477432694542382e-18,1.340261633023216e-18,1,8,""
"./utils.ts","utils",1.2310670442525808,1.2077187931793871,0,0,0.06923076923076923,0.06923076923076923,8.366425905629057e-18,0,36,28,""
"./index.ts","react-router-express",0.9997042353362876,0.3361059226309396,0,0,0.007692307692307693,0.007692307692307693,1.7626323758204515e-39,1.8663514884254628e-40,3,0,""
"./server.ts","server",0.9997042353362876,0.22716576182464976,0,0,0.007692307692307693,0.007692307692307693,1.7626323758204515e-39,1.8663514884254628e-40,3,22,""
"./config.ts","config",1.4592375318539754,0.6755083027257267,9,0,0.05128205128205129,0.046153846153846156,4.865038649806764e-09,1.359238213418809e-09,5,0,""
"./manifest.ts","manifest",0.1507331343529136,0.1507232168648277,0,0,0.02371794871794872,0.01978021978021978,4.411681136532936e-09,0,2,0,""
"./routes.ts","routes",4.04872680184805,1.9984080297655733,0,0,0.06602564102564101,0.05796064400715564,3.1864264538534167e-10,1.218446202209019e-09,9,0,""
"./cli/commands.ts","commands",0.2775,0.27070460704607047,39,2.119999999999999,0.007692307692307693,0.007692307692307693,1.7626323758204515e-39,4.555382336676661e-09,5,16,""
"./cli/detectPackageManager.ts","detectPackageManager",0.19674102770066781,0.16875093421961346,0,0,0.05,0.04642857142857143,4.533575132738276e-10,0,1,1,""
"./cli/run.ts","run",0.15000000000000002,0.15000000000000002,0,0,0,0,0,1.8663514884254628e-40,0,9,""
"./cli/useJavascript.ts","useJavascript",0.16275000000000003,0.162214753518217,0,0,0.011538461538461539,0.010256410256410256,1.1287900823538042e-09,0,1,6,""
"./config/config.ts","config",1.89713732533955,0.7685189472305033,62,0,0.08076923076923077,0.07384615384615385,1.2837010050264306e-08,1.8295844754224062e-09,17,40,""
"./config/format.ts","format",0.16275000000000003,0.162214753518217,0,0,0.011538461538461539,0.010256410256410256,1.1287900823538042e-09,1.218446202209019e-09,1,0,""
"./config/is-react-router-repo.ts","is-react-router-repo",1.0328531372429728,0.7334668239085926,0,0,0.07269230769230768,0.06153846153846154,1.8482540061083058e-33,0,2,5,""
"./config/routes.ts","routes",4.510155154175984,2.09966846225266,15,0,0.10641025641025642,0.09230769230769231,1.1507332555139234e-08,3.373926314124039e-11,25,28,""
"./typegen/context.ts","context",0.18315100936334194,0.18222318017636074,18,0,0.03461538461538462,0.02895927601809955,9.295378657039413e-10,1.359238213418809e-09,3,0,""
"./typegen/generate.ts","generate",0.2784784093452926,0.2745584487639417,15,0,0.026923076923076925,0.023557692307692307,2.5045748828116055e-11,3.650198102498557e-09,5,24,""
"./typegen/index.ts","typegen",0.18138135862439764,0.18024719887449137,24,0,0.03461538461538462,0.03076923076923077,8.65049824016195e-09,1.010754468287347e-10,5,10,""
"./typegen/params.ts","params",0.15372766374714172,0.15365574521178618,0,0,0.025,0.020512820512820513,9.044921168758253e-10,0,1,0,""
"./typegen/route.ts","route",0.15745532749428343,0.15731149042357234,0,0,0.025,0.020512820512820513,9.044921168758253e-10,1.218446202209019e-09,2,0,""
"./vite/babel.ts","babel",0.5735710202002192,0.5107707433379357,0,0,0.06987179487179487,0.055384615384615386,7.390584661585271e-09,0,8,1,""
"./vite/build.ts","build",0.17868750000000003,0.17748319541598823,40,0,0.011538461538461539,0.010256410256410256,1.1287900823538042e-09,3.5012603545435133e-09,1,8,""
"./vite/cache.ts","cache",0.2806266619775097,0.27534795039568494,0,0,0.0391025641025641,0.03076923076923077,5.342679943749682e-09,0,4,0,""
"./vite/cloudflare-dev-proxy.ts","cloudflare-dev-proxy",0.15000000000000002,0.15000000000000002,0,0,0,0,0,3.3435568692929296e-09,1,15,""
"./vite/combine-urls.ts","combine-urls",0.15586507482330877,0.15578573491862138,0,0,0.02371794871794872,0.01978021978021978,4.411681136532936e-09,0,1,0,""
"./vite/dev.ts","dev",0.17868750000000003,0.17748319541598823,0,0,0.011538461538461539,0.010256410256410256,1.1287900823538042e-09,1.5907221897176559e-09,1,11,""
