"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityWeaklyConnectedComponentId",0,44,"react-router-7.18.1/dom-export,react-router-7.18.1/react-router,react-router-7.18.1/actions,react-router-7.18.1/context,react-router-7.18.1/errors,react-router-7.18.1/href,react-router-7.18.1/dom,react-router-7.18.1/entry,react-router-7.18.1/fog-of-war,react-router-7.18.1/links,react-router-7.18.1/markup,react-router-7.18.1/routeModules,react-router-7.18.1/history,react-router-7.18.1/instrumentation,react-router-7.18.1/router,react-router-7.18.1/url,react-router-7.18.1/utils,react-router-7.18.1/server,react-router-7.18.1/browser,react-router-7.18.1/build,react-router-7.18.1/cookies,react-router-7.18.1/crypto,react-router-7.18.1/data,react-router-7.18.1/dev,react-router-7.18.1/headers,react-router-7.18.1/mode,react-router-7.18.1/routeMatching,react-router-7.18.1/routes,react-router-7.18.1/serverHandoff,react-router-7.18.1/sessions,react-router-7.18.1/single-fetch,react-router-7.18.1/urls,react-router-7.18.1/warnings,react-router-7.18.1/cookieStorage,react-router-7.18.1/memoryStorage,react-router-7.18.1/future,react-router-7.18.1/register,react-router-7.18.1/route-data,react-router-7.18.1/route-module-annotations,react-router-7.18.1/route-module,react-router-7.18.1/serializes-to,react-router-7.18.1/flatten,react-router-7.18.1/turbo-stream,react-router-7.18.1/unflatten","dom-export,react-router,actions,context,errors,href,dom,entry,fog-of-war,links,markup,routeModules,history,instrumentation,router,url,utils,server,browser,build,cookies,crypto,data,dev,headers,mode,routeMatching,routes,serverHandoff,sessions,single-fetch,urls,warnings,cookieStorage,memoryStorage,future,register,route-data,route-module-annotations,route-module,serializes-to,flatten,turbo-stream,unflatten",""
"communityWeaklyConnectedComponentId",1,1,"react-router-7.18.1/tsup","tsup",""
"communityWeaklyConnectedComponentId",2,1,"react-router-7.18.1/tsup","tsup",""
"communityWeaklyConnectedComponentId",3,3,"react-router-7.18.1/defineRoutes,react-router-7.18.1/manifest,react-router-7.18.1/normalizeSlashes","defineRoutes,manifest,normalizeSlashes",""
"communityWeaklyConnectedComponentId",4,1,"react-router-7.18.1/cli","cli",""
"communityWeaklyConnectedComponentId",5,2,"react-router-7.18.1/react-router-express,react-router-7.18.1/server","react-router-express,server",""
"communityWeaklyConnectedComponentId",6,4,"react-router-7.18.1/flatRoutes,react-router-7.18.1/react-router-fs-routes,react-router-7.18.1/manifest,react-router-7.18.1/normalizeSlashes","flatRoutes,react-router-fs-routes,manifest,normalizeSlashes",""
"communityWeaklyConnectedComponentId",7,1,"react-router-7.18.1/cli","cli",""
"communityWeaklyConnectedComponentId",8,10,"react-router-7.18.1/copy-template,react-router-7.18.1/create-react-router,react-router-7.18.1/loading-indicator,react-router-7.18.1/prompt,react-router-7.18.1/prompts-confirm,react-router-7.18.1/prompts-multi-select,react-router-7.18.1/prompts-prompt-base,react-router-7.18.1/prompts-select,react-router-7.18.1/prompts-text,react-router-7.18.1/utils","copy-template,create-react-router,loading-indicator,prompt,prompts-confirm,prompts-multi-select,prompts-prompt-base,prompts-select,prompts-text,utils",""
"communityWeaklyConnectedComponentId",9,42,"react-router-7.18.1/config,react-router-7.18.1/manifest,react-router-7.18.1/routes,react-router-7.18.1/commands,react-router-7.18.1/detectPackageManager,react-router-7.18.1/run,react-router-7.18.1/useJavascript,react-router-7.18.1/format,react-router-7.18.1/is-react-router-repo,react-router-7.18.1/context,react-router-7.18.1/generate,react-router-7.18.1/typegen,react-router-7.18.1/params,react-router-7.18.1/route,react-router-7.18.1/babel,react-router-7.18.1/build,react-router-7.18.1/cache,react-router-7.18.1/cloudflare-dev-proxy,react-router-7.18.1/combine-urls,react-router-7.18.1/dev,react-router-7.18.1/has-dependency,react-router-7.18.1/has-rsc-plugin,react-router-7.18.1/load-dotenv,react-router-7.18.1/node-adapter,react-router-7.18.1/optimize-deps-entries,react-router-7.18.1/plugin,react-router-7.18.1/profiler,react-router-7.18.1/remove-exports,react-router-7.18.1/resolve-file-url,react-router-7.18.1/resolve-relative-route-file-path,react-router-7.18.1/route-chunks,react-router-7.18.1/ssr-externals,react-router-7.18.1/styles,react-router-7.18.1/virtual-module,react-router-7.18.1/vite-node,react-router-7.18.1/vite,react-router-7.18.1/with-props,react-router-7.18.1/prerender,react-router-7.18.1/validate-plugin-order,react-router-7.18.1/warn-on-client-source-maps,react-router-7.18.1/virtual-route-config,react-router-7.18.1/virtual-route-modules","config,manifest,routes,commands,detectPackageManager,run,useJavascript,format,is-react-router-repo,context,generate,typegen,params,route,babel,build,cache,cloudflare-dev-proxy,combine-urls,dev,has-dependency,has-rsc-plugin,load-dotenv,node-adapter,optimize-deps-entries,plugin,profiler,remove-exports,resolve-file-url,resolve-relative-route-file-path,route-chunks,ssr-externals,styles,virtual-module,vite-node,vite,with-props,prerender,validate-plugin-order,warn-on-client-source-maps,virtual-route-config,virtual-route-modules",""
