"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.disruptor.commandhandling","commandhandling","embeddingsFastRandomProjection","0.07319183,-0.1156116,0.3405484,-0.40509158,-0.11892879,-0.45288846,0.64836556,-0.06983436,-0.064064145,-0.48066893,0.26889336,0.21621227,-0.2673067,-0.27421752,-0.01797944,0.19763768,-0.034065068,0.046087634,-0.16944149,-0.5344423,0.6106348,0.5099705,0.078203075,-0.37980184,0.29631877,0.7048821,0.16216883,0.09573775,-0.5508697,0.051600732,0.38340005,0.10113341",""
"org.axonframework.tracing.opentelemetry","opentelemetry","embeddingsFastRandomProjection","0.2709024,-0.054823928,0.30370235,-0.3490111,-0.27307966,-0.0745745,0.6924531,0.10511605,-0.13697943,-0.4335438,0.5683727,0.0019726977,0.04396389,0.136029,-0.021917008,0.2699254,-0.38675442,0.0183997,-0.24758732,-0.05042486,0.53808975,0.47889763,0.21291599,-0.2702905,0.24159569,0.27597246,0.015382241,0.2706639,-0.36493766,0.4179623,0.42949307,-0.053644545",""
"org.axonframework.modelling.command","command","embeddingsFastRandomProjection","0.06983342,-0.16919011,0.24801861,-0.4849095,-0.059852645,-0.326523,0.5801549,-0.041050162,-0.07292367,-0.42375338,0.40637034,0.2443108,-0.2986592,-0.27595195,-0.057716288,0.12940556,-0.049887903,0.070211135,-0.18394597,-0.4564765,0.5705884,0.6801889,0.03546288,-0.4686659,0.39876464,0.65818673,0.19762097,0.12583625,-0.49462795,0.06949668,0.3805666,0.14203474",""
"org.axonframework.modelling.command.inspection","inspection","embeddingsFastRandomProjection","0.041407116,-0.18209329,0.29995295,-0.42158902,-0.056643147,-0.36069775,0.64186555,-0.074481234,-0.016364709,-0.4692784,0.36178172,0.22970557,-0.33051425,-0.35294175,0.063091666,0.22052136,-0.052346308,-0.0064770374,-0.18045342,-0.40596956,0.63451505,0.59010947,0.012955196,-0.38220757,0.30851856,0.68967783,0.24628446,0.100882076,-0.5062789,0.052790683,0.4189648,0.15596345",""
"org.axonframework.modelling.command.legacyjpa","legacyjpa","embeddingsFastRandomProjection","-0.061660092,-0.15027368,0.26343375,-0.48750895,-0.05360449,-0.35817927,0.57364655,0.0074259546,0.024769736,-0.45465443,0.22366582,0.26512998,-0.2998826,-0.36805183,0.05032627,0.11363131,0.14120376,0.04069452,-0.14268051,-0.45296758,0.49431545,0.4947021,-0.04018663,-0.36376697,0.11489406,0.8873707,0.1554256,0.17405894,-0.49900287,-0.025750086,0.3338033,0.20054251",""
"org.axonframework.modelling.saga","saga","embeddingsFastRandomProjection","0.39290926,0.2515816,0.2584746,-0.27837604,0.30000317,0.20806849,0.4292451,-0.15640876,0.017149922,-0.2646878,0.66793734,0.29638848,-0.22798204,-0.28483087,0.18961155,-0.10445228,-0.22649764,-0.21152812,-0.2554795,0.3733917,0.6610749,0.63785565,0.118391335,-0.20416884,0.39666855,0.09543849,0.35940078,0.14278166,-0.34918016,0.026031772,0.26015645,-0.21791366",""
"org.axonframework.modelling.saga.repository.inmemory","inmemory","embeddingsFastRandomProjection","0.22612183,-0.05483807,0.13440855,-0.25361177,0.069412194,-0.012764186,0.35956055,-0.29398924,0.0097168945,-0.22774708,0.78847027,0.3989925,-0.25429413,-0.22407646,0.10454056,-0.08581748,-0.3403423,-0.012869157,-0.40633917,0.069657005,0.45576513,0.8020892,0.028655972,-0.27959558,0.48246086,0.112656124,0.359796,-0.022157453,-0.43405962,-0.15485828,0.17750932,0.116509795",""
"org.axonframework.modelling.saga.repository.jdbc","jdbc","embeddingsFastRandomProjection","0.33564895,0.12651405,0.22161578,-0.21026172,0.2967752,0.17800537,0.25158224,-0.010583848,0.091428444,-0.057554413,0.28439537,0.27551377,-0.27238047,-0.1734741,0.36977646,0.103208095,-0.35526043,-0.004465134,-0.10353514,0.08412534,0.70538867,0.49201941,-0.25808617,-0.063606516,0.23702732,0.01617521,0.42545044,0.07771336,-0.25776112,0.09122956,0.18956456,-0.097276196",""
"org.axonframework.modelling.saga.metamodel","metamodel","embeddingsFastRandomProjection","0.31260258,0.4380107,0.29353553,-0.24037986,0.45133245,0.23427191,0.33516824,-0.3163223,0.10020554,-0.24822786,0.5306215,0.41200116,-0.2413955,-0.496618,0.21567613,-0.16535604,-0.020479627,-0.2527777,-0.31550053,0.5526036,0.5795723,0.670839,0.26420987,-0.25082242,0.35828245,-0.035221323,0.30595174,0.123175286,-0.3920409,-0.26094162,0.19202384,-0.27297282",""
"org.axonframework.modelling.saga.repository","repository","embeddingsFastRandomProjection","0.2850227,0.22364798,0.25246894,-0.32100025,0.26863313,0.16283019,0.37709558,-0.2997699,0.06321778,-0.27302188,0.534915,0.43849486,-0.18830523,-0.42787483,0.17255831,-0.09815861,-0.13412999,-0.13880116,-0.28169864,0.45874095,0.5378971,0.7128849,0.27120388,-0.3107456,0.38020867,-0.021105096,0.312304,0.16048041,-0.3511694,-0.23201194,0.23343098,-0.16739786",""
