"codeUnitName","shortCodeUnitName","projectName","betweenness","pageRank","degree","incomingDependencies","outgoingDependencies","Source Cypher File: /home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/domains/anomaly-detection/queries/AnomalyDetectionPopularBottlenecks.cypher"
"org.axonframework.messaging","messaging","axon-messaging-4.11.2",596.45,5.526592055246345,10184,10051,133,""
"org.axonframework.serialization","serialization","axon-messaging-4.11.2",554,3.0353637751473013,1947,1771,176,""
"org.axonframework.eventhandling","eventhandling","axon-messaging-4.11.2",863.8333333333334,2.926529043948122,7683,6120,1563,""
"org.axonframework.messaging.annotation","annotation","axon-messaging-4.11.2",295.66666666666663,1.4661672254328004,1410,1111,299,""
"org.axonframework.axonserver.connector","connector","axon-server-connector-4.11.2",423.5,1.1140577115585888,843,122,721,""
"org.axonframework.commandhandling","commandhandling","axon-messaging-4.11.2",239.78333333333333,0.8906722809397724,2636,1945,691,""
"org.axonframework.queryhandling","queryhandling","axon-messaging-4.11.2",317.66666666666663,0.6664886869696169,1577,436,1141,""
"org.axonframework.tracing","tracing","axon-messaging-4.11.2",409.56666666666666,0.618853479798285,757,635,122,""
