"nodeLabel","nodesWithThatLabel","nodesWithThatLabelPercent","Source Cypher File: Overview/Node_label_count.cypher"
"Git",104332,51.263002215965756,""
"TS",93866,46.12058587972858,""
"Type",88057,43.26636301548228,""
"Change",84725,41.629201613576846,""
"Update",56066,27.54774644634759,""
"NotIdentified",54204,26.63286213351808,""
"Create",16851,8.279653896611194,""
"Declared",11428,5.6150901863671425,""
"Commit",10611,5.213661355227664,""
"Primitive",9037,4.440284390462012,""
"Delete",8886,4.366091301720198,""
"File",6510,3.1986556801933936,""
"Union",5555,2.729421244773318,""
"Json",4035,1.9825769077696378,""
"Literal",3609,1.7732639554251854,""
"Value",3085,1.5157991971423377,""
"Rename",2850,1.4003331318819003,""
"ObjectMember",2001,0.9831812620686605,""
"Object",1947,0.9566486343066878,""
"Key",1894,0.9306073515032699,""
"Person",1644,0.8077711118645068,""
"Scalar",1642,0.8067884219473966,""
"Author",1283,0.6303955818261326,""
"NPM",1204,0.5915793301002835,""
"Tag",1202,0.5905966401831734,""
"Parameter",1142,0.5611159426698703,""
"Function",1042,0.511981446814365,""
"ExternalDeclaration",1010,0.4962584081406033,""
"Dependency",865,0.4250133891501206,""
"Property",596,0.29284159529881143,""
"FunctionParameter",470,0.2309321305208748,""
"Committer",361,0.17737553003837403,""
"TypeAlias",332,0.16312652624027751,""
"Variable",264,0.12971506905853392,""
"TypeParameter",227,0.11153530559199698,""
"Script",218,0.1071132009650015,""
"Local",211,0.10367378625511614,""
"ExternalModule",179,0.08795074758135445,""
"TypeParameterReference",171,0.08401998791291401,""
"Intersection",169,0.08303729799580391,""
"Module",157,0.07714115849314328,""
"Interface",142,0.0697709841148175,""
"Method",121,0.05945273998516138,""
"Directory",115,0.05650467023383107,""
"Call",100,0.04913449585550527,""
"Member",95,0.04667777106273001,""
"Complex",88,0.04323835635284464,""
"Copy",72,0.0353768370159638,""
"Array",66,0.03242876726463348,""
"Package",60,0.029480697513303167,""
"Tuple",48,0.02358455801064253,""
"Engine",31,0.015231693715206635,""
"Null",23,0.011300934046766213,""
"jQAssistant",20,0.009826899171101055,""
"Concept",19,0.009335554212546001,""
"Rule",19,0.009335554212546001,""
"Scan",13,0.006387484461215686,""
"Class",12,0.005896139502660633,""
"Repository",12,0.005896139502660633,""
"AccessorProperty",11,0.00540479454410558,""
"Constructor",11,0.00540479454410558,""
"Getter",11,0.00540479454410558,""
"Project",11,0.00540479454410558,""
"BugTracker",9,0.004422104626995475,""
"EnumMember",9,0.004422104626995475,""
"Export",5,0.002456724792775264,""
"Binary",3,0.0014740348756651582,""
"Enum",3,0.0014740348756651582,""
"Overrides",2,0.0009826899171101054,""
"TestEnvironment",2,0.0009826899171101054,""
"TestRelated",2,0.0009826899171101054,""
"Analyze",1,0.0004913449585550527,""
"Branch",1,0.0004913449585550527,""
"Setter",1,0.0004913449585550527,""
"Task",1,0.0004913449585550527,""
