"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"react-router-7.11.0/react-router","react-router",0.530491339874145,0.530491339874145,361,13,""
"react-router-7.11.0/utils","utils",0.4298624433231989,0.4298624433231989,165,0,""
"react-router-7.11.0/react-router","react-router",0.37300363158589633,0.37300363158589633,110,4,""
"react-router-7.11.0/router","router",0.27847411743249856,0.27847411743249856,52,1,""
"react-router-7.11.0/history","history",0.22145893739124672,0.22145893739124672,35,0,""
"react-router-7.11.0/routeModules","routeModules",0.2026995985658434,0.2026995985658434,27,6,""
"react-router-7.11.0/data","data",0.18400567988207536,0.18400567988207536,7,0,""
"react-router-7.11.0/entry","entry",0.1831926319957522,0.1831926319957522,11,0,""
"react-router-7.11.0/context","context",0.13767402766459227,0.13767402766459227,25,12,""
"react-router-7.11.0/mode","mode",0.11961455299891564,0.11961455299891564,5,0,""
"react-router-7.11.0/build","build",0.1174267352428378,0.1174267352428378,11,0,""
"react-router-7.11.0/instrumentation","instrumentation",0.10595798772775682,0.10595798772775682,14,0,""
"react-router-7.11.0/dev","dev",0.09787663292034078,0.09787663292034078,4,2,""
"react-router-7.11.0/headers","headers",0.0914150656002627,0.0914150656002627,3,1,""
"react-router-7.11.0/dom-export","dom-export",0.0882168848531242,0.0882168848531242,19,0,""
"react-router-7.11.0/links","links",0.0840340938536913,0.0840340938536913,6,0,""
"react-router-7.11.0/cookies","cookies",0.08314207365924575,0.08314207365924575,19,4,""
"react-router-7.11.0/fog-of-war","fog-of-war",0.07436445540293647,0.07436445540293647,3,5,""
"react-router-7.11.0/future","future",0.07436445540293647,0.07436445540293647,3,0,""
"react-router-7.11.0/server","server",0.07100721489609384,0.07100721489609384,38,19,""
"react-router-7.11.0/routes","routes",0.07084935777255273,0.07084935777255273,6,9,""
"react-router-7.11.0/react-router","react-router",0.06871918729618101,0.06871918729618101,9,4,""
"react-router-7.11.0/server","server",0.06438208579751117,0.06438208579751117,4,0,""
"react-router-7.11.0/errors","errors",0.06261941302855595,0.06261941302855595,5,0,""
"react-router-7.11.0/cookieStorage","cookieStorage",0.059421232281417435,0.059421232281417435,2,2,""
"react-router-7.11.0/href","href",0.059421232281417435,0.059421232281417435,2,0,""
"react-router-7.11.0/memoryStorage","memoryStorage",0.059421232281417435,0.059421232281417435,2,1,""
"react-router-7.11.0/route-data","route-data",0.0434826688367245,0.0434826688367245,6,0,""
"react-router-7.11.0/register","register",0.04039819079573646,0.04039819079573646,1,0,""
"react-router-7.11.0/dom","dom",0.03992353472447424,0.03992353472447424,6,0,""
"react-router-7.11.0/errors","errors",0.03992353472447424,0.03992353472447424,1,0,""
"react-router-7.11.0/serializes-to","serializes-to",0.03992353472447424,0.03992353472447424,1,0,""
"react-router-7.11.0/entry","entry",0.034440920678462224,0.034440920678462224,1,0,""
"react-router-7.11.0/routeMatching","routeMatching",0.034440920678462224,0.034440920678462224,2,0,""
"react-router-7.11.0/serverHandoff","serverHandoff",0.034440920678462224,0.034440920678462224,2,0,""
"react-router-7.11.0/single-fetch","single-fetch",0.034440920678462224,0.034440920678462224,5,4,""
"react-router-7.11.0/route-module","route-module",0.03349200353860394,0.03349200353860394,3,0,""
"react-router-7.11.0/errors","errors",0.028795652571706767,0.028795652571706767,2,0,""
"react-router-7.11.0/turbo-stream","turbo-stream",0.028178492350093724,0.028178492350093724,1,0,""
"react-router-7.11.0/warnings","warnings",0.022874930862646498,0.022874930862646498,2,0,""
"react-router-7.11.0/sessions","sessions",0.0227424116433739,0.0227424116433739,3,10,""
"react-router-7.11.0/browser","browser",0.011585982614676398,0.011585982614676398,1,0,""
"react-router-7.11.0/crypto","crypto",0.011013731660502445,0.011013731660502445,2,0,""
"react-router-7.11.0/markup","markup",0.002178000910741347,0.002178000910741347,1,0,""
"react-router-7.11.0/vite","vite",5.324305519028295e-09,5.324305519028295e-09,15,5,""
"react-router-7.11.0/config","config",5.203253634760773e-09,5.203253634760773e-09,16,37,""
"react-router-7.11.0/routes","routes",4.64847014260694e-09,4.64847014260694e-09,25,28,""
"react-router-7.11.0/typegen","typegen",3.4146903059107204e-09,3.4146903059107204e-09,4,10,""
"react-router-7.11.0/babel","babel",2.9637309665616973e-09,2.9637309665616973e-09,8,1,""
"react-router-7.11.0/has-dependency","has-dependency",2.9088929756325595e-09,2.9088929756325595e-09,2,1,""
"react-router-7.11.0/load-dotenv","load-dotenv",2.9088929756325595e-09,2.9088929756325595e-09,2,4,""
"react-router-7.11.0/optimize-deps-entries","optimize-deps-entries",2.9088929756325595e-09,2.9088929756325595e-09,2,3,""
"react-router-7.11.0/validate-plugin-order","validate-plugin-order",2.9088929756325595e-09,2.9088929756325595e-09,2,3,""
"react-router-7.11.0/virtual-module","virtual-module",2.9088929756325595e-09,2.9088929756325595e-09,2,0,""
"react-router-7.11.0/warn-on-client-source-maps","warn-on-client-source-maps",2.9088929756325595e-09,2.9088929756325595e-09,2,12,""
"react-router-7.11.0/node-adapter","node-adapter",2.1701240095403376e-09,2.1701240095403376e-09,2,6,""
"react-router-7.11.0/resolve-relative-route-file-path","resolve-relative-route-file-path",2.1701240095403376e-09,2.1701240095403376e-09,2,3,""
"react-router-7.11.0/resolve-file-url","resolve-file-url",2.1026101464011908e-09,2.1026101464011908e-09,2,5,""
"react-router-7.11.0/ssr-externals","ssr-externals",2.0152440182309612e-09,2.0152440182309612e-09,2,0,""
"react-router-7.11.0/config","config",2.0072831279808598e-09,2.0072831279808598e-09,5,0,""
"react-router-7.11.0/cache","cache",1.944979181462111e-09,1.944979181462111e-09,3,0,""
"react-router-7.11.0/remove-exports","remove-exports",1.944979181462111e-09,1.944979181462111e-09,2,30,""
"react-router-7.11.0/combine-urls","combine-urls",1.8030900393244257e-09,1.8030900393244257e-09,1,0,""
