"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"react-router-7.11.0/react-router","react-router","centralityPageRank",7.663173456925084,""
"react-router-7.11.0/react-router","react-router","centralityPageRank",5.838278046927569,""
"react-router-7.11.0/routes","routes","centralityPageRank",4.461491636605723,""
"react-router-7.11.0/routes","routes","centralityPageRank",4.00791738082675,""
"react-router-7.11.0/utils","utils","centralityPageRank",3.869553148891068,""
"react-router-7.11.0/config","config","centralityPageRank",2.2445283496166737,""
"react-router-7.11.0/server","server","centralityPageRank",2.1341684438745743,""
"react-router-7.11.0/config","config","centralityPageRank",1.831841689818877,""
"react-router-7.11.0/router","router","centralityPageRank",1.5836347358483345,""
"react-router-7.11.0/utils","utils","centralityPageRank",1.2457147505432433,""
"react-router-7.11.0/history","history","centralityPageRank",1.2316066775099785,""
"react-router-7.11.0/react-router-express","react-router-express","centralityPageRank",0.9997042353362876,""
"react-router-7.11.0/server","server","centralityPageRank",0.9997042353362876,""
"react-router-7.11.0/is-react-router-repo","is-react-router-repo","centralityPageRank",0.8544045935448658,""
"react-router-7.11.0/cookies","cookies","centralityPageRank",0.8169655379349068,""
"react-router-7.11.0/context","context","centralityPageRank",0.7803499224134879,""
"react-router-7.11.0/dom-export","dom-export","centralityPageRank",0.7031807462245077,""
"react-router-7.11.0/vite","vite","centralityPageRank",0.6224533902875801,""
"react-router-7.11.0/routeModules","routeModules","centralityPageRank",0.6102216260105309,""
"react-router-7.11.0/babel","babel","centralityPageRank",0.6009896511443695,""
"react-router-7.11.0/utils","utils","centralityPageRank",0.5322105755459778,""
"react-router-7.11.0/react-router","react-router","centralityPageRank",0.4516212712353994,""
"react-router-7.11.0/register","register","centralityPageRank",0.4306743878809964,""
"react-router-7.11.0/prompts-prompt-base","prompts-prompt-base","centralityPageRank",0.3822426489714068,""
"react-router-7.11.0/utils","utils","centralityPageRank",0.3524297691861617,""
"react-router-7.11.0/manifest","manifest","centralityPageRank",0.34025833333333344,""
"react-router-7.11.0/cookieStorage","cookieStorage","centralityPageRank",0.3302110578826685,""
"react-router-7.11.0/href","href","centralityPageRank",0.3302110578826685,""
"react-router-7.11.0/memoryStorage","memoryStorage","centralityPageRank",0.3302110578826685,""
"react-router-7.11.0/entry","entry","centralityPageRank",0.3293725123036749,""
"react-router-7.11.0/stream","stream","centralityPageRank",0.32877776477948756,""
"react-router-7.11.0/react-router-node","react-router-node","centralityPageRank",0.31549017314027217,""
"react-router-7.11.0/react-router-architect","react-router-architect","centralityPageRank",0.30954984038730227,""
"react-router-7.11.0/browser","browser","centralityPageRank",0.2994218130377132,""
"react-router-7.11.0/mode","mode","centralityPageRank",0.29340006356276355,""
"react-router-7.11.0/profiler","profiler","centralityPageRank",0.29149570312500006,""
"react-router-7.11.0/arcTableSessionStorage","arcTableSessionStorage","centralityPageRank",0.2815586403193545,""
"react-router-7.11.0/server","server","centralityPageRank",0.2815586403193545,""
"react-router-7.11.0/commands","commands","centralityPageRank",0.2775,""
"react-router-7.11.0/generate","generate","centralityPageRank",0.2766386978685777,""
"react-router-7.11.0/manifest","manifest","centralityPageRank",0.26726277372262774,""
"react-router-7.11.0/fog-of-war","fog-of-war","centralityPageRank",0.26256039384251256,""
"react-router-7.11.0/dom","dom","centralityPageRank",0.2623023336501465,""
"react-router-7.11.0/build","build","centralityPageRank",0.2589715123835324,""
"react-router-7.11.0/sessions","sessions","centralityPageRank",0.25872971782777343,""
"react-router-7.11.0/markup","markup","centralityPageRank",0.25235060074497545,""
"react-router-7.11.0/cache","cache","centralityPageRank",0.25095930255379273,""
"react-router-7.11.0/instrumentation","instrumentation","centralityPageRank",0.2459296857382449,""
"react-router-7.11.0/plugin","plugin","centralityPageRank",0.24420737779003776,""
"react-router-7.11.0/route-module","route-module","centralityPageRank",0.23815294758827235,""
