"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","stronglyConnectedComponentId","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","communityFastRpHdbscanLabel","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_Summary.cypher"
"./cli.ts","cli",0,"0,0",0,"0,33,11",,0,0,0,0,19,,0,2,""
"./copy-template.ts","copy-template",1,"5,5",1,"7,30,12",,1,1,1,2,18,,2,33,""
"./index.ts","create-react-router",1,"5,5",1,"7,30,12",,2,1,1,2,1,,0,28,""
"./loading-indicator.ts","loading-indicator",1,"5,5",1,"7,30,12",,3,1,1,2,2,,1,12,""
"./prompt.ts","prompt",1,"5,5",1,"7,30,12",,4,1,1,3,0,,1,2,""
"./prompts-confirm.ts","prompts-confirm",1,"5,5",1,"7,30,12",,5,1,1,3,3,,1,5,""
"./prompts-multi-select.ts","prompts-multi-select",1,"5,5",1,"7,30,12",,6,1,1,3,7,,1,5,""
"./prompts-prompt-base.ts","prompts-prompt-base",1,"5,5",1,"7,30,12",,7,1,1,3,11,,8,14,""
"./prompts-select.ts","prompts-select",1,"5,5",1,"7,30,12",,8,1,1,3,18,,3,6,""
"./prompts-text.ts","prompts-text",1,"5,5",1,"7,30,12",,9,1,1,3,4,,1,8,""
"./utils.ts","utils",1,"5,5",1,"7,30,12",,10,1,1,3,6,,36,28,""
"./binaryTypes.ts","binaryTypes",2,"13,13",2,"13,32,10",,11,2,2,1,6,,1,0,""
"./index.ts","react-router-architect",2,"13,13",2,"13,32,10",,12,2,2,2,15,,3,0,""
"./server.ts","server",2,"13,13",2,"13,32,10",,12,2,2,2,2,,3,22,""
"./sessions/arcTableSessionStorage.ts","arcTableSessionStorage",2,"13,13",2,"13,32,10",,13,2,2,1,8,,1,6,""
"./index.ts","react-router-express",3,"16,16",3,"16,23,5",,14,3,3,2,19,,3,0,""
"./server.ts","server",3,"16,16",3,"16,23,5",,14,3,3,2,7,,3,20,""
"./index.ts","react-router-node",4,"18,18",4,"18,24,6",,15,4,4,2,0,,2,0,""
"./server.ts","server",4,"18,18",4,"18,24,6",,15,4,4,2,7,,2,3,""
"./stream.ts","stream",4,"18,18",4,"18,24,6",,16,4,4,1,9,,4,15,""
"./sessions/fileStorage.ts","fileStorage",4,"18,18",4,"18,24,6",,17,4,4,1,2,,1,9,""
"./config.ts","config",5,"28,63",5,"47,25,1",,18,5,5,3,4,,5,0,""
