"projectPath","all","exported","min","max","average","percentile25","percentile50","percentile75","percentile90","percentile95","percentile99","Source Cypher File: Visibility/Global_relative_visibility_statistics_for_elements_for_Typescript.cypher"
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router",7,7,1,1,1,1,1,1,1,1,1,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom",85,69,0.375,0.9130434782608695,0.6440217391304348,0.5095108695652174,0.6440217391304348,0.7785326086956521,0.8592391304347825,0.886141304347826,0.9076630434782609,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-native",15,17,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,""
