"directoryPath","directoryName","directoryParentPath","directoryParentName","mainAuthor","secondAuthor","thirdAuthor","authorCount","fileCount","commitCount","lastCreationDate","lastModificationDate","lastCommitDate","daysSinceLastCommit","daysSinceLastCreation","daysSinceLastModification","maxCommitSha","maxFileRelativePath","directoryPathLength","combinedDirectoriesCount","Source Cypher File: GitLog/List_git_file_directories_with_commit_statistics.cypher"
"AxonFramework-5.0.2/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/util","util","AxonFramework-5.0.2/axon-server-connector/src/main/java/org/axonframework/axonserver/connector","connector","Steven van Beelen","Allard Buijze","smcvb",15,6,193,"2025-11-06","2026-01-12","2026-01-12",42,108,41,"fdddb8b6ce37c30237b25549ddefec5a1871a040","AxonFramework-5.0.2/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/util/ProcessingInstructionUtils.java",10,1,""
"AxonFramework-5.0.2/axon-server-connector/src/main/resources/META-INF/services","resources/META-INF/services","AxonFramework-5.0.2/axon-server-connector/src/main","main","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",11,1,85,"2025-11-04","2025-11-04","2026-01-12",42,110,110,"fdddb8b6ce37c30237b25549ddefec5a1871a040","AxonFramework-5.0.2/axon-server-connector/src/main/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer",7,3,""
"AxonFramework-5.0.2/axon-server-connector/src/test","test","AxonFramework-5.0.2/axon-server-connector/src","src","Steven van Beelen","Allard Buijze","Simon Zambrovski",25,28,577,"2026-01-05","2026-01-13","2026-01-13",41,48,40,"ffa09b102716aa57ebdee51492cc09b076ed9f27","AxonFramework-5.0.2/axon-server-connector/src/test/resources/junit-platform.properties",4,1,""
"AxonFramework-5.0.2/axon-server-connector/src/test/java/org/axonframework/axonserver/connector","java/org/axonframework/axonserver/connector","AxonFramework-5.0.2/axon-server-connector/src/test","test","Steven van Beelen","Allard Buijze","Simon Zambrovski",25,27,575,"2026-01-05","2026-01-13","2026-01-13",41,48,40,"ffa09b102716aa57ebdee51492cc09b076ed9f27","AxonFramework-5.0.2/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/util/TcpUtils.java",9,5,""
"AxonFramework-5.0.2/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/command","command","AxonFramework-5.0.2/axon-server-connector/src/test/java/org/axonframework/axonserver/connector","connector","Steven van Beelen","Simon Zambrovski","Allard Buijze",7,1,74,"2025-08-06","2025-12-01","2026-01-12",42,201,83,"f6644279ae27410995706c00816ea3f38464a906","AxonFramework-5.0.2/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/command/AxonServerCommandBusConnectorTest.java",10,1,""
"AxonFramework-5.0.2/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/event","event","AxonFramework-5.0.2/axon-server-connector/src/test/java/org/axonframework/axonserver/connector","connector","Steven van Beelen","Simon Zambrovski","Allard Buijze",8,7,258,"2026-01-05","2026-01-13","2026-01-13",41,48,40,"ff56b02d863274be282ed280c4143791df006551","AxonFramework-5.0.2/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/event/TaggedEventConverterTest.java",10,1,""
"AxonFramework-5.0.2/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/query","query","AxonFramework-5.0.2/axon-server-connector/src/test/java/org/axonframework/axonserver/connector","connector","Jan Galinski","Simon Zambrovski","Steven van Beelen",8,4,73,"2025-10-28","2025-12-09","2026-01-12",42,117,75,"ff56b02d863274be282ed280c4143791df006551","AxonFramework-5.0.2/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/query/StreamingQueryIT.java",10,1,""
"AxonFramework-5.0.2/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/util","util","AxonFramework-5.0.2/axon-server-connector/src/test/java/org/axonframework/axonserver/connector","connector","Steven van Beelen","Allard Buijze","Jan Galinski",23,12,284,"2025-11-06","2025-11-17","2026-01-12",42,108,98,"ffa09b102716aa57ebdee51492cc09b076ed9f27","AxonFramework-5.0.2/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/util/TcpUtils.java",10,1,""
"AxonFramework-5.0.2/axon-server-connector/src/test/resources","resources","AxonFramework-5.0.2/axon-server-connector/src/test","test","Steven van Beelen","Jan Galinski","Allard Buijze",4,1,13,"2025-11-06","2025-11-06","2026-01-12",42,109,109,"e5ef80fb51d51f626a32d37be0a02c4596864da5","AxonFramework-5.0.2/axon-server-connector/src/test/resources/junit-platform.properties",5,1,""
"AxonFramework-5.0.2/build","build","AxonFramework-5.0.2","AxonFramework-5.0.2","Steven van Beelen","Simon Zambrovski","Jan Galinski",7,2,50,"2025-11-17","2026-01-19","2026-01-19",35,97,35,"fbd1ff331f71beea08fe018d000965e68a62b7c5","AxonFramework-5.0.2/build/parent/pom.xml",2,1,""
"AxonFramework-5.0.2/build/coverage-report","coverage-report","AxonFramework-5.0.2/build","build","Steven van Beelen","Simon Zambrovski","Allard Buijze",4,1,19,"2025-11-17","2025-12-03","2026-01-12",42,97,81,"e5ef80fb51d51f626a32d37be0a02c4596864da5","AxonFramework-5.0.2/build/coverage-report/pom.xml",3,1,""
"AxonFramework-5.0.2/build/parent","parent","AxonFramework-5.0.2/build","build","Steven van Beelen","Simon Zambrovski","Jan Galinski",6,1,46,"2025-11-17","2026-01-19","2026-01-19",35,97,35,"fbd1ff331f71beea08fe018d000965e68a62b7c5","AxonFramework-5.0.2/build/parent/pom.xml",3,1,""
"AxonFramework-5.0.2/common","common","AxonFramework-5.0.2","AxonFramework-5.0.2","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",57,178,1382,"2026-01-13","2026-01-19","2026-01-19",35,40,35,"ff336d48bdf17fc961e8502747399b2592e28f7e","AxonFramework-5.0.2/common/src/test/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer",2,1,""
"AxonFramework-5.0.2/common/src","src","AxonFramework-5.0.2/common","common","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",57,177,1354,"2026-01-13","2026-01-13","2026-01-15",39,40,40,"ff336d48bdf17fc961e8502747399b2592e28f7e","AxonFramework-5.0.2/common/src/test/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer",3,1,""
"AxonFramework-5.0.2/common/src/main","main","AxonFramework-5.0.2/common/src","src","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",54,121,1236,"2026-01-13","2026-01-13","2026-01-15",39,40,40,"ff336d48bdf17fc961e8502747399b2592e28f7e","AxonFramework-5.0.2/common/src/main/resources/META-INF/services/org.axonframework.common.property.PropertyAccessStrategy",4,1,""
"AxonFramework-5.0.2/common/src/main/java/org/axonframework","java/org/axonframework","AxonFramework-5.0.2/common/src/main","main","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",54,120,1228,"2026-01-13","2026-01-13","2026-01-15",39,40,40,"ff336d48bdf17fc961e8502747399b2592e28f7e","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/util/PriorityTask.java",7,3,""
"AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/annotation","annotation","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Simon Zambrovski",13,4,152,"2025-11-06","2025-11-06","2026-01-12",42,109,108,"fea75fe1f37e76f8481bf9c8fe599e66e3bd3cd5","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/annotation/package-info.java",9,1,""
"AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/caching","caching","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",18,7,138,"2025-11-04","2025-11-17","2026-01-12",42,110,98,"fc6493eb7f8022f842d505ce9d532fd5732ff033","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/caching/package-info.java",9,1,""
"AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/configuration","configuration","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Mitchell Herrijgers","Simon Zambrovski",7,32,327,"2025-11-04","2025-12-01","2026-01-12",42,110,83,"fea75fe1f37e76f8481bf9c8fe599e66e3bd3cd5","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/configuration/SearchScope.java",9,1,""
"AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/digest","digest","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","smcvb",10,1,77,"2025-11-04","2025-11-17","2026-01-12",42,110,98,"f4746a871e454c40b72346d541bbcfc9ffc7680d","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/digest/Digester.java",9,1,""
"AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/function","function","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common","common","Steven van Beelen","John Hendrikx",,2,2,5,"2026-01-05","2026-01-05","2026-01-12",42,48,48,"e5ef80fb51d51f626a32d37be0a02c4596864da5","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/function/ThrowingFunction.java",9,1,""
"AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/infra","infra","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Simon Zambrovski",12,5,124,"2025-11-04","2025-11-17","2026-01-12",42,110,98,"ff336d48bdf17fc961e8502747399b2592e28f7e","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/infra/JacksonComponentDescriptor.java",9,1,""
"AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/io","io","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common","common","Allard Buijze","Steven van Beelen","smcvb",14,1,95,"2025-11-04","2025-11-17","2026-01-12",42,110,98,"fdd51aa788071375721c67bb30bf5709136e974a","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/io/IOUtils.java",9,1,""
"AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/jdbc","jdbc","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Simon Zambrovski",20,8,139,"2026-01-13","2026-01-13","2026-01-15",39,40,40,"fe2b9de466fe318b39ba7055fdd4de0c34a70a87","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/jdbc/PersistenceExceptionResolver.java",9,1,""
"AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/jpa","jpa","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Simon Zambrovski",14,4,103,"2026-01-05","2026-01-09","2026-01-12",42,48,44,"fe2b9de466fe318b39ba7055fdd4de0c34a70a87","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/jpa/SimpleEntityManagerProvider.java",9,1,""
"AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/lifecycle","lifecycle","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Simon Zambrovski",11,4,131,"2025-11-04","2025-11-04","2026-01-12",42,110,110,"f9d814dc94c3fd4a95f9a67ac9b45c475354afa2","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/lifecycle/ShutdownLatch.java",9,1,""
"AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/lock","lock","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","smcvb",26,7,228,"2025-11-04","2025-11-17","2026-01-12",42,110,98,"fe23b71b6be558696b4bfda3d0dab938c449b16f","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/lock/PessimisticLockFactory.java",9,1,""
"AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/property","property","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",24,9,201,"2025-11-04","2025-11-17","2026-01-12",42,110,98,"fc944ad8e31ed4ed6fce2cda2ff66c7ba1c13451","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/property/UniformPropertyAccessStrategy.java",9,1,""
"AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/tx","tx","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common","common","Steven van Beelen","John Hendrikx",,2,1,5,"2026-01-05","2026-01-05","2026-01-12",42,48,48,"e5ef80fb51d51f626a32d37be0a02c4596864da5","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/tx/TransactionalExecutor.java",9,1,""
"AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/util","util","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Mitchell Herrijgers","Milan Savic",10,6,102,"2025-11-04","2025-11-04","2026-01-12",42,110,110,"fdddb8b6ce37c30237b25549ddefec5a1871a040","AxonFramework-5.0.2/common/src/main/java/org/axonframework/common/util/PriorityTask.java",9,1,""
"AxonFramework-5.0.2/common/src/main/resources/META-INF/services","resources/META-INF/services","AxonFramework-5.0.2/common/src/main","main","Steven van Beelen","Allard Buijze","smcvb",7,1,71,"2025-11-04","2025-11-17","2026-01-12",42,110,98,"f911231de7ec9233077061a31818f74064a7f85f","AxonFramework-5.0.2/common/src/main/resources/META-INF/services/org.axonframework.common.property.PropertyAccessStrategy",7,3,""
"AxonFramework-5.0.2/common/src/test","test","AxonFramework-5.0.2/common/src","src","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",40,56,701,"2025-11-27","2025-12-01","2026-01-12",42,87,83,"ff2e34191ee41b4f1bb67f0cc715fa55d710c9fe","AxonFramework-5.0.2/common/src/test/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer",4,1,""
"AxonFramework-5.0.2/common/src/test/java/org/axonframework","java/org/axonframework","AxonFramework-5.0.2/common/src/test","test","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",40,55,701,"2025-11-27","2025-12-01","2026-01-12",42,87,83,"ff2e34191ee41b4f1bb67f0cc715fa55d710c9fe","AxonFramework-5.0.2/common/src/test/java/org/axonframework/common/util/ThirdStubEvent.java",7,3,""
"AxonFramework-5.0.2/common/src/test/java/org/axonframework/common/annotation","annotation","AxonFramework-5.0.2/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Simon Zambrovski",13,2,114,"2025-11-06","2025-11-06","2026-01-12",42,109,109,"f89c41adfbfda2656db9987aaa87525f17308740","AxonFramework-5.0.2/common/src/test/java/org/axonframework/common/annotation/PriorityAnnotationComparatorTest.java",9,1,""
"AxonFramework-5.0.2/common/src/test/java/org/axonframework/common/caching","caching","AxonFramework-5.0.2/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","smcvb",23,5,138,"2025-11-04","2025-11-17","2026-01-12",42,110,98,"f89c41adfbfda2656db9987aaa87525f17308740","AxonFramework-5.0.2/common/src/test/java/org/axonframework/common/caching/WeakReferenceCacheTest.java",9,1,""
"AxonFramework-5.0.2/common/src/test/java/org/axonframework/common/configuration","configuration","AxonFramework-5.0.2/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Mitchell Herrijgers","Mateusz Nowak",8,12,235,"2025-11-05","2025-12-01","2026-01-12",42,109,83,"fd1f5121457a8cb3ce6f646b198f5abb3e9ddbbf","AxonFramework-5.0.2/common/src/test/java/org/axonframework/common/configuration/TestConfigurationEnhancer.java",9,1,""
"AxonFramework-5.0.2/common/src/test/java/org/axonframework/common/infra","infra","AxonFramework-5.0.2/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Mitchell Herrijgers","Simon Zambrovski",7,4,59,"2025-11-04","2025-11-04","2026-01-12",42,110,110,"fea75fe1f37e76f8481bf9c8fe599e66e3bd3cd5","AxonFramework-5.0.2/common/src/test/java/org/axonframework/common/infra/MockComponentDescriptor.java",9,1,""
"AxonFramework-5.0.2/common/src/test/java/org/axonframework/common/jdbc","jdbc","AxonFramework-5.0.2/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","smcvb",21,2,136,"2025-11-04","2025-11-17","2026-01-12",42,110,98,"f89c41adfbfda2656db9987aaa87525f17308740","AxonFramework-5.0.2/common/src/test/java/org/axonframework/common/jdbc/JdbcUtilsTest.java",9,1,""
"AxonFramework-5.0.2/common/src/test/java/org/axonframework/common/lifecycle","lifecycle","AxonFramework-5.0.2/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Simon Zambrovski","Allard Buijze",4,1,15,"2025-11-04","2025-11-04","2026-01-12",42,110,110,"e5ef80fb51d51f626a32d37be0a02c4596864da5","AxonFramework-5.0.2/common/src/test/java/org/axonframework/common/lifecycle/ShutdownLatchTest.java",9,1,""
"AxonFramework-5.0.2/common/src/test/java/org/axonframework/common/lock","lock","AxonFramework-5.0.2/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",19,4,132,"2025-11-04","2025-11-17","2026-01-12",42,110,98,"f89c41adfbfda2656db9987aaa87525f17308740","AxonFramework-5.0.2/common/src/test/java/org/axonframework/common/lock/PessimisticLockFactoryTest.java",9,1,""
"AxonFramework-5.0.2/common/src/test/java/org/axonframework/common/property","property","AxonFramework-5.0.2/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","smcvb",23,5,140,"2025-11-04","2025-11-17","2026-01-12",42,110,98,"f89c41adfbfda2656db9987aaa87525f17308740","AxonFramework-5.0.2/common/src/test/java/org/axonframework/common/property/UniformPropertyAccessStrategyTest.java",9,1,""
"AxonFramework-5.0.2/common/src/test/java/org/axonframework/common/util","util","AxonFramework-5.0.2/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Mitchell Herrijgers","Allard Buijze",12,7,119,"2025-11-06","2025-11-06","2026-01-12",42,108,108,"f67e4842c8ff78e67f3b02ee367748663967d432","AxonFramework-5.0.2/common/src/test/java/org/axonframework/common/util/ThirdStubEvent.java",9,1,""
"AxonFramework-5.0.2/common/src/test/resources/META-INF/services","resources/META-INF/services","AxonFramework-5.0.2/common/src/test","test","Steven van Beelen","Simon Zambrovski","Mitchell Herrijgers",5,1,33,"2025-11-05","2025-11-05","2026-01-12",42,109,109,"f4746a871e454c40b72346d541bbcfc9ffc7680d","AxonFramework-5.0.2/common/src/test/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer",7,3,""
"AxonFramework-5.0.2/conversion","conversion","AxonFramework-5.0.2","AxonFramework-5.0.2","Steven van Beelen","Allard Buijze","Simon Zambrovski",27,51,454,"2025-11-06","2026-01-19","2026-01-19",35,108,35,"fef45a5a2a1f510314411b943418bd2546d19c9e","AxonFramework-5.0.2/conversion/src/test/java/org/axonframework/conversion/json/ObjectNodeToJsonNodeConverterTest.java",2,1,""
"AxonFramework-5.0.2/conversion/src","src","AxonFramework-5.0.2/conversion","conversion","Steven van Beelen","Allard Buijze","Simon Zambrovski",27,50,427,"2025-11-06","2025-11-17","2026-01-12",42,108,98,"fef45a5a2a1f510314411b943418bd2546d19c9e","AxonFramework-5.0.2/conversion/src/test/java/org/axonframework/conversion/json/ObjectNodeToJsonNodeConverterTest.java",3,1,""
"AxonFramework-5.0.2/conversion/src/main","main","AxonFramework-5.0.2/conversion/src","src","Steven van Beelen","Allard Buijze","Simon Zambrovski",17,29,361,"2025-11-06","2025-11-17","2026-01-12",42,108,98,"fef45a5a2a1f510314411b943418bd2546d19c9e","AxonFramework-5.0.2/conversion/src/main/resources/META-INF/services/org.axonframework.conversion.ContentTypeConverter",4,1,""
"AxonFramework-5.0.2/conversion/src/main/java/org/axonframework","java/org/axonframework","AxonFramework-5.0.2/conversion/src/main","main","Steven van Beelen","Allard Buijze","Simon Zambrovski",17,28,330,"2025-11-06","2025-11-06","2026-01-12",42,108,108,"fef45a5a2a1f510314411b943418bd2546d19c9e","AxonFramework-5.0.2/conversion/src/main/java/org/axonframework/conversion/package-info.java",7,3,""
"AxonFramework-5.0.2/conversion/src/main/java/org/axonframework/conversion/avro","avro","AxonFramework-5.0.2/conversion/src/main/java/org/axonframework/conversion","conversion","Steven van Beelen","Simon Zambrovski","Mitchell Herrijgers",6,10,109,"2025-11-05","2025-11-06","2026-01-12",42,109,108,"fef45a5a2a1f510314411b943418bd2546d19c9e","AxonFramework-5.0.2/conversion/src/main/java/org/axonframework/conversion/avro/SpecificRecordBaseConverterStrategy.java",9,1,""
"AxonFramework-5.0.2/conversion/src/main/java/org/axonframework/conversion/converter","converter","AxonFramework-5.0.2/conversion/src/main/java/org/axonframework/conversion","conversion","Steven van Beelen","Allard Buijze","smcvb",12,5,83,"2025-11-06","2025-11-06","2026-01-12",42,108,108,"fa7f3defcc22b7ef0073917d172e5b0fb23b6fa2","AxonFramework-5.0.2/conversion/src/main/java/org/axonframework/conversion/converter/StringToByteArrayConverter.java",9,1,""
