"fileExtensionPair","firstFileNameShort","secondFileNameShort","updateCommitCount","updateCommitMinConfidence","updateCommitLift","updateCommitJaccardSimilarity","updateCommitSupport","firstFileName","secondFileName","Source Cypher File: GitLog/List_pairwise_changed_files_top_selected_metric.cypher"
"java↔java","StorageEngineTestSuite","AggregateBasedStorageEngineTestSuite",114,0.4789915966386555,4.375972611266729,0.3106267029972752,0.051351351351351354,"eventsourcing/src/test/java/org/axonframework/eventsourcing/eventstore/StorageEngineTestSuite.java","eventsourcing/src/test/java/org/axonframework/eventsourcing/eventstore/AggregateBasedStorageEngineTestSuite.java",""
"java↔java","AggregateBasedAxonServerEventStorageEngine","AggregateBasedJpaEventStorageEngine",112,0.5803108808290155,6.076840355851012,0.3822525597269625,0.05045045045045045,"axon-server-connector/src/main/java/org/axonframework/axonserver/connector/event/AggregateBasedAxonServerEventStorageEngine.java","eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/jpa/AggregateBasedJpaEventStorageEngine.java",""
"java↔java","AggregateBasedJpaEventStorageEngine","AggregateBasedStorageEngineTestSuite",111,0.5235849056603774,4.783368273934312,0.3226744186046512,0.05,"eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/jpa/AggregateBasedJpaEventStorageEngine.java","eventsourcing/src/test/java/org/axonframework/eventsourcing/eventstore/AggregateBasedStorageEngineTestSuite.java",""
"java↔java","AggregateBasedAxonServerEventStorageEngine","AggregateBasedStorageEngineTestSuite",109,0.5647668393782384,5.159598285677733,0.3333333333333333,0.0490990990990991,"axon-server-connector/src/main/java/org/axonframework/axonserver/connector/event/AggregateBasedAxonServerEventStorageEngine.java","eventsourcing/src/test/java/org/axonframework/eventsourcing/eventstore/AggregateBasedStorageEngineTestSuite.java",""
"java↔java","StorageEngineTestSuite","AggregateBasedJpaEventStorageEngine",85,0.4009433962264151,3.73989218328841,0.2328767123287671,0.038288288288288286,"eventsourcing/src/test/java/org/axonframework/eventsourcing/eventstore/StorageEngineTestSuite.java","eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/jpa/AggregateBasedJpaEventStorageEngine.java",""
"java↔java","StorageEngineTestSuite","AggregateBasedAxonServerEventStorageEngine",83,0.43005181347150256,4.011407671877041,0.23850574712643677,0.03738738738738739,"eventsourcing/src/test/java/org/axonframework/eventsourcing/eventstore/StorageEngineTestSuite.java","axon-server-connector/src/main/java/org/axonframework/axonserver/connector/event/AggregateBasedAxonServerEventStorageEngine.java",""
"java↔java","StorageEngineTestSuite","DefaultEventStoreTransactionTest",76,0.4470588235294118,4.170044488383589,0.2289156626506024,0.03423423423423423,"eventsourcing/src/test/java/org/axonframework/eventsourcing/eventstore/StorageEngineTestSuite.java","eventsourcing/src/test/java/org/axonframework/eventsourcing/eventstore/DefaultEventStoreTransactionTest.java",""
"java↔java","AggregateBasedStorageEngineTestSuite","DefaultEventStoreTransactionTest",73,0.4294117647058823,3.9230210602759623,0.21470588235294116,0.03288288288288288,"eventsourcing/src/test/java/org/axonframework/eventsourcing/eventstore/AggregateBasedStorageEngineTestSuite.java","eventsourcing/src/test/java/org/axonframework/eventsourcing/eventstore/DefaultEventStoreTransactionTest.java",""
"java↔java","StorageEngineTestSuite","DefaultEventStoreTransaction",72,0.45569620253164556,4.250611637059888,0.2222222222222222,0.032432432432432434,"eventsourcing/src/test/java/org/axonframework/eventsourcing/eventstore/StorageEngineTestSuite.java","eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/DefaultEventStoreTransaction.java",""
"java↔java","DefaultEventStoreTransaction","AggregateBasedStorageEngineTestSuite",65,0.41139240506329117,3.758399749960932,0.19345238095238096,0.02927927927927928,"eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/DefaultEventStoreTransaction.java","eventsourcing/src/test/java/org/axonframework/eventsourcing/eventstore/AggregateBasedStorageEngineTestSuite.java",""
