"artifactName","packageName","communityId","numberOfTypesInPackage","numberOfTypesInCommunity","numberOfTypes","Source Cypher File: Community_Detection/Type_communities_with_few_members_in_foreign_packages.cypher"
"axon-messaging-4.11.2","org.axonframework.eventhandling",20,99,26,1,""
"axon-messaging-4.11.2","org.axonframework.queryhandling",20,47,26,1,""
"axon-messaging-4.11.2","org.axonframework.commandhandling",20,31,26,1,""
"axon-messaging-4.11.2","org.axonframework.commandhandling.distributed",20,26,26,1,""
"axon-eventsourcing-4.11.2","org.axonframework.eventsourcing.eventstore.jpa",20,6,26,1,""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.springboot.autoconfig",8,39,20,1,""
"axon-eventsourcing-4.11.2","org.axonframework.eventsourcing.eventstore.legacyjpa",8,10,20,1,""
"axon-messaging-4.11.2","org.axonframework.common.jdbc",17,18,7,1,""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.springboot.util",14,9,7,1,""
"axon-modelling-4.11.2","org.axonframework.modelling.command",2,56,179,2,""
"axon-messaging-4.11.2","org.axonframework.commandhandling",2,31,179,2,""
"axon-messaging-4.11.2","org.axonframework.lifecycle",2,9,179,2,""
"axon-messaging-4.11.2","org.axonframework.common.transaction",2,4,179,2,""
"axon-test-4.11.2","org.axonframework.test",2,4,179,2,""
"axon-messaging-4.11.2","org.axonframework.eventhandling.replay",12,10,160,2,""
"axon-messaging-4.11.2","org.axonframework.queryhandling.annotation",12,4,160,2,""
"axon-eventsourcing-4.11.2","org.axonframework.eventsourcing",5,41,159,2,""
"axon-modelling-4.11.2","org.axonframework.modelling.saga",5,33,159,2,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.event.axon",5,32,159,2,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.util",5,30,159,2,""
"axon-messaging-4.11.2","org.axonframework.messaging.deadletter",5,19,159,2,""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.springboot.util",5,9,159,2,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.heartbeat",5,5,159,2,""
"axon-messaging-4.11.2","org.axonframework.messaging.correlation",5,4,159,2,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.processor",5,3,159,2,""
"axon-messaging-4.11.2","org.axonframework.util",5,3,159,2,""
"axon-messaging-4.11.2","org.axonframework.common",9,27,133,2,""
"axon-messaging-4.11.2","org.axonframework.commandhandling.distributed",9,26,133,2,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.query",9,21,133,2,""
"axon-messaging-4.11.2","org.axonframework.eventhandling.deadletter.jpa",9,9,133,2,""
"axon-messaging-4.11.2","org.axonframework.deadline.dbscheduler",9,7,133,2,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.query.subscription",9,6,133,2,""
"axon-messaging-4.11.2","org.axonframework.messaging",16,34,132,2,""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.springboot.autoconfig",4,39,102,2,""
"axon-eventsourcing-4.11.2","org.axonframework.eventsourcing",7,41,101,2,""
"axon-messaging-4.11.2","org.axonframework.serialization",7,33,101,2,""
"axon-eventsourcing-4.11.2","org.axonframework.eventsourcing.eventstore.legacyjpa",7,10,101,2,""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.springboot.util",7,9,101,2,""
"axon-messaging-4.11.2","org.axonframework.queryhandling.annotation",15,4,99,2,""
"axon-eventsourcing-4.11.2","org.axonframework.eventsourcing",11,41,83,2,""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.springboot.autoconfig",11,39,83,2,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.event.axon",11,32,83,2,""
"axon-messaging-4.11.2","org.axonframework.eventhandling.tokenstore",11,7,83,2,""
"axon-messaging-4.11.2","org.axonframework.common.transaction",11,4,83,2,""
"axon-messaging-4.11.2","org.axonframework.eventhandling",10,99,81,2,""
"axon-messaging-4.11.2","org.axonframework.common",10,27,81,2,""
"axon-messaging-4.11.2","org.axonframework.deadline",21,13,64,2,""
"axon-test-4.11.2","org.axonframework.test",21,4,64,2,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.event.util",0,3,56,2,""
"axon-modelling-4.11.2","org.axonframework.modelling.command",20,56,26,2,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.command",20,11,26,2,""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.springboot.autoconfig",6,39,12,2,""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.springboot.autoconfig",3,39,5,2,""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.springboot.autoconfig",2,39,179,3,""
"axon-messaging-4.11.2","org.axonframework.deadline.jobrunr",2,4,179,3,""
"axon-messaging-4.11.2","org.axonframework.deadline.quartz",2,4,179,3,""
"axon-messaging-4.11.2","org.axonframework.tracing",12,18,160,3,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector",5,25,159,3,""
"axon-test-4.11.2","org.axonframework.test.utils",16,4,132,3,""
"axon-modelling-4.11.2","org.axonframework.modelling.saga.repository.jdbc",4,10,102,3,""
"axon-messaging-4.11.2","org.axonframework.common.jpa",4,4,102,3,""
"axon-messaging-4.11.2","org.axonframework.common.legacyjpa",4,4,102,3,""
"axon-messaging-4.11.2","org.axonframework.lifecycle",15,9,99,3,""
"axon-modelling-4.11.2","org.axonframework.modelling.command.inspection",10,26,81,3,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.heartbeat",0,5,56,3,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.query",20,21,26,3,""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.springboot",6,28,12,3,""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.springboot",3,28,5,3,""
"axon-modelling-4.11.2","org.axonframework.modelling.saga",2,33,179,4,""
"axon-messaging-4.11.2","org.axonframework.deadline.annotation",12,5,160,4,""
"axon-messaging-4.11.2","org.axonframework.lifecycle",5,9,159,4,""
"axon-messaging-4.11.2","org.axonframework.messaging",9,34,133,4,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.event.axon",9,32,133,4,""
"axon-test-4.11.2","org.axonframework.test.saga",16,21,132,4,""
"axon-messaging-4.11.2","org.axonframework.eventhandling.gateway",16,5,132,4,""
"axon-messaging-4.11.2","org.axonframework.serialization.upcasting.event",7,12,101,4,""
"axon-eventsourcing-4.11.2","org.axonframework.eventsourcing.eventstore.jpa",7,6,101,4,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.query.subscription",15,6,99,4,""
"axon-messaging-4.11.2","org.axonframework.common.lock",10,11,81,4,""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.springboot.util",0,9,56,4,""
"axon-messaging-4.11.2","org.axonframework.common",20,27,26,4,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.event.axon",8,32,20,4,""
"axon-messaging-4.11.2","org.axonframework.messaging.interceptors",2,8,179,5,""
"axon-messaging-4.11.2","org.axonframework.deadline.dbscheduler",2,7,179,5,""
"axon-messaging-4.11.2","org.axonframework.eventhandling",12,99,160,5,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.util",9,30,133,5,""
"axon-messaging-4.11.2","org.axonframework.eventhandling.scheduling.quartz",9,6,133,5,""
"axon-messaging-4.11.2","org.axonframework.common",4,27,102,5,""
"axon-messaging-4.11.2","org.axonframework.eventhandling.tokenstore",4,7,102,5,""
"axon-messaging-4.11.2","org.axonframework.eventhandling.deadletter.legacyjpa",4,6,102,5,""
"axon-messaging-4.11.2","org.axonframework.serialization.upcasting",7,6,101,5,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector",15,25,99,5,""
"axon-messaging-4.11.2","org.axonframework.monitoring",15,6,99,5,""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.springboot.autoconfig",0,39,56,5,""
"axon-messaging-4.11.2","org.axonframework.messaging",20,34,26,5,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector",20,25,26,5,""
"axon-messaging-4.11.2","org.axonframework.commandhandling",12,31,160,6,""
"axon-modelling-4.11.2","org.axonframework.modelling.saga.repository.jpa",12,7,160,6,""
"axon-messaging-4.11.2","org.axonframework.messaging.unitofwork",5,14,159,6,""
"axon-messaging-4.11.2","org.axonframework.eventhandling",9,99,133,6,""
"axon-eventsourcing-4.11.2","org.axonframework.eventsourcing.eventstore.legacyjpa",11,10,83,6,""
"axon-messaging-4.11.2","org.axonframework.eventhandling",8,99,20,6,""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.springboot.autoconfig",14,39,7,6,""
"axon-modelling-4.11.2","org.axonframework.modelling.saga.repository.jdbc",17,10,7,6,""
"axon-messaging-4.11.2","org.axonframework.queryhandling",2,47,179,7,""
"axon-messaging-4.11.2","org.axonframework.common.jdbc",2,18,179,7,""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.springboot.autoconfig",5,39,159,7,""
"axon-messaging-4.11.2","org.axonframework.messaging",5,34,159,7,""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.springboot",5,28,159,7,""
"axon-messaging-4.11.2","org.axonframework.serialization.upcasting.event",9,12,133,7,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.command",16,11,132,7,""
"axon-messaging-4.11.2","org.axonframework.eventhandling.deadletter.jpa",4,9,102,7,""
"axon-test-4.11.2","org.axonframework.test.aggregate",10,19,81,7,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.util",0,30,56,7,""
"axon-messaging-4.11.2","org.axonframework.messaging.unitofwork",2,14,179,8,""
"axon-messaging-4.11.2","org.axonframework.eventhandling.replay",2,10,179,8,""
"axon-messaging-4.11.2","org.axonframework.commandhandling.gateway",4,34,102,8,""
"axon-messaging-4.11.2","org.axonframework.eventhandling",7,99,101,8,""
"axon-eventsourcing-4.11.2","org.axonframework.eventsourcing.eventstore",8,30,20,8,""
"axon-eventsourcing-4.11.2","org.axonframework.eventsourcing",2,41,179,9,""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.springboot",2,28,179,9,""
"axon-messaging-4.11.2","org.axonframework.deadline",2,13,179,9,""
"axon-messaging-4.11.2","org.axonframework.common",12,27,160,9,""
"axon-messaging-4.11.2","org.axonframework.common.jdbc",4,18,102,9,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.event.axon",7,32,101,9,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.util",15,30,99,10,""
"axon-disruptor-4.11.2","org.axonframework.disruptor.commandhandling",10,22,81,10,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector",0,25,56,10,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.event.axon",0,32,56,11,""
"axon-modelling-4.11.2","org.axonframework.modelling.command",12,56,160,12,""
"axon-disruptor-4.11.2","org.axonframework.disruptor.commandhandling",16,22,132,12,""
"axon-eventsourcing-4.11.2","org.axonframework.eventsourcing.eventstore.jdbc",7,13,101,12,""
"axon-test-4.11.2","org.axonframework.test.aggregate",21,19,64,12,""
"axon-messaging-4.11.2","org.axonframework.eventhandling",2,99,179,13,""
"axon-modelling-4.11.2","org.axonframework.modelling.saga.repository",12,15,160,13,""
"axon-messaging-4.11.2","org.axonframework.messaging",2,34,179,14,""
"axon-messaging-4.11.2","org.axonframework.tracing",2,18,179,15,""
"axon-test-4.11.2","org.axonframework.test.saga",21,21,64,15,""
"axon-server-connector-4.11.2","org.axonframework.axonserver.connector.query",15,21,99,16,""
"axon-messaging-4.11.2","org.axonframework.messaging.deadletter",4,19,102,17,""
"axon-modelling-4.11.2","org.axonframework.modelling.command",16,56,132,19,""
"axon-eventsourcing-4.11.2","org.axonframework.eventsourcing.eventstore",7,30,101,19,""
"axon-modelling-4.11.2","org.axonframework.modelling.command.inspection",12,26,160,20,""
"axon-modelling-4.11.2","org.axonframework.modelling.command",10,56,81,20,""
"axon-messaging-4.11.2","org.axonframework.commandhandling",16,31,132,21,""
"axon-messaging-4.11.2","org.axonframework.eventhandling.pooled",11,22,83,21,""
"axon-test-4.11.2","org.axonframework.test.matchers",21,24,64,21,""
"axon-messaging-4.11.2","org.axonframework.messaging.annotation",12,54,160,22,""
"axon-messaging-4.11.2","org.axonframework.eventhandling",5,99,159,22,""
"axon-messaging-4.11.2","org.axonframework.commandhandling.distributed",16,26,132,23,""
"axon-modelling-4.11.2","org.axonframework.modelling.saga",12,33,160,24,""
"axon-eventsourcing-4.11.2","org.axonframework.eventsourcing",10,41,81,24,""
"axon-messaging-4.11.2","org.axonframework.commandhandling.gateway",16,34,132,25,""
"axon-messaging-4.11.2","org.axonframework.serialization",9,33,133,30,""
"axon-messaging-4.11.2","org.axonframework.messaging.annotation",2,54,179,31,""
"axon-messaging-4.11.2","org.axonframework.eventhandling",11,99,83,36,""
"axon-messaging-4.11.2","org.axonframework.queryhandling",15,47,99,37,""
