"codeUnitName","shortCodeUnitName","nodeElementId","projectName","incomingDependencies","outgoingDependencies","communityId","clusteringCoefficient","articleRank","pageRank","pageToArticleRankDifference","betweenness","clusteringLabel","clusteringProbability","clusteringIsNoise","clusteringIsMedoid","clusteringSize","clusteringRadiusMax","clusteringRadiusAverage","clusteringNormalizedDistanceToMedoid","anomalyLabel","anomalyScore","anomalyTopFeature1","anomalyTopFeature2","anomalyTopFeature3","anomalyTopFeatureSHAPValue1","anomalyTopFeatureSHAPValue2","anomalyTopFeatureSHAPValue3","visualizationX","visualizationY","Source Cypher File: /home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/domains/anomaly-detection/features/AnomalyDetectionFeatures.cypher"
"org.axonframework.config","config","4:09d84546-acc2-4dcf-97c2-d46c6eeaeef0:550","axon-configuration-4.12.1",428,10010,0,0.20584415584415586,0.2682778176233569,0.3342055654642967,0.0659277478409398,469.8333333333333,-1,0,1,0,21,0,0,0,1,0.001591464716696911,"betweenness","degree","locallusteringCoefficient",-0.17023159123679235,-0.16707999819186148,-0.10481928652579105,6.064910888671875,1.7105110883712769,""
"org.axonframework.actuator","actuator","4:09d84546-acc2-4dcf-97c2-d46c6eeaeef0:4582","axon-spring-boot-autoconfigure-4.12.1",2,0,1,0,0.1724482200175667,0.20137483082706772,0.028926610809501013,0,4,0.5422902450487479,0,0,11,6.247274581342936,4.103912158276547,0.8890182574797594,0,-0.061504238257435395,"","","",0,0,0,11.82681655883789,-0.6321472525596619,""
"org.axonframework.actuator.axonserver","axonserver","4:09d84546-acc2-4dcf-97c2-d46c6eeaeef0:4583","axon-spring-boot-autoconfigure-4.12.1",2,3,1,0.3333333333333333,0.15108532394176008,0.15110244360902259,1.7119667262505134e-05,2,4,1,0,0,11,6.247274581342936,4.103912158276547,0.3913909609530224,0,-0.12400873649901639,"","","",0,0,0,11.693561553955078,-0.842414915561676,""
"org.axonframework.springboot","springboot","4:09d84546-acc2-4dcf-97c2-d46c6eeaeef0:4584","axon-spring-boot-autoconfigure-4.12.1",67,28,1,0.7,0.26114822510362395,0.314914202172097,0.053765977068473025,1,4,1,0,0,11,6.247274581342936,4.103912158276547,0.413231526924292,0,-0.08655220515971068,"","","",0,0,0,12.32625961303711,-0.4177614748477936,""
"org.axonframework.springboot.service.connection","connection","4:09d84546-acc2-4dcf-97c2-d46c6eeaeef0:4586","axon-spring-boot-autoconfigure-4.12.1",7,8,1,0.3333333333333333,0.1506201851095772,0.15062996777658433,9.78266700712993e-06,15,4,1,0,0,11,6.247274581342936,4.103912158276547,0.5792051016528392,0,-0.06311282705894133,"","","",0,0,0,11.472683906555176,-0.6987578868865967,""
"org.axonframework.springboot.autoconfig","autoconfig","4:09d84546-acc2-4dcf-97c2-d46c6eeaeef0:4587","axon-spring-boot-autoconfigure-4.12.1",68,6473,1,0.17556848228450556,0.16205832129252595,0.16342105263157897,0.0013627313390530138,34,4,0.5422902450487479,0,0,11,6.247274581342936,4.103912158276547,0.7217370486128498,0,-0.05501496460542582,"","","",0,0,0,11.968314170837402,-1.0041415691375732,""
"org.axonframework.springboot.autoconfig.legacyjpa","legacyjpa","4:09d84546-acc2-4dcf-97c2-d46c6eeaeef0:4588","axon-spring-boot-autoconfigure-4.12.1",1,297,1,0.33986928104575165,0.15000000000000002,0.15000000000000002,0,0,4,0.49168925971541644,0,0,11,6.247274581342936,4.103912158276547,1,0,-0.07481049416816593,"","","",0,0,0,12.223542213439941,-1.2116585969924927,""
"org.axonframework.springboot.util","util","4:09d84546-acc2-4dcf-97c2-d46c6eeaeef0:4589","axon-spring-boot-autoconfigure-4.12.1",20,61,1,0.8,0.16268438779280794,0.16386157357679917,0.0011771857839912303,6,4,0.5422902450487479,0,0,11,6.247274581342936,4.103912158276547,0.982760490159297,0,-0.043722492532662804,"","","",0,0,0,12.257084846496582,-0.8830457329750061,""
"org.axonframework.springboot.util.legacyjpa","legacyjpa","4:09d84546-acc2-4dcf-97c2-d46c6eeaeef0:4590","axon-spring-boot-autoconfigure-4.12.1",1,1,1,1,0.154019440430842,0.15447368421052635,0.00045424377968433793,0,4,0.49168925971541644,0,0,11,6.247274581342936,4.103912158276547,0.9808995369794098,0,-0.004766988156199026,"","","",0,0,0,12.43163013458252,-1.0428780317306519,""
"org.axonframework.springboot.util.jpa","jpa","4:09d84546-acc2-4dcf-97c2-d46c6eeaeef0:4591","axon-spring-boot-autoconfigure-4.12.1",1,1,1,1,0.1503100925547886,0.15031498388829218,4.891333503564965e-06,1.1666666666666665,4,1,0,0,11,6.247274581342936,4.103912158276547,0.3042336192796417,0,-0.10378801847738212,"","","",0,0,0,12.072013854980469,-0.673407793045044,""
"org.axonframework.tracing.opentelemetry","opentelemetry","4:09d84546-acc2-4dcf-97c2-d46c6eeaeef0:9869","axon-tracing-opentelemetry-4.12.1",7,37,2,1,0.1504651388321829,0.15047247583243825,7.337000255347448e-06,0,6,1,0,0,13,5.637765368446708,2.9124474233517854,0.3362010333164915,0,-0.12082561420369126,"","","",0,0,0,8.688435554504395,0.4420846104621887,""
