"artifactName","dependentArtifactName","fullPackageName","fullDependentPackageName","dependentTypes","dependentPackageTypes","typeUsagePercentage","dependentTypeNameExamples","Source Cypher File: domains/internal-dependencies/queries/internal-dependencies/How_many_classes_compared_to_all_existing_in_the_same_package_are_used_by_dependent_packages_across_different_artifacts.cypher"
"axon-eventsourcing-5.0.3","axon-conversion-5.0.3","org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.conversion",1,10,0.1,"org.axonframework.conversion.Converter",""
"axon-messaging-5.0.3","axon-conversion-5.0.3","org.axonframework.messaging.core.sequencing","org.axonframework.conversion",1,10,0.1,"org.axonframework.conversion.Converter",""
"axon-messaging-5.0.3","axon-conversion-5.0.3","org.axonframework.messaging.commandhandling","org.axonframework.conversion",1,10,0.1,"org.axonframework.conversion.Converter",""
"axon-messaging-5.0.3","axon-conversion-5.0.3","org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa","org.axonframework.conversion",1,10,0.1,"org.axonframework.conversion.Converter",""
"axon-messaging-5.0.3","axon-conversion-5.0.3","org.axonframework.messaging.eventhandling.conversion","org.axonframework.conversion",1,10,0.1,"org.axonframework.conversion.Converter",""
"axon-messaging-5.0.3","axon-conversion-5.0.3","org.axonframework.messaging.core.conversion","org.axonframework.conversion",1,10,0.1,"org.axonframework.conversion.Converter",""
"axon-messaging-5.0.3","axon-conversion-5.0.3","org.axonframework.messaging.queryhandling","org.axonframework.conversion",1,10,0.1,"org.axonframework.conversion.Converter",""
"axon-messaging-5.0.3","axon-conversion-5.0.3","org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc","org.axonframework.conversion",1,10,0.1,"org.axonframework.conversion.Converter",""
"axon-messaging-5.0.3","axon-conversion-5.0.3","org.axonframework.messaging.eventhandling.replay","org.axonframework.conversion",1,10,0.1,"org.axonframework.conversion.Converter",""
"axon-messaging-5.0.3","axon-conversion-5.0.3","org.axonframework.messaging.core.configuration","org.axonframework.conversion",1,10,0.1,"org.axonframework.conversion.Converter",""
"axon-messaging-5.0.3","axon-conversion-5.0.3","org.axonframework.messaging.eventhandling.replay.annotation","org.axonframework.conversion",1,10,0.1,"org.axonframework.conversion.Converter",""
"axon-messaging-5.0.3","axon-conversion-5.0.3","org.axonframework.messaging.eventhandling.processing.streaming.token","org.axonframework.conversion",1,10,0.1,"org.axonframework.conversion.Converter",""
"axon-modelling-5.0.3","axon-conversion-5.0.3","org.axonframework.modelling.entity.annotation","org.axonframework.conversion",1,10,0.1,"org.axonframework.conversion.ConversionException",""
"axon-messaging-5.0.3","axon-conversion-5.0.3","org.axonframework.messaging.commandhandling.gateway","org.axonframework.conversion",1,10,0.1,"org.axonframework.conversion.ConversionException",""
"axon-modelling-5.0.3","axon-messaging-5.0.3","org.axonframework.modelling.entity.child","org.axonframework.messaging.commandhandling",2,19,0.1053,"org.axonframework.messaging.commandhandling.CommandMessage,org.axonframework.messaging.commandhandling.CommandResultMessage",""
"axon-spring-boot-autoconfigure-5.0.3","axon-messaging-5.0.3","org.axonframework.extension.springboot.autoconfig","org.axonframework.messaging.commandhandling",2,19,0.1053,"org.axonframework.messaging.commandhandling.CommandMessage,org.axonframework.messaging.commandhandling.CommandBus",""
"axon-server-connector-5.0.3","axon-messaging-5.0.3","org.axonframework.axonserver.connector","org.axonframework.messaging.commandhandling",2,19,0.1053,"org.axonframework.messaging.commandhandling.NoHandlerForCommandException,org.axonframework.messaging.commandhandling.CommandExecutionException",""
"axon-eventsourcing-5.0.3","axon-messaging-5.0.3","org.axonframework.eventsourcing.configuration","org.axonframework.messaging.commandhandling",2,19,0.1053,"org.axonframework.messaging.commandhandling.CommandHandlingComponent,org.axonframework.messaging.commandhandling.CommandBus",""
"axon-modelling-5.0.3","axon-messaging-5.0.3","org.axonframework.modelling.configuration","org.axonframework.messaging.commandhandling",2,19,0.1053,"org.axonframework.messaging.commandhandling.CommandHandlingComponent,org.axonframework.messaging.commandhandling.CommandBus",""
"axon-metrics-micrometer-5.0.3","axon-messaging-5.0.3","org.axonframework.extension.metrics.micrometer","org.axonframework.messaging.eventhandling",2,19,0.1053,"org.axonframework.messaging.eventhandling.EventSink,org.axonframework.messaging.eventhandling.EventMessage",""
"axon-eventsourcing-5.0.3","axon-messaging-5.0.3","org.axonframework.eventsourcing.eventstore.inmemory","org.axonframework.messaging.eventhandling",2,19,0.1053,"org.axonframework.messaging.eventhandling.EventMessage,org.axonframework.messaging.eventhandling.TerminalEventMessage",""
"axon-test-5.0.3","axon-common-5.0.3","org.axonframework.test.fixture","org.axonframework.common.configuration",5,46,0.1087,"org.axonframework.common.configuration.ApplicationConfigurer,org.axonframework.common.configuration.AxonConfiguration,org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.ConfigurationEnhancer,org.axonframework.common.configuration.Configuration",""
"axon-update-5.0.3","axon-common-5.0.3","org.axonframework.update","org.axonframework.common.configuration",5,46,0.1087,"org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.ComponentDefinition,org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition,org.axonframework.common.configuration.ConfigurationEnhancer,org.axonframework.common.configuration.Configuration",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.eventhandling.configuration","org.axonframework.common.configuration",5,46,0.1087,"org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.ComponentBuilder,org.axonframework.common.configuration.Module,org.axonframework.common.configuration.ConfigurationEnhancer,org.axonframework.common.configuration.Configuration",""
"axon-metrics-micrometer-5.0.3","axon-messaging-5.0.3","org.axonframework.extension.metrics.micrometer","org.axonframework.messaging.monitoring.configuration",1,9,0.1111,"org.axonframework.messaging.monitoring.configuration.MessageMonitorRegistry",""
"axon-modelling-5.0.3","axon-messaging-5.0.3","org.axonframework.modelling.annotation","org.axonframework.messaging.core.annotation",6,51,0.1176,"org.axonframework.messaging.core.annotation.AnnotatedHandlerInspector,org.axonframework.messaging.core.annotation.MessageHandlingMember,org.axonframework.messaging.core.annotation.ParameterResolver,org.axonframework.messaging.core.annotation.ParameterResolverFactory,org.axonframework.messaging.core.annotation.ClasspathHandlerDefinition,org.axonframework.messaging.core.annotation.ClasspathParameterResolverFactory",""
"axon-modelling-5.0.3","axon-common-5.0.3","org.axonframework.modelling.entity.annotation","org.axonframework.common",4,34,0.1176,"org.axonframework.common.ReflectionUtils,org.axonframework.common.ConstructorUtils,org.axonframework.common.Assert,org.axonframework.common.AxonConfigurationException",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.queryhandling.distributed","org.axonframework.common",4,34,0.1176,"org.axonframework.common.AxonThreadFactory,org.axonframework.common.BuilderUtils,org.axonframework.common.FutureUtils,org.axonframework.common.Registration",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.eventhandling.processing.subscribing","org.axonframework.common",4,34,0.1176,"org.axonframework.common.BuilderUtils,org.axonframework.common.AxonConfigurationException,org.axonframework.common.FutureUtils,org.axonframework.common.Registration",""
"axon-eventsourcing-5.0.3","axon-messaging-5.0.3","org.axonframework.eventsourcing.eventstore","org.axonframework.messaging.eventhandling.processing.streaming.token",1,8,0.125,"org.axonframework.messaging.eventhandling.processing.streaming.token.TrackingToken",""
"axon-test-5.0.3","axon-messaging-5.0.3","org.axonframework.test.fixture","org.axonframework.messaging.eventhandling.processing.streaming.token",1,8,0.125,"org.axonframework.messaging.eventhandling.processing.streaming.token.TrackingToken",""
"axon-eventsourcing-5.0.3","axon-messaging-5.0.3","org.axonframework.eventsourcing.annotation","org.axonframework.messaging.eventstreaming",2,16,0.125,"org.axonframework.messaging.eventstreaming.EventCriteria,org.axonframework.messaging.eventstreaming.Tag",""
"axon-eventsourcing-5.0.3","axon-messaging-5.0.3","org.axonframework.eventsourcing.eventstore.inmemory","org.axonframework.messaging.eventstreaming",2,16,0.125,"org.axonframework.messaging.eventstreaming.StreamingCondition,org.axonframework.messaging.eventstreaming.EventsCondition",""
"axon-eventsourcing-5.0.3","axon-messaging-5.0.3","org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.messaging.core",10,80,0.125,"org.axonframework.messaging.core.MessageStream$Single,org.axonframework.messaging.core.LegacyResources,org.axonframework.messaging.core.Context$ResourceKey,org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.Context,org.axonframework.messaging.core.MessageStream$Empty,org.axonframework.messaging.core.MessageType,org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.core.SimpleEntry",""
"axon-server-connector-5.0.3","axon-messaging-5.0.3","org.axonframework.axonserver.connector.query","org.axonframework.messaging.core",10,80,0.125,"org.axonframework.messaging.core.GenericMessage,org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.RemoteNonTransientHandlingException,org.axonframework.messaging.core.Context,org.axonframework.messaging.core.RemoteHandlingException,org.axonframework.messaging.core.MessageType,org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.core.SimpleEntry,org.axonframework.messaging.core.RemoteExceptionDescription",""
"axon-server-connector-5.0.3","axon-common-5.0.3","org.axonframework.axonserver.connector.command","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-server-connector-5.0.3","axon-common-5.0.3","org.axonframework.axonserver.connector.query","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-conversion-5.0.3","axon-common-5.0.3","org.axonframework.conversion.jackson","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-conversion-5.0.3","axon-common-5.0.3","org.axonframework.conversion.jackson2","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.eventhandling.annotation","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.commandhandling.retry","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.eventhandling.processing.streaming.segmenting","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.commandhandling.tracing","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.eventhandling.processing.subscribing","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-eventsourcing-5.0.3","axon-common-5.0.3","org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-eventsourcing-5.0.3","axon-common-5.0.3","org.axonframework.eventsourcing","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-eventsourcing-5.0.3","axon-common-5.0.3","org.axonframework.eventsourcing.eventstore.inmemory","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.commandhandling.annotation","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.eventhandling.conversion","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-test-5.0.3","axon-common-5.0.3","org.axonframework.test.fixture","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-test-5.0.3","axon-common-5.0.3","org.axonframework.test.util","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.queryhandling.annotation","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.core.conversion","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.eventhandling.processing.streaming.pooled","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.queryhandling.interception","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.commandhandling.interception","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.eventhandling.interception","org.axonframework.common.infra",1,8,0.125,"org.axonframework.common.infra.ComponentDescriptor",""
"axon-eventsourcing-5.0.3","axon-modelling-5.0.3","org.axonframework.eventsourcing.configuration","org.axonframework.modelling.repository",1,8,0.125,"org.axonframework.modelling.repository.Repository",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.core.correlation","org.axonframework.common.configuration",6,46,0.1304,"org.axonframework.common.configuration.ComponentDefinition$ComponentCreator,org.axonframework.common.configuration.ComponentBuilder,org.axonframework.common.configuration.ComponentDefinition,org.axonframework.common.configuration.Component,org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition,org.axonframework.common.configuration.Configuration",""
"axon-server-connector-5.0.3","axon-common-5.0.3","org.axonframework.axonserver.connector.event","org.axonframework.common.configuration",6,46,0.1304,"org.axonframework.common.configuration.InstantiatedComponentDefinition,org.axonframework.common.configuration.Component,org.axonframework.common.configuration.LifecycleRegistry,org.axonframework.common.configuration.Component$Identifier,org.axonframework.common.configuration.ComponentFactory,org.axonframework.common.configuration.Configuration",""
"axon-server-connector-5.0.3","axon-messaging-5.0.3","org.axonframework.axonserver.connector.event","org.axonframework.messaging.core",11,80,0.1375,"org.axonframework.messaging.core.Metadata,org.axonframework.messaging.core.MessageStream$Single,org.axonframework.messaging.core.LegacyResources,org.axonframework.messaging.core.Context$ResourceKey,org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.Context,org.axonframework.messaging.core.MessageStream$Empty,org.axonframework.messaging.core.MessageType,org.axonframework.messaging.core.MessageStream",""
"axon-spring-boot-autoconfigure-5.0.3","axon-update-5.0.3","org.axonframework.extension.springboot.autoconfig","org.axonframework.update.configuration",1,7,0.1429,"org.axonframework.update.configuration.UsagePropertyProvider",""
"axon-spring-boot-autoconfigure-5.0.3","axon-update-5.0.3","org.axonframework.extension.springboot","org.axonframework.update.configuration",1,7,0.1429,"org.axonframework.update.configuration.UsagePropertyProvider",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.commandhandling","org.axonframework.common",5,34,0.1471,"org.axonframework.common.ObjectUtils,org.axonframework.common.AxonTransientException,org.axonframework.common.Assert,org.axonframework.common.AxonException,org.axonframework.common.TypeReference",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.commandhandling.distributed","org.axonframework.common.configuration",7,46,0.1522,"org.axonframework.common.configuration.DecoratorDefinition,org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.SearchScope,org.axonframework.common.configuration.ComponentDecorator,org.axonframework.common.configuration.DecoratorDefinition$PartialDecoratorDefinition,org.axonframework.common.configuration.ConfigurationEnhancer,org.axonframework.common.configuration.Configuration",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.queryhandling.distributed","org.axonframework.common.configuration",7,46,0.1522,"org.axonframework.common.configuration.DecoratorDefinition,org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.SearchScope,org.axonframework.common.configuration.ComponentDecorator,org.axonframework.common.configuration.DecoratorDefinition$PartialDecoratorDefinition,org.axonframework.common.configuration.ConfigurationEnhancer,org.axonframework.common.configuration.Configuration",""
"axon-modelling-5.0.3","axon-messaging-5.0.3","org.axonframework.modelling.entity.annotation","org.axonframework.messaging.commandhandling",3,19,0.1579,"org.axonframework.messaging.commandhandling.CommandMessage,org.axonframework.messaging.commandhandling.GenericCommandResultMessage,org.axonframework.messaging.commandhandling.CommandResultMessage",""
"axon-server-connector-5.0.3","axon-messaging-5.0.3","org.axonframework.axonserver.connector.event","org.axonframework.messaging.eventhandling",3,19,0.1579,"org.axonframework.messaging.eventhandling.EventMessage,org.axonframework.messaging.eventhandling.TerminalEventMessage,org.axonframework.messaging.eventhandling.GenericEventMessage",""
"axon-eventsourcing-5.0.3","axon-messaging-5.0.3","org.axonframework.eventsourcing.eventstore","org.axonframework.messaging.eventhandling",3,19,0.1579,"org.axonframework.messaging.eventhandling.EventMessage,org.axonframework.messaging.eventhandling.InterceptingEventBus,org.axonframework.messaging.eventhandling.EventBus",""
"axon-eventsourcing-5.0.3","axon-messaging-5.0.3","org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.messaging.eventhandling",3,19,0.1579,"org.axonframework.messaging.eventhandling.EventMessage,org.axonframework.messaging.eventhandling.TerminalEventMessage,org.axonframework.messaging.eventhandling.GenericEventMessage",""
"axon-server-connector-5.0.3","axon-messaging-5.0.3","org.axonframework.axonserver.connector.event","org.axonframework.messaging.eventhandling.processing.streaming.segmenting",2,12,0.1667,"org.axonframework.messaging.eventhandling.processing.streaming.segmenting.Segment,org.axonframework.messaging.eventhandling.processing.streaming.segmenting.EventTrackerStatus",""
"axon-spring-boot-autoconfigure-5.0.3","axon-common-5.0.3","org.axonframework.extension.springboot.autoconfig","org.axonframework.common.jdbc",2,12,0.1667,"org.axonframework.common.jdbc.ConnectionProvider,org.axonframework.common.jdbc.PersistenceExceptionResolver",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.core.annotation","org.axonframework.common.util",1,6,0.1667,"org.axonframework.common.util.ClasspathResolver",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.queryhandling.annotation","org.axonframework.common.util",1,6,0.1667,"org.axonframework.common.util.ClasspathResolver",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.core.interception","org.axonframework.common.configuration",8,46,0.1739,"org.axonframework.common.configuration.LazyInitializedComponentDefinition,org.axonframework.common.configuration.ComponentDefinition$ComponentCreator,org.axonframework.common.configuration.ComponentBuilder,org.axonframework.common.configuration.ComponentDefinition,org.axonframework.common.configuration.Component,org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition,org.axonframework.common.configuration.Component$Identifier,org.axonframework.common.configuration.Configuration",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.monitoring.configuration","org.axonframework.common.configuration",8,46,0.1739,"org.axonframework.common.configuration.LazyInitializedComponentDefinition,org.axonframework.common.configuration.ComponentDefinition$ComponentCreator,org.axonframework.common.configuration.ComponentBuilder,org.axonframework.common.configuration.ComponentDefinition,org.axonframework.common.configuration.Component,org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition,org.axonframework.common.configuration.Component$Identifier,org.axonframework.common.configuration.Configuration",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.eventhandling.processing.subscribing","org.axonframework.common.configuration",8,46,0.1739,"org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.ComponentBuilder,org.axonframework.common.configuration.BaseModule,org.axonframework.common.configuration.ComponentDefinition,org.axonframework.common.configuration.Module,org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition,org.axonframework.common.configuration.ModuleBuilder,org.axonframework.common.configuration.Configuration",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.queryhandling.configuration","org.axonframework.common.configuration",8,46,0.1739,"org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.ComponentBuilder,org.axonframework.common.configuration.BaseModule,org.axonframework.common.configuration.ComponentDefinition,org.axonframework.common.configuration.Module,org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition,org.axonframework.common.configuration.ModuleBuilder,org.axonframework.common.configuration.Configuration",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.eventhandling.processing.streaming.pooled","org.axonframework.common.configuration",8,46,0.1739,"org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.ComponentBuilder,org.axonframework.common.configuration.BaseModule,org.axonframework.common.configuration.ComponentDefinition,org.axonframework.common.configuration.Module,org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition,org.axonframework.common.configuration.ModuleBuilder,org.axonframework.common.configuration.Configuration",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.commandhandling.configuration","org.axonframework.common.configuration",8,46,0.1739,"org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.ComponentBuilder,org.axonframework.common.configuration.BaseModule,org.axonframework.common.configuration.ComponentDefinition,org.axonframework.common.configuration.Module,org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition,org.axonframework.common.configuration.ModuleBuilder,org.axonframework.common.configuration.Configuration",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.queryhandling","org.axonframework.common",6,34,0.1765,"org.axonframework.common.ObjectUtils,org.axonframework.common.AxonNonTransientException,org.axonframework.common.Assert,org.axonframework.common.AxonException,org.axonframework.common.TypeReference,org.axonframework.common.FutureUtils",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.eventhandling","org.axonframework.common",6,34,0.1765,"org.axonframework.common.ObjectUtils,org.axonframework.common.Assert,org.axonframework.common.AxonException,org.axonframework.common.TypeReference,org.axonframework.common.FutureUtils,org.axonframework.common.Registration",""
"axon-spring-boot-autoconfigure-5.0.3","axon-server-connector-5.0.3","org.axonframework.extension.springboot.autoconfig","org.axonframework.axonserver.connector",5,28,0.1786,"org.axonframework.axonserver.connector.TagsConfiguration,org.axonframework.axonserver.connector.TopologyChangeListener,org.axonframework.axonserver.connector.AxonServerConfiguration,org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.axonserver.connector.AxonServerConfigurationEnhancer",""
"axon-server-connector-5.0.3","axon-messaging-5.0.3","org.axonframework.axonserver.connector","org.axonframework.messaging.queryhandling.distributed",2,11,0.1818,"org.axonframework.messaging.queryhandling.distributed.PayloadConvertingQueryBusConnector,org.axonframework.messaging.queryhandling.distributed.QueryBusConnector",""
"axon-eventsourcing-5.0.3","axon-modelling-5.0.3","org.axonframework.eventsourcing.configuration","org.axonframework.modelling",3,16,0.1875,"org.axonframework.modelling.EntityIdResolver,org.axonframework.modelling.EntityEvolver,org.axonframework.modelling.StateManager",""
"axon-server-connector-5.0.3","axon-common-5.0.3","org.axonframework.axonserver.connector","org.axonframework.common.configuration",9,46,0.1957,"org.axonframework.common.configuration.DecoratorDefinition,org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.ComponentDefinition,org.axonframework.common.configuration.SearchScope,org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition,org.axonframework.common.configuration.ComponentDecorator,org.axonframework.common.configuration.DecoratorDefinition$PartialDecoratorDefinition,org.axonframework.common.configuration.ConfigurationEnhancer,org.axonframework.common.configuration.Configuration",""
"axon-spring-boot-autoconfigure-5.0.3","axon-common-5.0.3","org.axonframework.extension.springboot.autoconfig","org.axonframework.common.configuration",9,46,0.1957,"org.axonframework.common.configuration.DecoratorDefinition,org.axonframework.common.configuration.AxonConfiguration,org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.ComponentDefinition,org.axonframework.common.configuration.SearchScope,org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition,org.axonframework.common.configuration.DecoratorDefinition$PartialDecoratorDefinition,org.axonframework.common.configuration.ConfigurationEnhancer,org.axonframework.common.configuration.Configuration",""
"axon-messaging-5.0.3","axon-common-5.0.3","org.axonframework.messaging.core.configuration","org.axonframework.common.configuration",9,46,0.1957,"org.axonframework.common.configuration.DefaultAxonApplication,org.axonframework.common.configuration.ApplicationConfigurer,org.axonframework.common.configuration.AxonConfiguration,org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.ComponentBuilder,org.axonframework.common.configuration.LifecycleRegistry,org.axonframework.common.configuration.ModuleBuilder,org.axonframework.common.configuration.ConfigurationEnhancer,org.axonframework.common.configuration.Configuration",""
"axon-server-connector-5.0.3","axon-messaging-5.0.3","org.axonframework.axonserver.connector","org.axonframework.messaging.commandhandling.distributed",2,10,0.2,"org.axonframework.messaging.commandhandling.distributed.PayloadConvertingCommandBusConnector,org.axonframework.messaging.commandhandling.distributed.CommandBusConnector",""
"axon-server-connector-5.0.3","axon-messaging-5.0.3","org.axonframework.axonserver.connector.event","org.axonframework.messaging.eventhandling.processing.streaming.token.store",1,5,0.2,"org.axonframework.messaging.eventhandling.processing.streaming.token.store.TokenStore",""
"axon-spring-boot-autoconfigure-5.0.3","axon-messaging-5.0.3","org.axonframework.extension.springboot.autoconfig","org.axonframework.messaging.eventhandling.processing.streaming.token.store",1,5,0.2,"org.axonframework.messaging.eventhandling.processing.streaming.token.store.TokenStore",""
"axon-server-connector-5.0.3","axon-messaging-5.0.3","org.axonframework.axonserver.connector.event","org.axonframework.messaging.eventhandling.processing.subscribing",1,5,0.2,"org.axonframework.messaging.eventhandling.processing.subscribing.SubscribingEventProcessor",""
"axon-server-connector-5.0.3","axon-messaging-5.0.3","org.axonframework.axonserver.connector.event","org.axonframework.messaging.core.unitofwork",3,15,0.2,"org.axonframework.messaging.core.unitofwork.UnitOfWork,org.axonframework.messaging.core.unitofwork.UnitOfWorkFactory,org.axonframework.messaging.core.unitofwork.ProcessingContext",""
"axon-test-5.0.3","axon-messaging-5.0.3","org.axonframework.test.fixture","org.axonframework.messaging.core.unitofwork",3,15,0.2,"org.axonframework.messaging.core.unitofwork.UnitOfWork,org.axonframework.messaging.core.unitofwork.UnitOfWorkFactory,org.axonframework.messaging.core.unitofwork.ProcessingContext",""
"axon-eventsourcing-5.0.3","axon-messaging-5.0.3","org.axonframework.eventsourcing.eventstore","org.axonframework.messaging.core.unitofwork",3,15,0.2,"org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$Phase,org.axonframework.messaging.core.unitofwork.ProcessingContext,org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$ErrorHandler",""
"axon-eventsourcing-5.0.3","axon-messaging-5.0.3","org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.messaging.core.unitofwork.transaction",1,5,0.2,"org.axonframework.messaging.core.unitofwork.transaction.TransactionalExecutorProvider",""
"axon-messaging-5.0.3","axon-conversion-5.0.3","org.axonframework.messaging.core","org.axonframework.conversion",2,10,0.2,"org.axonframework.conversion.Converter,org.axonframework.conversion.ConversionException",""
"axon-messaging-5.0.3","axon-conversion-5.0.3","org.axonframework.messaging.eventhandling","org.axonframework.conversion",2,10,0.2,"org.axonframework.conversion.Converter,org.axonframework.conversion.CachingSupplier",""
"axon-spring-boot-autoconfigure-5.0.3","axon-conversion-5.0.3","org.axonframework.extension.springboot.autoconfig","org.axonframework.conversion",2,10,0.2,"org.axonframework.conversion.Converter,org.axonframework.conversion.ChainingContentTypeConverter",""
"axon-spring-boot-autoconfigure-5.0.3","axon-conversion-5.0.3","org.axonframework.extension.springboot.autoconfig","org.axonframework.conversion.jackson",1,5,0.2,"org.axonframework.conversion.jackson.JacksonConverter",""
"axon-messaging-5.0.3","axon-conversion-5.0.3","org.axonframework.messaging.core.configuration","org.axonframework.conversion.jackson",1,5,0.2,"org.axonframework.conversion.jackson.JacksonConverter",""
