"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"org.axonframework.common","common","centralityCloseness",0.7354188078108942,""
"org.axonframework.messaging.core","core","centralityCloseness",0.63,""
"org.axonframework.common.annotation","annotation","centralityCloseness",0.5833928571428572,""
"org.axonframework.messaging.core.unitofwork","unitofwork","centralityCloseness",0.5675675675675675,""
"org.axonframework.common.configuration","configuration","centralityCloseness",0.4832516339869281,""
"org.axonframework.common.infra","infra","centralityCloseness",0.47093949044585987,""
"org.axonframework.messaging.eventhandling","eventhandling","centralityCloseness",0.45323741007194246,""
"org.axonframework.conversion","conversion","centralityCloseness",0.40912933220625525,""
"org.axonframework.messaging.core.annotation","annotation","centralityCloseness",0.40909090909090906,""
"org.axonframework.messaging.core.unitofwork.transaction","transaction","centralityCloseness",0.3351063829787234,""
"org.axonframework.common.lifecycle","lifecycle","centralityCloseness",0.3135743924125666,""
"org.axonframework.messaging.eventhandling.sequencing","sequencing","centralityCloseness",0.3014354066985646,""
"org.axonframework.common.util","util","centralityCloseness",0.28418030207677786,""
"org.axonframework.messaging.commandhandling","commandhandling","centralityCloseness",0.27391304347826084,""
"org.axonframework.messaging.commandhandling.annotation","annotation","centralityCloseness",0.27391304347826084,""
"org.axonframework.messaging.core.interception.annotation","annotation","centralityCloseness",0.2727272727272727,""
"org.axonframework.messaging.eventhandling.annotation","annotation","centralityCloseness",0.2727272727272727,""
"org.axonframework.messaging.core.conversion","conversion","centralityCloseness",0.2703862660944206,""
"org.axonframework.messaging.queryhandling.annotation","annotation","centralityCloseness",0.2680851063829787,""
"org.axonframework.messaging.eventhandling.conversion","conversion","centralityCloseness",0.25506072874493924,""
"org.axonframework.messaging.queryhandling","queryhandling","centralityCloseness",0.23954372623574144,""
"org.axonframework.common.property","property","centralityCloseness",0.23629644165358452,""
"org.axonframework.messaging.core.configuration.reflection","reflection","centralityCloseness",0.21575342465753422,""
"org.axonframework.common.io","io","centralityCloseness",0.21370781322237636,""
"org.axonframework.messaging.commandhandling.gateway","gateway","centralityCloseness",0.20655737704918034,""
"org.axonframework.messaging.eventhandling.gateway","gateway","centralityCloseness",0.20521172638436483,""
"org.axonframework.messaging.eventhandling.processing.streaming.token","token","centralityCloseness",0.15682603686635943,""
"org.axonframework.messaging.eventhandling.processing.streaming.segmenting","segmenting","centralityCloseness",0.09821428571428571,""
"org.axonframework.messaging.eventstreaming","eventstreaming","centralityCloseness",0.09821428571428571,""
"org.axonframework.modelling","modelling","centralityCloseness",0.09603658536585366,""
"org.axonframework.eventsourcing.eventstore","eventstore","centralityCloseness",0.09131493506493506,""
"org.axonframework.modelling.repository","repository","centralityCloseness",0.0831043956043956,""
"org.axonframework.modelling.annotation","annotation","centralityCloseness",0.08203125,""
"org.axonframework.messaging.monitoring","monitoring","centralityCloseness",0.07495847176079734,""
"org.axonframework.messaging.eventhandling.processing","processing","centralityCloseness",0.06790413533834586,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store","store","centralityCloseness",0.06790413533834586,""
"org.axonframework.modelling.entity.annotation","annotation","centralityCloseness",0.06673728813559322,""
"org.axonframework.eventsourcing.annotation","annotation","centralityCloseness",0.06277901785714285,""
"org.axonframework.axonserver.connector","connector","centralityCloseness",0.0625,""
"org.axonframework.messaging.tracing","tracing","centralityCloseness",0.059689153439153445,""
"org.axonframework.modelling.entity","entity","centralityCloseness",0.056249999999999994,""
"org.axonframework.modelling.entity.child","child","centralityCloseness",0.0546875,""
"org.axonframework.messaging.eventhandling.processing.subscribing","subscribing","centralityCloseness",0.048675115207373276,""
"org.axonframework.messaging.eventhandling.processing.streaming","streaming","centralityCloseness",0.0472972972972973,""
"org.axonframework.eventsourcing","eventsourcing","centralityCloseness",0.046719269102990034,""
"org.axonframework.messaging.eventhandling.processing.errorhandling","errorhandling","centralityCloseness",0.04487179487179487,""
"org.axonframework.messaging.eventhandling.tracing","tracing","centralityCloseness",0.04487179487179487,""
"org.axonframework.messaging.commandhandling.distributed","distributed","centralityCloseness",0.04395604395604396,""
"org.axonframework.messaging.queryhandling.distributed","distributed","centralityCloseness",0.04395604395604396,""
"org.axonframework.eventsourcing.annotation.reflection","reflection","centralityCloseness",0.04367236024844721,""
"org.axonframework.messaging.eventhandling.configuration","configuration","centralityCloseness",0.04311224489795919,""
"org.axonframework.messaging.core.interception","interception","centralityCloseness",0.041666666666666664,""
"org.axonframework.messaging.eventhandling.interception","interception","centralityCloseness",0.040697674418604654,""
"org.axonframework.axonserver.connector.util","util","centralityCloseness",0.03977272727272727,""
"org.axonframework.messaging.monitoring.configuration","configuration","centralityCloseness",0.03723404255319149,""
"org.axonframework.messaging.core.correlation","correlation","centralityCloseness",0.03720238095238095,""
"org.axonframework.common.jpa","jpa","centralityCloseness",0.03571428571428571,""
"org.axonframework.messaging.core.configuration","configuration","centralityCloseness",0.034293831168831175,""
"org.axonframework.axonserver.connector.command","command","centralityCloseness",0.03365384615384615,""
"org.axonframework.axonserver.connector.event","event","centralityCloseness",0.03365384615384615,""
"org.axonframework.axonserver.connector.query","query","centralityCloseness",0.03365384615384615,""
"org.axonframework.conversion.json","json","centralityCloseness",0.0330188679245283,""
"org.axonframework.messaging.eventhandling.replay","replay","centralityCloseness",0.032402073732718896,""
"org.axonframework.messaging.eventhandling.processing.streaming.pooled","pooled","centralityCloseness",0.0321048632218845,""
"org.axonframework.messaging.commandhandling.configuration","configuration","centralityCloseness",0.03125,""
"org.axonframework.messaging.queryhandling.configuration","configuration","centralityCloseness",0.03125,""
"org.axonframework.messaging.commandhandling.interception","interception","centralityCloseness",0.03017241379310345,""
"org.axonframework.messaging.monitoring.interception","interception","centralityCloseness",0.03017241379310345,""
"org.axonframework.messaging.queryhandling.gateway","gateway","centralityCloseness",0.03017241379310345,""
"org.axonframework.messaging.queryhandling.interception","interception","centralityCloseness",0.03017241379310345,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory","inmemory","centralityCloseness",0.028688524590163935,""
"org.axonframework.common.jdbc","jdbc","centralityCloseness",0.026785714285714284,""
"org.axonframework.messaging.core.timeout","timeout","centralityCloseness",0.017857142857142856,""
"org.axonframework.test","test","centralityCloseness",0.017857142857142856,""
"org.axonframework.update.api","api","centralityCloseness",0.017857142857142856,""
"org.axonframework.extension.springboot.actuator","actuator","centralityCloseness",0.011904761904761904,""
"org.axonframework.test.server","server","centralityCloseness",0.011904761904761904,""
"org.axonframework.conversion.avro","avro","centralityCloseness",0.008928571428571428,""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory","centralityCloseness",0.008928571428571428,""
"org.axonframework.eventsourcing.eventstore.jpa","jpa","centralityCloseness",0.008928571428571428,""
"org.axonframework.extension.metrics.micrometer.reservoir","reservoir","centralityCloseness",0.008928571428571428,""
"org.axonframework.extension.springboot","springboot","centralityCloseness",0.008928571428571428,""
"org.axonframework.extension.springboot.actuator.axonserver","axonserver","centralityCloseness",0.008928571428571428,""
"org.axonframework.extension.springboot.service.connection","connection","centralityCloseness",0.008928571428571428,""
"org.axonframework.extension.springboot.util","util","centralityCloseness",0.008928571428571428,""
"org.axonframework.extension.springboot.util.jpa","jpa","centralityCloseness",0.008928571428571428,""
"org.axonframework.messaging.core.retry","retry","centralityCloseness",0.008928571428571428,""
