"codeUnitName","shortCodeUnitName","projectName","betweenness","articleRank","degree","incomingDependencies","outgoingDependencies","Source Cypher File: domains/archetypes/queries/AnomalyDetectionDependencyHungryOrchestrators.cypher"
"org.axonframework.messaging.core","core","axon-messaging-5.1.0",1148.0714285714287,4.492794267420532,13782,13384,398,""
"org.axonframework.messaging.core.unitofwork","unitofwork","axon-messaging-5.1.0",399.08333333333337,1.1147440914436377,11910,11801,109,""
"org.axonframework.messaging.core.annotation","annotation","axon-messaging-5.1.0",1320.0761904761905,0.7055841840212332,979,509,470,""
"org.axonframework.messaging.eventhandling.processing.streaming.token","token","axon-messaging-5.1.0",199,0.48896748859326067,480,461,19,""
