"directoryPath","directoryName","directoryParentPath","directoryParentName","mainAuthor","secondAuthor","thirdAuthor","authorCount","fileCount","commitCount","lastCreationDate","lastModificationDate","lastCommitDate","daysSinceLastCommit","daysSinceLastCreation","daysSinceLastModification","maxCommitSha","maxFileRelativePath","directoryPathLength","combinedDirectoriesCount","Source Cypher File: GitLog/List_git_file_directories_with_commit_statistics.cypher"
"AxonFramework-5.0.0","AxonFramework-5.0.0","","","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",114,2472,5836,"2025-11-17","2025-11-18","2025-11-18",25,25,24,"fff5f9f26176f13bcd2824e006f71d61da2ac8b1","AxonFramework-5.0.0/update/src/test/resources/META-INF/maven/org.axonframework/axon-modelling/pom.properties",1,1,""
"AxonFramework-5.0.0/.github",".github","AxonFramework-5.0.0","AxonFramework-5.0.0","Steven van Beelen","dependabot[bot]","Mitchell Herrijgers",26,15,674,"2025-08-13","2025-11-07","2025-11-07",36,121,36,"ffdb987d127fe126d7d345fa72b94c51bdb220cf","AxonFramework-5.0.0/.github/workflows/slack-release-notification.yml",2,1,""
"AxonFramework-5.0.0/.github/ISSUE_TEMPLATE","ISSUE_TEMPLATE","AxonFramework-5.0.0/.github",".github","Steven van Beelen","Mitchell Herrijgers","Allard Buijze",6,4,52,"2025-08-13","2025-08-21","2025-08-21",114,121,113,"fa509a0b37d60e0d49b0a95686836dc59e5dc146","AxonFramework-5.0.0/.github/ISSUE_TEMPLATE/4_documentation_change.md",3,1,""
"AxonFramework-5.0.0/.github/workflows","workflows","AxonFramework-5.0.0/.github",".github","Steven van Beelen","dependabot[bot]","Mitchell Herrijgers",26,7,648,"2023-04-14","2025-11-07","2025-11-07",36,973,36,"ffdb987d127fe126d7d345fa72b94c51bdb220cf","AxonFramework-5.0.0/.github/workflows/slack-release-notification.yml",3,1,""
"AxonFramework-5.0.0/.idea",".idea","AxonFramework-5.0.0","AxonFramework-5.0.0","Steven van Beelen","Mitchell Herrijgers","Allard Buijze",5,3,54,"2025-03-14","2025-08-22","2025-08-22",113,273,112,"fe926a4970bdf1e538e8e7fb8d147ffdc676e713","AxonFramework-5.0.0/.idea/inspectionProfiles/Project_Default.xml",2,1,""
"AxonFramework-5.0.0/.idea/copyright","copyright","AxonFramework-5.0.0/.idea",".idea","Steven van Beelen","Allard Buijze",,2,1,19,"2025-01-09","2025-01-09","2025-08-08",127,338,338,"fe926a4970bdf1e538e8e7fb8d147ffdc676e713","AxonFramework-5.0.0/.idea/copyright/Axon_Framework_copyright_template.xml",3,1,""
"AxonFramework-5.0.0/.idea/inspectionProfiles","inspectionProfiles","AxonFramework-5.0.0/.idea",".idea","Steven van Beelen","Mitchell Herrijgers","Allard Buijze",5,1,44,"2025-01-09","2025-08-22","2025-08-22",113,338,112,"fe926a4970bdf1e538e8e7fb8d147ffdc676e713","AxonFramework-5.0.0/.idea/inspectionProfiles/Project_Default.xml",3,1,""
"AxonFramework-5.0.0/.mvn/wrapper",".mvn/wrapper","AxonFramework-5.0.0","AxonFramework-5.0.0","Steven van Beelen","Allard Buijze","Jan Galinski",13,2,86,"2018-07-15","2025-11-14","2025-11-14",29,2707,28,"f89c41adfbfda2656db9987aaa87525f17308740","AxonFramework-5.0.0/.mvn/wrapper/maven-wrapper.properties",3,2,""
"AxonFramework-5.0.0/axon-5","axon-5","AxonFramework-5.0.0","AxonFramework-5.0.0","Steven van Beelen","Mitchell Herrijgers","Simon Zambrovski",8,9,659,"2024-01-03","2025-11-18","2025-11-18",25,709,24,"ff99ea6ad4081bfbf75e91e533004bd112f36696","AxonFramework-5.0.0/axon-5/reactive-native.md",2,1,""
"AxonFramework-5.0.0/axon-framework-bom","axon-framework-bom","AxonFramework-5.0.0","AxonFramework-5.0.0","Allard Buijze","Steven van Beelen","Jan Galinski",3,1,7,"2025-11-17","2025-11-18","2025-11-18",25,25,24,"e2a33c1abcb743d9e2add4340d9bf642b1a21641","AxonFramework-5.0.0/axon-framework-bom/pom.xml",2,1,""
"AxonFramework-5.0.0/axon-server-connector/src","axon-server-connector/src","AxonFramework-5.0.0","AxonFramework-5.0.0","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",25,58,851,"2025-11-06","2025-11-18","2025-11-18",25,36,24,"ffa09b102716aa57ebdee51492cc09b076ed9f27","AxonFramework-5.0.0/axon-server-connector/src/test/resources/junit-platform.properties",3,2,""
"AxonFramework-5.0.0/axon-server-connector/src/main","main","AxonFramework-5.0.0/axon-server-connector/src","src","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",16,31,666,"2025-11-06","2025-11-18","2025-11-18",25,36,24,"ff444d0fecd3a54da633c9d7ed396973f6f4f642","AxonFramework-5.0.0/axon-server-connector/src/main/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer",4,1,""
"AxonFramework-5.0.0/axon-server-connector/src/main/java/org/axonframework/axonserver/connector","java/org/axonframework/axonserver/connector","AxonFramework-5.0.0/axon-server-connector/src/main","main","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",16,30,656,"2025-11-06","2025-11-18","2025-11-18",25,36,24,"ff444d0fecd3a54da633c9d7ed396973f6f4f642","AxonFramework-5.0.0/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/util/ProcessingInstructionUtils.java",9,5,""
"AxonFramework-5.0.0/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/command","command","AxonFramework-5.0.0/axon-server-connector/src/main/java/org/axonframework/axonserver/connector","connector","Steven van Beelen","Simon Zambrovski","Mitchell Herrijgers",8,2,105,"2025-08-15","2025-11-18","2025-11-18",25,119,24,"fdddb8b6ce37c30237b25549ddefec5a1871a040","AxonFramework-5.0.0/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/command/CommandConverter.java",10,1,""
"AxonFramework-5.0.0/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/event","event","AxonFramework-5.0.0/axon-server-connector/src/main/java/org/axonframework/axonserver/connector","connector","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",8,10,341,"2025-10-21","2025-11-11","2025-11-11",32,53,31,"ff444d0fecd3a54da633c9d7ed396973f6f4f642","AxonFramework-5.0.0/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/event/TaggedEventConverter.java",10,1,""
"AxonFramework-5.0.0/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/query","query","AxonFramework-5.0.0/axon-server-connector/src/main/java/org/axonframework/axonserver/connector","connector","Allard Buijze","Simon Zambrovski","Steven van Beelen",5,6,73,"2025-10-28","2025-11-18","2025-11-18",25,45,24,"f8f0f914ffcf1610aab0ee110a1d708ed10c1262","AxonFramework-5.0.0/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/query/QueryUpdateMessageStream.java",10,1,""
"AxonFramework-5.0.0/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/util","util","AxonFramework-5.0.0/axon-server-connector/src/main/java/org/axonframework/axonserver/connector","connector","Steven van Beelen","Allard Buijze","smcvb",15,6,182,"2025-11-06","2025-11-14","2025-11-14",29,36,28,"fdddb8b6ce37c30237b25549ddefec5a1871a040","AxonFramework-5.0.0/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/util/ProcessingInstructionUtils.java",10,1,""
"AxonFramework-5.0.0/axon-server-connector/src/main/resources/META-INF/services","resources/META-INF/services","AxonFramework-5.0.0/axon-server-connector/src/main","main","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",11,1,78,"2025-11-04","2025-11-04","2025-11-07",36,38,38,"fdddb8b6ce37c30237b25549ddefec5a1871a040","AxonFramework-5.0.0/axon-server-connector/src/main/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer",7,3,""
"AxonFramework-5.0.0/axon-server-connector/src/test","test","AxonFramework-5.0.0/axon-server-connector/src","src","Steven van Beelen","Allard Buijze","Simon Zambrovski",25,27,546,"2025-11-06","2025-11-18","2025-11-18",25,36,24,"ffa09b102716aa57ebdee51492cc09b076ed9f27","AxonFramework-5.0.0/axon-server-connector/src/test/resources/junit-platform.properties",4,1,""
"AxonFramework-5.0.0/axon-server-connector/src/test/java/org/axonframework/axonserver/connector","java/org/axonframework/axonserver/connector","AxonFramework-5.0.0/axon-server-connector/src/test","test","Steven van Beelen","Allard Buijze","Simon Zambrovski",25,26,544,"2025-11-06","2025-11-18","2025-11-18",25,36,24,"ffa09b102716aa57ebdee51492cc09b076ed9f27","AxonFramework-5.0.0/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/util/TcpUtils.java",9,5,""
"AxonFramework-5.0.0/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/command","command","AxonFramework-5.0.0/axon-server-connector/src/test/java/org/axonframework/axonserver/connector","connector","Steven van Beelen","Simon Zambrovski","Allard Buijze",7,1,61,"2025-08-06","2025-11-18","2025-11-18",25,129,24,"f6644279ae27410995706c00816ea3f38464a906","AxonFramework-5.0.0/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/command/AxonServerCommandBusConnectorTest.java",10,1,""
"AxonFramework-5.0.0/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/event","event","AxonFramework-5.0.0/axon-server-connector/src/test/java/org/axonframework/axonserver/connector","connector","Steven van Beelen","Simon Zambrovski","Allard Buijze",8,6,239,"2025-10-21","2025-11-07","2025-11-07",36,53,35,"ff56b02d863274be282ed280c4143791df006551","AxonFramework-5.0.0/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/event/TaggedEventConverterTest.java",10,1,""
"AxonFramework-5.0.0/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/query","query","AxonFramework-5.0.0/axon-server-connector/src/test/java/org/axonframework/axonserver/connector","connector","Jan Galinski","Simon Zambrovski","Allard Buijze",7,4,59,"2025-10-28","2025-11-18","2025-11-18",25,45,24,"ff56b02d863274be282ed280c4143791df006551","AxonFramework-5.0.0/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/query/StreamingQueryIT.java",10,1,""
"AxonFramework-5.0.0/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/util","util","AxonFramework-5.0.0/axon-server-connector/src/test/java/org/axonframework/axonserver/connector","connector","Steven van Beelen","Allard Buijze","Simon Zambrovski",23,12,276,"2025-11-06","2025-11-14","2025-11-14",29,36,28,"ffa09b102716aa57ebdee51492cc09b076ed9f27","AxonFramework-5.0.0/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/util/TcpUtils.java",10,1,""
"AxonFramework-5.0.0/axon-server-connector/src/test/resources","resources","AxonFramework-5.0.0/axon-server-connector/src/test","test","Jan Galinski","Allard Buijze","John Hendrikx",3,1,6,"2025-11-06","2025-11-06","2025-11-07",36,37,37,"d7929be4a8b9905a880c6cd65e50b29b7f07bef3","AxonFramework-5.0.0/axon-server-connector/src/test/resources/junit-platform.properties",5,1,""
"AxonFramework-5.0.0/build","build","AxonFramework-5.0.0","AxonFramework-5.0.0","Simon Zambrovski","Steven van Beelen","Jan Galinski",5,2,19,"2025-11-17","2025-11-18","2025-11-18",25,25,24,"e2a33c1abcb743d9e2add4340d9bf642b1a21641","AxonFramework-5.0.0/build/parent/pom.xml",2,1,""
"AxonFramework-5.0.0/build/coverage-report","coverage-report","AxonFramework-5.0.0/build","build","Simon Zambrovski","Steven van Beelen","Allard Buijze",3,1,6,"2025-11-17","2025-11-17","2025-11-18",25,25,25,"9ee3ed3b69f2efd4abd7ea071ff34f20679663d5","AxonFramework-5.0.0/build/coverage-report/pom.xml",3,1,""
"AxonFramework-5.0.0/build/parent","parent","AxonFramework-5.0.0/build","build","Simon Zambrovski","Jan Galinski","Steven van Beelen",5,1,19,"2025-11-17","2025-11-18","2025-11-18",25,25,24,"e2a33c1abcb743d9e2add4340d9bf642b1a21641","AxonFramework-5.0.0/build/parent/pom.xml",3,1,""
"AxonFramework-5.0.0/common","common","AxonFramework-5.0.0","AxonFramework-5.0.0","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",57,171,1348,"2025-11-06","2025-11-18","2025-11-18",25,36,24,"ff336d48bdf17fc961e8502747399b2592e28f7e","AxonFramework-5.0.0/common/src/test/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer",2,1,""
"AxonFramework-5.0.0/common/src","src","AxonFramework-5.0.0/common","common","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",57,170,1331,"2025-11-06","2025-11-14","2025-11-14",29,36,28,"ff336d48bdf17fc961e8502747399b2592e28f7e","AxonFramework-5.0.0/common/src/test/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer",3,1,""
"AxonFramework-5.0.0/common/src/main","main","AxonFramework-5.0.0/common/src","src","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",54,115,1214,"2025-11-06","2025-11-14","2025-11-14",29,36,28,"ff336d48bdf17fc961e8502747399b2592e28f7e","AxonFramework-5.0.0/common/src/main/resources/META-INF/services/org.axonframework.common.property.PropertyAccessStrategy",4,1,""
"AxonFramework-5.0.0/common/src/main/java/org/axonframework","java/org/axonframework","AxonFramework-5.0.0/common/src/main","main","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",54,114,1206,"2025-11-06","2025-11-14","2025-11-14",29,36,28,"ff336d48bdf17fc961e8502747399b2592e28f7e","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/util/PriorityTask.java",7,3,""
"AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/annotation","annotation","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Simon Zambrovski",13,4,145,"2025-11-06","2025-11-06","2025-11-07",36,36,36,"fea75fe1f37e76f8481bf9c8fe599e66e3bd3cd5","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/annotation/package-info.java",9,1,""
"AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/caching","caching","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",18,7,130,"2025-11-04","2025-11-14","2025-11-14",29,38,28,"fc6493eb7f8022f842d505ce9d532fd5732ff033","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/caching/package-info.java",9,1,""
"AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/configuration","configuration","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Mitchell Herrijgers","Simon Zambrovski",7,32,314,"2025-11-04","2025-11-06","2025-11-07",36,38,36,"fea75fe1f37e76f8481bf9c8fe599e66e3bd3cd5","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/configuration/SearchScope.java",9,1,""
"AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/digest","digest","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","smcvb",10,1,69,"2025-11-04","2025-11-14","2025-11-14",29,38,28,"f4746a871e454c40b72346d541bbcfc9ffc7680d","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/digest/Digester.java",9,1,""
"AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/infra","infra","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Simon Zambrovski",12,5,116,"2025-11-04","2025-11-14","2025-11-14",29,38,28,"ff336d48bdf17fc961e8502747399b2592e28f7e","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/infra/JacksonComponentDescriptor.java",9,1,""
"AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/io","io","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common","common","Allard Buijze","Steven van Beelen","smcvb",14,1,87,"2025-11-04","2025-11-14","2025-11-14",29,38,28,"fdd51aa788071375721c67bb30bf5709136e974a","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/io/IOUtils.java",9,1,""
"AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/jdbc","jdbc","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common","common","Allard Buijze","Steven van Beelen","Simon Zambrovski",20,7,128,"2025-11-04","2025-11-14","2025-11-14",29,38,28,"fe2b9de466fe318b39ba7055fdd4de0c34a70a87","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/jdbc/PersistenceExceptionResolver.java",9,1,""
"AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/jpa","jpa","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Simon Zambrovski",14,2,91,"2025-11-04","2025-11-14","2025-11-14",29,38,28,"fe2b9de466fe318b39ba7055fdd4de0c34a70a87","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/jpa/SimpleEntityManagerProvider.java",9,1,""
"AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/lifecycle","lifecycle","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Simon Zambrovski",11,4,124,"2025-11-04","2025-11-04","2025-11-07",36,38,38,"f9d814dc94c3fd4a95f9a67ac9b45c475354afa2","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/lifecycle/ShutdownLatch.java",9,1,""
"AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/lock","lock","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","smcvb",26,7,220,"2025-11-04","2025-11-14","2025-11-14",29,38,28,"fe23b71b6be558696b4bfda3d0dab938c449b16f","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/lock/PessimisticLockFactory.java",9,1,""
"AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/property","property","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",24,9,193,"2025-11-04","2025-11-14","2025-11-14",29,38,28,"fc944ad8e31ed4ed6fce2cda2ff66c7ba1c13451","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/property/UniformPropertyAccessStrategy.java",9,1,""
"AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/util","util","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Mitchell Herrijgers","Milan Savic",10,6,95,"2025-11-04","2025-11-04","2025-11-07",36,38,38,"fdddb8b6ce37c30237b25549ddefec5a1871a040","AxonFramework-5.0.0/common/src/main/java/org/axonframework/common/util/PriorityTask.java",9,1,""
"AxonFramework-5.0.0/common/src/main/resources/META-INF/services","resources/META-INF/services","AxonFramework-5.0.0/common/src/main","main","Steven van Beelen","Allard Buijze","smcvb",7,1,63,"2025-11-04","2025-11-14","2025-11-14",29,38,28,"f911231de7ec9233077061a31818f74064a7f85f","AxonFramework-5.0.0/common/src/main/resources/META-INF/services/org.axonframework.common.property.PropertyAccessStrategy",7,3,""
"AxonFramework-5.0.0/common/src/test","test","AxonFramework-5.0.0/common/src","src","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",40,55,685,"2025-11-06","2025-11-14","2025-11-14",29,36,28,"ff2e34191ee41b4f1bb67f0cc715fa55d710c9fe","AxonFramework-5.0.0/common/src/test/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer",4,1,""
"AxonFramework-5.0.0/common/src/test/java/org/axonframework","java/org/axonframework","AxonFramework-5.0.0/common/src/test","test","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",40,54,685,"2025-11-06","2025-11-14","2025-11-14",29,36,28,"ff2e34191ee41b4f1bb67f0cc715fa55d710c9fe","AxonFramework-5.0.0/common/src/test/java/org/axonframework/common/util/ThirdStubEvent.java",7,3,""
"AxonFramework-5.0.0/common/src/test/java/org/axonframework/common/annotation","annotation","AxonFramework-5.0.0/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Simon Zambrovski",13,2,107,"2025-11-06","2025-11-06","2025-11-07",36,36,36,"f89c41adfbfda2656db9987aaa87525f17308740","AxonFramework-5.0.0/common/src/test/java/org/axonframework/common/annotation/PriorityAnnotationComparatorTest.java",9,1,""
"AxonFramework-5.0.0/common/src/test/java/org/axonframework/common/caching","caching","AxonFramework-5.0.0/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","smcvb",23,5,130,"2025-11-04","2025-11-14","2025-11-14",29,38,28,"f89c41adfbfda2656db9987aaa87525f17308740","AxonFramework-5.0.0/common/src/test/java/org/axonframework/common/caching/WeakReferenceCacheTest.java",9,1,""
"AxonFramework-5.0.0/common/src/test/java/org/axonframework/common/configuration","configuration","AxonFramework-5.0.0/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Mitchell Herrijgers","Mateusz Nowak",8,12,222,"2025-11-05","2025-11-06","2025-11-07",36,37,36,"fd1f5121457a8cb3ce6f646b198f5abb3e9ddbbf","AxonFramework-5.0.0/common/src/test/java/org/axonframework/common/configuration/TestConfigurationEnhancer.java",9,1,""
"AxonFramework-5.0.0/common/src/test/java/org/axonframework/common/infra","infra","AxonFramework-5.0.0/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Mitchell Herrijgers","Simon Zambrovski",7,4,52,"2025-11-04","2025-11-04","2025-11-07",36,38,38,"fea75fe1f37e76f8481bf9c8fe599e66e3bd3cd5","AxonFramework-5.0.0/common/src/test/java/org/axonframework/common/infra/MockComponentDescriptor.java",9,1,""
"AxonFramework-5.0.0/common/src/test/java/org/axonframework/common/jdbc","jdbc","AxonFramework-5.0.0/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","smcvb",21,2,128,"2025-11-04","2025-11-14","2025-11-14",29,38,28,"f89c41adfbfda2656db9987aaa87525f17308740","AxonFramework-5.0.0/common/src/test/java/org/axonframework/common/jdbc/JdbcUtilsTest.java",9,1,""
"AxonFramework-5.0.0/common/src/test/java/org/axonframework/common/lifecycle","lifecycle","AxonFramework-5.0.0/common/src/test/java/org/axonframework/common","common","Simon Zambrovski","Allard Buijze","Jan Galinski",3,1,8,"2025-11-04","2025-11-04","2025-11-07",36,38,38,"d7929be4a8b9905a880c6cd65e50b29b7f07bef3","AxonFramework-5.0.0/common/src/test/java/org/axonframework/common/lifecycle/ShutdownLatchTest.java",9,1,""
"AxonFramework-5.0.0/common/src/test/java/org/axonframework/common/lock","lock","AxonFramework-5.0.0/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",19,4,124,"2025-11-04","2025-11-14","2025-11-14",29,38,28,"f89c41adfbfda2656db9987aaa87525f17308740","AxonFramework-5.0.0/common/src/test/java/org/axonframework/common/lock/PessimisticLockFactoryTest.java",9,1,""
"AxonFramework-5.0.0/common/src/test/java/org/axonframework/common/property","property","AxonFramework-5.0.0/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","smcvb",23,5,132,"2025-11-04","2025-11-14","2025-11-14",29,38,28,"f89c41adfbfda2656db9987aaa87525f17308740","AxonFramework-5.0.0/common/src/test/java/org/axonframework/common/property/UniformPropertyAccessStrategyTest.java",9,1,""
"AxonFramework-5.0.0/common/src/test/java/org/axonframework/common/util","util","AxonFramework-5.0.0/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Mitchell Herrijgers","Allard Buijze",12,7,112,"2025-11-06","2025-11-06","2025-11-07",36,36,36,"f67e4842c8ff78e67f3b02ee367748663967d432","AxonFramework-5.0.0/common/src/test/java/org/axonframework/common/util/ThirdStubEvent.java",9,1,""
"AxonFramework-5.0.0/common/src/test/resources/META-INF/services","resources/META-INF/services","AxonFramework-5.0.0/common/src/test","test","Steven van Beelen","Simon Zambrovski","Mitchell Herrijgers",5,1,26,"2025-11-05","2025-11-05","2025-11-07",36,37,37,"f4746a871e454c40b72346d541bbcfc9ffc7680d","AxonFramework-5.0.0/common/src/test/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer",7,3,""
"AxonFramework-5.0.0/conversion","conversion","AxonFramework-5.0.0","AxonFramework-5.0.0","Steven van Beelen","Allard Buijze","Simon Zambrovski",27,51,432,"2025-11-06","2025-11-18","2025-11-18",25,36,24,"fef45a5a2a1f510314411b943418bd2546d19c9e","AxonFramework-5.0.0/conversion/src/test/java/org/axonframework/conversion/json/ObjectNodeToJsonNodeConverterTest.java",2,1,""
"AxonFramework-5.0.0/conversion/src","src","AxonFramework-5.0.0/conversion","conversion","Steven van Beelen","Allard Buijze","Simon Zambrovski",27,50,416,"2025-11-06","2025-11-14","2025-11-14",29,36,28,"fef45a5a2a1f510314411b943418bd2546d19c9e","AxonFramework-5.0.0/conversion/src/test/java/org/axonframework/conversion/json/ObjectNodeToJsonNodeConverterTest.java",3,1,""
"AxonFramework-5.0.0/conversion/src/main","main","AxonFramework-5.0.0/conversion/src","src","Steven van Beelen","Allard Buijze","Simon Zambrovski",17,29,350,"2025-11-06","2025-11-14","2025-11-14",29,36,28,"fef45a5a2a1f510314411b943418bd2546d19c9e","AxonFramework-5.0.0/conversion/src/main/resources/META-INF/services/org.axonframework.conversion.ContentTypeConverter",4,1,""
"AxonFramework-5.0.0/conversion/src/main/java/org/axonframework","java/org/axonframework","AxonFramework-5.0.0/conversion/src/main","main","Steven van Beelen","Allard Buijze","Simon Zambrovski",17,28,320,"2025-11-06","2025-11-06","2025-11-07",36,36,36,"fef45a5a2a1f510314411b943418bd2546d19c9e","AxonFramework-5.0.0/conversion/src/main/java/org/axonframework/conversion/package-info.java",7,3,""
"AxonFramework-5.0.0/conversion/src/main/java/org/axonframework/conversion/avro","avro","AxonFramework-5.0.0/conversion/src/main/java/org/axonframework/conversion","conversion","Steven van Beelen","Simon Zambrovski","Mitchell Herrijgers",6,10,99,"2025-11-05","2025-11-06","2025-11-07",36,37,36,"fef45a5a2a1f510314411b943418bd2546d19c9e","AxonFramework-5.0.0/conversion/src/main/java/org/axonframework/conversion/avro/SpecificRecordBaseConverterStrategy.java",9,1,""
"AxonFramework-5.0.0/conversion/src/main/java/org/axonframework/conversion/converter","converter","AxonFramework-5.0.0/conversion/src/main/java/org/axonframework/conversion","conversion","Steven van Beelen","Allard Buijze","smcvb",12,5,76,"2025-11-06","2025-11-06","2025-11-07",36,36,36,"fa7f3defcc22b7ef0073917d172e5b0fb23b6fa2","AxonFramework-5.0.0/conversion/src/main/java/org/axonframework/conversion/converter/StringToByteArrayConverter.java",9,1,""
"AxonFramework-5.0.0/conversion/src/main/java/org/axonframework/conversion/json","json","AxonFramework-5.0.0/conversion/src/main/java/org/axonframework/conversion","conversion","Steven van Beelen","Allard Buijze","Simon Zambrovski",14,5,178,"2025-11-05","2025-11-06","2025-11-07",36,37,36,"fdddb8b6ce37c30237b25549ddefec5a1871a040","AxonFramework-5.0.0/conversion/src/main/java/org/axonframework/conversion/json/ObjectNodeToJsonNodeConverter.java",9,1,""
"AxonFramework-5.0.0/conversion/src/main/resources/META-INF/services","resources/META-INF/services","AxonFramework-5.0.0/conversion/src/main","main","Steven van Beelen","Allard Buijze","smcvb",11,1,89,"2025-11-05","2025-11-14","2025-11-14",29,37,28,"fdd51aa788071375721c67bb30bf5709136e974a","AxonFramework-5.0.0/conversion/src/main/resources/META-INF/services/org.axonframework.conversion.ContentTypeConverter",7,3,""
"AxonFramework-5.0.0/conversion/src/test/java/org/axonframework","test/java/org/axonframework","AxonFramework-5.0.0/conversion/src","src","Steven van Beelen","Allard Buijze","Simon Zambrovski",24,21,246,"2025-11-06","2025-11-06","2025-11-07",36,36,36,"fa7f3defcc22b7ef0073917d172e5b0fb23b6fa2","AxonFramework-5.0.0/conversion/src/test/java/org/axonframework/conversion/json/ObjectNodeToJsonNodeConverterTest.java",7,4,""
