"resolved","extension","gitFileCount","fileLabels","gitFileExamples","Source Cypher File: domains/git-history/queries/statistics/List_git_files_by_resolved_label_and_extension.cypher"
true,"java",72,"Type,File,Java,GenericDeclaration,ByteCode,Interface,InternalJavaType,ConnectedInternalJavaType","common/src/main/java/org/axonframework/common/configuration/ConfigurationExtension.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/EventSourcedEntityFactory.java,messaging/src/main/java/org/axonframework/messaging/monitoring/MessageMonitor.java,common/src/main/java/org/axonframework/common/property/Property.java,common/src/main/java/org/axonframework/common/configuration/Component.java,common/src/main/java/org/axonframework/common/configuration/ComponentBuilder.java,common/src/main/java/org/axonframework/common/configuration/ComponentDecorator.java,common/src/main/java/org/axonframework/common/configuration/ComponentDefinition.java,common/src/main/java/org/axonframework/common/configuration/ComponentFactory.java",""
true,"java",65,"Type,File,Java,Class,ByteCode,Throwable,InternalJavaType,ConnectedInternalJavaType","eventsourcing/src/main/java/org/axonframework/eventsourcing/EntityMissingAfterFirstEventException.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/EntityMissingAfterLoadOrCreateException.java,messaging/src/main/java/org/axonframework/messaging/eventhandling/processing/streaming/token/store/UnableToRetrieveIdentifierException.java,messaging/src/main/java/org/axonframework/messaging/queryhandling/SubscriptionQueryAlreadyRegisteredException.java,common/src/main/java/org/axonframework/common/AxonConfigurationException.java,common/src/main/java/org/axonframework/common/ProcessRetriesExhaustedException.java,common/src/main/java/org/axonframework/common/configuration/AmbiguousComponentMatchException.java,common/src/main/java/org/axonframework/common/configuration/ComponentOverrideException.java,common/src/main/java/org/axonframework/common/configuration/DuplicateModuleRegistrationException.java",""
true,"java",42,"Type,File,Java,ByteCode,Annotation,InternalJavaType,ConnectedInternalJavaType","eventsourcing/src/main/java/org/axonframework/eventsourcing/annotation/EventSourcedEntity.java,messaging/src/main/java/org/axonframework/messaging/core/annotation/AggregateType.java,common/src/main/java/org/axonframework/common/annotation/Internal.java,common/src/main/java/org/axonframework/common/annotation/RegistrationScope.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/annotation/EventCriteriaBuilder.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/annotation/EventSourcingHandler.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/annotation/EventTag.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/annotation/EventTags.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/annotation/reflection/EntityCreator.java",""
true,"java",23,"Type,File,Java,ByteCode,Record,InternalJavaType,ConnectedInternalJavaType","update/src/main/java/org/axonframework/update/api/ArtifactAvailableUpgrade.java,update/src/main/java/org/axonframework/update/api/DetectedVulnerability.java,update/src/main/java/org/axonframework/update/api/UpdateCheckRequest.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/EmptyAppendTransaction.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/snapshot/api/Snapshot.java,messaging/src/main/java/org/axonframework/messaging/eventstreaming/Tag.java,conversion/src/main/java/org/axonframework/conversion/avro/AvroConverterConfiguration.java,conversion/src/main/java/org/axonframework/conversion/avro/AvroConverterStrategyConfiguration.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/DefaultAppendCondition.java",""
true,"java",15,"Type,File,Java,ByteCode,Enum,InternalJavaType,ConnectedInternalJavaType","update/src/main/java/org/axonframework/update/api/DetectedVulnerabilitySeverity.java,common/src/main/java/org/axonframework/common/configuration/OverridePolicy.java,common/src/main/java/org/axonframework/common/configuration/SearchScope.java,common/src/main/java/org/axonframework/common/lock/NullLockFactory.java,messaging/src/main/java/org/axonframework/messaging/eventhandling/processing/errorhandling/PropagatingErrorHandler.java,messaging/src/main/java/org/axonframework/messaging/eventhandling/replay/ReplayStatus.java,messaging/src/main/java/org/axonframework/messaging/monitoring/NoOpMessageMonitor.java,messaging/src/main/java/org/axonframework/messaging/monitoring/NoOpMessageMonitorCallback.java,messaging/src/main/java/org/axonframework/messaging/commandhandling/UnresolvedRoutingKeyPolicy.java",""
true,"java",14,"Type,File,Java,Class,ByteCode,InternalJavaType","common/src/main/java/org/axonframework/common/ListUtils.java,common/src/main/java/org/axonframework/common/MemberAccessibilityCallback.java,common/src/main/java/org/axonframework/common/jdbc/Oracle11Utils.java,common/src/main/java/org/axonframework/common/lifecycle/Phase.java,messaging/src/main/java/org/axonframework/messaging/queryhandling/tracing/TracingQueryBus.java,messaging/src/main/java/org/axonframework/common/ListUtils.java,messaging/src/main/java/org/axonframework/common/MemberAccessibilityCallback.java,messaging/src/main/java/org/axonframework/common/jdbc/Oracle11Utils.java,messaging/src/main/java/org/axonframework/common/lifecycle/Phase.java",""
true,"ConfigurationEnhancer",11,"File,Java,ServiceLoader","messaging/src/main/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer,axon-server-connector/src/main/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer,common/src/test/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer,eventsourcing/src/main/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer,extensions/reactor/axon-reactor/src/main/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer,modelling/src/main/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer,update/src/main/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer,extensions/metrics/metrics-dropwizard/src/main/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer,extensions/metrics/metrics-micrometer/src/main/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer",""
true,"java",10,"Type,File,Java,ByteCode,ExternalType","messaging/src/main/java/org/axonframework/messaging/deadletter/DeadLetterParameterResolverFactory.java,extensions/spring/spring-boot-autoconfigure/src/main/java/org/axonframework/extension/springboot/autoconfig/AxonAutoConfiguration.java,spring-boot3-dummy/src/main/java/org/springframework/boot/autoconfigure/service/connection/ConnectionDetails.java,spring-boot3-dummy/src/main/java/org/springframework/boot/docker/compose/core/ConnectionPorts.java,spring-boot3-dummy/src/main/java/org/springframework/boot/docker/compose/core/RunningService.java,spring-boot3-dummy/src/main/java/org/springframework/boot/docker/compose/service/connection/DockerComposeConnectionDetailsFactory.java,spring-boot3-dummy/src/main/java/org/springframework/boot/docker/compose/service/connection/DockerComposeConnectionSource.java,spring-boot3-dummy/src/main/java/org/springframework/boot/testcontainers/service/connection/ContainerConnectionDetailsFactory.java,spring-boot3-dummy/src/main/java/org/springframework/boot/testcontainers/service/connection/ContainerConnectionSource.java",""
true,"factories",8,"File","extensions/spring/spring-boot-autoconfigure/src/main/resources/META-INF/spring.factories,spring-boot-autoconfigure/src/main/resources/META-INF/spring.factories,axon-4-code-base/spring-boot-autoconfigure/src/main/resources/META-INF/spring.factories,spring-boot-autoconfigure-javax/src/main/resources/META-INF/spring.factories,spring-native/src/main/resources/META-INF/spring.factories,axon-server-spring-boot-autoconfigure/src/main/resources/META-INF/spring.factories,src/main/resources/META-INF/spring.factories,spring-boot/src/main/resources/META-INF/spring.factories",""
true,"java",8,"Type,File,Java,Class,ByteCode,InternalJavaType,ConnectedInternalJavaType,Mark4TopArchetypeAuthority","messaging/src/main/java/org/axonframework/messaging/core/Metadata.java,common/src/main/java/org/axonframework/common/AxonException.java,common/src/main/java/org/axonframework/common/StringUtils.java,messaging/src/main/java/org/axonframework/common/AxonException.java,messaging/src/main/java/org/axonframework/common/StringUtils.java,core/src/main/java/org/axonframework/common/AxonException.java,axon-4-code-base/messaging/src/main/java/org/axonframework/common/AxonException.java,axon-4-code-base/messaging/src/main/java/org/axonframework/common/StringUtils.java",""
true,"java",8,"Type,File,Java,Class,ByteCode,InternalJavaType,ConnectedInternalJavaType,Mark4TopArchetypeBottleneck","common/src/main/java/org/axonframework/common/ReflectionUtils.java,common/src/main/java/org/axonframework/common/TypeReflectionUtils.java,messaging/src/main/java/org/axonframework/common/ReflectionUtils.java,messaging/src/main/java/org/axonframework/common/TypeReflectionUtils.java,core/src/main/java/org/axonframework/common/TypeReflectionUtils.java,core/src/main/java/org/axonframework/common/ReflectionUtils.java,axon-4-code-base/messaging/src/main/java/org/axonframework/common/ReflectionUtils.java,axon-4-code-base/messaging/src/main/java/org/axonframework/common/TypeReflectionUtils.java",""
true,"properties",7,"File,Java,Properties","eventsourcing/src/main/resources/org/axonframework/eventsourcing/eventstore/jpa/SQLErrorCode.properties,update/src/test/resources/META-INF/maven/org.axonframework/axon-modelling/pom.properties,messaging/src/test/resources/META-INF/maven/org.axonframework/axon-modelling/pom.properties,core/src/main/resources/org/axonframework/eventsourcing/eventstore/jpa/SQLErrorCode.properties,axon-4-code-base/eventsourcing/src/main/resources/org/axonframework/eventsourcing/eventstore/jpa/SQLErrorCode.properties,axon-4-code-base/messaging/src/test/resources/META-INF/maven/org.axonframework/axon-modelling/pom.properties,modelling/src/main/resources/org/axonframework/eventsourcing/eventstore/jpa/SQLErrorCode.properties",""
true,"imports",6,"File","extensions/spring/spring-boot-autoconfigure/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,extensions/metrics/metrics-dropwizard/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,extensions/metrics/metrics-micrometer/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,spring-boot-autoconfigure/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,axon-4-code-base/spring-boot-autoconfigure/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,spring-boot-autoconfigure-javax/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports",""
true,"HandlerEnhancerDefinition",5,"File,Java,ServiceLoader","messaging/src/main/resources/META-INF/services/org.axonframework.messaging.core.annotation.HandlerEnhancerDefinition,stash/legacy-aggregate/src/main/resources/META-INF/services/org.axonframework.messaging.core.annotation.HandlerEnhancerDefinition,stash/legacy-saga/src/main/resources/META-INF/services/org.axonframework.messaging.core.annotation.HandlerEnhancerDefinition,legacy-aggregate/src/main/resources/META-INF/services/org.axonframework.messaging.core.annotation.HandlerEnhancerDefinition,legacy-saga/src/main/resources/META-INF/services/org.axonframework.messaging.core.annotation.HandlerEnhancerDefinition",""
true,"PropertyAccessStrategy",5,"File,Java,ServiceLoader","extensions/kotlin/kotlin/src/main/resources/META-INF/services/org.axonframework.common.property.PropertyAccessStrategy,common/src/main/resources/META-INF/services/org.axonframework.common.property.PropertyAccessStrategy,messaging/src/main/resources/META-INF/services/org.axonframework.common.property.PropertyAccessStrategy,core/src/main/resources/META-INF/services/org.axonframework.common.property.PropertyAccessStrategy,axon-4-code-base/messaging/src/main/resources/META-INF/services/org.axonframework.common.property.PropertyAccessStrategy",""
true,"java",5,"Type,File,Java,ByteCode,Interface,InternalJavaType,ConnectedInternalJavaType,Mark4TopArchetypeAuthority","common/src/main/java/org/axonframework/common/infra/ComponentDescriptor.java,common/src/main/java/org/axonframework/common/infra/DescribableComponent.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/Position.java,messaging/src/main/java/org/axonframework/common/infra/ComponentDescriptor.java,messaging/src/main/java/org/axonframework/common/infra/DescribableComponent.java",""
true,"java",4,"Type,File,Java,GenericDeclaration,ByteCode,Interface,InternalJavaType","common/src/main/java/org/axonframework/common/util/ExecutorServiceFactory.java,messaging/src/main/java/org/axonframework/messaging/queryhandling/SinkWrapper.java,messaging/src/main/java/org/axonframework/messaging/core/Distributed.java,messaging/src/main/java/org/axonframework/common/util/ExecutorServiceFactory.java",""
true,"java",4,"Type,File,Java,Class,ByteCode,InternalJavaType,ConnectedInternalJavaType,Mark4TopArchetypeHub","common/src/main/java/org/axonframework/common/AxonNonTransientException.java,messaging/src/main/java/org/axonframework/common/AxonNonTransientException.java,core/src/main/java/org/axonframework/common/AxonNonTransientException.java,axon-4-code-base/messaging/src/main/java/org/axonframework/common/AxonNonTransientException.java",""
true,"java",4,"Type,File,Java,ByteCode,Annotation,InternalJavaType,ConnectedInternalJavaType,Mark4TopArchetypeHub","common/src/main/java/org/axonframework/common/Priority.java,messaging/src/main/java/org/axonframework/common/Priority.java,core/src/main/java/org/axonframework/common/Priority.java,axon-4-code-base/messaging/src/main/java/org/axonframework/common/Priority.java",""
true,"java",3,"Type,File,Java,ByteCode,Interface,InternalJavaType,ConnectedInternalJavaType,Mark4TopArchetypeBottleneck","messaging/src/main/java/org/axonframework/messaging/core/unitofwork/ProcessingContext.java,messaging/src/main/java/org/axonframework/messaging/core/unitofwork/ProcessingLifecycle.java,messaging/src/main/java/org/axonframework/messaging/core/Message.java",""
true,"ParameterResolverFactory",2,"File,Java,ServiceLoader","messaging/src/main/resources/META-INF/services/org.axonframework.messaging.core.annotation.ParameterResolverFactory,test/src/main/resources/META-INF/services/org.axonframework.messaging.core.annotation.ParameterResolverFactory",""
true,"java",2,"Type,File,Java,Class,GenericDeclaration,ByteCode,InternalJavaType,ConnectedInternalJavaType,Mark4TopArchetypeBottleneck","eventsourcing/src/main/java/org/axonframework/eventsourcing/configuration/SimpleEventSourcedEntityModule.java,modelling/src/main/java/org/axonframework/modelling/entity/annotation/AnnotatedEntityMetamodel.java",""
true,"java",2,"Type,File,Java,Class,GenericDeclaration,ByteCode,InternalJavaType,ConnectedInternalJavaType,Mark4TopArchetypeAuthority","common/src/main/java/org/axonframework/common/TypeReference.java,messaging/src/main/java/org/axonframework/common/TypeReference.java",""
true,"java",2,"Type,File,Java,GenericDeclaration,ByteCode,Record,InternalJavaType,ConnectedInternalJavaType","eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/GenericTaggedEventMessage.java,messaging/src/main/java/org/axonframework/messaging/core/SimpleEntry.java",""
true,"java",2,"Type,File,Java,ByteCode,Record,InternalJavaType,ConnectedInternalJavaType,Mark4TopArchetypeBottleneck","messaging/src/main/java/org/axonframework/messaging/core/MessageType.java,messaging/src/main/java/org/axonframework/messaging/core/QualifiedName.java",""
true,"txt",2,"File","axon-server-connector/src/main/resources/axonserver_download.txt,axon-4-code-base/axon-server-connector/src/main/resources/axonserver_download.txt",""
true,"ContentTypeConverter",1,"File,Java,ServiceLoader","conversion/src/main/resources/META-INF/services/org.axonframework.conversion.ContentTypeConverter",""
true,"EntityChildModelDefinition",1,"File,Java,ServiceLoader","modelling/src/main/resources/META-INF/services/org.axonframework.modelling.entity.annotation.EntityChildModelDefinition",""
true,"HandlerDefinition",1,"File,Java,ServiceLoader","messaging/src/main/resources/META-INF/services/org.axonframework.messaging.core.annotation.HandlerDefinition",""
true,"java",1,"Type,File,Java,GenericDeclaration,ByteCode,Interface,InternalJavaType,ConnectedInternalJavaType,Mark4TopArchetypeBottleneck","messaging/src/main/java/org/axonframework/messaging/core/MessageStream.java",""
true,"java",1,"Type,File,Java,ByteCode,ExternalAnnotation,ExternalType","extensions/spring/spring-boot-autoconfigure/src/main/java/org/axonframework/extension/springboot/util/RegisterDefaultEntities.java",""
true,"java",1,"Type,File,Java,ByteCode,Annotation,InternalJavaType","messaging/src/main/java/org/axonframework/messaging/eventhandling/annotation/ConcludesBatch.java",""
true,"java",1,"Type,File,Java,Class,GenericDeclaration,ByteCode,InternalJavaType","messaging/src/main/java/org/axonframework/messaging/queryhandling/MonoSinkWrapper.java",""
true,"java",1,"Type,File,Java,ByteCode,Interface,InternalJavaType","messaging/src/main/java/org/axonframework/messaging/tracing/HandlerSpanFactory.java",""
true,"json",1,"File,Json","src/main/resources/META-INF/spring-configuration-metadata.json",""
