"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"react-router-7.13.1/binaryTypes","binaryTypes","embeddingsHashGNN","0.6123724579811096,0.3061862289905548,-0.6123724579811096,-1.530931144952774,-0.3061862289905548,0.3061862289905548,0.3061862289905548,0.3061862289905548,0,0.6123724579811096,0,0.9185586869716644,-0.6123724579811096,-0.9185586869716644,0,0,0,0.6123724579811096,0,0.3061862289905548,-0.3061862289905548,0,-1.2247449159622192,0.6123724579811096,0.6123724579811096,0.3061862289905548,0.6123724579811096,-0.3061862289905548,-0.6123724579811096,0.9185586869716644,-0.3061862289905548,0",""
"react-router-7.13.1/react-router-architect","react-router-architect","embeddingsHashGNN","0.6123724579811096,0.6123724579811096,-0.6123724579811096,-1.530931144952774,-0.3061862289905548,0.3061862289905548,0,0,0,0.3061862289905548,-0.3061862289905548,0.9185586869716644,-0.6123724579811096,-0.6123724579811096,0,0,0.3061862289905548,0.9185586869716644,0,0.3061862289905548,0,0,-1.2247449159622192,0.3061862289905548,0.6123724579811096,0.3061862289905548,0.6123724579811096,-0.6123724579811096,-0.9185586869716644,0.6123724579811096,-0.3061862289905548,0.3061862289905548",""
"react-router-7.13.1/server","server","embeddingsHashGNN","0.6123724579811096,0.3061862289905548,-0.6123724579811096,-1.8371173739433289,-0.3061862289905548,0.3061862289905548,0,0,0,0.6123724579811096,0,0.9185586869716644,-0.6123724579811096,-0.9185586869716644,0,0,0.3061862289905548,0.9185586869716644,0,0.3061862289905548,0,0,-1.2247449159622192,0.6123724579811096,0.6123724579811096,0.3061862289905548,0.6123724579811096,-0.3061862289905548,-0.9185586869716644,0.6123724579811096,-0.3061862289905548,0.3061862289905548",""
"react-router-7.13.1/arcTableSessionStorage","arcTableSessionStorage","embeddingsHashGNN","0.3061862289905548,0.6123724579811096,-0.6123724579811096,-1.2247449159622192,0,0.3061862289905548,0,0,-0.3061862289905548,0.3061862289905548,-0.3061862289905548,0.6123724579811096,-0.3061862289905548,-0.6123724579811096,0,0,0.3061862289905548,0.9185586869716644,0.3061862289905548,0.3061862289905548,0,0.3061862289905548,-0.9185586869716644,0.3061862289905548,0.6123724579811096,0.3061862289905548,0.3061862289905548,-0.3061862289905548,-0.9185586869716644,0.6123724579811096,-0.3061862289905548,0.3061862289905548",""
"react-router-7.13.1/cli","cli","embeddingsHashGNN","-0.3061862289905548,-0.3061862289905548,-0.3061862289905548,-0.3061862289905548,0.3061862289905548,0.3061862289905548,0.6123724579811096,0.3061862289905548,0.3061862289905548,0,0.6123724579811096,0,0,0,0,0.3061862289905548,0,0.3061862289905548,-0.3061862289905548,0.6123724579811096,0.3061862289905548,0,0,0.3061862289905548,0,0.3061862289905548,0,-0.3061862289905548,-0.3061862289905548,0,0,0.6123724579811096",""
"react-router-7.13.1/copy-template","copy-template","embeddingsHashGNN","-0.6123724579811096,-0.6123724579811096,0,-0.3061862289905548,0.9185586869716644,-0.6123724579811096,0.6123724579811096,-0.3061862289905548,0.9185586869716644,-0.3061862289905548,-0.3061862289905548,-0.3061862289905548,0.3061862289905548,0.3061862289905548,0.6123724579811096,-0.6123724579811096,-0.6123724579811096,-0.3061862289905548,0,0,0.6123724579811096,0.3061862289905548,0,0.6123724579811096,-0.3061862289905548,-0.3061862289905548,-0.6123724579811096,-0.3061862289905548,-0.9185586869716644,0.3061862289905548,-1.530931144952774,0",""
"react-router-7.13.1/create-react-router","create-react-router","embeddingsHashGNN","-0.3061862289905548,-1.2247449159622192,0.3061862289905548,-0.3061862289905548,0.6123724579811096,-0.6123724579811096,0.6123724579811096,0,1.2247449159622192,-0.6123724579811096,-0.6123724579811096,-0.3061862289905548,0.6123724579811096,0,1.2247449159622192,-0.9185586869716644,-0.9185586869716644,0,0,0,0,0.3061862289905548,0.6123724579811096,0.6123724579811096,0.3061862289905548,-0.6123724579811096,-0.3061862289905548,0,-0.3061862289905548,0.6123724579811096,-0.9185586869716644,-0.3061862289905548",""
"react-router-7.13.1/loading-indicator","loading-indicator","embeddingsHashGNN","-0.6123724579811096,-0.6123724579811096,0.3061862289905548,0,0.6123724579811096,0,0.6123724579811096,-0.3061862289905548,1.2247449159622192,0,-0.3061862289905548,0,0.3061862289905548,0.3061862289905548,0.6123724579811096,-0.9185586869716644,-0.6123724579811096,-0.3061862289905548,0,-0.3061862289905548,0.6123724579811096,0.3061862289905548,0.3061862289905548,0.6123724579811096,0.3061862289905548,-0.3061862289905548,-0.9185586869716644,0,-0.6123724579811096,0.6123724579811096,-1.2247449159622192,0",""
"react-router-7.13.1/prompt","prompt","embeddingsHashGNN","-0.3061862289905548,0,0,-0.6123724579811096,1.2247449159622192,-0.6123724579811096,-0.3061862289905548,-0.6123724579811096,0.6123724579811096,-0.6123724579811096,-0.3061862289905548,0,0.3061862289905548,0.3061862289905548,1.530931144952774,-0.9185586869716644,-0.6123724579811096,0.3061862289905548,0.6123724579811096,0.3061862289905548,0.9185586869716644,0.3061862289905548,0.3061862289905548,1.2247449159622192,0.3061862289905548,0,-0.3061862289905548,0,-1.8371173739433289,0.6123724579811096,-1.530931144952774,0.3061862289905548",""
"react-router-7.13.1/prompts-confirm","prompts-confirm","embeddingsHashGNN","0.3061862289905548,-0.9185586869716644,-0.3061862289905548,-0.9185586869716644,1.2247449159622192,-0.3061862289905548,0.3061862289905548,-0.6123724579811096,0.6123724579811096,-0.6123724579811096,-0.6123724579811096,0,0,0.3061862289905548,1.2247449159622192,-0.6123724579811096,0,0.3061862289905548,0.3061862289905548,0.6123724579811096,0.6123724579811096,0,0.3061862289905548,1.2247449159622192,0.9185586869716644,-0.3061862289905548,-0.9185586869716644,-0.3061862289905548,-1.2247449159622192,0.3061862289905548,-1.8371173739433289,0.3061862289905548",""
