"fullQualifiedDependentTypeName","dependentTypeName","dependentTypeLabels","numberOfUsingPackages","Source Cypher File: Internal_Dependencies/List_types_that_are_used_by_many_different_packages.cypher"
"org.axonframework.messaging.eventstreaming.EventCriteria","EventCriteria","Type,File,Java,ByteCode,Interface,Mark4TopCentralityBetweenness,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation14,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut0,Mark4TypeHDBSCAN20",6,""
"org.axonframework.eventsourcing.eventstore.EventStorageEngine","EventStorageEngine","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation5,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut56,Mark4TypeHDBSCAN99",6,""
"org.axonframework.common.Priority","Priority","Type,File,Java,ByteCode,Annotation,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation5,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut31,Mark4TypeLocalClusteringCoefficient0.0,Mark4TypeHDBSCAN78",6,""
"org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$ErrorHandler","ProcessingLifecycle$ErrorHandler","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation5,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut60,Mark4TypeLocalClusteringCoefficient0.27205882352941174,Mark4TypeHDBSCAN-1",6,""
"org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$Phase","ProcessingLifecycle$Phase","Type,File,Java,ByteCode,Interface,Mark4TopCentralityCloseness,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation5,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut39,Mark4TypeHDBSCAN-1",6,""
"org.axonframework.messaging.eventhandling.processing.streaming.segmenting.Segment","Segment","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation7,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut45,Mark4TypeHDBSCAN103",6,""
"org.axonframework.messaging.eventstreaming.StreamingCondition","StreamingCondition","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation14,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut82,Mark4TypeLocalClusteringCoefficient0.225,Mark4TypeHDBSCAN-1",6,""
"org.axonframework.common.StringUtils","StringUtils","Type,File,Java,ByteCode,Class,Mark4TopCentralityPageRank,Mark4TopCentralityHarmonic,Mark4TopCentralityCloseness,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity11,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut0,Mark4TypeLocalClusteringCoefficient0.2777777777777778,Mark4TypeHDBSCAN111",6,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.TokenStore","TokenStore","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation7,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut14,Mark4TypeLocalClusteringCoefficient0.3157894736842105,Mark4TypeHDBSCAN114",6,""
"org.axonframework.messaging.core.unitofwork.UnitOfWork","UnitOfWork","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation5,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut98,Mark4TypeHDBSCAN-1",6,""
"org.axonframework.messaging.core.annotation.AnnotatedHandlerInspector","AnnotatedHandlerInspector","Type,File,Java,ByteCode,GenericDeclaration,Class,Mark4TopCentralityBetweenness,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation62,Mark4TypeLouvainCommunity17,Mark4TypeLeidenCommunity18,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut14,Mark4TypeHDBSCAN59",5,""
"org.axonframework.common.configuration.AxonConfiguration","AxonConfiguration","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation4,Mark4TypeLouvainCommunity0,Mark4TypeLeidenCommunity0,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut70,Mark4TypeLocalClusteringCoefficient0.21904761904761905,Mark4TypeHDBSCAN101",5,""
"org.axonframework.messaging.commandhandling.CommandHandlingComponent","CommandHandlingComponent","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity0,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut44,Mark4TypeLocalClusteringCoefficient0.34545454545454546,Mark4TypeHDBSCAN115",5,""
"org.axonframework.common.configuration.Component","Component","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation60,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut9,Mark4TypeHDBSCAN-1",5,""
"org.axonframework.modelling.EntityIdResolver","EntityIdResolver","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut81,Mark4TypeHDBSCAN-1",5,""
"org.axonframework.messaging.eventhandling.GenericEventMessage","GenericEventMessage","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation0,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity1,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut0,Mark4TypeHDBSCAN53",5,""
"org.axonframework.messaging.core.LegacyResources","LegacyResources","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation5,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut75,Mark4TypeLocalClusteringCoefficient0.2857142857142857,Mark4TypeHDBSCAN46",5,""
"org.axonframework.messaging.core.annotation.MessageHandler","MessageHandler","Type,File,Java,ByteCode,Annotation,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation6,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity1,Mark4TypeKCoreDecomposition3,Mark4TypeMaximumKCut76,Mark4TypeLocalClusteringCoefficient0.08333333333333333,Mark4TypeHDBSCAN28",5,""
"org.axonframework.messaging.core.interception.annotation.MessageHandlerInterceptorMemberChain","MessageHandlerInterceptorMemberChain","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation62,Mark4TypeLouvainCommunity17,Mark4TypeLeidenCommunity18,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut9,Mark4TypeHDBSCAN-1",5,""
"org.axonframework.messaging.monitoring.MessageMonitor$MonitorCallback","MessageMonitor$MonitorCallback","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation5,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity1,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut29,Mark4TypeHDBSCAN20",5,""
"org.axonframework.messaging.core.configuration.reflection.ParameterResolverFactoryUtils","ParameterResolverFactoryUtils","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation23,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut79,Mark4TypeLocalClusteringCoefficient0.30303030303030304,Mark4TypeHDBSCAN-1",5,""
"org.axonframework.messaging.queryhandling.QueryResponseMessage","QueryResponseMessage","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation6,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity1,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut4,Mark4TypeHDBSCAN-1",5,""
"org.axonframework.common.configuration.SearchScope","SearchScope","Type,File,Java,ByteCode,Enum,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation55,Mark4TypeLouvainCommunity10,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut18,Mark4TypeLocalClusteringCoefficient0.25,Mark4TypeHDBSCAN-1",5,""
"org.axonframework.common.function.ThrowingFunction","ThrowingFunction","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation42,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut82,Mark4TypeLocalClusteringCoefficient0.4,Mark4TypeHDBSCAN138",5,""
"org.axonframework.common.tx.TransactionalExecutor","TransactionalExecutor","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation51,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut45,Mark4TypeLocalClusteringCoefficient0.2909090909090909,Mark4TypeHDBSCAN-1",5,""
"org.axonframework.common.configuration.ApplicationConfigurer","ApplicationConfigurer","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation16,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut88,Mark4TypeLocalClusteringCoefficient0.6428571428571429,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.common.AxonThreadFactory","AxonThreadFactory","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation53,Mark4TypeLouvainCommunity16,Mark4TypeLeidenCommunity8,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut40,Mark4TypeLocalClusteringCoefficient0.0,Mark4TypeHDBSCAN100",4,""
"org.axonframework.messaging.core.annotation.ClasspathHandlerDefinition","ClasspathHandlerDefinition","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation63,Mark4TypeLouvainCommunity17,Mark4TypeLeidenCommunity18,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut82,Mark4TypeLocalClusteringCoefficient0.14285714285714285,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.common.configuration.Component$Identifier","Component$Identifier","Type,File,Java,ByteCode,GenericDeclaration,Record,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation60,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut37,Mark4TypeHDBSCAN111",4,""
"org.axonframework.common.configuration.DecoratorDefinition","DecoratorDefinition","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation16,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut30,Mark4TypeLocalClusteringCoefficient0.225,Mark4TypeHDBSCAN99",4,""
"org.axonframework.common.configuration.DecoratorDefinition$PartialDecoratorDefinition","DecoratorDefinition$PartialDecoratorDefinition","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation16,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut81,Mark4TypeLocalClusteringCoefficient0.34545454545454546,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.messaging.core.DefaultMessageDispatchInterceptorChain","DefaultMessageDispatchInterceptorChain","Type,File,Java,ByteCode,GenericDeclaration,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation11,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity9,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut43,Mark4TypeLocalClusteringCoefficient0.37142857142857144,Mark4TypeHDBSCAN107",4,""
"org.axonframework.messaging.core.DelayedMessageStream","DelayedMessageStream","Type,File,Java,ByteCode,GenericDeclaration,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation11,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity9,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut8,Mark4TypeLocalClusteringCoefficient0.48484848484848486,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.messaging.core.interception.DispatchInterceptorRegistry","DispatchInterceptorRegistry","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation8,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut72,Mark4TypeLocalClusteringCoefficient0.31666666666666665,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.modelling.EntityEvolver","EntityEvolver","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut41,Mark4TypeHDBSCAN102",4,""
"org.axonframework.common.jpa.EntityManagerProvider","EntityManagerProvider","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation39,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut95,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.modelling.entity.EntityMetamodel","EntityMetamodel","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TopCentralityBetweenness,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity0,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut60,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.messaging.eventhandling.EventBus","EventBus","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation0,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut88,Mark4TypeHDBSCAN27",4,""
"org.axonframework.messaging.eventhandling.processing.EventProcessor","EventProcessor","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation79,Mark4TypeLouvainCommunity10,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut81,Mark4TypeLocalClusteringCoefficient0.3333333333333333,Mark4TypeHDBSCAN133",4,""
"org.axonframework.eventsourcing.eventstore.EventStore","EventStore","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation13,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut1,Mark4TypeLocalClusteringCoefficient0.18681318681318682,Mark4TypeHDBSCAN61",4,""
"org.axonframework.messaging.commandhandling.GenericCommandResultMessage","GenericCommandResultMessage","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation6,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity1,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut99,Mark4TypeLocalClusteringCoefficient0.45454545454545453,Mark4TypeHDBSCAN117",4,""
"org.axonframework.common.configuration.LifecycleRegistry","LifecycleRegistry","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation88,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut17,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.modelling.repository.ManagedEntity","ManagedEntity","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation5,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut58,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.messaging.core.MessageDecorator","MessageDecorator","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation6,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity1,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut1,Mark4TypeHDBSCAN17",4,""
"org.axonframework.messaging.core.MessageHandler","MessageHandler","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity17,Mark4TypeLeidenCommunity18,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut7,Mark4TypeLocalClusteringCoefficient0.0,Mark4TypeHDBSCAN105",4,""
"org.axonframework.messaging.monitoring.NoOpMessageMonitor","NoOpMessageMonitor","Type,File,Java,ByteCode,Enum,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation8,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut39,Mark4TypeLocalClusteringCoefficient0.35714285714285715,Mark4TypeHDBSCAN5",4,""
"org.axonframework.messaging.queryhandling.QueryHandler","QueryHandler","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation49,Mark4TypeLouvainCommunity16,Mark4TypeLeidenCommunity8,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut90,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.modelling.repository.Repository","Repository","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation100,Mark4TypeLouvainCommunity19,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut23,Mark4TypeLocalClusteringCoefficient0.24175824175824176,Mark4TypeHDBSCAN51",4,""
"org.axonframework.messaging.core.SimpleEntry","SimpleEntry","Type,File,Java,ByteCode,GenericDeclaration,Record,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation11,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity9,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut49,Mark4TypeLocalClusteringCoefficient0.4,Mark4TypeHDBSCAN107",4,""
"org.axonframework.eventsourcing.eventstore.SourcingCondition","SourcingCondition","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation104,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut43,Mark4TypeHDBSCAN138",4,""
"org.axonframework.messaging.tracing.Span","Span","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation71,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity1,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut9,Mark4TypeHDBSCAN154",4,""
"org.axonframework.messaging.tracing.SpanFactory","SpanFactory","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation71,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity1,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut85,Mark4TypeLocalClusteringCoefficient0.1695906432748538,Mark4TypeHDBSCAN123",4,""
"org.axonframework.messaging.eventstreaming.Tag","Tag","Type,File,Java,ByteCode,Record,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation83,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut99,Mark4TypeHDBSCAN49",4,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.UnableToClaimTokenException","UnableToClaimTokenException","Type,File,Java,ByteCode,Class,Throwable,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation65,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut76,Mark4TypeLocalClusteringCoefficient0.0,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.eventsourcing.eventstore.AppendCondition","AppendCondition","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation105,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut50,Mark4TypeLocalClusteringCoefficient0.2571428571428571,Mark4TypeHDBSCAN117",3,""
"org.axonframework.axonserver.connector.AxonServerConfiguration","AxonServerConfiguration","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation34,Mark4TypeLouvainCommunity10,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut82,Mark4TypeLocalClusteringCoefficient0.16666666666666666,Mark4TypeHDBSCAN-1",3,""
"org.axonframework.axonserver.connector.AxonServerConnectionManager","AxonServerConnectionManager","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation30,Mark4TypeLouvainCommunity10,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut69,Mark4TypeLocalClusteringCoefficient0.2,Mark4TypeHDBSCAN107",3,""
"org.axonframework.conversion.ChainingContentTypeConverter","ChainingContentTypeConverter","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation43,Mark4TypeLouvainCommunity15,Mark4TypeLeidenCommunity16,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut26,Mark4TypeLocalClusteringCoefficient0.39285714285714285,Mark4TypeHDBSCAN85",3,""
"org.axonframework.messaging.commandhandling.configuration.CommandHandlingModule","CommandHandlingModule","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity0,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut44,Mark4TypeLocalClusteringCoefficient0.42857142857142855,Mark4TypeHDBSCAN107",3,""
"org.axonframework.common.configuration.ComponentDecorator","ComponentDecorator","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation16,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut45,Mark4TypeLocalClusteringCoefficient0.35555555555555557,Mark4TypeHDBSCAN39",3,""
"org.axonframework.common.configuration.ComponentDefinition$ComponentCreator","ComponentDefinition$ComponentCreator","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation20,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut22,Mark4TypeLocalClusteringCoefficient0.42857142857142855,Mark4TypeHDBSCAN7",3,""
"org.axonframework.eventsourcing.eventstore.ConsistencyMarker","ConsistencyMarker","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation105,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut55,Mark4TypeHDBSCAN-1",3,""
"org.axonframework.common.ConstructorUtils","ConstructorUtils","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation2,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut15,Mark4TypeLocalClusteringCoefficient0.16666666666666666,Mark4TypeHDBSCAN137",3,""
"org.axonframework.conversion.ContentTypeConverter","ContentTypeConverter","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation43,Mark4TypeLouvainCommunity15,Mark4TypeLeidenCommunity16,Mark4TypeKCoreDecomposition3,Mark4TypeMaximumKCut9,Mark4TypeHDBSCAN114",3,""
"org.axonframework.messaging.core.correlation.CorrelationDataProvider","CorrelationDataProvider","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation8,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut65,Mark4TypeLocalClusteringCoefficient0.28888888888888886,Mark4TypeHDBSCAN-1",3,""
"org.axonframework.common.DateTimeUtils","DateTimeUtils","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation39,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut86,Mark4TypeLocalClusteringCoefficient0.19047619047619047,Mark4TypeHDBSCAN114",3,""
"org.axonframework.messaging.eventhandling.DelegatingEventHandlingComponent","DelegatingEventHandlingComponent","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation72,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut36,Mark4TypeLocalClusteringCoefficient0.45454545454545453,Mark4TypeHDBSCAN93",3,""
"org.axonframework.messaging.core.conversion.DelegatingMessageConverter","DelegatingMessageConverter","Type,File,Java,ByteCode,Class,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation6,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity1,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut47,Mark4TypeLocalClusteringCoefficient0.4642857142857143,Mark4TypeHDBSCAN-1",3,""
"org.axonframework.modelling.annotation.EntityIdResolverDefinition","EntityIdResolverDefinition","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation8,Mark4TypeLouvainCommunity5,Mark4TypeLeidenCommunity6,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut37,Mark4TypeLocalClusteringCoefficient0.5238095238095238,Mark4TypeHDBSCAN123",3,""
