"codeUnitName","shortCodeUnitName","nodeElementId","projectName","incomingDependencies","outgoingDependencies","communityId","clusteringCoefficient","articleRank","pageRank","pageToArticleRankDifference","betweenness","clusteringLabel","clusteringProbability","clusteringIsNoise","clusteringIsMedoid","clusteringSize","clusteringRadiusMax","clusteringRadiusAverage","clusteringNormalizedDistanceToMedoid","anomalyLabel","anomalyScore","anomalyTopFeature1","anomalyTopFeature2","anomalyTopFeature3","anomalyTopFeatureSHAPValue1","anomalyTopFeatureSHAPValue2","anomalyTopFeatureSHAPValue3","visualizationX","visualizationY","Source Cypher File: domains/anomaly-detection/features/AnomalyDetectionFeatures.cypher"
"org.axonframework.test.fixture.AxonTestPhase$Then","AxonTestPhase$Then","4:12a68c84-bcb7-46ed-8cb1-c252e404af18:25","axon-test-5.0.3",18,5,0,0.2679738562091503,0.4143612999235485,1.153035944276446,0.7386746443528975,419.88333333333327,43,0.31351911256118664,0,0,25,15.283469130983576,6.479907250473043,0.5567561024963015,1,0.020446394997056416,"nodeEmbeddingPCA_10","nodeEmbeddingPCA_6","stronglyConnectedComponentSizeRatio",-0.17653723031878793,-0.09262495472039467,-0.07299177863605365,-1.8474185466766357,2.832510232925415,""
"org.axonframework.test.fixture.AxonTestPhase$Then$Nothing","AxonTestPhase$Then$Nothing","4:12a68c84-bcb7-46ed-8cb1-c252e404af18:26","axon-test-5.0.3",7,2,0,0.5,0.29674209026900217,0.5810604354168812,0.28431834514787907,0,44,0.9272711780236331,0,0,6,8.908599779533688,5.8468759325429955,1,1,0.010719875078463892,"nodeEmbeddingPCA_16","stronglyConnectedComponentSizeRatio","nodeEmbeddingPCA_7",-0.0954958989452927,-0.08372951798830469,-0.07446529071155193,-1.1845906972885132,2.579925298690796,""
"org.axonframework.test.fixture.AxonTestPhase$Then$Event","AxonTestPhase$Then$Event","4:12a68c84-bcb7-46ed-8cb1-c252e404af18:27","axon-test-5.0.3",5,2,0,0.6666666666666666,0.2946183684068316,0.6035743613589383,0.3089559929521067,0,43,0.2750625738915089,0,0,25,15.283469130983576,6.479907250473043,0.4714471494924606,0,-0.03951064781019997,"","","",0,0,0,-2.254674196243286,2.852104663848877,""
"org.axonframework.test.fixture.AxonTestPhase$When$Nothing","AxonTestPhase$When$Nothing","4:12a68c84-bcb7-46ed-8cb1-c252e404af18:28","axon-test-5.0.3",4,3,1,0.6,0.2005750689222507,0.2564776938285101,0.05590262490625941,20,44,1,0,0,6,8.908599779533688,5.8468759325429955,0.6372064286955001,1,0.013691183121069928,"nodeEmbeddingPCA_16","nodeEmbeddingPCA_33","stronglyConnectedComponentSizeRatio",-0.20509061284282107,-0.11714205234393513,-0.0877382647559875,-1.0950077772140503,2.6938979625701904,""
"org.axonframework.test.fixture.AxonTestPhase$When","AxonTestPhase$When","4:12a68c84-bcb7-46ed-8cb1-c252e404af18:29","axon-test-5.0.3",12,5,1,0.2967032967032967,0.3298856752427993,0.7896763564351081,0.4597906811923088,147.8833333333333,44,1,0,0,6,8.908599779533688,5.8468759325429955,0.700055217608454,1,0.021462293766415896,"nodeEmbeddingPCA_16","nodeEmbeddingPCA_33","stronglyConnectedComponentSizeRatio",-0.1111521238136284,-0.09500067840059172,-0.0885113162242445,-1.0890358686447144,2.5721678733825684,""
"org.axonframework.test.fixture.AxonTestPhase$When$Event","AxonTestPhase$When$Event","4:12a68c84-bcb7-46ed-8cb1-c252e404af18:30","axon-test-5.0.3",4,3,1,0.6,0.2660637401174456,0.4413132723879061,0.17524953227046047,0,44,1,0,0,6,8.908599779533688,5.8468759325429955,0.7211561593146338,1,0.007916546044637263,"nodeEmbeddingPCA_16","nodeEmbeddingPCA_33","stronglyConnectedComponentSizeRatio",-0.16677696519575605,-0.12284123812532856,-0.09055318631552284,-1.1998969316482544,2.665051221847534,""
"org.axonframework.test.fixture.AxonTestPhase$Then$Message","AxonTestPhase$Then$Message","4:12a68c84-bcb7-46ed-8cb1-c252e404af18:32","axon-test-5.0.3",8,3,0,0.4666666666666667,0.40392095025264774,1.2867429129169539,0.8828219626643061,70,43,0.4904473129682852,0,0,25,15.283469130983576,6.479907250473043,0.30692723520074544,1,0.006095718709349385,"nodeEmbeddingPCA_10","pageToArticleRankDifference","pageRank",-0.2022154594820258,-0.09443967875313557,-0.07274235981811865,-2.112560987472534,2.9585723876953125,""
"org.axonframework.test.fixture.AxonTestPhase$Then$Command","AxonTestPhase$Then$Command","4:12a68c84-bcb7-46ed-8cb1-c252e404af18:33","axon-test-5.0.3",5,3,0,0.5238095238095238,0.276538113528246,0.5408354373879231,0.2642973238596771,268.43333333333334,43,0.36894890112796763,0,0,25,15.283469130983576,6.479907250473043,0.38931811211768874,0,-0.04237694995179042,"","","",0,0,0,-2.106013774871826,2.8292133808135986,""
"org.axonframework.test.matchers.FieldFilter","FieldFilter","4:12a68c84-bcb7-46ed-8cb1-c252e404af18:55","axon-test-5.0.3",9,0,0,0.1388888888888889,0.430232462040305,0.9443186242445308,0.5140861622042259,0,43,0.33574173091085374,0,0,25,15.283469130983576,6.479907250473043,0.34309953594726456,0,-0.023716503285690638,"","","",0,0,0,-2.637269973754883,2.757173538208008,""
"org.axonframework.test.matchers.IgnoreField","IgnoreField","4:12a68c84-bcb7-46ed-8cb1-c252e404af18:59","axon-test-5.0.3",1,2,0,0.3333333333333333,0.19043022356283784,0.2420554747527446,0.05162525118990677,37,26,1,0,0,12,16.976545329671353,8.324152997791922,0.34064321917422785,0,-0.060758460724985086,"","","",0,0,0,-1.7858086824417114,1.7384276390075684,""
