"communityId","conductance","modularity","memberCount","someMemberNamesShort","someMemberNames","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_9_Community_Metrics.cypher"
-1,0,0,374,"InjectEntityParameterResolver,InjectEntityParameterResolverFactoryConfigurationEnhancer,LoadedEntityNotOfExpectedTypeException,AnnotatedEntityIdResolverDefinition,StateManager,AnnotatedEntityIdResolver,ListEntityChildMetamodel$Builder,EventTargetMatcher,EventTargetMatcherDefinition","org.axonframework.modelling.annotation.InjectEntityParameterResolver,org.axonframework.modelling.annotation.InjectEntityParameterResolverFactoryConfigurationEnhancer,org.axonframework.modelling.LoadedEntityNotOfExpectedTypeException,org.axonframework.modelling.entity.annotation.AnnotatedEntityIdResolverDefinition,org.axonframework.modelling.StateManager,org.axonframework.modelling.entity.annotation.AnnotatedEntityIdResolver,org.axonframework.modelling.entity.child.ListEntityChildMetamodel$Builder,org.axonframework.modelling.entity.child.EventTargetMatcher,org.axonframework.modelling.entity.annotation.EventTargetMatcherDefinition",""
1,0.9137055837563451,0.0007563705558875734,8,"TypeReflectionUtils$VarMap$UnresolvedTypeVariableException,TypeReflectionUtils$VarMap,UniformPropertyAccessStrategy,BeanPropertyAccessStrategy,TypeReflectionUtils$VarMap$ParameterizedTypeImpl,TypeReflectionUtils,ComponentDescriptor,ConfigurationExtension","org.axonframework.common.TypeReflectionUtils$VarMap$UnresolvedTypeVariableException,org.axonframework.common.TypeReflectionUtils$VarMap,org.axonframework.common.property.UniformPropertyAccessStrategy,org.axonframework.common.property.BeanPropertyAccessStrategy,org.axonframework.common.TypeReflectionUtils$VarMap$ParameterizedTypeImpl,org.axonframework.common.TypeReflectionUtils,org.axonframework.common.infra.ComponentDescriptor,org.axonframework.common.configuration.ConfigurationExtension",""
7,1,-7.780558391573265e-06,5,"ProcessingInstructionUtils,DirectlyAccessedProperty,HandlerExecutionException,InterceptingCommandBus$InterceptingHandler,AbstractMessageStream","io.axoniq.framework.axonserver.connector.util.ProcessingInstructionUtils,org.axonframework.common.property.DirectlyAccessedProperty,org.axonframework.messaging.core.HandlerExecutionException,org.axonframework.messaging.commandhandling.interception.InterceptingCommandBus$InterceptingHandler,org.axonframework.messaging.core.AbstractMessageStream",""
9,0.9441340782122905,0.00023106067161092977,8,"EventCoordinator$Handle,JpaPollingEventCoordinator,AggregateBasedJpaEventStorageEngine$AggregateSource,AvroUtil,SpanFactory,ClasspathHandlerDefinition,AxonServerTestContainerConnectionDetailsFactory$AxonServerContainerConnectionDetails,AxonServerTestContainerConnectionDetailsFactory","org.axonframework.eventsourcing.eventstore.EventCoordinator$Handle,org.axonframework.eventsourcing.eventstore.jpa.JpaPollingEventCoordinator,org.axonframework.eventsourcing.eventstore.jpa.AggregateBasedJpaEventStorageEngine$AggregateSource,org.axonframework.conversion.avro.AvroUtil,org.axonframework.messaging.tracing.SpanFactory,org.axonframework.messaging.core.annotation.ClasspathHandlerDefinition,io.axoniq.framework.springboot.service.connection.AxonServerTestContainerConnectionDetailsFactory$AxonServerContainerConnectionDetails,io.axoniq.framework.springboot.service.connection.AxonServerTestContainerConnectionDetailsFactory",""
11,0.8976744186046511,0.0005236566498095437,7,"SourcingStrategy$Snapshot,HandlerDefinition,QueryHandlingComponent,DefaultQueryBusSpanFactory$Builder,DefaultQueryBusSpanFactory,QueueMessageStream,RemoteNonTransientHandlingException","org.axonframework.eventsourcing.eventstore.SourcingStrategy$Snapshot,org.axonframework.messaging.core.annotation.HandlerDefinition,org.axonframework.messaging.queryhandling.QueryHandlingComponent,org.axonframework.messaging.queryhandling.tracing.DefaultQueryBusSpanFactory$Builder,org.axonframework.messaging.queryhandling.tracing.DefaultQueryBusSpanFactory,org.axonframework.messaging.core.QueueMessageStream,org.axonframework.messaging.core.RemoteNonTransientHandlingException",""
12,0.9,0.00024497928921572373,6,"NoHandlerForEventException,QueryHandlerRegistry,SimpleQueryHandlingComponent,DuplicateQueryHandlerSubscriptionException,RemoteExceptionDescription,AnnotatedHandlerInspector$ExecutableSignature","org.axonframework.messaging.eventhandling.NoHandlerForEventException,org.axonframework.messaging.queryhandling.QueryHandlerRegistry,org.axonframework.messaging.queryhandling.SimpleQueryHandlingComponent,org.axonframework.messaging.queryhandling.DuplicateQueryHandlerSubscriptionException,org.axonframework.messaging.core.RemoteExceptionDescription,org.axonframework.messaging.core.annotation.AnnotatedHandlerInspector$ExecutableSignature",""
13,1,-4.775624773660645e-05,6,"AbstractQueryResponseMessageStream,RecordingCommandBus,CommandMessageHandlerInterceptorChain$InterceptingHandler,AnnotatedEventHandlingComponent,DefaultParameterResolverFactory$MessageParameterResolver,FilteringMessageStream","io.axoniq.framework.axonserver.connector.query.AbstractQueryResponseMessageStream,org.axonframework.test.util.RecordingCommandBus,org.axonframework.messaging.commandhandling.interception.CommandMessageHandlerInterceptorChain$InterceptingHandler,org.axonframework.messaging.eventhandling.annotation.AnnotatedEventHandlingComponent,org.axonframework.messaging.core.annotation.DefaultParameterResolverFactory$MessageParameterResolver,org.axonframework.messaging.core.FilteringMessageStream",""
21,0.948051948051948,0.0002678561895364384,5,"ManagedEntity,CommandHandlingMember,MethodSequencingPolicyEventHandlerDefinition,TokenSchema,JdbcTokenStoreConfiguration","org.axonframework.modelling.repository.ManagedEntity,org.axonframework.messaging.commandhandling.annotation.CommandHandlingMember,org.axonframework.messaging.eventhandling.annotation.MethodSequencingPolicyEventHandlerDefinition,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc.TokenSchema,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc.JdbcTokenStoreConfiguration",""
22,0.872,0.0007646733545023292,15,"TargetEntityIdMemberMismatchException,SimpleRepository,AbstractMethodPropertyAccessStrategy,AxonTestPhase$Setup,MessageTimerMonitor$1,MessageTimerMonitor,SequencingPolicy,DelegatingEventConverter,Oracle11TokenTableFactory","org.axonframework.modelling.annotation.TargetEntityIdMemberMismatchException,org.axonframework.modelling.repository.SimpleRepository,org.axonframework.common.property.AbstractMethodPropertyAccessStrategy,org.axonframework.test.fixture.AxonTestPhase$Setup,org.axonframework.extension.metrics.micrometer.MessageTimerMonitor$1,org.axonframework.extension.metrics.micrometer.MessageTimerMonitor,org.axonframework.messaging.core.annotation.SequencingPolicy,org.axonframework.messaging.eventhandling.conversion.DelegatingEventConverter,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc.Oracle11TokenTableFactory",""
23,0.6181818181818182,0.0010477944931500005,12,"InjectEntityParameterResolverFactory,TopologyChange$1,TopologyChange,TopologyChange$HandlerSubscription,TopologyChange$Type,MetadataContextGetter,MessageHandler,MessageOriginProvider,MessageIdSpanAttributesProvider","org.axonframework.modelling.annotation.InjectEntityParameterResolverFactory,io.axoniq.framework.axonserver.connector.configuration.TopologyChange$1,io.axoniq.framework.axonserver.connector.configuration.TopologyChange,io.axoniq.framework.axonserver.connector.configuration.TopologyChange$HandlerSubscription,io.axoniq.framework.axonserver.connector.configuration.TopologyChange$Type,org.axonframework.extension.tracing.opentelemetry.MetadataContextGetter,org.axonframework.messaging.core.annotation.MessageHandler,org.axonframework.messaging.core.correlation.MessageOriginProvider,org.axonframework.messaging.tracing.attributes.MessageIdSpanAttributesProvider",""
25,0.9782016348773842,0.0001159809021890691,6,"ComponentDefinition$ComponentCreator,SnapshottingEntityLifecycleHandler,EventSourcingHandler,Segment,NoTransactionManager$1,NoTransactionManager","org.axonframework.common.configuration.ComponentDefinition$ComponentCreator,org.axonframework.eventsourcing.handler.SnapshottingEntityLifecycleHandler,org.axonframework.eventsourcing.annotation.EventSourcingHandler,org.axonframework.messaging.eventhandling.processing.streaming.segmenting.Segment,org.axonframework.messaging.core.unitofwork.transaction.NoTransactionManager$1,org.axonframework.messaging.core.unitofwork.transaction.NoTransactionManager",""
27,0.9659090909090909,0.00022330916164773183,8,"AxonServerEventStorageEngine,AxonServerEventStorageEngine$AxonServerAppendTransaction,ReplayToken,TrackingTokenParameterResolverFactory$TrackingTokenParameterResolver,MergedTrackingToken,WorkPackage$ProcessingEntry,SplitTask,SimpleUnitOfWorkFactory","io.axoniq.framework.axonserver.connector.event.AxonServerEventStorageEngine,io.axoniq.framework.axonserver.connector.event.AxonServerEventStorageEngine$AxonServerAppendTransaction,org.axonframework.messaging.eventhandling.processing.streaming.token.ReplayToken,org.axonframework.messaging.eventhandling.processing.streaming.token.annotation.TrackingTokenParameterResolverFactory$TrackingTokenParameterResolver,org.axonframework.messaging.eventhandling.processing.streaming.token.MergedTrackingToken,org.axonframework.messaging.eventhandling.processing.streaming.pooled.WorkPackage$ProcessingEntry,org.axonframework.messaging.eventhandling.processing.streaming.pooled.SplitTask,org.axonframework.messaging.core.unitofwork.SimpleUnitOfWorkFactory",""
31,0.6621983914209115,0.0030784482437672574,5,"JdbcException,ExtendedConfiguration,DelegatingEventBus,JdbcTokenStore,JdbcTokenEntry","org.axonframework.common.jdbc.JdbcException,org.axonframework.common.configuration.ExtendedConfiguration,org.axonframework.messaging.eventhandling.DelegatingEventBus,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc.JdbcTokenStore,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc.JdbcTokenEntry",""
