"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityStronglyConnectedComponentId",0,12,"org.axonframework.test.fixture.AxonTestPhase$Then,org.axonframework.test.fixture.AxonTestPhase$Then$Nothing,org.axonframework.test.fixture.AxonTestPhase$Then$Event,org.axonframework.test.fixture.AxonTestPhase$When$Nothing,org.axonframework.test.fixture.AxonTestPhase$When,org.axonframework.test.fixture.AxonTestPhase$When$Event,org.axonframework.test.fixture.AxonTestPhase$Then$Message,org.axonframework.test.fixture.AxonTestPhase$Then$Command,org.axonframework.test.fixture.AxonTestPhase$When$Command,org.axonframework.test.fixture.AxonTestPhase$Setup,org.axonframework.test.fixture.AxonTestPhase$Given,org.axonframework.test.fixture.AxonTestPhase$Then$MessageAssertions","AxonTestPhase$Then,AxonTestPhase$Then$Nothing,AxonTestPhase$Then$Event,AxonTestPhase$When$Nothing,AxonTestPhase$When,AxonTestPhase$When$Event,AxonTestPhase$Then$Message,AxonTestPhase$Then$Command,AxonTestPhase$When$Command,AxonTestPhase$Setup,AxonTestPhase$Given,AxonTestPhase$Then$MessageAssertions",""
"communityStronglyConnectedComponentId",1,1,"org.axonframework.test.matchers.FieldFilter","FieldFilter",""
"communityStronglyConnectedComponentId",2,1,"org.axonframework.test.matchers.IgnoreField","IgnoreField",""
"communityStronglyConnectedComponentId",3,10,"org.axonframework.test.fixture.AxonTestWhen,org.axonframework.test.fixture.AxonTestThenEvent,org.axonframework.test.fixture.AxonTestWhen$Command,org.axonframework.test.fixture.AxonTestThenCommand,org.axonframework.test.fixture.AxonTestFixture,org.axonframework.test.fixture.AxonTestGiven,org.axonframework.test.fixture.AxonTestWhen$Event,org.axonframework.test.fixture.AxonTestThenNothing,org.axonframework.test.fixture.AxonTestThenMessage,org.axonframework.test.fixture.AxonTestWhen$Nothing","AxonTestWhen,AxonTestThenEvent,AxonTestWhen$Command,AxonTestThenCommand,AxonTestFixture,AxonTestGiven,AxonTestWhen$Event,AxonTestThenNothing,AxonTestThenMessage,AxonTestWhen$Nothing",""
"communityStronglyConnectedComponentId",4,1,"org.axonframework.test.FixtureExecutionException","FixtureExecutionException",""
"communityStronglyConnectedComponentId",5,1,"org.axonframework.test.util.RecordingCommandBus","RecordingCommandBus",""
"communityStronglyConnectedComponentId",6,1,"org.axonframework.test.util.DescriptionUtils","DescriptionUtils",""
"communityStronglyConnectedComponentId",7,1,"org.axonframework.test.matchers.Matchers","Matchers",""
"communityStronglyConnectedComponentId",8,1,"org.axonframework.test.matchers.PayloadMatcher","PayloadMatcher",""
"communityStronglyConnectedComponentId",9,1,"org.axonframework.test.fixture.RecordingEventBus","RecordingEventBus",""
"communityStronglyConnectedComponentId",10,1,"org.axonframework.test.fixture.RecordingEventStore","RecordingEventStore",""
"communityStronglyConnectedComponentId",11,1,"org.axonframework.test.matchers.MatchAllFieldFilter","MatchAllFieldFilter",""
"communityStronglyConnectedComponentId",12,1,"org.axonframework.test.matchers.MapStringEntryMatcher","MapStringEntryMatcher",""
"communityStronglyConnectedComponentId",13,1,"org.axonframework.test.fixture.RecordingComponentsRegistry","RecordingComponentsRegistry",""
"communityStronglyConnectedComponentId",14,1,"org.axonframework.test.fixture.RecordingCommandBus","RecordingCommandBus",""
"communityStronglyConnectedComponentId",15,1,"org.axonframework.test.fixture.RecordingEventSink","RecordingEventSink",""
"communityStronglyConnectedComponentId",16,1,"org.axonframework.test.fixture.Reporter","Reporter",""
