"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"org.axonframework.common.TypeReference","TypeReference","centralityPageRank",54.03456777430065,""
"org.axonframework.common.TypeReference$1","TypeReference$1","centralityPageRank",23.112846134866178,""
"org.axonframework.common.TypeReference$2","TypeReference$2","centralityPageRank",23.112846134866178,""
"org.axonframework.messaging.core.Context$ResourceKey","Context$ResourceKey","centralityPageRank",22.0759814258775,""
"org.axonframework.messaging.core.Message","Message","centralityPageRank",18.661931768508047,""
"org.axonframework.messaging.core.unitofwork.ProcessingContext","ProcessingContext","centralityPageRank",16.847849876355898,""
"org.axonframework.common.infra.ComponentDescriptor","ComponentDescriptor","centralityPageRank",11.221498809618778,""
"org.axonframework.common.infra.DescribableComponent","DescribableComponent","centralityPageRank",11.121318393371578,""
"org.axonframework.conversion.Converter","Converter","centralityPageRank",10.61064350264295,""
"org.axonframework.common.AxonException","AxonException","centralityPageRank",9.494363617186819,""
"org.axonframework.messaging.core.Context","Context","centralityPageRank",8.513331175887261,""
"org.axonframework.messaging.core.Metadata","Metadata","centralityPageRank",8.18874009455782,""
"org.axonframework.common.configuration.Configuration","Configuration","centralityPageRank",7.3659873989527656,""
"org.axonframework.messaging.core.Metadata$MetadataCollector","Metadata$MetadataCollector","centralityPageRank",7.109840854412148,""
"org.axonframework.common.AxonNonTransientException","AxonNonTransientException","centralityPageRank",7.010094492543549,""
"org.axonframework.common.annotation.Internal","Internal","centralityPageRank",6.983071786402214,""
"org.axonframework.eventsourcing.eventstore.Position","Position","centralityPageRank",5.840369808940144,""
"org.axonframework.common.StringUtils","StringUtils","centralityPageRank",5.521624214338117,""
"org.axonframework.messaging.eventhandling.EventMessage","EventMessage","centralityPageRank",5.320907493379606,""
"org.axonframework.messaging.core.MessageStream","MessageStream","centralityPageRank",5.2108735188551405,""
"org.axonframework.eventsourcing.eventstore.StartPosition","StartPosition","centralityPageRank",5.113956327240281,""
"org.axonframework.messaging.core.MessageStream$Entry","MessageStream$Entry","centralityPageRank",4.476759061878908,""
"org.axonframework.messaging.core.QualifiedName","QualifiedName","centralityPageRank",3.9701802490468205,""
"org.axonframework.common.Assert","Assert","centralityPageRank",3.9025835265071533,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.TrackingToken","TrackingToken","centralityPageRank",3.8916364031936435,""
"org.axonframework.messaging.commandhandling.CommandMessage","CommandMessage","centralityPageRank",3.2344764371577988,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc.TokenSchema","TokenSchema","centralityPageRank",3.1524698075949193,""
"org.axonframework.common.AxonConfigurationException","AxonConfigurationException","centralityPageRank",2.8752770819589872,""
"org.axonframework.common.configuration.ComponentNotFoundException","ComponentNotFoundException","centralityPageRank",2.843942591016829,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc.TokenSchema$Builder","TokenSchema$Builder","centralityPageRank",2.829387618250574,""
"org.axonframework.messaging.core.retry.RetryPolicy$Outcome","RetryPolicy$Outcome","centralityPageRank",2.505939705094628,""
"org.axonframework.messaging.core.annotation.MessageHandlingMember","MessageHandlingMember","centralityPageRank",2.4210490233801276,""
"org.axonframework.common.TypeReflectionUtils$VarMap","TypeReflectionUtils$VarMap","centralityPageRank",2.418481272170154,""
"org.axonframework.messaging.eventstreaming.EventCriteria","EventCriteria","centralityPageRank",2.3435029522920954,""
"org.axonframework.messaging.core.annotation.ParameterResolver","ParameterResolver","centralityPageRank",2.2983871881554063,""
