"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"org.axonframework.messaging.core.unitofwork.ProcessingContext","ProcessingContext","centralityCloseness",0.2893929286190794,""
"org.axonframework.messaging.core.Message","Message","centralityCloseness",0.27559687697935653,""
"org.axonframework.messaging.core.Context$ResourceKey","Context$ResourceKey","centralityCloseness",0.25968251964812555,""
"org.axonframework.common.TypeReference","TypeReference","centralityCloseness",0.2552666137383845,""
"org.axonframework.common.annotation.Internal","Internal","centralityCloseness",0.24227096094316009,""
"org.axonframework.messaging.core.Context","Context","centralityCloseness",0.23074203595321935,""
"org.axonframework.conversion.Converter","Converter","centralityCloseness",0.22858665027406386,""
"org.axonframework.common.infra.DescribableComponent","DescribableComponent","centralityCloseness",0.2255180577799806,""
"org.axonframework.common.Assert","Assert","centralityCloseness",0.22001200495905784,""
"org.axonframework.messaging.core.MessageType","MessageType","centralityCloseness",0.21128037937166566,""
"org.axonframework.common.StringUtils","StringUtils","centralityCloseness",0.20193089848403925,""
"org.axonframework.messaging.core.ApplicationContext","ApplicationContext","centralityCloseness",0.1979219316197593,""
"org.axonframework.messaging.core.unitofwork.ProcessingLifecycle","ProcessingLifecycle","centralityCloseness",0.19691330004539265,""
"org.axonframework.messaging.core.unitofwork.ResourceOverridingProcessingContext","ResourceOverridingProcessingContext","centralityCloseness",0.19549346552501126,""
"org.axonframework.messaging.core.Metadata","Metadata","centralityCloseness",0.1954254979592668,""
"org.axonframework.common.infra.ComponentDescriptor","ComponentDescriptor","centralityCloseness",0.18845411361886832,""
"org.axonframework.common.FutureUtils","FutureUtils","centralityCloseness",0.18196366948368942,""
"org.axonframework.messaging.core.QualifiedName","QualifiedName","centralityCloseness",0.18027527067305374,""
"org.axonframework.common.TypeReference$1","TypeReference$1","centralityCloseness",0.17855770708467805,""
"org.axonframework.common.TypeReference$2","TypeReference$2","centralityCloseness",0.17855770708467805,""
"org.axonframework.messaging.core.EmptyContext","EmptyContext","centralityCloseness",0.1688176556974033,""
"org.axonframework.messaging.core.SimpleContext","SimpleContext","centralityCloseness",0.1688176556974033,""
"org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$Phase","ProcessingLifecycle$Phase","centralityCloseness",0.15359271813453332,""
"org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$ErrorHandler","ProcessingLifecycle$ErrorHandler","centralityCloseness",0.15280028178936242,""
"org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$DefaultPhases","ProcessingLifecycle$DefaultPhases","centralityCloseness",0.14861661423830497,""
"org.axonframework.messaging.core.MessageStream","MessageStream","centralityCloseness",0.14680265249932137,""
"org.axonframework.common.ReflectionUtils","ReflectionUtils","centralityCloseness",0.14648273140946239,""
"org.axonframework.messaging.core.Metadata$MetadataCollector","Metadata$MetadataCollector","centralityCloseness",0.14391921967028368,""
"org.axonframework.common.AxonConfigurationException","AxonConfigurationException","centralityCloseness",0.142831434400862,""
"org.axonframework.messaging.eventhandling.EventMessage","EventMessage","centralityCloseness",0.14049174538712808,""
"org.axonframework.common.AxonNonTransientException","AxonNonTransientException","centralityCloseness",0.13582581169525604,""
"org.axonframework.common.ObjectUtils","ObjectUtils","centralityCloseness",0.1307720581555744,""
"org.axonframework.common.AxonException","AxonException","centralityCloseness",0.1266669895219715,""
"org.axonframework.messaging.core.MessageStream$Single","MessageStream$Single","centralityCloseness",0.11964655791293982,""
"org.axonframework.common.TypeReflectionUtils","TypeReflectionUtils","centralityCloseness",0.11721294810400937,""
"org.axonframework.messaging.core.MessageStream$Entry","MessageStream$Entry","centralityCloseness",0.11535098424606793,""
"org.axonframework.messaging.core.MessageStream$Empty","MessageStream$Empty","centralityCloseness",0.11477576902086817,""
"org.axonframework.common.configuration.Configuration","Configuration","centralityCloseness",0.1061692182954166,""
"org.axonframework.messaging.core.MessageStreamUtils","MessageStreamUtils","centralityCloseness",0.10334134090412754,""
"org.axonframework.messaging.core.SimpleEntry","SimpleEntry","centralityCloseness",0.10078410754339447,""
"org.axonframework.messaging.core.CompletionCallbackMessageStream","CompletionCallbackMessageStream","centralityCloseness",0.09923753314259179,""
"org.axonframework.messaging.core.DelayedMessageStream$Single","DelayedMessageStream$Single","centralityCloseness",0.09914804934354526,""
"org.axonframework.messaging.core.FilteringMessageStream","FilteringMessageStream","centralityCloseness",0.09905872677656909,""
"org.axonframework.messaging.core.MappedMessageStream","MappedMessageStream","centralityCloseness",0.09905872677656909,""
"org.axonframework.messaging.core.OnNextMessageStream","OnNextMessageStream","centralityCloseness",0.09905872677656909,""
"org.axonframework.messaging.core.CloseCallbackMessageStream","CloseCallbackMessageStream","centralityCloseness",0.0988805635989134,""
"org.axonframework.messaging.core.ConcatenatingMessageStream","ConcatenatingMessageStream","centralityCloseness",0.0988805635989134,""
"org.axonframework.messaging.core.EmptyMessageStream","EmptyMessageStream","centralityCloseness",0.0988805635989134,""
"org.axonframework.messaging.core.FailedMessageStream","FailedMessageStream","centralityCloseness",0.0988805635989134,""
"org.axonframework.messaging.core.IgnoredEntriesMessageStream","IgnoredEntriesMessageStream","centralityCloseness",0.0988805635989134,""
"org.axonframework.messaging.core.IteratorMessageStream","IteratorMessageStream","centralityCloseness",0.0988805635989134,""
"org.axonframework.messaging.core.OnErrorContinueMessageStream","OnErrorContinueMessageStream","centralityCloseness",0.0988805635989134,""
"org.axonframework.messaging.core.SingleValueMessageStream","SingleValueMessageStream","centralityCloseness",0.0988805635989134,""
"org.axonframework.messaging.core.TruncateFirstMessageStream","TruncateFirstMessageStream","centralityCloseness",0.0988805635989134,""
"org.axonframework.common.BuilderUtils","BuilderUtils","centralityCloseness",0.09845087882544426,""
"org.axonframework.common.TypeReflectionUtils$VarMap","TypeReflectionUtils$VarMap","centralityCloseness",0.0971039102878505,""
"org.axonframework.common.TypeReflectionUtils$VarMap$ParameterizedTypeImpl","TypeReflectionUtils$VarMap$ParameterizedTypeImpl","centralityCloseness",0.09707912623724103,""
"org.axonframework.common.TypeReflectionUtils$VarMap$UnresolvedTypeVariableException","TypeReflectionUtils$VarMap$UnresolvedTypeVariableException","centralityCloseness",0.09707912623724103,""
"org.axonframework.messaging.commandhandling.CommandMessage","CommandMessage","centralityCloseness",0.08638969714708769,""
"org.axonframework.messaging.core.CompletionCallbackMessageStream$Single","CompletionCallbackMessageStream$Single","centralityCloseness",0.08596965341828905,""
"org.axonframework.messaging.core.FilteringMessageStream$Single","FilteringMessageStream$Single","centralityCloseness",0.08590248962655601,""
"org.axonframework.messaging.core.MappedMessageStream$Single","MappedMessageStream$Single","centralityCloseness",0.08590248962655601,""
"org.axonframework.messaging.core.OnNextMessageStream$Single","OnNextMessageStream$Single","centralityCloseness",0.08590248962655601,""
"org.axonframework.messaging.core.CompletionCallbackMessageStream$Empty","CompletionCallbackMessageStream$Empty","centralityCloseness",0.08348913190735892,""
"org.axonframework.messaging.core.DelayedMessageStream","DelayedMessageStream","centralityCloseness",0.07787194527053236,""
"org.axonframework.messaging.core.MessageStreamUtils$FirstResult","MessageStreamUtils$FirstResult","centralityCloseness",0.07710742406871787,""
"org.axonframework.messaging.core.MessageStreamUtils$Reducer","MessageStreamUtils$Reducer","centralityCloseness",0.07710742406871787,""
"org.axonframework.messaging.core.DelegatingMessageStream","DelegatingMessageStream","centralityCloseness",0.07551867219917012,""
"org.axonframework.messaging.core.ResultMessage","ResultMessage","centralityCloseness",0.07155418915142003,""
"org.axonframework.common.configuration.ComponentNotFoundException","ComponentNotFoundException","centralityCloseness",0.06936499703615887,""
"org.axonframework.messaging.commandhandling.CommandResultMessage","CommandResultMessage","centralityCloseness",0.06717153861898294,""
"org.axonframework.messaging.core.DelayedMessageStream$Empty","DelayedMessageStream$Empty","centralityCloseness",0.06194658406872772,""
"org.axonframework.common.configuration.ComponentBuilder","ComponentBuilder","centralityCloseness",0.05281940491295452,""
"org.axonframework.messaging.core.MessageTypeResolver","MessageTypeResolver","centralityCloseness",0.04954684428914611,""
"org.axonframework.messaging.core.annotation.ParameterResolverFactory","ParameterResolverFactory","centralityCloseness",0.04907756144270667,""
"org.axonframework.messaging.queryhandling.QueryMessage","QueryMessage","centralityCloseness",0.04843869498006672,""
"org.axonframework.messaging.core.annotation.ParameterResolver","ParameterResolver","centralityCloseness",0.046344817940230314,""
"org.axonframework.conversion.ConversionException","ConversionException","centralityCloseness",0.045738177441322726,""
"org.axonframework.common.configuration.ComponentDefinition","ComponentDefinition","centralityCloseness",0.04355557846447257,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.TrackingToken","TrackingToken","centralityCloseness",0.04333915702118367,""
"org.axonframework.common.configuration.LifecycleRegistry","LifecycleRegistry","centralityCloseness",0.04318097832398931,""
"org.axonframework.messaging.core.MessageHandler","MessageHandler","centralityCloseness",0.04241004227914709,""
"org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition","ComponentDefinition$IncompleteComponentDefinition","centralityCloseness",0.04137137541463176,""
"org.axonframework.common.configuration.ComponentRegistry","ComponentRegistry","centralityCloseness",0.03839217413477363,""
"org.axonframework.messaging.core.GenericMessage","GenericMessage","centralityCloseness",0.03730242020117216,""
"org.axonframework.messaging.core.annotation.MessageHandlingMember","MessageHandlingMember","centralityCloseness",0.036829207162549775,""
"org.axonframework.messaging.core.MessageTypeNotResolvedException","MessageTypeNotResolvedException","centralityCloseness",0.03676535336419794,""
"org.axonframework.common.configuration.Component","Component","centralityCloseness",0.03588924794921315,""
"org.axonframework.messaging.queryhandling.QueryResponseMessage","QueryResponseMessage","centralityCloseness",0.035725982098853755,""
"org.axonframework.common.configuration.ComponentLifecycleHandler","ComponentLifecycleHandler","centralityCloseness",0.035181876003271044,""
"org.axonframework.common.configuration.ComponentDefinition$ComponentCreator","ComponentDefinition$ComponentCreator","centralityCloseness",0.03420706406234187,""
"org.axonframework.messaging.commandhandling.CommandHandler","CommandHandler","centralityCloseness",0.0341828403158881,""
"org.axonframework.common.configuration.Module","Module","centralityCloseness",0.034043757072802716,""
"org.axonframework.messaging.eventstreaming.Tag","Tag","centralityCloseness",0.033293442641285746,""
"org.axonframework.common.configuration.Component$Identifier","Component$Identifier","centralityCloseness",0.03299182077420897,""
"org.axonframework.messaging.queryhandling.SubscriptionQueryUpdateMessage","SubscriptionQueryUpdateMessage","centralityCloseness",0.0328813357422224,""
"org.axonframework.common.configuration.LifecycleHandler","LifecycleHandler","centralityCloseness",0.03228573875269554,""
"org.axonframework.messaging.eventstreaming.EventCriteria","EventCriteria","centralityCloseness",0.032131932035012266,""
"org.axonframework.common.configuration.ComponentDefinition$1","ComponentDefinition$1","centralityCloseness",0.03109733096576534,""
"org.axonframework.common.configuration.ComponentDefinition$2","ComponentDefinition$2","centralityCloseness",0.03109733096576534,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.FirstTrackingToken","FirstTrackingToken","centralityCloseness",0.03071119751617677,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.LatestTrackingToken","LatestTrackingToken","centralityCloseness",0.03071119751617677,""
"org.axonframework.common.IdentifierFactory","IdentifierFactory","centralityCloseness",0.030415437684347353,""
"org.axonframework.common.configuration.DecoratorDefinition","DecoratorDefinition","centralityCloseness",0.030124481327800826,""
"org.axonframework.common.configuration.ComponentDecorator","ComponentDecorator","centralityCloseness",0.030019716900620934,""
"org.axonframework.common.configuration.DecoratorDefinition$PartialDecoratorDefinition","DecoratorDefinition$PartialDecoratorDefinition","centralityCloseness",0.029576763485477178,""
"org.axonframework.messaging.core.MessageDecorator","MessageDecorator","centralityCloseness",0.029573745756318368,""
"org.axonframework.common.configuration.ConfigurationEnhancer","ConfigurationEnhancer","centralityCloseness",0.029368372521899493,""
"org.axonframework.messaging.core.AbstractMessage","AbstractMessage","centralityCloseness",0.029125271389201665,""
"org.axonframework.messaging.core.ConversionCache","ConversionCache","centralityCloseness",0.029125271389201665,""
"org.axonframework.messaging.core.conversion.MessageConverter","MessageConverter","centralityCloseness",0.029025067727444193,""
"org.axonframework.messaging.eventhandling.conversion.EventConverter","EventConverter","centralityCloseness",0.028151931056495372,""
"org.axonframework.messaging.core.MessageHandlerInterceptor","MessageHandlerInterceptor","centralityCloseness",0.027512913879244642,""
"org.axonframework.common.configuration.SearchScope","SearchScope","centralityCloseness",0.026912131762611088,""
"org.axonframework.common.configuration.ComponentFactory","ComponentFactory","centralityCloseness",0.026782064779835264,""
"org.axonframework.common.annotation.AnnotationUtils","AnnotationUtils","centralityCloseness",0.026760332454691067,""
