"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"org.axonframework.messaging.Message","Message","centralityCloseness",0.28438734480246713,""
"org.axonframework.serialization.Serializer","Serializer","centralityCloseness",0.23221720373423158,""
"org.axonframework.serialization.SerializedObject","SerializedObject","centralityCloseness",0.22912185497858606,""
"org.axonframework.messaging.MetaData","MetaData","centralityCloseness",0.22855892429562755,""
"org.axonframework.common.Assert","Assert","centralityCloseness",0.18965211994026804,""
"org.axonframework.serialization.SerializedType","SerializedType","centralityCloseness",0.17991544903258055,""
"org.axonframework.eventhandling.EventMessage","EventMessage","centralityCloseness",0.17458025740317462,""
"org.axonframework.serialization.Converter","Converter","centralityCloseness",0.16985310552562013,""
"org.axonframework.messaging.MetaData$1","MetaData$1","centralityCloseness",0.16531265707641762,""
"org.axonframework.messaging.MetaData$MetaDataCollector","MetaData$MetaDataCollector","centralityCloseness",0.16526009343346806,""
"org.axonframework.common.AxonException","AxonException","centralityCloseness",0.14432575079756707,""
"org.axonframework.serialization.SimpleSerializedType","SimpleSerializedType","centralityCloseness",0.14135893615742004,""
"org.axonframework.common.AxonConfigurationException","AxonConfigurationException","centralityCloseness",0.14114478376818163,""
"org.axonframework.serialization.SimpleSerializedObject","SimpleSerializedObject","centralityCloseness",0.14106591554839423,""
"org.axonframework.common.AxonNonTransientException","AxonNonTransientException","centralityCloseness",0.13988732643257354,""
"org.axonframework.common.BuilderUtils","BuilderUtils","centralityCloseness",0.11653554766149389,""
"org.axonframework.messaging.ResultMessage","ResultMessage","centralityCloseness",0.09575702439534618,""
"org.axonframework.messaging.unitofwork.UnitOfWork","UnitOfWork","centralityCloseness",0.09545269997836822,""
"org.axonframework.messaging.unitofwork.CurrentUnitOfWork","CurrentUnitOfWork","centralityCloseness",0.09410195422395734,""
"org.axonframework.common.transaction.TransactionManager","TransactionManager","centralityCloseness",0.09394380994340325,""
"org.axonframework.commandhandling.CommandMessage","CommandMessage","centralityCloseness",0.09049706638539125,""
"org.axonframework.common.transaction.Transaction","Transaction","centralityCloseness",0.084795717197033,""
"org.axonframework.common.StringUtils","StringUtils","centralityCloseness",0.08321157607688497,""
"org.axonframework.eventhandling.TrackingToken","TrackingToken","centralityCloseness",0.08268471765925077,""
"org.axonframework.messaging.unitofwork.RollbackConfiguration","RollbackConfiguration","centralityCloseness",0.08214840373245512,""
"org.axonframework.messaging.correlation.CorrelationDataProvider","CorrelationDataProvider","centralityCloseness",0.08121706864564007,""
"org.axonframework.common.Registration","Registration","centralityCloseness",0.07891189423501216,""
"org.axonframework.messaging.HandlerExecutionException","HandlerExecutionException","centralityCloseness",0.07865228169496792,""
"org.axonframework.messaging.RemoteExceptionDescription","RemoteExceptionDescription","centralityCloseness",0.07806384185889367,""
"org.axonframework.messaging.unitofwork.RollbackConfigurationType","RollbackConfigurationType","centralityCloseness",0.07674942488185271,""
"org.axonframework.messaging.unitofwork.UnitOfWork$Phase","UnitOfWork$Phase","centralityCloseness",0.07660616712328461,""
"org.axonframework.messaging.unitofwork.ExecutionResult","ExecutionResult","centralityCloseness",0.07598369014232617,""
"org.axonframework.messaging.GenericMessage","GenericMessage","centralityCloseness",0.07513439313856198,""
"org.axonframework.tracing.SpanFactory","SpanFactory","centralityCloseness",0.07217512858151338,""
"org.axonframework.eventhandling.TrackedEventMessage","TrackedEventMessage","centralityCloseness",0.07179011147793864,""
"org.axonframework.eventhandling.DomainEventMessage","DomainEventMessage","centralityCloseness",0.07013454381875435,""
"org.axonframework.tracing.Span","Span","centralityCloseness",0.07004210573374448,""
"org.axonframework.common.ObjectUtils","ObjectUtils","centralityCloseness",0.06944090598396818,""
"org.axonframework.common.ExceptionUtils","ExceptionUtils","centralityCloseness",0.06838392841999733,""
"org.axonframework.messaging.annotation.MessageHandlingMember","MessageHandlingMember","centralityCloseness",0.06757923516926287,""
"org.axonframework.messaging.MessageHandler","MessageHandler","centralityCloseness",0.06751913042028575,""
"org.axonframework.messaging.MessageDecorator","MessageDecorator","centralityCloseness",0.06644504277434732,""
"org.axonframework.common.IdentifierFactory","IdentifierFactory","centralityCloseness",0.06601561061063109,""
"org.axonframework.messaging.annotation.ParameterResolverFactory","ParameterResolverFactory","centralityCloseness",0.06249561018061215,""
"org.axonframework.messaging.MessageHandlerInterceptor","MessageHandlerInterceptor","centralityCloseness",0.06231923955789515,""
"org.axonframework.messaging.unitofwork.RollbackConfigurationType$1","RollbackConfigurationType$1","centralityCloseness",0.06171808485959622,""
"org.axonframework.messaging.unitofwork.RollbackConfigurationType$2","RollbackConfigurationType$2","centralityCloseness",0.06163813915381954,""
"org.axonframework.messaging.unitofwork.RollbackConfigurationType$3","RollbackConfigurationType$3","centralityCloseness",0.06163813915381954,""
"org.axonframework.messaging.unitofwork.RollbackConfigurationType$4","RollbackConfigurationType$4","centralityCloseness",0.06163813915381954,""
"org.axonframework.messaging.AbstractMessage","AbstractMessage","centralityCloseness",0.06059731483814524,""
"org.axonframework.messaging.MessageDispatchInterceptor","MessageDispatchInterceptor","centralityCloseness",0.059164603202588886,""
"org.axonframework.serialization.SerializedObjectHolder","SerializedObjectHolder","centralityCloseness",0.05802442504463717,""
"org.axonframework.messaging.MessageDispatchInterceptorSupport","MessageDispatchInterceptorSupport","centralityCloseness",0.057797585345323345,""
"org.axonframework.eventhandling.GenericEventMessage","GenericEventMessage","centralityCloseness",0.05701247070736182,""
"org.axonframework.common.AxonTransientException","AxonTransientException","centralityCloseness",0.05697589526112446,""
"org.axonframework.messaging.InterceptorChain","InterceptorChain","centralityCloseness",0.05639760227769589,""
"org.axonframework.tracing.SpanScope","SpanScope","centralityCloseness",0.0560501477240045,""
"org.axonframework.messaging.annotation.ParameterResolver","ParameterResolver","centralityCloseness",0.052900961595349495,""
"org.axonframework.tracing.SpanAttributesProvider","SpanAttributesProvider","centralityCloseness",0.052863283014933336,""
"org.axonframework.common.DefaultIdentifierFactory","DefaultIdentifierFactory","centralityCloseness",0.05269328876674378,""
"org.axonframework.messaging.annotation.HandlerDefinition","HandlerDefinition","centralityCloseness",0.05138766032728881,""
"org.axonframework.lifecycle.Lifecycle$LifecycleRegistry","Lifecycle$LifecycleRegistry","centralityCloseness",0.05029365538919679,""
"org.axonframework.messaging.GenericResultMessage","GenericResultMessage","centralityCloseness",0.05012114394019102,""
"org.axonframework.eventhandling.EventBus","EventBus","centralityCloseness",0.05010874293170944,""
"org.axonframework.monitoring.MessageMonitor","MessageMonitor","centralityCloseness",0.05003978888837663,""
"org.axonframework.messaging.responsetypes.ResponseType","ResponseType","centralityCloseness",0.04914938292986111,""
"org.axonframework.messaging.ScopeDescriptor","ScopeDescriptor","centralityCloseness",0.048135208953922405,""
"org.axonframework.messaging.MessageHandlerInterceptorSupport","MessageHandlerInterceptorSupport","centralityCloseness",0.04802328401649285,""
"org.axonframework.commandhandling.CommandBus","CommandBus","centralityCloseness",0.04788831583089956,""
"org.axonframework.serialization.CachingSupplier","CachingSupplier","centralityCloseness",0.04742742421504947,""
"org.axonframework.queryhandling.QueryMessage","QueryMessage","centralityCloseness",0.044848468456950084,""
"org.axonframework.commandhandling.CommandCallback","CommandCallback","centralityCloseness",0.044082260381938146,""
"org.axonframework.messaging.IllegalPayloadAccessException","IllegalPayloadAccessException","centralityCloseness",0.04399186850782161,""
"org.axonframework.messaging.StreamableMessageSource","StreamableMessageSource","centralityCloseness",0.043213910608005605,""
"org.axonframework.commandhandling.CommandResultMessage","CommandResultMessage","centralityCloseness",0.04214171793119162,""
"org.axonframework.eventsourcing.eventstore.DomainEventStream","DomainEventStream","centralityCloseness",0.042044394330218386,""
