"localClusteringCoefficient","memberCount","memberNameExamples","Source Cypher File: Community_Detection/Community_Detection_10d_LocalClusteringCoefficient_Stream_Aggregated.cypher"
0.38,21,"org.axonframework.eventhandling.EventData,org.axonframework.eventsourcing.GenericAggregateFactory,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Builder,org.axonframework.messaging.annotation.MultiParameterResolverFactory,org.axonframework.modelling.command.CommandTargetResolver,org.axonframework.messaging.unitofwork.AbstractUnitOfWork,org.axonframework.modelling.command.AnnotationCommandTargetResolver$Builder,org.axonframework.config.ModuleConfiguration,org.axonframework.eventhandling.SimpleEventHandlerInvoker",""
0.37,3,"org.axonframework.commandhandling.DuplicateCommandHandlerResolver,org.axonframework.eventhandling.TrackingEventProcessorConfiguration,org.axonframework.eventhandling.EventHandlerInvoker",""
0.36,17,"org.axonframework.eventsourcing.conflictresolution.DefaultConflictResolver,org.axonframework.eventhandling.TrackedEventData,org.axonframework.test.deadline.DeadlineManagerValidator,org.axonframework.modelling.command.AggregateScopeDescriptor,org.axonframework.messaging.interceptors.CorrelationDataInterceptor,org.axonframework.eventhandling.EventProcessorSpanFactory,org.axonframework.queryhandling.QueryBusSpanFactory,org.axonframework.lifecycle.Lifecycle$LifecycleHandler,org.axonframework.messaging.deadletter.Decisions",""
0.35,9,"org.axonframework.modelling.command.LockingRepository$Builder,org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine$Builder,org.axonframework.commandhandling.gateway.DefaultCommandGateway$Builder,org.axonframework.commandhandling.GenericCommandMessage,org.axonframework.messaging.correlation.CorrelationDataProvider,org.axonframework.deadline.DefaultDeadlineManagerSpanFactory,org.axonframework.modelling.saga.metamodel.AnnotationSagaMetaModelFactory,org.axonframework.commandhandling.gateway.CommandGatewayFactory$DispatchOnInvocationHandler,org.axonframework.eventhandling.TrackerStatus",""
0.34,3,"org.axonframework.serialization.upcasting.event.InitialEventRepresentation,org.axonframework.messaging.GenericResultMessage,org.axonframework.springboot.autoconfig.JpaEventStoreAutoConfiguration",""
0.33,107,"org.axonframework.eventsourcing.AggregateLoadTimeSnapshotTriggerDefinition,org.axonframework.eventsourcing.AbstractSnapshotter$SilentTask,org.axonframework.eventsourcing.EventCountSnapshotTriggerDefinition,org.axonframework.eventhandling.MultiStreamableMessageSource$Builder,org.axonframework.eventhandling.TrackedDomainEventData,org.axonframework.eventsourcing.eventstore.jdbc.Oracle11EventTableFactory,org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$Builder,org.axonframework.eventsourcing.snapshotting.RevisionSnapshotFilter$Builder,org.axonframework.test.saga.EventValidator",""
0.32,19,"org.axonframework.eventsourcing.SnapshotterSpanFactory,org.axonframework.eventsourcing.conflictresolution.ConflictResolver,org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine,org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore,org.axonframework.eventsourcing.eventstore.legacyjpa.JpaEventStorageEngine$Builder,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$DisruptorRepository,org.axonframework.commandhandling.CommandBusSpanFactory,org.axonframework.messaging.deadletter.EnqueueDecision,org.axonframework.modelling.command.inspection.EntityModel",""
0.31,15,"org.axonframework.messaging.annotation.ClasspathParameterResolverFactory,org.axonframework.eventhandling.TrackingEventStream,org.axonframework.eventhandling.AbstractEventBus$Builder,org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine,org.axonframework.commandhandling.gateway.CommandGatewayFactory$Builder,org.axonframework.modelling.saga.repository.inmemory.InMemorySagaStore,org.axonframework.test.aggregate.AggregateTestFixture$IdentifierValidatingRepository,org.axonframework.config.Component,org.axonframework.queryhandling.QueryUpdateEmitter",""
0.3,24,"org.axonframework.eventsourcing.EventStreamUtils,org.axonframework.eventsourcing.eventstore.EqualRevisionPredicate,org.axonframework.test.eventscheduler.EventSchedulerValidator,org.axonframework.modelling.command.AggregateAnnotationCommandHandler$Builder,org.axonframework.messaging.unitofwork.ExecutionResult,org.axonframework.modelling.command.AggregateCreationPolicy,org.axonframework.modelling.command.inspection.MethodCommandHandlerInterceptorDefinition,org.axonframework.modelling.command.inspection.MethodCreationPolicyDefinition,org.axonframework.messaging.annotation.MessageInterceptingMember",""
0.29,34,"org.axonframework.messaging.unitofwork.UnitOfWork$Phase,org.axonframework.modelling.command.ApplyMore,org.axonframework.eventsourcing.SnapshotTriggerDefinition,org.axonframework.serialization.SerializedMessage,org.axonframework.modelling.command.AbstractRepository$Builder,org.axonframework.eventhandling.EventBusSpanFactory,org.axonframework.eventhandling.GapAwareTrackingToken,org.axonframework.test.saga.CommandValidator,org.axonframework.test.eventscheduler.StubEventScheduler",""
0.28,12,"org.axonframework.eventsourcing.NoSnapshotTriggerDefinition,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory,org.axonframework.messaging.annotation.ClasspathHandlerDefinition,org.axonframework.serialization.LazyDeserializingObject,org.axonframework.eventhandling.ListenerInvocationErrorHandler,org.axonframework.modelling.saga.AnnotatedSagaManager,org.axonframework.deadline.SimpleDeadlineManager$Builder,org.axonframework.commandhandling.CommandMessageHandlingMember,org.axonframework.eventhandling.ReplayToken",""
0.27,26,"org.axonframework.eventsourcing.SnapshotTrigger,org.axonframework.eventhandling.GenericDomainEventMessage,org.axonframework.modelling.command.RepositorySpanFactory,org.axonframework.common.lock.LockFactory,org.axonframework.common.jdbc.ConnectionProvider,org.axonframework.common.jdbc.JdbcUtils,org.axonframework.eventsourcing.snapshotting.RevisionSnapshotFilter,org.axonframework.messaging.annotation.SimpleResourceParameterResolverFactory,org.axonframework.deadline.DeadlineManagerSpanFactory",""
0.26,10,"org.axonframework.eventsourcing.AggregateSnapshotter$Builder,org.axonframework.eventsourcing.CachingEventSourcingRepository,org.axonframework.commandhandling.gateway.DefaultCommandGateway,org.axonframework.messaging.deadletter.SequencedDeadLetterQueue,org.axonframework.messaging.annotation.WrappedMessageHandlingMember,org.axonframework.modelling.saga.AnnotatedSaga,org.axonframework.serialization.JavaSerializer,org.axonframework.tracing.SpanAttributesProvider,org.axonframework.axonserver.connector.util.GrpcMetaDataConverter",""
0.25,22,"org.axonframework.eventsourcing.EventSourcingRepository$Builder,org.axonframework.eventsourcing.snapshotting.SnapshotFilter,org.axonframework.test.FixtureExecutionException,org.axonframework.eventhandling.scheduling.EventScheduler,org.axonframework.commandhandling.AnnotationCommandHandlerAdapter,org.axonframework.modelling.command.AggregateLifecycle,org.axonframework.disruptor.commandhandling.CommandHandlingEntry,org.axonframework.queryhandling.QueryGateway,org.axonframework.messaging.deadletter.ThrowableCause",""
0.24,23,"org.axonframework.eventhandling.EventUtils,org.axonframework.eventhandling.AbstractEventEntry,org.axonframework.deadline.GenericDeadlineMessage,org.axonframework.modelling.saga.ResourceInjector,org.axonframework.eventhandling.EventMessageHandler,org.axonframework.modelling.saga.AnnotatedSagaManager$Builder,org.axonframework.common.caching.WeakReferenceCache,org.axonframework.modelling.command.GenericJpaRepository$Builder,org.axonframework.messaging.SubscribableMessageSource",""
0.23,8,"org.axonframework.eventsourcing.eventstore.AbstractEventStorageEngine,org.axonframework.messaging.DefaultInterceptorChain,org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository,org.axonframework.messaging.ScopeAwareProvider,org.axonframework.deadline.SimpleDeadlineManager,org.axonframework.config.ConfigurationScopeAwareProvider,org.axonframework.axonserver.connector.query.GrpcBackedResponseMessage,org.axonframework.commandhandling.distributed.DistributedCommandBus$Builder",""
0.22,23,"org.axonframework.eventsourcing.eventstore.EventStorageEngine,org.axonframework.eventsourcing.AggregateSnapshotter$SnapshotAggregate,org.axonframework.serialization.upcasting.event.IntermediateEventRepresentation,org.axonframework.test.saga.FixtureExecutionResultImpl,org.axonframework.test.aggregate.ResultValidatorImpl,org.axonframework.disruptor.commandhandling.CommandHandlerInvoker,org.axonframework.disruptor.commandhandling.EventPublisher,org.axonframework.queryhandling.QueryBus,org.axonframework.modelling.command.GenericJpaRepository",""
0.21,17,"org.axonframework.messaging.StreamableMessageSource,org.axonframework.eventsourcing.AggregateFactory,org.axonframework.eventhandling.GlobalSequenceTrackingToken,org.axonframework.modelling.command.AnnotationCommandTargetResolver,org.axonframework.modelling.saga.repository.SagaStore,org.axonframework.eventhandling.pooled.PooledStreamingEventProcessor$Builder,org.axonframework.eventhandling.deadletter.DeadLetteringEventHandlerInvoker,org.axonframework.modelling.command.legacyjpa.GenericJpaRepository$Builder,org.axonframework.modelling.saga.SagaLifecycle",""
0.2,41,"org.axonframework.eventsourcing.Snapshotter,org.axonframework.eventsourcing.AbstractSnapshotter$Builder,org.axonframework.eventsourcing.AggregateSnapshotter,org.axonframework.modelling.command.Aggregate,org.axonframework.eventsourcing.EventSourcingRepository,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore,org.axonframework.eventsourcing.eventstore.AbstractSnapshotEventEntry,org.axonframework.eventsourcing.eventstore.jpa.SQLErrorCodesResolver,org.axonframework.eventsourcing.eventstore.legacyjpa.SQLErrorCodesResolver",""
0.19,10,"org.axonframework.common.jdbc.PersistenceExceptionResolver,org.axonframework.commandhandling.SimpleCommandBus$Builder,org.axonframework.config.Configurer,org.axonframework.modelling.saga.PayloadAssociationResolver,org.axonframework.axonserver.connector.query.AxonServerQueryBus$Builder,org.axonframework.axonserver.connector.command.AxonServerCommandBus$Builder,org.axonframework.axonserver.connector.query.QuerySerializer,org.axonframework.axonserver.connector.event.axon.PersistentStreamConnection$SegmentConnection,org.axonframework.messaging.annotation.MessageHandlerInterceptorDefinition$ResultHandlingInterceptorMember",""
0.18,20,"org.axonframework.eventsourcing.AbstractSnapshotTrigger,org.axonframework.eventsourcing.conflictresolution.ConflictResolution,org.axonframework.eventsourcing.EventSourcedAggregate,org.axonframework.modelling.command.LockingRepository,org.axonframework.eventsourcing.eventstore.jdbc.statements.JdbcEventStorageEngineStatements,org.axonframework.common.jpa.EntityManagerProvider,org.axonframework.test.AxonAssertionError,org.axonframework.test.utils.RecordingCommandBus,org.axonframework.eventhandling.scheduling.ScheduleToken",""
0.17,28,"org.axonframework.modelling.command.inspection.AggregateModel,org.axonframework.common.caching.Cache,org.axonframework.messaging.unitofwork.DefaultUnitOfWork,org.axonframework.test.saga.SagaTestFixture$TransienceValidatingResourceInjector,org.axonframework.modelling.saga.repository.AnnotatedSagaRepository,org.axonframework.modelling.command.Repository,org.axonframework.commandhandling.SimpleCommandBus,org.axonframework.modelling.command.AggregateAnnotationCommandHandler,org.axonframework.commandhandling.NoHandlerForCommandException",""
0.16,15,"org.axonframework.modelling.command.RepositoryProvider,org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.eventhandling.DomainEventData,org.axonframework.common.legacyjpa.EntityManagerProvider,org.axonframework.messaging.ResultMessage,org.axonframework.test.saga.FixtureConfiguration,org.axonframework.messaging.unitofwork.RollbackConfiguration,org.axonframework.monitoring.MessageMonitor$MonitorCallback,org.axonframework.eventhandling.tokenstore.jpa.JpaTokenStore",""
0.15,18,"org.axonframework.eventsourcing.eventstore.DomainEventStream,org.axonframework.common.stream.BlockingStream,org.axonframework.eventsourcing.eventstore.jdbc.EventSchema,org.axonframework.serialization.RevisionResolver,org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine,org.axonframework.commandhandling.CommandBus,org.axonframework.commandhandling.gateway.CommandGatewayFactory,org.axonframework.commandhandling.CommandCallback,org.axonframework.test.aggregate.FixtureConfiguration",""
0.14,12,"org.axonframework.eventsourcing.AbstractSnapshotter,org.axonframework.eventsourcing.eventstore.EventStore,org.axonframework.common.transaction.NoTransactionManager,org.axonframework.modelling.command.AggregateNotFoundException,org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine$Builder,org.axonframework.eventsourcing.eventstore.legacyjpa.JpaEventStorageEngine,org.axonframework.test.matchers.FieldFilter,org.axonframework.deadline.DeadlineManager,org.axonframework.eventhandling.Segment",""
0.13,12,"org.axonframework.modelling.command.inspection.AnnotatedAggregate,org.axonframework.eventsourcing.eventstore.jdbc.AbstractEventTableFactory,org.axonframework.test.aggregate.AggregateTestFixture$RecordingEventStore,org.axonframework.modelling.saga.AbstractSagaManager,org.axonframework.eventhandling.tokenstore.inmemory.InMemoryTokenStore,org.axonframework.serialization.SimpleSerializedObject,org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.axonserver.connector.event.axon.AxonServerEventStoreFactory$Builder,org.axonframework.axonserver.connector.event.axon.PersistentStreamSequencingPolicyProvider",""
0.12,17,"org.axonframework.tracing.SpanScope,org.axonframework.tracing.NoOpSpanFactory,org.axonframework.lifecycle.Lifecycle$LifecycleRegistry,org.axonframework.lifecycle.Lifecycle,org.axonframework.monitoring.MessageMonitor,org.axonframework.deadline.DeadlineMessage,org.axonframework.test.matchers.Matchers,org.axonframework.commandhandling.GenericCommandResultMessage,org.axonframework.modelling.saga.AssociationValue",""
0.11,14,"org.axonframework.serialization.upcasting.event.EventUpcaster,org.axonframework.serialization.SerializedType,org.axonframework.eventhandling.GenericEventMessage,org.axonframework.messaging.MessageHandlerInterceptor,org.axonframework.messaging.annotation.HandlerEnhancerDefinition,org.axonframework.commandhandling.CommandResultMessage,org.axonframework.queryhandling.SimpleQueryBus,org.axonframework.queryhandling.SimpleQueryUpdateEmitter,org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper",""
0.1,19,"org.axonframework.eventhandling.TrackedEventMessage,org.axonframework.eventsourcing.eventstore.EventStoreException,org.axonframework.serialization.xml.XStreamSerializer,org.axonframework.eventhandling.AbstractEventBus,org.axonframework.messaging.InterceptorChain,org.axonframework.test.aggregate.AggregateTestFixture,org.axonframework.disruptor.commandhandling.DisruptorCommandBus,org.axonframework.config.AggregateConfigurer,org.axonframework.eventhandling.async.SequencingPolicy",""
0.09,6,"org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.eventhandling.EventBus,org.axonframework.messaging.MessageHandler,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory$AnnotatedAggregateModel,org.axonframework.messaging.timeout.HandlerTimeoutHandlerEnhancerDefinition,org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration",""
0.08,10,"org.axonframework.messaging.unitofwork.UnitOfWork,org.axonframework.tracing.SpanFactory,org.axonframework.messaging.annotation.ParameterResolver,org.axonframework.common.AxonThreadFactory,org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine,org.axonframework.serialization.SerializedObject,org.axonframework.messaging.ScopeDescriptor,org.axonframework.config.Configuration,org.axonframework.axonserver.connector.query.AxonServerQueryBus",""
0.07,5,"org.axonframework.messaging.unitofwork.CurrentUnitOfWork,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.modelling.command.ConflictingAggregateVersionException,org.axonframework.eventhandling.TrackingToken,org.axonframework.messaging.annotation.MessageHandler",""
0.06,4,"org.axonframework.common.Registration,org.axonframework.test.saga.SagaTestFixture,org.axonframework.messaging.annotation.MessageHandlingMember,org.axonframework.springboot.autoconfig.AxonTracingAutoConfiguration",""
0.05,4,"org.axonframework.tracing.Span,org.axonframework.messaging.MessageDispatchInterceptor,org.axonframework.springboot.autoconfig.AxonAutoConfiguration,org.axonframework.axonserver.connector.ErrorCode",""
