"artifactName","packageName","communityId","numberOfTypesInPackage","numberOfTypesInCommunity","numberOfTypes","Source Cypher File: Community_Detection/Type_communities_with_few_members_in_foreign_packages.cypher"
"axon-test-4.11.1","org.axonframework.test.matchers",5,24,223,1,""
"axon-messaging-4.11.1","org.axonframework.messaging.correlation",5,4,223,1,""
"axon-messaging-4.11.1","org.axonframework.util",5,3,223,1,""
"axon-messaging-4.11.1","org.axonframework.messaging.interceptors.legacyvalidation",5,2,223,1,""
"axon-messaging-4.11.1","org.axonframework.queryhandling",9,47,159,1,""
"axon-eventsourcing-4.11.1","org.axonframework.eventsourcing",9,41,159,1,""
"axon-modelling-4.11.1","org.axonframework.modelling.command.inspection",9,26,159,1,""
"axon-server-connector-4.11.1","org.axonframework.axonserver.connector.command",9,11,159,1,""
"axon-spring-boot-autoconfigure-4.11.1","org.axonframework.springboot.util",9,9,159,1,""
"axon-modelling-4.11.1","org.axonframework.modelling.saga.repository.jpa",9,7,159,1,""
"axon-messaging-4.11.1","org.axonframework.eventhandling.deadletter.legacyjpa",9,6,159,1,""
"axon-messaging-4.11.1","org.axonframework.eventhandling.scheduling.quartz",9,6,159,1,""
"axon-messaging-4.11.1","org.axonframework.serialization.upcasting",9,6,159,1,""
"axon-messaging-4.11.1","org.axonframework.eventhandling.scheduling.java",9,4,159,1,""
"axon-messaging-4.11.1","org.axonframework.messaging.correlation",9,4,159,1,""
"axon-server-connector-4.11.1","org.axonframework.axonserver.connector.event.util",9,3,159,1,""
"axon-messaging-4.11.1","org.axonframework.messaging.annotation",7,55,134,1,""
"axon-messaging-4.11.1","org.axonframework.common",7,27,134,1,""
"axon-server-connector-4.11.1","org.axonframework.axonserver.connector",7,25,134,1,""
"axon-messaging-4.11.1","org.axonframework.queryhandling",6,47,122,1,""
"axon-eventsourcing-4.11.1","org.axonframework.eventsourcing",6,41,122,1,""
"axon-spring-boot-autoconfigure-4.11.1","org.axonframework.springboot.autoconfig",6,39,122,1,""
"axon-eventsourcing-4.11.1","org.axonframework.eventsourcing.eventstore.jpa",6,6,122,1,""
"axon-messaging-4.11.1","org.axonframework.util",6,3,122,1,""
"axon-modelling-4.11.1","org.axonframework.modelling.command",1,56,109,1,""
"axon-messaging-4.11.1","org.axonframework.commandhandling.gateway",1,34,109,1,""
"axon-modelling-4.11.1","org.axonframework.modelling.saga",1,33,109,1,""
"axon-server-connector-4.11.1","org.axonframework.axonserver.connector.event.axon",1,32,109,1,""
"axon-modelling-4.11.1","org.axonframework.modelling.command.inspection",1,26,109,1,""
"axon-messaging-4.11.1","org.axonframework.eventhandling.pooled",1,22,109,1,""
"axon-messaging-4.11.1","org.axonframework.messaging.deadletter",1,19,109,1,""
"axon-modelling-4.11.1","org.axonframework.modelling.saga.repository",1,15,109,1,""
"axon-messaging-4.11.1","org.axonframework.messaging.unitofwork",1,14,109,1,""
"axon-messaging-4.11.1","org.axonframework.deadline",1,13,109,1,""
"axon-messaging-4.11.1","org.axonframework.serialization.upcasting.event",1,12,109,1,""
"axon-messaging-4.11.1","org.axonframework.messaging.interceptors",1,8,109,1,""
"axon-messaging-4.11.1","org.axonframework.eventhandling.gateway",1,5,109,1,""
"axon-server-connector-4.11.1","org.axonframework.axonserver.connector.event.axon",4,32,101,1,""
"axon-messaging-4.11.1","org.axonframework.common.jdbc",4,18,101,1,""
"axon-messaging-4.11.1","org.axonframework.common.transaction",4,4,101,1,""
"axon-messaging-4.11.1","org.axonframework.eventhandling.scheduling",4,3,101,1,""
"axon-spring-boot-autoconfigure-4.11.1","org.axonframework.springboot.autoconfig",3,39,92,1,""
"axon-messaging-4.11.1","org.axonframework.messaging",3,34,92,1,""
"axon-messaging-4.11.1","org.axonframework.common",3,27,92,1,""
"axon-test-4.11.1","org.axonframework.test.aggregate",3,19,92,1,""
"axon-messaging-4.11.1","org.axonframework.common.jdbc",3,18,92,1,""
"axon-eventsourcing-4.11.1","org.axonframework.eventsourcing.snapshotting",3,3,92,1,""
"axon-eventsourcing-4.11.1","org.axonframework.eventsourcing.eventstore.inmemory",3,2,92,1,""
"axon-spring-boot-autoconfigure-4.11.1","org.axonframework.springboot.autoconfig.legacyjpa",3,2,92,1,""
"axon-messaging-4.11.1","org.axonframework.queryhandling",0,47,85,1,""
"axon-messaging-4.11.1","org.axonframework.messaging",0,34,85,1,""
"axon-modelling-4.11.1","org.axonframework.modelling.saga",0,33,85,1,""
"axon-eventsourcing-4.11.1","org.axonframework.eventsourcing.eventstore",0,30,85,1,""
"axon-test-4.11.1","org.axonframework.test.matchers",0,24,85,1,""
"axon-modelling-4.11.1","org.axonframework.modelling.saga.repository",0,15,85,1,""
"axon-messaging-4.11.1","org.axonframework.common.caching",0,14,85,1,""
"axon-messaging-4.11.1","org.axonframework.lifecycle",0,9,85,1,""
"axon-messaging-4.11.1","org.axonframework.messaging.interceptors",0,8,85,1,""
"axon-messaging-4.11.1","org.axonframework.messaging.interceptors.legacyvalidation",0,2,85,1,""
"axon-messaging-4.11.1","org.axonframework.serialization",8,33,84,1,""
