"artifactName","communityId","packageCount","sumTypeCount","minTypeCount","maxTypeCount","avgTypeCount","stdTypeCount","per5TypeCount","packageNames","Source Cypher File: Community_Detection/Type_communities_that_span_the_most_packages_with_type_statistics.cypher"
"axon-messaging-4.11.1",9,25,145,1,30,5.8,5.830951894845301,4,"org.axonframework.eventhandling.deadletter.legacyjpa,org.axonframework.messaging.correlation,org.axonframework.serialization.upcasting,org.axonframework.commandhandling.distributed,org.axonframework.common,org.axonframework.common.transaction,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.eventhandling.scheduling,org.axonframework.eventhandling.scheduling.jobrunr,org.axonframework.messaging.annotation,org.axonframework.deadline.jobrunr,org.axonframework.deadline.quartz,org.axonframework.eventhandling.scheduling.java,org.axonframework.serialization.converters,org.axonframework.eventhandling,org.axonframework.eventhandling.scheduling.quartz,org.axonframework.deadline.dbscheduler,org.axonframework.eventhandling.scheduling.dbscheduler,org.axonframework.serialization.xml,org.axonframework.serialization.json,org.axonframework.serialization.upcasting.event,org.axonframework.deadline,org.axonframework.messaging,org.axonframework.serialization.avro,org.axonframework.serialization",""
"axon-messaging-4.11.1",1,21,87,1,23,4.142857142857143,5.81623343999976,1,"org.axonframework.commandhandling.gateway,org.axonframework.common,org.axonframework.common.jpa,org.axonframework.common.legacyjpa,org.axonframework.deadline,org.axonframework.eventhandling.interceptors,org.axonframework.eventhandling.pooled,org.axonframework.messaging.interceptors,org.axonframework.messaging.unitofwork,org.axonframework.monitoring,org.axonframework.util,org.axonframework.messaging.correlation,org.axonframework.messaging.deadletter,org.axonframework.lifecycle,org.axonframework.eventhandling.deadletter,org.axonframework.eventhandling.gateway,org.axonframework.serialization.upcasting,org.axonframework.serialization.upcasting.event,org.axonframework.messaging,org.axonframework.eventhandling.async,org.axonframework.eventhandling",""
"axon-messaging-4.11.1",5,18,128,1,42,7.111111111111111,9.682542743873022,5,"org.axonframework.common,org.axonframework.messaging.correlation,org.axonframework.messaging.interceptors.legacyvalidation,org.axonframework.util,org.axonframework.eventhandling.replay,org.axonframework.queryhandling.annotation,org.axonframework.commandhandling,org.axonframework.lifecycle,org.axonframework.messaging,org.axonframework.messaging.interceptors,org.axonframework.monitoring,org.axonframework.queryhandling.registration,org.axonframework.tracing.attributes,org.axonframework.eventhandling,org.axonframework.messaging.responsetypes,org.axonframework.messaging.annotation,org.axonframework.tracing,org.axonframework.queryhandling",""
"axon-messaging-4.11.1",7,14,90,1,17,6.428571428571428,4.636216722124355,5,"org.axonframework.common.caching,org.axonframework.eventhandling.tokenstore.legacyjpa,org.axonframework.common,org.axonframework.common.jpa,org.axonframework.common.legacyjpa,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.eventhandling.deadletter.legacyjpa,org.axonframework.eventhandling.tokenstore,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.commandhandling.gateway,org.axonframework.common.jdbc,org.axonframework.eventhandling.tokenstore.jdbc,org.axonframework.eventhandling.deadletter.jdbc,org.axonframework.messaging.deadletter",""
"axon-messaging-4.11.1",8,13,101,1,39,7.769230769230768,10.11726120839896,4,"org.axonframework.common.digest,org.axonframework.queryhandling,org.axonframework.common.annotation,org.axonframework.messaging,org.axonframework.queryhandling.annotation,org.axonframework.commandhandling.distributed,org.axonframework.deadline.annotation,org.axonframework.commandhandling,org.axonframework.eventhandling.replay,org.axonframework.common.property,org.axonframework.common,org.axonframework.eventhandling,org.axonframework.messaging.annotation",""
"axon-messaging-4.11.1",6,9,75,1,25,8.333333333333334,9.069178573608527,4,"org.axonframework.common,org.axonframework.eventhandling.tokenstore,org.axonframework.messaging.annotation,org.axonframework.messaging,org.axonframework.commandhandling.callbacks,org.axonframework.commandhandling.distributed.commandfilter,org.axonframework.commandhandling.distributed,org.axonframework.commandhandling,org.axonframework.commandhandling.gateway",""
"axon-messaging-4.11.1",4,9,67,1,36,7.444444444444445,12.531072491122929,1,"org.axonframework.common.io,org.axonframework.common.transaction,org.axonframework.eventhandling.tokenstore,org.axonframework.serialization,org.axonframework.util,org.axonframework.eventhandling.tokenstore.inmemory,org.axonframework.common.stream,org.axonframework.eventhandling.pooled,org.axonframework.eventhandling",""
"axon-server-connector-4.11.1",10,9,53,1,24,5.888888888888889,7.704616220884146,2,"org.axonframework.axonserver.connector.heartbeat.source,org.axonframework.axonserver.connector.heartbeat,org.axonframework.axonserver.connector.heartbeat.connection.checker,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.event.util,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.command,org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.event.axon",""
"axon-eventsourcing-4.11.1",2,8,66,2,18,8.25,6.181770435262516,4,"org.axonframework.eventsourcing.eventstore.legacyjpa,org.axonframework.eventsourcing,org.axonframework.eventsourcing.snapshotting,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.conflictresolution,org.axonframework.eventsourcing.eventstore.jdbc,org.axonframework.eventsourcing.eventstore.jdbc.statements,org.axonframework.eventsourcing.eventstore",""
"axon-messaging-4.11.1",3,8,32,1,13,4,4.535573676110727,1,"org.axonframework.common.transaction,org.axonframework.eventhandling,org.axonframework.messaging,org.axonframework.messaging.annotation,org.axonframework.messaging.interceptors,org.axonframework.common.jdbc,org.axonframework.messaging.timeout,org.axonframework.messaging.unitofwork",""
