"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.eventsourcing","eventsourcing",0,"17,19",0,"17,7,9",,0,0,11,0,148,1009,""
"org.axonframework.eventsourcing.conflictresolution","conflictresolution",0,"17,19",0,"17,7,9",,0,0,9,17,15,99,""
"org.axonframework.eventsourcing.eventstore","eventstore",1,"2,72",1,"72,0,6",,0,0,11,3,205,613,""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory",1,"72,72",1,"80,0,6",,0,0,3,8,1,75,""
"org.axonframework.eventsourcing.eventstore.jdbc","jdbc",1,"5,72",1,"5,0,6",,0,0,9,0,235,1340,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements","statements",1,"5,72",1,"5,0,6",,0,0,5,1,30,80,""
"org.axonframework.eventsourcing.eventstore.jpa","jpa",1,"2,72",1,"72,0,6",,0,0,10,5,12,236,""
"org.axonframework.eventsourcing.eventstore.legacyjpa","legacyjpa",1,"2,72",1,"72,0,6",,0,0,10,1,26,389,""
"org.axonframework.eventsourcing.snapshotting","snapshotting",1,"72,72",1,"80,0,6",,0,0,9,16,29,17,""
"org.axonframework.test","test",2,"15,15",2,"15,17,1",,0,0,7,1,16,13,""
"org.axonframework.test.deadline","deadline",2,"15,15",2,"15,17,1",,0,0,7,0,10,138,""
"org.axonframework.test.eventscheduler","eventscheduler",2,"15,15",2,"15,17,1",,0,0,5,0,9,38,""
"org.axonframework.test.server","server",3,"32,33",3,"32,16,2",,0,1,2,9,3,2,""
"org.axonframework.test.saga","saga",2,"15,15",2,"15,17,1",,0,0,9,18,43,1419,""
"org.axonframework.test.utils","utils",2,"15,15",2,"15,17,1",,0,0,5,1,8,70,""
"org.axonframework.test.aggregate","aggregate",2,"15,15",2,"15,17,1",,0,0,11,12,31,2210,""
"org.axonframework.test.matchers","matchers",2,"15,15",2,"15,17,1",,0,0,7,13,61,51,""
"org.axonframework.disruptor.commandhandling","commandhandling",0,"17,19",0,"17,7,9",,0,0,10,2,55,1453,""
"org.axonframework.config","config",1,"72,72",1,"80,0,6",,0,0,11,19,419,9851,""
"org.axonframework.modelling.command","command",0,"19,19",0,"17,7,9",,0,0,11,8,276,847,""
"org.axonframework.modelling.command.inspection","inspection",0,"19,19",0,"17,7,9",,0,0,11,1,83,781,""
"org.axonframework.modelling.command.legacyjpa","legacyjpa",0,"19,19",0,"17,7,9",,0,0,7,7,2,164,""
"org.axonframework.modelling.saga","saga",4,"24,60",4,"24,24,3",,0,0,9,7,263,432,""
"org.axonframework.modelling.saga.metamodel","metamodel",4,"24,60",4,"24,24,3",,0,0,5,13,15,67,""
"org.axonframework.modelling.saga.repository","repository",4,"24,60",4,"24,24,3",,0,0,8,17,81,231,""
"org.axonframework.modelling.saga.repository.inmemory","inmemory",2,"15,15",2,"15,17,1",,0,0,4,0,5,15,""
"org.axonframework.modelling.saga.repository.jdbc","jdbc",4,"24,60",4,"24,24,3",,0,0,8,14,20,118,""
"org.axonframework.modelling.saga.repository.jpa","jpa",4,"24,60",4,"24,24,3",,0,0,8,0,14,86,""
"org.axonframework.modelling.saga.repository.legacyjpa","legacyjpa",4,"24,60",4,"24,24,3",,0,0,7,1,5,81,""
"org.axonframework.actuator","actuator",3,"33,33",3,"33,16,2",,0,0,1,17,2,0,""
"org.axonframework.actuator.axonserver","axonserver",3,"33,33",3,"33,16,2",,0,0,2,4,2,3,""
"org.axonframework.springboot","springboot",3,"33,33",3,"33,16,2",,0,0,5,4,67,28,""
"org.axonframework.springboot.service.connection","connection",3,"32,33",3,"32,16,2",,0,1,2,14,7,8,""
"org.axonframework.springboot.autoconfig","autoconfig",3,"33,33",3,"33,16,2",,0,0,11,16,67,6276,""
"org.axonframework.springboot.autoconfig.legacyjpa","legacyjpa",3,"33,33",1,"72,0,6",,0,0,9,2,1,297,""
"org.axonframework.springboot.util","util",3,"33,33",3,"33,16,2",,0,0,5,10,20,61,""
"org.axonframework.springboot.util.legacyjpa","legacyjpa",3,"33,33",1,"72,0,6",,0,0,2,0,1,1,""
"org.axonframework.springboot.util.jpa","jpa",3,"33,33",3,"33,16,2",,0,0,2,17,1,1,""
"org.axonframework.axonserver.connector","connector",5,"47,47",5,"47,5,8",,0,0,10,6,123,721,""
"org.axonframework.axonserver.connector.processor","processor",5,"47,47",5,"47,5,8",,0,0,8,7,4,109,""
"org.axonframework.axonserver.connector.util","util",5,"47,47",5,"47,5,8",,0,0,9,1,76,93,""
"org.axonframework.axonserver.connector.heartbeat","heartbeat",5,"47,47",5,"47,5,8",,0,0,4,14,5,34,""
"org.axonframework.axonserver.connector.heartbeat.source","source",5,"47,47",5,"47,5,8",,0,0,2,19,0,2,""
"org.axonframework.axonserver.connector.heartbeat.connection.checker","checker",5,"47,47",5,"47,5,8",,0,0,2,17,1,5,""
"org.axonframework.axonserver.connector.query","query",5,"47,47",5,"47,5,8",,0,0,10,0,49,1569,""
"org.axonframework.axonserver.connector.query.subscription","subscription",5,"47,47",5,"47,5,8",,0,0,9,3,8,238,""
"org.axonframework.axonserver.connector.event.util","util",5,"47,47",5,"47,5,8",,0,0,4,8,6,3,""
"org.axonframework.axonserver.connector.event.axon","axon",5,"47,47",5,"47,5,8",,0,0,10,5,81,1178,""
"org.axonframework.axonserver.connector.command","command",5,"47,47",5,"47,5,8",,0,0,10,3,27,932,""
"org.axonframework.tracing.opentelemetry","opentelemetry",5,"93,47",5,"103,8,4",,0,0,4,1,7,37,""
