"similarity","sourceArtifactName","sourceNodeName","sourceNodeIncomingDependencies","sourceNodeOutgoingDependencies","targetArtifactName","targetNodeName","targetNodeIncomingDependencies","targetNodeOutgoingDependencies","Source Cypher File: Similarity/Similarity_1d_Stream_Mutated.cypher"
0.8108974358974359,,"/axon-eventsourcing-5.0.2.jar",3,4,,"/axon-modelling-5.0.2.jar",2,3,""
0.8108974358974359,,"/axon-modelling-5.0.2.jar",2,3,,"/axon-eventsourcing-5.0.2.jar",3,4,""
0.7448275862068966,,"/axon-modelling-5.0.2.jar",2,3,,"/axon-server-connector-5.0.2.jar",1,4,""
0.7448275862068966,,"/axon-server-connector-5.0.2.jar",1,4,,"/axon-modelling-5.0.2.jar",2,3,""
0.6235632183908046,,"/axon-eventsourcing-5.0.2.jar",3,4,,"/axon-server-connector-5.0.2.jar",1,4,""
0.6235632183908046,,"/axon-server-connector-5.0.2.jar",1,4,,"/axon-eventsourcing-5.0.2.jar",3,4,""
0.541501976284585,,"/axon-server-connector-5.0.2.jar",1,4,,"/axon-test-5.0.2.jar",1,3,""
0.541501976284585,,"/axon-test-5.0.2.jar",1,3,,"/axon-server-connector-5.0.2.jar",1,4,""
0.5234375,,"/axon-modelling-5.0.2.jar",2,3,,"/axon-test-5.0.2.jar",1,3,""
0.5234375,,"/axon-test-5.0.2.jar",1,3,,"/axon-modelling-5.0.2.jar",2,3,""
0.5,,"/axon-conversion-5.0.2.jar",4,1,,"/axon-update-5.0.2.jar",1,1,""
0.5,,"/axon-update-5.0.2.jar",1,1,,"/axon-conversion-5.0.2.jar",4,1,""
0.4418604651162791,,"/axon-spring-boot-autoconfigure-5.0.2.jar",0,7,,"/axon-test-5.0.2.jar",1,3,""
0.4418604651162791,,"/axon-test-5.0.2.jar",1,3,,"/axon-spring-boot-autoconfigure-5.0.2.jar",0,7,""
0.4253968253968254,,"/axon-eventsourcing-5.0.2.jar",3,4,,"/axon-test-5.0.2.jar",1,3,""
0.3333333333333333,,"/axon-metrics-micrometer-5.0.2.jar",0,2,,"/axon-spring-boot-autoconfigure-5.0.2.jar",0,7,""
0.3333333333333333,,"/axon-spring-boot-autoconfigure-5.0.2.jar",0,7,,"/axon-metrics-micrometer-5.0.2.jar",0,2,""
0.32432432432432434,,"/axon-metrics-micrometer-5.0.2.jar",0,2,,"/axon-tracing-opentelemetry-5.0.2.jar",0,2,""
0.32432432432432434,,"/axon-tracing-opentelemetry-5.0.2.jar",0,2,,"/axon-metrics-micrometer-5.0.2.jar",0,2,""
0.3140794223826715,,"/axon-spring-boot-autoconfigure-5.0.2.jar",0,7,,"/axon-server-connector-5.0.2.jar",1,4,""
0.27007299270072993,,"/axon-metrics-micrometer-5.0.2.jar",0,2,,"/axon-test-5.0.2.jar",1,3,""
0.23423423423423423,,"/axon-update-5.0.2.jar",1,1,,"/axon-spring-boot-autoconfigure-5.0.2.jar",0,7,""
0.1897810218978102,,"/axon-update-5.0.2.jar",1,1,,"/axon-test-5.0.2.jar",1,3,""
0.13991163475699558,,"/axon-messaging-5.0.2.jar",7,2,,"/axon-modelling-5.0.2.jar",2,3,""
0.13953488372093023,,"/axon-messaging-5.0.2.jar",7,2,,"/axon-eventsourcing-5.0.2.jar",3,4,""
0.11711711711711711,,"/axon-conversion-5.0.2.jar",4,1,,"/axon-spring-boot-autoconfigure-5.0.2.jar",0,7,""
0.10810810810810811,,"/axon-tracing-opentelemetry-5.0.2.jar",0,2,,"/axon-spring-boot-autoconfigure-5.0.2.jar",0,7,""
0.0948905109489051,,"/axon-conversion-5.0.2.jar",4,1,,"/axon-test-5.0.2.jar",1,3,""
0.09476661951909476,,"/axon-messaging-5.0.2.jar",7,2,,"/axon-server-connector-5.0.2.jar",1,4,""
0.08759124087591241,,"/axon-tracing-opentelemetry-5.0.2.jar",0,2,,"/axon-test-5.0.2.jar",1,3,""
