"sourceLabels","relationshipType","targetLabels","relationshipCount","Source Cypher File: domains/overview/queries/overview/Node_labels_and_their_relationships.cypher"
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Record","DEPENDS_ON","ExternalType",4,""
"Method,Member,GenericDeclaration","CATCHES","Throwable,JavaType",4,""
"Member,Field","OF_GENERIC_TYPE","Bound,GenericArrayType",4,""
"Artifact,Jar,Archive,Zip","CONTAINS","ServiceLoader,Class,InternalJavaType,Interface,Package,Directory",4,""
"Artifact,Jar,Archive,Zip","REQUIRES","Throwable,ResolvedDuplicateType,PrimitiveType,JavaType",4,""
"Json,Key","HAS_VALUE","Value,Array,Json",4,""
"Maven,Dependency","EXCLUDES","Maven,Exclusion",4,""
"Constructor,Method,Member","INVOKES","Method,Member",4,""
"Method,Member,GenericDeclaration","DECLARES_TYPE_PARAMETER","Bound,TypeVariable",4,""
"Method,Member,GenericDeclaration","INVOKES","Method,Member",4,""
"Method,Member","READS","Member,Field",4,""
"Git","RESOLVES_TO","Class,InternalJavaType,ConnectedInternalJavaType,Annotation,GenericDeclaration,Interface,Throwable,Enum",4,""
"Git,Throwable,ResolvedDuplicateType","RESOLVES_TO","Class,Throwable,InternalJavaType,ConnectedInternalJavaType",4,""
"Git,ResolvedDuplicateType","RESOLVES_TO","Class,InternalJavaType,ConnectedInternalJavaType,Interface",4,""
"ResolvedDuplicateType","RESOLVES_TO","Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration,Record",4,""
"Method,Member","RESOLVES_TO","Method,Member,GenericDeclaration",4,""
"Analyze,Task,jQAssistant","INCLUDES_CONCEPT","jQAssistant,Rule,Concept",4,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType,Record,GenericDeclaration","DECLARES","Constructor,Method,Member",3,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Enum,Record,Interface","DECLARES","Member,Field",3,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Annotation,Throwable","DECLARES","Method,Member",3,""
"Enum,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration,Interface","DECLARES","Method,Member,Lambda",3,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Throwable","DEPENDS_ON","JavaType",3,""
"Method,Member","RETURNS","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Enum,Class,Record",3,""
"Method,Member,GenericDeclaration","RETURNS","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration",3,""
"Member,Field","OF_TYPE","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Class,Record,Enum",3,""
"Bound","OF_RAW_TYPE","Interface,InternalJavaType,ConnectedInternalJavaType,Class,Enum,Throwable,Record",3,""
"Method,Member","CATCHES","Throwable,JavaType,ExternalType,Class,InternalJavaType,ConnectedInternalJavaType",3,""
"Method,Member,GenericDeclaration,Lambda","RETURNS","Interface,InternalJavaType,ConnectedInternalJavaType",3,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,Record,GenericDeclaration","DECLARES","Method,Member,GenericDeclaration",3,""
"Parameter","OF_TYPE","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Enum,Class,Record",3,""
"Annotation,InternalJavaType,ConnectedInternalJavaType,Class","ANNOTATED_BY","Value,Annotation",3,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,Record,GenericDeclaration","DEPENDS_ON","ResolvedDuplicateType",3,""
"ParameterizedType,Bound","OF_RAW_TYPE","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Class",3,""
"Class,InternalJavaType,ConnectedInternalJavaType","IMPLEMENTS_GENERIC","Bound,ParameterizedType",3,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Record","DEPENDS_ON","Throwable,JavaType,ExternalType",3,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Record","DEPENDS_ON","PrimitiveType",3,""
"Method,Member","INVOKES","Method,Member,GenericDeclaration",3,""
"Member,Field,Parameter","OF_TYPE","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Class",3,""
"Method,Member","THROWS","Class,Throwable,InternalJavaType,ConnectedInternalJavaType",3,""
"Method,Member,Lambda","RETURNS","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Class,Throwable",3,""
"Class,InternalJavaType,ConnectedInternalJavaType","IMPLEMENTS","ResolvedDuplicateType,ExternalType",3,""
"Constructor,Method,Member,GenericDeclaration","INVOKES","Constructor,Method,Member,GenericDeclaration",3,""
"Interface,GenericDeclaration,InternalJavaType","EXTENDS_GENERIC","Bound",3,""
"Interface,GenericDeclaration,InternalJavaType","EXTENDS","JavaType",3,""
"Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Method,Member,Class","DECLARES_TYPE_PARAMETER","Bound,TypeVariable",3,""
"Value,Class","IS","Interface,InternalJavaType,ConnectedInternalJavaType",3,""
"Method,Member","HAS_DEFAULT","Value,Array",3,""
"Method,Member,GenericDeclaration","HAS","Parameter",3,""
"Method,Member","READS","Member,Field",3,""
"Artifact,Jar,Archive,Zip","CONTAINS","Package,Directory",3,""
"Method,Member,Lambda","INVOKES","Method,Member",3,""
"Method,Member,GenericDeclaration","THROWS","Class,Throwable,InternalJavaType,ConnectedInternalJavaType",3,""
"Method,Member,GenericDeclaration","INVOKES","Method,Member",3,""
"Interface,InternalJavaType,ConnectedInternalJavaType","DECLARES","Method,Member,GenericDeclaration",3,""
"Method,Member,GenericDeclaration","RETURNS_GENERIC","Bound",3,""
"Parameter,Member,Field","OF_TYPE","Interface,InternalJavaType,ConnectedInternalJavaType",3,""
"Artifact,Jar,Archive,Zip","REQUIRES","PrimitiveType",3,""
"Git","RESOLVES_TO","Class,Throwable,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Interface",3,""
"ResolvedDuplicateType","RESOLVES_TO","Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration",3,""
"Method,Member","RESOLVES_TO","Method,Member,GenericDeclaration",3,""
"Constructor,Method,Member","INVOKES","Method,Member,GenericDeclaration",3,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Record","DECLARES","Constructor,Method,Member",2,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration,Annotation,Throwable,ExternalType","DECLARES","Method,Member",2,""
"Record,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration,Enum,Interface,Throwable,Annotation","DECLARES","Member,Field",2,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record","DECLARES","Method,Member,Lambda",2,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Enum","DEPENDS_ON","JavaType",2,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration,Record,Throwable,Annotation","DEPENDS_ON","ResolvedDuplicateType",2,""
"Record,InternalJavaType,ConnectedInternalJavaType,Class,Interface,GenericDeclaration","DEPENDS_ON","PrimitiveType",2,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record","DEPENDS_ON","ExternalType",2,""
"Method,Member,Lambda","RETURNS","Interface,InternalJavaType,ConnectedInternalJavaType,Record,Class,Throwable",2,""
"Method,Member","RETURNS","Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Throwable,Void,Record",2,""
"Record,InternalJavaType,ConnectedInternalJavaType,Class,Interface,GenericDeclaration","DECLARES","Method,Member,GenericDeclaration",2,""
"Member,Field","OF_TYPE","Interface,InternalJavaType,ConnectedInternalJavaType,Class,Enum,Record,GenericDeclaration",2,""
"Parameter","OF_TYPE","Class,InternalJavaType,ConnectedInternalJavaType,Interface,Record,GenericDeclaration",2,""
"Record,InternalJavaType,ConnectedInternalJavaType,Class,Enum,GenericDeclaration,Interface,Throwable","DEPENDS_ON","Throwable,JavaType",2,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration","IMPLEMENTS","ResolvedDuplicateType",2,""
"Bound","OF_RAW_TYPE","Record,InternalJavaType,ConnectedInternalJavaType,Interface,Class,Enum",2,""
"Value,Class","IS","Interface,InternalJavaType,ConnectedInternalJavaType,Throwable,JavaType,Class",2,""
"Bound,TypeVariable","OF_RAW_TYPE","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Class",2,""
"ParameterizedType,Bound","OF_RAW_TYPE","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Class,Record",2,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Annotation,Class","ANNOTATED_BY","Value,Annotation",2,""
"Method,Member","THROWS","Class,Throwable,InternalJavaType,ConnectedInternalJavaType",2,""
"Method,Member","CATCHES","Class,Throwable,InternalJavaType,ConnectedInternalJavaType",2,""
"Class,InternalJavaType,ConnectedInternalJavaType","DECLARES","Method,Member,Constructor,GenericDeclaration",2,""
"Method,Member","WRITES","Member,Field",2,""
"Method,Member","RETURNS_GENERIC","Bound",2,""
"Method,Member","READS","Member,Field",2,""
"Class,InternalJavaType,ConnectedInternalJavaType","DEPENDS_ON","ExternalAnnotation,ExternalType",2,""
"Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Method,Member,Class","DECLARES_TYPE_PARAMETER","Bound,TypeVariable",2,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration","IMPLEMENTS_GENERIC","ParameterizedType,Bound",2,""
"Method,Member,GenericDeclaration","INVOKES","Constructor,Method,Member,GenericDeclaration",2,""
"Constructor,Method,Member","THROWS","Throwable,ResolvedDuplicateType,Class,InternalJavaType,ConnectedInternalJavaType",2,""
"Method,Member,GenericDeclaration","RETURNS","Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration",2,""
"Class,GenericDeclaration,InternalJavaType","EXTENDS","JavaType",2,""
"Class,GenericDeclaration,InternalJavaType","DEPENDS_ON","Void",2,""
"Class,GenericDeclaration,InternalJavaType","EXTENDS_GENERIC","Bound",2,""
"Artifact,Jar,Archive,Zip","CONTAINS","Interface,GenericDeclaration,InternalJavaType,Package,Directory,Properties,Manifest,Xml,Maven,Pom,Document,ServiceLoader",2,""
"Method,Member,GenericDeclaration","HAS","Parameter",2,""
"Artifact,Jar,Archive,Zip","REQUIRES","ExternalType,ExternalAnnotation,Void,PrimitiveType",2,""
"Member,Field,Parameter","OF_TYPE","Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Interface",2,""
"Class,InternalJavaType,ConnectedInternalJavaType","REQUIRES_TYPE_PARAMETER","Bound,TypeVariable",2,""
"Json,Key","HAS_VALUE","Value,Json,Object",2,""
"Method,Member,GenericDeclaration","THROWS_GENERIC","Bound,TypeVariable",2,""
"Method,Member","INVOKES","Method,Member,GenericDeclaration",2,""
"Method,Member,GenericDeclaration","THROWS","Throwable,JavaType,Class,InternalJavaType,ConnectedInternalJavaType",2,""
"Parameter,Member,Field","OF_TYPE","Interface,InternalJavaType,ConnectedInternalJavaType",2,""
"Package,Directory","CONTAINS","Class,InternalJavaType",2,""
"Xml,Maven,Pom,Document","HAS_PROPERTY","Value,Property",2,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","IMPLEMENTS_GENERIC","Bound",2,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","DEPENDS_ON","Throwable,ResolvedDuplicateType",2,""
"Directory","CONTAINS","Artifact,Jar,Archive,Zip",2,""
"Git","RESOLVES_TO","Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Annotation,Throwable,Interface,Enum",2,""
"Git,ResolvedDuplicateType","RESOLVES_TO","Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Enum",2,""
"ResolvedDuplicateType","RESOLVES_TO","Class,InternalJavaType,ConnectedInternalJavaType,Interface,Record,GenericDeclaration,Annotation",2,""
"Throwable,ResolvedDuplicateType","RESOLVES_TO","Class,Throwable,InternalJavaType,ConnectedInternalJavaType",2,""
"Method,Member","RESOLVES_TO","Method,Member,GenericDeclaration",2,""
"Constructor,Method,Member","INVOKES","Method,Member,GenericDeclaration",2,""
"Artifact,Jar,Archive,Zip","DEPENDS_ON","Artifact,Jar,Archive,Zip",2,""
"Artifact,Jar,Archive,Zip","IN_STRONGLY_CONNECTED_COMPONENT","StronglyConnectedComponent,ArtifactMembers",2,""
"Artifact,Jar,Archive,Zip","IN_WEAKLY_CONNECTED_COMPONENT","ArtifactMembers,WeaklyConnectedComponent",2,""
"Artifact,Jar,Archive,Zip","SIMILAR","Artifact,Jar,Archive,Zip",2,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Annotation,Throwable","DECLARES","Method,Member",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record,GenericDeclaration,Enum,Throwable","DECLARES","Constructor,Method,Member",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Record,Enum","DECLARES","Method,Member,Lambda",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Record,Throwable","DECLARES","Member,Field",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration","DECLARES","Method,Member",1,""
"Class,InternalJavaType,ConnectedInternalJavaType","DECLARES","Record,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration,Interface,Method,Member,Enum,Throwable",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","DECLARES","Method,Member,GenericDeclaration,Class,InternalJavaType,ConnectedInternalJavaType,Record,Interface,Throwable",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration","DECLARES","Method,Member,GenericDeclaration",1,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType","EXTENDS","Throwable,JavaType,Class,InternalJavaType,ConnectedInternalJavaType,ResolvedDuplicateType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,Record,GenericDeclaration,Enum,Annotation,Throwable","EXTENDS","JavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType","EXTENDS","Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Throwable",1,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration","EXTENDS","ResolvedDuplicateType",1,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Record,Interface,Annotation,Enum","DEPENDS_ON","Throwable,JavaType",1,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType,Record,GenericDeclaration,Enum,Interface","DEPENDS_ON","Void",1,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Record","DEPENDS_ON","Record,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType,Record,Interface,GenericDeclaration","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Enum,Annotation","DEPENDS_ON","PrimitiveType",1,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType,Throwable",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration","DEPENDS_ON","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Class,Record",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record,GenericDeclaration,Interface","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,ExternalType,Class",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record,Interface,GenericDeclaration","DEPENDS_ON","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Record","DEPENDS_ON","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Class",1,""
"Class,InternalJavaType,ConnectedInternalJavaType","DEPENDS_ON","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Record,Interface,Annotation,Throwable,Enum,ExternalAnnotation,ExternalType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record,GenericDeclaration,Enum,Interface,Annotation","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType,Class,Throwable,Enum,GenericDeclaration,Record",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,Record,GenericDeclaration,Annotation,Enum","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Throwable,Interface,Record,Annotation,Enum","DEPENDS_ON","ResolvedDuplicateType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType,Class,Throwable,GenericDeclaration,ExternalType,Record",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface","DEPENDS_ON","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Class,Record,Enum",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Annotation","DEPENDS_ON","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface","DEPENDS_ON","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record,Throwable",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Interface","DEPENDS_ON","Record,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Class,Throwable",1,""
"Enum,InternalJavaType,ConnectedInternalJavaType,Class","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType,Class,Throwable,Enum",1,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration","DEPENDS_ON","JavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,Record","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType,Interface,Record",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration,Throwable","DEPENDS_ON","Throwable,ResolvedDuplicateType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration,Record","DEPENDS_ON","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Interface,Enum,Record",1,""
"Method,Member","INVOKES","Method,Member,GenericDeclaration,Constructor",1,""
"Method,Member,GenericDeclaration,Constructor","INVOKES","Method,Member,Lambda",1,""
"Method,Member","RETURNS","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Class,Record,PrimitiveType,ResolvedDuplicateType,Annotation",1,""
"Method,Member,GenericDeclaration","RETURNS","Void,Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,JavaType",1,""
"Method,Member,GenericDeclaration,Lambda","RETURNS","Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration",1,""
"Method,Member,Lambda","RETURNS","Class,InternalJavaType,ConnectedInternalJavaType,Interface,Record,Annotation,GenericDeclaration,Throwable",1,""
"Member,Field","OF_TYPE","Class,InternalJavaType,ConnectedInternalJavaType,Record,Interface,GenericDeclaration",1,""
"Member,Field,Parameter","OF_TYPE","Interface,InternalJavaType,ConnectedInternalJavaType,Class,Record,GenericDeclaration",1,""
"Parameter","OF_TYPE","Class,InternalJavaType,ConnectedInternalJavaType,Interface,Record,GenericDeclaration,Enum,Throwable,Annotation",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Record,Enum","ANNOTATED_BY","Value,Annotation",1,""
"Bound,TypeVariable","OF_RAW_TYPE","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Class",1,""
"Bound","OF_RAW_TYPE","Enum,InternalJavaType,ConnectedInternalJavaType,Interface,Class,Record,Annotation,GenericDeclaration",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class","IMPLEMENTS","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record,Interface","IMPLEMENTS","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record","IMPLEMENTS","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType","IMPLEMENTS","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","IMPLEMENTS","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Enum,InternalJavaType,ConnectedInternalJavaType,Class","IMPLEMENTS","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,Record,GenericDeclaration","IMPLEMENTS","ResolvedDuplicateType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record,GenericDeclaration,Interface,Enum","IMPLEMENTS_GENERIC","ParameterizedType,Bound",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Enum,Interface,Class,GenericDeclaration","IMPLEMENTS_GENERIC","Bound",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record,GenericDeclaration,Interface","EXTENDS_GENERIC","Bound",1,""
"Enum,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration","EXTENDS_GENERIC","ParameterizedType,Bound",1,""
"Method,Member,Lambda","THROWS","Class,Throwable,InternalJavaType,ConnectedInternalJavaType,ResolvedDuplicateType",1,""
"Method,Member,GenericDeclaration","THROWS","Class,Throwable,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record,Method,Member","DECLARES_TYPE_PARAMETER","Bound,TypeVariable",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Method,Member","DECLARES","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType","DECLARES","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Enum,Class,Method,Member,Record",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","EXTENDS","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration","EXTENDS","Class,InternalJavaType,ConnectedInternalJavaType,ExternalType,GenericDeclaration",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Class","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration,Interface","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Annotation,InternalJavaType,ConnectedInternalJavaType,Record","DEPENDS_ON","Annotation,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Throwable,Record,Annotation",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Class","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType,Record,Enum",1,""
"Annotation,InternalJavaType,ConnectedInternalJavaType,Class","DEPENDS_ON","Annotation,InternalJavaType,ConnectedInternalJavaType,Enum,Interface",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,Record,GenericDeclaration,Annotation,Throwable","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration","IMPLEMENTS","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration","IMPLEMENTS","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration",1,""
"Annotation,InternalJavaType,ConnectedInternalJavaType,Interface,Class,GenericDeclaration,Record","IMPLEMENTS","JavaType",1,""
"Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Class","IMPLEMENTS","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType","IMPLEMENTS","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Interface","IMPLEMENTS","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface","IMPLEMENTS","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,Annotation,GenericDeclaration","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Record",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Annotation","DEPENDS_ON","Annotation,InternalJavaType,ConnectedInternalJavaType,Class,Interface,GenericDeclaration",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record,GenericDeclaration","DEPENDS_ON","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Value,Annotation","OF_TYPE","Annotation,InternalJavaType,ConnectedInternalJavaType,ExternalType",1,""
"Value,Class","IS","Interface,InternalJavaType,ConnectedInternalJavaType,Class,Annotation,GenericDeclaration",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration,Enum","DEPENDS_ON","Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Enum","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType,Class,Throwable",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Enum,GenericDeclaration,Interface","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,Enum","DEPENDS_ON","Record,InternalJavaType,ConnectedInternalJavaType,Interface",1,""
"Enum,InternalJavaType,ConnectedInternalJavaType","IMPLEMENTS","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,Record,GenericDeclaration","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record,Interface","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record","DEPENDS_ON","Interface,InternalJavaType,ConnectedInternalJavaType,Record,Class",1,""
"Method,Member,GenericDeclaration","RETURNS_GENERIC","Bound,GenericArrayType,ParameterizedType,TypeVariable",1,""
"Method,Member,GenericDeclaration","INVOKES","Method,Member,Constructor,GenericDeclaration",1,""
