"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"react-router-7.13.2/react-router","react-router","centralityCostEffectiveLazyForward",5.29,""
"react-router-7.13.2/plugin","plugin","centralityCostEffectiveLazyForward",3.62,""
"react-router-7.13.2/server","server","centralityCostEffectiveLazyForward",2.4800000000000004,""
"react-router-7.13.2/commands","commands","centralityCostEffectiveLazyForward",2.119999999999999,""
"react-router-7.13.2/plugin","plugin","centralityCostEffectiveLazyForward",2.040000000000001,""
"react-router-7.13.2/actions","actions","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/arcTableSessionStorage","arcTableSessionStorage","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/babel","babel","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/binaryTypes","binaryTypes","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/browser","browser","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/build","build","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/cache","cache","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/cli","cli","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/cloudflare-dev-proxy","cloudflare-dev-proxy","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/combine-urls","combine-urls","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/config","config","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/context","context","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/cookieStorage","cookieStorage","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/cookies","cookies","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/copy-template","copy-template","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/create-react-router","create-react-router","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/crypto","crypto","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/data","data","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/defineRoutes","defineRoutes","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/detectPackageManager","detectPackageManager","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/dev","dev","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/dom","dom","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/dom-export","dom-export","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.2/entry","entry","centralityCostEffectiveLazyForward",0,""
