"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"react-router-7.13.2/react-router","react-router","centralityHarmonic",0.26744186046511625,""
"react-router-7.13.2/utils","utils","centralityHarmonic",0.22093023255813954,""
"react-router-7.13.2/react-router","react-router","centralityHarmonic",0.2041343669250646,""
"react-router-7.13.2/history","history","centralityHarmonic",0.18475452196382428,""
"react-router-7.13.2/router","router","centralityHarmonic",0.1821705426356589,""
"react-router-7.13.2/entry","entry","centralityHarmonic",0.17054263565891473,""
"react-router-7.13.2/routeModules","routeModules","centralityHarmonic",0.17054263565891473,""
"react-router-7.13.2/data","data","centralityHarmonic",0.16149870801033592,""
"react-router-7.13.2/build","build","centralityHarmonic",0.1498708010335917,""
"react-router-7.13.2/cookies","cookies","centralityHarmonic",0.1498708010335917,""
"react-router-7.13.2/dev","dev","centralityHarmonic",0.1498708010335917,""
"react-router-7.13.2/instrumentation","instrumentation","centralityHarmonic",0.1498708010335917,""
"react-router-7.13.2/mode","mode","centralityHarmonic",0.1498708010335917,""
"react-router-7.13.2/register","register","centralityHarmonic",0.1498708010335917,""
"react-router-7.13.2/dom-export","dom-export","centralityHarmonic",0.14599483204134367,""
"react-router-7.13.2/future","future","centralityHarmonic",0.14599483204134367,""
"react-router-7.13.2/href","href","centralityHarmonic",0.14599483204134367,""
"react-router-7.13.2/links","links","centralityHarmonic",0.14599483204134367,""
"react-router-7.13.2/server","server","centralityHarmonic",0.14599483204134367,""
"react-router-7.13.2/context","context","centralityHarmonic",0.1421188630490956,""
"react-router-7.13.2/cookieStorage","cookieStorage","centralityHarmonic",0.1421188630490956,""
"react-router-7.13.2/fog-of-war","fog-of-war","centralityHarmonic",0.1421188630490956,""
"react-router-7.13.2/memoryStorage","memoryStorage","centralityHarmonic",0.1421188630490956,""
"react-router-7.13.2/react-router","react-router","centralityHarmonic",0.1421188630490956,""
"react-router-7.13.2/serializes-to","serializes-to","centralityHarmonic",0.1421188630490956,""
"react-router-7.13.2/server","server","centralityHarmonic",0.1421188630490956,""
"react-router-7.13.2/dom","dom","centralityHarmonic",0.13824289405684753,""
"react-router-7.13.2/errors","errors","centralityHarmonic",0.13824289405684753,""
"react-router-7.13.2/routes","routes","centralityHarmonic",0.11563307493540051,""
"react-router-7.13.2/actions","actions","centralityHarmonic",0.11304909560723514,""
"react-router-7.13.2/route-data","route-data","centralityHarmonic",0.1111111111111111,""
"react-router-7.13.2/headers","headers","centralityHarmonic",0.11046511627906976,""
"react-router-7.13.2/urls","urls","centralityHarmonic",0.11046511627906976,""
"react-router-7.13.2/warnings","warnings","centralityHarmonic",0.10788113695090439,""
"react-router-7.13.2/routes","routes","centralityHarmonic",0.10723514211886305,""
"react-router-7.13.2/crypto","crypto","centralityHarmonic",0.10271317829457363,""
"react-router-7.13.2/errors","errors","centralityHarmonic",0.10271317829457363,""
"react-router-7.13.2/sessions","sessions","centralityHarmonic",0.10271317829457363,""
"react-router-7.13.2/browser","browser","centralityHarmonic",0.10142118863049095,""
"react-router-7.13.2/vite","vite","centralityHarmonic",0.09883720930232558,""
"react-router-7.13.2/errors","errors","centralityHarmonic",0.09883720930232556,""
"react-router-7.13.2/serverHandoff","serverHandoff","centralityHarmonic",0.09819121447028423,""
"react-router-7.13.2/entry","entry","centralityHarmonic",0.09754521963824289,""
"react-router-7.13.2/routeMatching","routeMatching","centralityHarmonic",0.09754521963824289,""
"react-router-7.13.2/single-fetch","single-fetch","centralityHarmonic",0.09754521963824289,""
"react-router-7.13.2/route-module","route-module","centralityHarmonic",0.08850129198966408,""
"react-router-7.13.2/utils","utils","centralityHarmonic",0.08294573643410853,""
"react-router-7.13.2/config","config","centralityHarmonic",0.08139534883720931,""
"react-router-7.13.2/markup","markup","centralityHarmonic",0.07881136950904392,""
"react-router-7.13.2/turbo-stream","turbo-stream","centralityHarmonic",0.07842377260981911,""
"react-router-7.13.2/utils","utils","centralityHarmonic",0.0723514211886305,""
