"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityFastRpHdbscanLabel",91,8,"org.axonframework.config.ConfigurerModule,org.axonframework.queryhandling.QueryUpdateEmitterSpanFactory,org.axonframework.messaging.StreamableMessageSource,org.axonframework.eventsourcing.SnapshotTrigger,org.axonframework.axonserver.connector.util.Scheduler,org.axonframework.axonserver.connector.event.axon.AxonServerEventStore$AxonIQEventStorageEngine$1,org.axonframework.deadline.quartz.QuartzDeadlineManager$Builder,org.axonframework.modelling.command.inspection.MethodCommandHandlerInterceptorDefinition$1","ConfigurerModule,QueryUpdateEmitterSpanFactory,StreamableMessageSource,SnapshotTrigger,Scheduler,AxonServerEventStore$AxonIQEventStorageEngine$1,QuartzDeadlineManager$Builder,MethodCommandHandlerInterceptorDefinition$1",""
"communityFastRpHdbscanLabel",161,12,"org.axonframework.config.Configurer,org.axonframework.common.AxonConfigurationException,org.axonframework.messaging.ScopeAwareProvider,org.axonframework.commandhandling.CommandBus,org.axonframework.config.TagsConfiguration,org.axonframework.config.ConfigurationScopeAwareProvider,org.axonframework.lifecycle.StartHandler,org.axonframework.lifecycle.ShutdownHandler,org.axonframework.config.EventProcessingModule$1,org.axonframework.config.EventProcessingModule$ProcessingGroupSelector,org.axonframework.springboot.util.legacyjpa.ContainerManagedEntityManagerProvider,org.axonframework.serialization.upcasting.event.NoOpEventUpcaster","Configurer,AxonConfigurationException,ScopeAwareProvider,CommandBus,TagsConfiguration,ConfigurationScopeAwareProvider,StartHandler,ShutdownHandler,EventProcessingModule$1,EventProcessingModule$ProcessingGroupSelector,ContainerManagedEntityManagerProvider,NoOpEventUpcaster",""
"communityFastRpHdbscanLabel",145,9,"org.axonframework.config.UpdateCheckerConfigurerModule,org.axonframework.eventsourcing.EventSourcingRepository,org.axonframework.eventsourcing.EventSourcedAggregate,org.axonframework.eventsourcing.AggregateCacheEntry,org.axonframework.axonserver.connector.event.axon.AxonServerEventStore$AxonIQEventStorageEngine$Builder,org.axonframework.deadline.DeadlineException,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$1,org.axonframework.disruptor.commandhandling.CommandHandlerInvoker$DisruptorRepository,org.axonframework.disruptor.commandhandling.FirstLevelCache$WeakValue","UpdateCheckerConfigurerModule,EventSourcingRepository,EventSourcedAggregate,AggregateCacheEntry,AxonServerEventStore$AxonIQEventStorageEngine$Builder,DeadlineException,DisruptorCommandBus$1,CommandHandlerInvoker$DisruptorRepository,FirstLevelCache$WeakValue",""
