"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityFastRpHdbscanLabel",13,5,"org.axonframework.extension.metrics.micrometer,org.axonframework.extension.metrics.micrometer.reservoir,org.axonframework.messaging.commandhandling.configuration,org.axonframework.messaging.core.reflection,org.axonframework.messaging.core.configuration","micrometer,reservoir,configuration,reflection",""
"communityFastRpHdbscanLabel",1,9,"org.axonframework.extension.springboot,org.axonframework.extension.springboot.service.connection,org.axonframework.extension.springboot.actuator,org.axonframework.extension.springboot.actuator.axonserver,org.axonframework.extension.springboot.autoconfig,org.axonframework.extension.springboot.util,org.axonframework.extension.springboot.util.jpa,org.axonframework.test.server,org.axonframework.messaging.core.timeout","springboot,connection,actuator,axonserver,autoconfig,util,jpa,server,timeout",""
"communityFastRpHdbscanLabel",18,15,"org.axonframework.common,org.axonframework.common.util,org.axonframework.common.property,org.axonframework.common.lifecycle,org.axonframework.common.configuration,org.axonframework.test.util,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.query,org.axonframework.messaging.monitoring,org.axonframework.messaging.eventhandling.annotation,org.axonframework.messaging.eventhandling.replay.annotation,org.axonframework.messaging.eventhandling.interception,org.axonframework.messaging.eventhandling.gateway,org.axonframework.messaging.core,org.axonframework.modelling.annotation","common,util,property,lifecycle,configuration,query,monitoring,annotation,interception,gateway,core",""
"communityFastRpHdbscanLabel",-1,30,"org.axonframework.common.io,org.axonframework.common.jpa,org.axonframework.test.matchers,org.axonframework.axonserver.connector.command,org.axonframework.messaging.monitoring.interception,org.axonframework.messaging.commandhandling,org.axonframework.messaging.commandhandling.distributed,org.axonframework.messaging.commandhandling.retry,org.axonframework.messaging.eventhandling.replay,org.axonframework.messaging.eventhandling.processing,org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.messaging.eventhandling.processing.streaming.token.annotation,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory,org.axonframework.messaging.eventhandling.processing.streaming.pooled,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.eventhandling.processing.subscribing,org.axonframework.messaging.eventhandling.processing.errorhandling,org.axonframework.messaging.eventhandling.configuration,org.axonframework.messaging.queryhandling,org.axonframework.messaging.queryhandling.distributed,org.axonframework.messaging.queryhandling.configuration,org.axonframework.messaging.core.interception,org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.core.unitofwork.transaction,org.axonframework.messaging.tracing,org.axonframework.messaging.tracing.attributes,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.configuration,org.axonframework.modelling,org.axonframework.modelling.configuration","io,jpa,matchers,command,interception,commandhandling,distributed,retry,replay,processing,token,annotation,inmemory,pooled,segmenting,subscribing,errorhandling,configuration,queryhandling,unitofwork,transaction,tracing,attributes,modelling",""
"communityFastRpHdbscanLabel",9,7,"org.axonframework.common.annotation,org.axonframework.axonserver.connector.event,org.axonframework.messaging.eventhandling.processing.streaming,org.axonframework.messaging.eventstreaming,org.axonframework.eventsourcing.annotation,org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.inmemory","annotation,event,streaming,eventstreaming,eventstore,inmemory",""
"communityFastRpHdbscanLabel",5,7,"org.axonframework.common.jdbc,org.axonframework.messaging.eventhandling.processing.streaming.token.store,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc,org.axonframework.conversion,org.axonframework.conversion.converter,org.axonframework.conversion.avro,org.axonframework.conversion.json","jdbc,store,conversion,converter,avro,json",""
"communityFastRpHdbscanLabel",11,9,"org.axonframework.common.caching,org.axonframework.common.digest,org.axonframework.common.lock,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.queryhandling.interception,org.axonframework.messaging.queryhandling.gateway,org.axonframework.messaging.core.annotation,org.axonframework.extension.tracing.opentelemetry","caching,digest,lock,jpa,annotation,interception,gateway,opentelemetry",""
"communityFastRpHdbscanLabel",15,13,"org.axonframework.common.infra,org.axonframework.messaging.monitoring.configuration,org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.commandhandling.gateway,org.axonframework.messaging.commandhandling.tracing,org.axonframework.messaging.eventhandling,org.axonframework.messaging.core.configuration.reflection,org.axonframework.eventsourcing,org.axonframework.modelling.entity,org.axonframework.modelling.entity.annotation,org.axonframework.modelling.entity.child,org.axonframework.modelling.repository","infra,configuration,annotation,interception,gateway,tracing,eventhandling,reflection,eventsourcing,entity,child,repository",""
"communityFastRpHdbscanLabel",7,8,"org.axonframework.test,org.axonframework.test.fixture,org.axonframework.axonserver.connector,org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.eventhandling.tracing,org.axonframework.messaging.queryhandling.tracing,org.axonframework.messaging.core.correlation,org.axonframework.messaging.core.conversion","test,fixture,connector,conversion,tracing,correlation",""
"communityFastRpHdbscanLabel",17,5,"org.axonframework.messaging.eventhandling.sequencing,org.axonframework.messaging.core.interception.annotation,org.axonframework.messaging.core.retry,org.axonframework.messaging.core.unitofwork.annotation,org.axonframework.eventsourcing.annotation.reflection","sequencing,annotation,retry,reflection",""
"communityFastRpHdbscanLabel",3,5,"org.axonframework.update,org.axonframework.update.detection,org.axonframework.update.common,org.axonframework.update.api,org.axonframework.update.configuration","update,detection,common,api,configuration",""
