"filePath","commitCount","coChangeRate","maxLift","avgLift","Source Cypher File: GitLog/List_git_files_that_were_changed_together_with_another_file.cypher"
"react-router-6.30.1/packages/react-router-dom/package.json",269,0.0004591626852653158,1.9886704010580778,1.4594177450467698,""
"react-router-6.30.1/packages/react-router-native/package.json",214,0.0005469676522308101,2.100627990430622,1.361509046360283,""
"react-router-6.30.1/packages/router/router.ts",202,0.0011441906833423961,5.420138888888889,2.235029408298519,""
"react-router-6.30.1/contributors.yml",195,0.0007247130879467205,2.591301460823373,0.791347240274394,""
"react-router-6.30.1/packages/react-router-dom/index.tsx",140,0.0015082956259426848,3.43076923076923,2.147793676506545,""
"react-router-6.30.1/packages/react-router/package.json",133,0.00047971491228070173,1.925575657894737,1.1230238014098626,""
"react-router-6.30.1/packages/react-router/CHANGELOG.md",126,0.0007967774777566288,2.4248983739837398,1.3767202372073812,""
"react-router-6.30.1/packages/react-router-dom/CHANGELOG.md",122,0.000439658651905668,2.421764184397163,1.6258058048773143,""
"react-router-6.30.1/packages/react-router-dom-v5-compat/package.json",116,0.0003830784980680955,2.363957597173145,1.6278758778881883,""
"react-router-6.30.1/packages/react-router-native/CHANGELOG.md",115,0.0005797072226479009,2.350045620437956,1.5586962288087913,""
"react-router-6.30.1/packages/react-router-dom-v5-compat/CHANGELOG.md",115,0.00035811265289853266,2.391110341520592,1.7576019146912605,""
"react-router-6.30.1/packages/router/utils.ts",104,0.0017275747508305648,7.058785529715761,2.3510100855533573,""
"react-router-6.30.1/packages/router/CHANGELOG.md",100,0.001621271076523995,2.5681688125894135,1.4240466880717157,""
"react-router-6.30.1/packages/react-router/lib/hooks.tsx",84,0.0015789473684210526,7.824561403508772,2.250043930869979,""
"react-router-6.30.1/packages/react-router-dom/__tests__/data-browser-router-test.tsx",67,0.002886686772942697,7.883838383838383,2.7453626343510074,""
"react-router-6.30.1/packages/react-router-native/index.tsx",60,0.00205726041488085,5.992693498452012,2.3111076821877243,""
"react-router-6.30.1/packages/react-router/lib/components.tsx",50,0.004334257975034674,9.291666666666668,2.984385003038347,""
"react-router-6.30.1/packages/react-router-dom/server.tsx",45,0.005327965901018234,9.093203883495146,3.617065968738539,""
"react-router-6.30.1/packages/router/index.ts",44,0.0019560771761358586,15.082125603864734,3.2963827650252173,""
"react-router-6.30.1/packages/router/package.json",44,0.0013585697965232963,3.8283261802575113,0.7660648029753112,""
"react-router-6.30.1/packages/react-router/index.ts",35,0.005718954248366013,3.771323529411765,2.715952609689949,""
"react-router-6.30.1/docs/routers/create-browser-router.md",33,0.0024451689389448725,13.937500000000002,2.2707161849837427,""
"react-router-6.30.1/packages/react-router/__tests__/data-memory-router-test.tsx",32,0.003463203463203463,6.5041666666666655,2.501436484353099,""
"react-router-6.30.1/packages/router/__tests__/router-test.ts",31,0.0029684956430144596,2.9397363465160073,1.6654818933748057,""
"react-router-6.30.1/packages/react-router/lib/context.ts",29,0.0023015873015873015,5.2265625,2.8174127590485676,""
"react-router-6.30.1/docs/components/form.md",26,0.0029936672423719057,7.883838383838383,2.972548176543035,""
"react-router-6.30.1/packages/react-router-dom/dom.ts",26,0.003688466449141722,9.817610062893081,2.627493151463906,""
"react-router-6.30.1/docs/components/link.md",24,0.00303951367781155,19.927659574468084,2.9638506523989605,""
"react-router-6.30.1/docs/hooks/use-navigate.md",24,0.0037313432835820895,5.552337398373983,1.508652243122556,""
"react-router-6.30.1/docs/hooks/use-submit.md",22,0.004004368401892974,9.51829268292683,2.868891871421849,""
"react-router-6.30.1/examples/search-params/package.json",21,0.02857142857142857,26.76,26.76,""
"react-router-6.30.1/examples/auth/package.json",21,0.0031413612565445027,27.875,25.859676047416105,""
"react-router-6.30.1/examples/basic/package.json",21,0.003431372549019608,27.100694444444446,25.1224974472184,""
