"similarity","sourceArtifactName","sourceNodeName","sourceNodeIncomingDependencies","sourceNodeOutgoingDependencies","targetArtifactName","targetNodeName","targetNodeIncomingDependencies","targetNodeOutgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/similarity/Similarity_1d_Stream_Mutated.cypher"
0.7462235649546828,,"/axon-eventsourcing-5.1.0.jar",2,4,,"/axon-modelling-5.1.0.jar",2,3,""
0.7462235649546828,,"/axon-modelling-5.1.0.jar",2,3,,"/axon-eventsourcing-5.1.0.jar",2,4,""
0.7030716723549488,,"/axon-modelling-5.1.0.jar",2,3,,"/axon-server-connector-5.1.0.jar",1,5,""
0.7030716723549488,,"/axon-server-connector-5.1.0.jar",1,5,,"/axon-modelling-5.1.0.jar",2,3,""
0.6296296296296297,,"/axon-conversion-5.1.0.jar",5,1,,"/axon-update-5.1.0.jar",0,1,""
0.6296296296296297,,"/axon-update-5.1.0.jar",0,1,,"/axon-conversion-5.1.0.jar",5,1,""
0.5753968253968254,,"/axon-server-connector-5.1.0.jar",1,5,,"/axon-test-5.1.0.jar",0,3,""
0.5753968253968254,,"/axon-test-5.1.0.jar",0,3,,"/axon-server-connector-5.1.0.jar",1,5,""
0.568,,"/axon-modelling-5.1.0.jar",2,3,,"/axon-test-5.1.0.jar",0,3,""
0.568,,"/axon-test-5.1.0.jar",0,3,,"/axon-modelling-5.1.0.jar",2,3,""
0.5630026809651475,,"/axon-eventsourcing-5.1.0.jar",2,4,,"/axon-server-connector-5.1.0.jar",1,5,""
0.5630026809651475,,"/axon-server-connector-5.1.0.jar",1,5,,"/axon-eventsourcing-5.1.0.jar",2,4,""
0.4251497005988024,,"/axon-eventsourcing-5.1.0.jar",2,4,,"/axon-test-5.1.0.jar",0,3,""
0.4251497005988024,,"/axon-test-5.1.0.jar",0,3,,"/axon-eventsourcing-5.1.0.jar",2,4,""
0.3939393939393939,,"/axon-conversion-5.1.0.jar",5,1,,"/axoniq-spring-boot-autoconfigure-5.1.0.jar",0,4,""
0.3939393939393939,,"/axoniq-spring-boot-autoconfigure-5.1.0.jar",0,4,,"/axon-conversion-5.1.0.jar",5,1,""
0.3023255813953488,,"/axon-update-5.1.0.jar",0,1,,"/axoniq-spring-boot-autoconfigure-5.1.0.jar",0,4,""
0.3023255813953488,,"/axoniq-spring-boot-autoconfigure-5.1.0.jar",0,4,,"/axon-update-5.1.0.jar",0,1,""
0.2926829268292683,,"/axon-metrics-micrometer-5.1.0.jar",0,2,,"/axon-tracing-opentelemetry-5.1.0.jar",0,2,""
0.2926829268292683,,"/axon-tracing-opentelemetry-5.1.0.jar",0,2,,"/axon-metrics-micrometer-5.1.0.jar",0,2,""
0.2827586206896552,,"/axon-metrics-micrometer-5.1.0.jar",0,2,,"/axon-test-5.1.0.jar",0,3,""
0.2727272727272727,,"/axon-metrics-micrometer-5.1.0.jar",0,2,,"/axoniq-spring-boot-autoconfigure-5.1.0.jar",0,4,""
0.2727272727272727,,"/axoniq-spring-boot-autoconfigure-5.1.0.jar",0,4,,"/axon-metrics-micrometer-5.1.0.jar",0,2,""
0.20588235294117646,,"/axon-tracing-opentelemetry-5.1.0.jar",0,2,,"/axoniq-spring-boot-autoconfigure-5.1.0.jar",0,4,""
0.18620689655172415,,"/axon-update-5.1.0.jar",0,1,,"/axon-test-5.1.0.jar",0,3,""
0.1836734693877551,,"/axon-conversion-5.1.0.jar",5,1,,"/axon-metrics-micrometer-5.1.0.jar",0,2,""
0.14097496706192358,,"/axon-messaging-5.1.0.jar",7,2,,"/axon-eventsourcing-5.1.0.jar",2,4,""
0.13497822931785197,,"/axon-messaging-5.1.0.jar",7,2,,"/axon-modelling-5.1.0.jar",2,3,""
0.09610027855153204,,"/axon-messaging-5.1.0.jar",7,2,,"/axon-server-connector-5.1.0.jar",1,5,""
0.08275862068965517,,"/axon-tracing-opentelemetry-5.1.0.jar",0,2,,"/axon-test-5.1.0.jar",0,3,""
