"similarity","sourceArtifactName","sourceNodeName","sourceNodeIncomingDependencies","sourceNodeOutgoingDependencies","targetArtifactName","targetNodeName","targetNodeIncomingDependencies","targetNodeOutgoingDependencies","Source Cypher File: Similarity/Similarity_1d_Stream_Mutated.cypher"
0.8250825082508251,,"/axon-eventsourcing-5.0.1.jar",3,4,,"/axon-modelling-5.0.1.jar",2,3,""
0.8250825082508251,,"/axon-modelling-5.0.1.jar",2,3,,"/axon-eventsourcing-5.0.1.jar",3,4,""
0.7448275862068966,,"/axon-modelling-5.0.1.jar",2,3,,"/axon-server-connector-5.0.1.jar",1,4,""
0.7448275862068966,,"/axon-server-connector-5.0.1.jar",1,4,,"/axon-modelling-5.0.1.jar",2,3,""
0.6458333333333334,,"/axon-eventsourcing-5.0.1.jar",3,4,,"/axon-server-connector-5.0.1.jar",1,4,""
0.6458333333333334,,"/axon-server-connector-5.0.1.jar",1,4,,"/axon-eventsourcing-5.0.1.jar",3,4,""
0.5335968379446641,,"/axon-server-connector-5.0.1.jar",1,4,,"/axon-test-5.0.1.jar",1,3,""
0.5335968379446641,,"/axon-test-5.0.1.jar",1,3,,"/axon-server-connector-5.0.1.jar",1,4,""
0.515625,,"/axon-modelling-5.0.1.jar",2,3,,"/axon-test-5.0.1.jar",1,3,""
0.515625,,"/axon-test-5.0.1.jar",1,3,,"/axon-modelling-5.0.1.jar",2,3,""
0.5,,"/axon-conversion-5.0.1.jar",4,1,,"/axon-update-5.0.1.jar",1,1,""
0.5,,"/axon-update-5.0.1.jar",1,1,,"/axon-conversion-5.0.1.jar",4,1,""
0.4573170731707317,,"/axon-spring-boot-autoconfigure-5.0.1.jar",0,7,,"/axon-test-5.0.1.jar",1,3,""
0.4573170731707317,,"/axon-test-5.0.1.jar",1,3,,"/axon-spring-boot-autoconfigure-5.0.1.jar",0,7,""
0.43564356435643564,,"/axon-eventsourcing-5.0.1.jar",3,4,,"/axon-test-5.0.1.jar",1,3,""
0.3557692307692308,,"/axon-metrics-micrometer-5.0.1.jar",0,2,,"/axon-spring-boot-autoconfigure-5.0.1.jar",0,7,""
0.3557692307692308,,"/axon-spring-boot-autoconfigure-5.0.1.jar",0,7,,"/axon-metrics-micrometer-5.0.1.jar",0,2,""
0.32432432432432434,,"/axon-metrics-micrometer-5.0.1.jar",0,2,,"/axon-tracing-opentelemetry-5.0.1.jar",0,2,""
0.32432432432432434,,"/axon-tracing-opentelemetry-5.0.1.jar",0,2,,"/axon-metrics-micrometer-5.0.1.jar",0,2,""
0.29347826086956524,,"/axon-spring-boot-autoconfigure-5.0.1.jar",0,7,,"/axon-server-connector-5.0.1.jar",1,4,""
0.2740740740740741,,"/axon-metrics-micrometer-5.0.1.jar",0,2,,"/axon-test-5.0.1.jar",1,3,""
0.25,,"/axon-update-5.0.1.jar",1,1,,"/axon-spring-boot-autoconfigure-5.0.1.jar",0,7,""
0.1925925925925926,,"/axon-update-5.0.1.jar",1,1,,"/axon-test-5.0.1.jar",1,3,""
0.1430722891566265,,"/axon-messaging-5.0.1.jar",7,2,,"/axon-modelling-5.0.1.jar",2,3,""
0.12885154061624648,,"/axon-messaging-5.0.1.jar",7,2,,"/axon-eventsourcing-5.0.1.jar",3,4,""
0.125,,"/axon-conversion-5.0.1.jar",4,1,,"/axon-spring-boot-autoconfigure-5.0.1.jar",0,7,""
0.11538461538461539,,"/axon-tracing-opentelemetry-5.0.1.jar",0,2,,"/axon-spring-boot-autoconfigure-5.0.1.jar",0,7,""
0.0968208092485549,,"/axon-messaging-5.0.1.jar",7,2,,"/axon-server-connector-5.0.1.jar",1,4,""
0.0962962962962963,,"/axon-conversion-5.0.1.jar",4,1,,"/axon-test-5.0.1.jar",1,3,""
0.08888888888888889,,"/axon-tracing-opentelemetry-5.0.1.jar",0,2,,"/axon-test-5.0.1.jar",1,3,""
