"artifactName","packageName","dependentArtifactName","dependentPackageName","forwardToBackwardBalance","numberForward","numberBackward","someForwardDependencies","backwardDependencies","Source Cypher File: Cyclic_Dependencies/Cyclic_Dependencies.cypher"
"axon-messaging-5.0.2","org.axonframework.messaging.core.annotation","axon-messaging-5.0.2","org.axonframework.messaging.core",0.9591836734693877,48,1,"MessageHandler->Message,AnnotatedMessageHandlingMemberDefinition->MessageStream,AnnotatedMessageHandlingMemberDefinition->Message,MethodInvokingMessageHandlingMember->MessageStream$Entry,MethodInvokingMessageHandlingMember->DelayedMessageStream,MethodInvokingMessageHandlingMember->MessageStream$Empty,MethodInvokingMessageHandlingMember->Message,MethodInvokingMessageHandlingMember->MessageStream$Single,MethodInvokingMessageHandlingMember->MessageStream","SimpleHandlerAttributes->HandlerAttributes",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling","axon-messaging-5.0.2","org.axonframework.messaging.core",0.9428571428571428,34,1,"GenericEventMessage->MessageDecorator,GenericEventMessage->GenericMessage,GenericEventMessage->Message,GenericEventMessage->Metadata,GenericEventMessage->MessageType,EventHandlerRegistry->QualifiedName,EventBus->SubscribableEventSource,InterceptingEventSink$InterceptingPublisher->MessageDispatchInterceptor,InterceptingEventSink$InterceptingPublisher->MessageStream","SubscribableEventSource->EventMessage",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.2","org.axonframework.messaging.core.annotation",0.9285714285714286,27,1,"TimestampParameterResolverFactory->ParameterResolver,TimestampParameterResolverFactory->AbstractAnnotatedParameterResolverFactory,AnnotatedEventHandlingComponent->AnnotatedHandlerInspector,AnnotatedEventHandlingComponent->HandlerDefinition,AnnotatedEventHandlingComponent->ParameterResolverFactory,AnnotatedEventHandlingComponent->MessageHandlingMember,EventHandlingMember->MessageHandlingMember,EventHandler->MessageHandler,TimestampParameterResolverFactory$TimestampParameterResolver->ParameterResolver","HandlerTypeResolver->EventHandler",""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.2","org.axonframework.messaging.core.annotation",0.875,15,1,"CommandHandlingMember->MessageHandlingMember,AnnotatedCommandHandlingComponent->HandlerDefinition,AnnotatedCommandHandlingComponent->AnnotatedHandlerInspector,AnnotatedCommandHandlingComponent->MessageHandlingMember,AnnotatedCommandHandlingComponent->ParameterResolverFactory,CommandHandler->MessageHandler,MethodCommandHandlerDefinition->MessageHandlingMember,MethodCommandHandlerDefinition->HandlerEnhancerDefinition,MethodCommandHandlerDefinition$MethodCommandHandlingMember->WrappedMessageHandlingMember","HandlerTypeResolver->CommandHandler",""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling.annotation","axon-messaging-5.0.2","org.axonframework.messaging.core.annotation",0.8571428571428571,13,1,"QueryResponse->Message,Query->Message,MethodQueryHandlerDefinition->HandlerEnhancerDefinition,MethodQueryHandlerDefinition->MessageHandlingMember,MethodQueryHandlerDefinition$MethodQueryHandlingMember->UnsupportedHandlerException,MethodQueryHandlerDefinition$MethodQueryHandlingMember->WrappedMessageHandlingMember,MethodQueryHandlerDefinition$MethodQueryHandlingMember->MessageHandlingMember,QueryHandler->MessageHandler,AnnotatedQueryHandlingComponent->MessageHandlingMember","HandlerTypeResolver->QueryHandler",""
"axon-modelling-5.0.2","org.axonframework.modelling.annotation","axon-modelling-5.0.2","org.axonframework.modelling",0.8461538461538461,12,1,"InjectEntity->EntityIdResolver,InjectEntityParameterResolverFactory->PropertyBasedEntityIdResolver,InjectEntityParameterResolverFactory->EntityIdResolver,InjectEntityParameterResolver->EntityIdResolver,InjectEntityParameterResolver->StateManager,InjectEntityParameterResolver->EntityIdResolutionException,AnnotationBasedEntityIdResolverDefinition->EntityIdResolver,AnnotationBasedEntityEvolvingComponent->StateEvolvingException,AnnotationBasedEntityEvolvingComponent->EntityEvolvingComponent","PropertyBasedEntityIdResolver->TargetEntityIdMemberMismatchException",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.unitofwork.transaction","axon-messaging-5.0.2","org.axonframework.messaging.core.unitofwork",0.6666666666666666,5,1,"TransactionalExecutorProvider->ProcessingContext,TransactionManager->ProcessingLifecycle$ErrorHandler,TransactionManager->ProcessingLifecycle$Phase,TransactionManager->ProcessingLifecycle,TransactionManager->ProcessingContext","TransactionalUnitOfWorkFactory->TransactionManager",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.streaming.pooled","axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.configuration",0.6666666666666666,15,3,"PooledStreamingEventProcessorModule->EventHandlingComponentsConfigurer$RequiredComponentPhase,PooledStreamingEventProcessorModule->EventProcessorConfiguration,PooledStreamingEventProcessorModule->EventProcessorModule,PooledStreamingEventProcessorModule->EventProcessorCustomization,PooledStreamingEventProcessorModule->EventProcessorModule$CustomizationPhase,PooledStreamingEventProcessorModule->EventProcessorModule$EventHandlingPhase,PooledStreamingEventProcessorModule->DefaultEventHandlingComponentsConfigurer,PooledStreamingEventProcessorModule->EventHandlingComponentsConfigurer$CompletePhase,PooledStreamingEventProcessorsConfigurer->EventProcessorModule","EventProcessingConfigurer->PooledStreamingEventProcessorsConfigurer,EventProcessorModule->PooledStreamingEventProcessorConfiguration,EventProcessorModule->PooledStreamingEventProcessorModule",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.subscribing","axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.configuration",0.6666666666666666,15,3,"SubscribingEventProcessorsConfigurer->EventHandlingComponentsConfigurer$CompletePhase,SubscribingEventProcessorsConfigurer->EventProcessorModule$CustomizationPhase,SubscribingEventProcessorsConfigurer->EventProcessorModule$EventHandlingPhase,SubscribingEventProcessorsConfigurer->EventProcessingConfigurer,SubscribingEventProcessorsConfigurer->EventHandlingComponentsConfigurer$RequiredComponentPhase,SubscribingEventProcessorsConfigurer->EventProcessorModule,SubscribingEventProcessorConfiguration->EventProcessorConfiguration,SubscribingEventProcessorModule->EventProcessorCustomization,SubscribingEventProcessorModule->EventHandlingComponentsConfigurer$RequiredComponentPhase","EventProcessingConfigurer->SubscribingEventProcessorsConfigurer,EventProcessorModule->SubscribingEventProcessorModule,EventProcessorModule->SubscribingEventProcessorConfiguration",""
"axon-common-5.0.2","org.axonframework.common.configuration","axon-common-5.0.2","org.axonframework.common.infra",0.5294117647058824,13,4,"DecoratedComponent->ComponentDescriptor,AbstractComponent->ComponentDescriptor,InstantiatedComponentDefinition->ComponentDescriptor,Components->DescribableComponent,Components->ComponentDescriptor,ComponentRegistry->DescribableComponent,ComponentFactory->DescribableComponent,DefaultComponentRegistry->ComponentDescriptor,Configuration->DescribableComponent","JacksonComponentDescriptor->Component$Identifier,JacksonComponentDescriptor->Component,FilesystemStyleComponentDescriptor->Component,FilesystemStyleComponentDescriptor->Component$Identifier",""
