"artifactName","dependentArtifactName","dependentPackages","dependentArtifactPackages","packageUsagePercentage","dependentFullQualifiedPackageNames","dependentPackageNames","Source Cypher File: Internal_Dependencies/How_many_packages_compared_to_all_existing_are_used_by_dependent_artifacts.cypher"
"axon-tracing-opentelemetry-4.12.2","axon-messaging-4.12.2",3,70,0.04285714285714286,"org.axonframework.messaging,org.axonframework.common,org.axonframework.tracing","messaging,common,tracing",""
"axon-server-connector-4.12.2","axon-modelling-4.12.2",1,10,0.1,"org.axonframework.modelling.command","command",""
"axon-spring-boot-autoconfigure-4.12.2","axon-test-4.12.2",1,8,0.125,"org.axonframework.test.server","server",""
"axon-disruptor-4.12.2","axon-messaging-4.12.2",9,70,0.12857142857142856,"org.axonframework.monitoring,org.axonframework.commandhandling.callbacks,org.axonframework.common,org.axonframework.messaging,org.axonframework.messaging.annotation,org.axonframework.common.transaction,org.axonframework.common.caching,org.axonframework.commandhandling,org.axonframework.messaging.unitofwork","monitoring,callbacks,common,messaging,annotation,transaction,caching,commandhandling,unitofwork",""
"axon-test-4.12.2","axon-messaging-4.12.2",10,70,0.14285714285714285,"org.axonframework.eventhandling.scheduling,org.axonframework.common,org.axonframework.eventhandling,org.axonframework.commandhandling,org.axonframework.messaging,org.axonframework.deadline,org.axonframework.messaging.unitofwork,org.axonframework.commandhandling.gateway,org.axonframework.messaging.annotation,org.axonframework.common.stream","scheduling,common,eventhandling,commandhandling,messaging,deadline,unitofwork,gateway,annotation,stream",""
"axon-disruptor-4.12.2","axon-modelling-4.12.2",2,10,0.2,"org.axonframework.modelling.command.inspection,org.axonframework.modelling.command","inspection,command",""
"axon-eventsourcing-4.12.2","axon-modelling-4.12.2",2,10,0.2,"org.axonframework.modelling.command,org.axonframework.modelling.command.inspection","command,inspection",""
"axon-test-4.12.2","axon-eventsourcing-4.12.2",2,9,0.2222222222222222,"org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing","eventstore,eventsourcing",""
"axon-disruptor-4.12.2","axon-eventsourcing-4.12.2",2,9,0.2222222222222222,"org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing","eventstore,eventsourcing",""
"axon-modelling-4.12.2","axon-messaging-4.12.2",18,70,0.2571428571428571,"org.axonframework.messaging,org.axonframework.eventhandling,org.axonframework.messaging.unitofwork,org.axonframework.commandhandling,org.axonframework.common.annotation,org.axonframework.messaging.annotation,org.axonframework.common.property,org.axonframework.common,org.axonframework.deadline,org.axonframework.common.jpa,org.axonframework.common.lock,org.axonframework.tracing,org.axonframework.messaging.interceptors,org.axonframework.serialization,org.axonframework.serialization.xml,org.axonframework.common.jdbc,org.axonframework.common.legacyjpa,org.axonframework.common.caching","messaging,eventhandling,unitofwork,commandhandling,annotation,property,common,deadline,jpa,lock,tracing,interceptors,serialization,xml,jdbc,legacyjpa,caching",""
"axon-eventsourcing-4.12.2","axon-messaging-4.12.2",20,70,0.2857142857142857,"org.axonframework.eventhandling,org.axonframework.messaging.unitofwork,org.axonframework.common,org.axonframework.serialization,org.axonframework.common.jdbc,org.axonframework.common.transaction,org.axonframework.serialization.upcasting.event,org.axonframework.messaging,org.axonframework.commandhandling,org.axonframework.messaging.annotation,org.axonframework.common.io,org.axonframework.common.jpa,org.axonframework.lifecycle,org.axonframework.common.stream,org.axonframework.serialization.xml,org.axonframework.monitoring,org.axonframework.tracing,org.axonframework.common.caching,org.axonframework.common.lock,org.axonframework.common.legacyjpa","eventhandling,unitofwork,common,serialization,jdbc,transaction,event,messaging,commandhandling,annotation,io,jpa,lifecycle,stream,xml,monitoring,tracing,caching,lock,legacyjpa",""
"axon-server-connector-4.12.2","axon-eventsourcing-4.12.2",3,9,0.3333333333333333,"org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing,org.axonframework.eventsourcing.snapshotting","eventstore,eventsourcing,snapshotting",""
"axon-server-connector-4.12.2","axon-messaging-4.12.2",25,70,0.35714285714285715,"org.axonframework.commandhandling.distributed,org.axonframework.tracing,org.axonframework.commandhandling,org.axonframework.lifecycle,org.axonframework.serialization,org.axonframework.commandhandling.callbacks,org.axonframework.messaging,org.axonframework.common,org.axonframework.queryhandling,org.axonframework.util,org.axonframework.messaging.responsetypes,org.axonframework.eventhandling.tokenstore,org.axonframework.eventhandling.pooled,org.axonframework.common.transaction,org.axonframework.eventhandling,org.axonframework.eventhandling.tokenstore.inmemory,org.axonframework.eventhandling.scheduling,org.axonframework.serialization.upcasting.event,org.axonframework.eventhandling.async,org.axonframework.monitoring,org.axonframework.common.stream,org.axonframework.messaging.unitofwork,org.axonframework.common.jdbc,org.axonframework.serialization.xml,org.axonframework.eventhandling.scheduling.java","distributed,tracing,commandhandling,lifecycle,serialization,callbacks,messaging,common,queryhandling,util,responsetypes,tokenstore,pooled,transaction,eventhandling,inmemory,scheduling,event,async,monitoring,stream,unitofwork,jdbc,xml,java",""
"axon-spring-boot-autoconfigure-4.12.2","axon-server-connector-4.12.2",4,11,0.36363636363636365,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.command,org.axonframework.axonserver.connector.event.axon","connector,query,command,axon",""
"axon-configuration-4.12.2","axon-eventsourcing-4.12.2",4,9,0.4444444444444444,"org.axonframework.eventsourcing.snapshotting,org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing","snapshotting,eventstore,jpa,eventsourcing",""
"axon-test-4.12.2","axon-modelling-4.12.2",5,10,0.5,"org.axonframework.modelling.saga,org.axonframework.modelling.saga.repository.inmemory,org.axonframework.modelling.saga.repository,org.axonframework.modelling.command,org.axonframework.modelling.command.inspection","saga,inmemory,repository,command,inspection",""
"axon-configuration-4.12.2","axon-messaging-4.12.2",37,70,0.5285714285714286,"org.axonframework.messaging.unitofwork,org.axonframework.common.jdbc,org.axonframework.common.jpa,org.axonframework.eventhandling.deadletter,org.axonframework.commandhandling,org.axonframework.eventhandling.tokenstore.inmemory,org.axonframework.deadline,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.monitoring,org.axonframework.serialization,org.axonframework.messaging,org.axonframework.lifecycle,org.axonframework.queryhandling,org.axonframework.eventhandling.scheduling,org.axonframework.common,org.axonframework.common.transaction,org.axonframework.eventhandling.tokenstore,org.axonframework.messaging.deadletter,org.axonframework.eventhandling.async,org.axonframework.messaging.correlation,org.axonframework.updates.detection,org.axonframework.tracing,org.axonframework.updates,org.axonframework.common.annotation,org.axonframework.queryhandling.annotation,org.axonframework.util,org.axonframework.messaging.interceptors,org.axonframework.common.caching,org.axonframework.updates.configuration,org.axonframework.eventhandling.gateway,org.axonframework.messaging.annotation,org.axonframework.common.lock,org.axonframework.eventhandling.pooled,org.axonframework.serialization.xml,org.axonframework.serialization.upcasting.event,org.axonframework.commandhandling.gateway,org.axonframework.eventhandling","unitofwork,jdbc,jpa,deadletter,commandhandling,inmemory,deadline,monitoring,serialization,messaging,lifecycle,queryhandling,scheduling,common,transaction,tokenstore,async,correlation,detection,tracing,updates,annotation,util,interceptors,caching,configuration,gateway,lock,pooled,xml,event,eventhandling",""
"axon-spring-boot-autoconfigure-4.12.2","axon-eventsourcing-4.12.2",5,9,0.5555555555555556,"org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing,org.axonframework.eventsourcing.eventstore.jdbc,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.eventstore.legacyjpa","eventstore,eventsourcing,jdbc,jpa,legacyjpa",""
"axon-configuration-4.12.2","axon-modelling-4.12.2",6,10,0.6,"org.axonframework.modelling.saga,org.axonframework.modelling.saga.repository.jpa,org.axonframework.modelling.command.inspection,org.axonframework.modelling.saga.repository,org.axonframework.modelling.command,org.axonframework.modelling.saga.repository.inmemory","saga,jpa,inspection,repository,command,inmemory",""
"axon-spring-boot-autoconfigure-4.12.2","axon-modelling-4.12.2",6,10,0.6,"org.axonframework.modelling.saga,org.axonframework.modelling.saga.repository,org.axonframework.modelling.saga.repository.jdbc,org.axonframework.modelling.command,org.axonframework.modelling.saga.repository.jpa,org.axonframework.modelling.saga.repository.legacyjpa","saga,repository,jdbc,command,jpa,legacyjpa",""
"axon-modelling-4.12.2","axon-modelling-4.12.2",6,10,0.6,"org.axonframework.modelling.command,org.axonframework.modelling.command.inspection,org.axonframework.modelling.saga.metamodel,org.axonframework.modelling.saga.repository,org.axonframework.modelling.saga,org.axonframework.modelling.saga.repository.jpa","command,inspection,metamodel,repository,saga,jpa",""
"axon-test-4.12.2","axon-test-4.12.2",5,8,0.625,"org.axonframework.test,org.axonframework.test.matchers,org.axonframework.test.deadline,org.axonframework.test.eventscheduler,org.axonframework.test.utils","test,matchers,deadline,eventscheduler,utils",""
"axon-messaging-4.12.2","axon-messaging-4.12.2",44,70,0.6285714285714286,"org.axonframework.util,org.axonframework.serialization,org.axonframework.common,org.axonframework.queryhandling,org.axonframework.messaging,org.axonframework.commandhandling,org.axonframework.common.transaction,org.axonframework.common.annotation,org.axonframework.messaging.annotation,org.axonframework.eventhandling,org.axonframework.commandhandling.distributed,org.axonframework.messaging.unitofwork,org.axonframework.eventhandling.tokenstore,org.axonframework.common.jdbc,org.axonframework.messaging.deadletter,org.axonframework.updates.api,org.axonframework.eventhandling.async,org.axonframework.common.stream,org.axonframework.tracing,org.axonframework.common.io,org.axonframework.monitoring,org.axonframework.eventhandling.replay,org.axonframework.serialization.upcasting.event,org.axonframework.lifecycle,org.axonframework.deadline.jobrunr,org.axonframework.eventhandling.scheduling,org.axonframework.deadline,org.axonframework.common.jpa,org.axonframework.messaging.correlation,org.axonframework.common.digest,org.axonframework.serialization.upcasting,org.axonframework.serialization.xml,org.axonframework.common.lock,org.axonframework.commandhandling.callbacks,org.axonframework.messaging.responsetypes,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.common.legacyjpa,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.queryhandling.registration,org.axonframework.messaging.interceptors,org.axonframework.common.property,org.axonframework.commandhandling.distributed.commandfilter,org.axonframework.updates.detection,org.axonframework.updates.configuration","util,serialization,common,queryhandling,messaging,commandhandling,transaction,annotation,eventhandling,distributed,unitofwork,tokenstore,jdbc,deadletter,api,async,stream,tracing,io,monitoring,replay,event,lifecycle,jobrunr,scheduling,deadline,jpa,correlation,digest,upcasting,xml,lock,callbacks,responsetypes,legacyjpa,registration,interceptors,property,commandfilter,detection,configuration",""
"axon-spring-boot-autoconfigure-4.12.2","axon-messaging-4.12.2",44,70,0.6285714285714286,"org.axonframework.common.jpa,org.axonframework.messaging.timeout,org.axonframework.common.legacyjpa,org.axonframework.common.jdbc,org.axonframework.serialization,org.axonframework.eventhandling.scheduling.dbscheduler,org.axonframework.eventhandling.deadletter.jdbc,org.axonframework.serialization.xml,org.axonframework.commandhandling,org.axonframework.common,org.axonframework.deadline.jobrunr,org.axonframework.updates.configuration,org.axonframework.updates,org.axonframework.eventhandling.gateway,org.axonframework.messaging.correlation,org.axonframework.eventhandling.scheduling,org.axonframework.queryhandling,org.axonframework.lifecycle,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.updates.detection,org.axonframework.messaging.annotation,org.axonframework.tracing.attributes,org.axonframework.eventhandling.tokenstore,org.axonframework.eventhandling.scheduling.jobrunr,org.axonframework.eventhandling.pooled,org.axonframework.messaging.deadletter,org.axonframework.messaging,org.axonframework.serialization.avro,org.axonframework.common.transaction,org.axonframework.tracing,org.axonframework.messaging.interceptors,org.axonframework.eventhandling.deadletter,org.axonframework.commandhandling.gateway,org.axonframework.commandhandling.distributed,org.axonframework.serialization.json,org.axonframework.serialization.upcasting.event,org.axonframework.deadline,org.axonframework.eventhandling,org.axonframework.deadline.dbscheduler,org.axonframework.eventhandling.tokenstore.jdbc,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.eventhandling.async,org.axonframework.eventhandling.tokenstore.legacyjpa,org.axonframework.eventhandling.deadletter.legacyjpa","jpa,timeout,legacyjpa,jdbc,serialization,dbscheduler,xml,commandhandling,common,jobrunr,configuration,updates,gateway,correlation,scheduling,queryhandling,lifecycle,detection,annotation,attributes,tokenstore,pooled,deadletter,messaging,avro,transaction,tracing,interceptors,distributed,json,event,deadline,eventhandling,async",""
"axon-eventsourcing-4.12.2","axon-eventsourcing-4.12.2",7,9,0.7777777777777778,"org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.jdbc.statements,org.axonframework.eventsourcing.snapshotting,org.axonframework.eventsourcing.eventstore.jdbc,org.axonframework.eventsourcing,org.axonframework.eventsourcing.conflictresolution,org.axonframework.eventsourcing.eventstore.jpa","eventstore,statements,snapshotting,jdbc,eventsourcing,conflictresolution,jpa",""
"axon-server-connector-4.12.2","axon-server-connector-4.12.2",9,11,0.8181818181818182,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.command,org.axonframework.axonserver.connector.query.subscription,org.axonframework.axonserver.connector.event.util,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.heartbeat,org.axonframework.axonserver.connector.event.axon,org.axonframework.axonserver.connector.processor","connector,util,command,subscription,query,heartbeat,axon,processor",""
"axon-spring-boot-autoconfigure-4.12.2","axon-spring-boot-autoconfigure-4.12.2",9,10,0.9,"org.axonframework.actuator,org.axonframework.springboot.service.connection,org.axonframework.actuator.axonserver,org.axonframework.springboot.util,org.axonframework.springboot,org.axonframework.springboot.util.jpa,org.axonframework.springboot.updates,org.axonframework.springboot.autoconfig,org.axonframework.springboot.util.legacyjpa","actuator,connection,axonserver,util,springboot,jpa,updates,autoconfig,legacyjpa",""
"axon-configuration-4.12.2","axon-disruptor-4.12.2",1,1,1,"org.axonframework.disruptor.commandhandling","commandhandling",""
"axon-spring-boot-autoconfigure-4.12.2","axon-tracing-opentelemetry-4.12.2",1,1,1,"org.axonframework.tracing.opentelemetry","opentelemetry",""
"axon-spring-boot-autoconfigure-4.12.2","axon-configuration-4.12.2",1,1,1,"org.axonframework.config","config",""
"axon-server-connector-4.12.2","axon-configuration-4.12.2",1,1,1,"org.axonframework.config","config",""
