"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","stronglyConnectedComponentId","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","communityFastRpHdbscanLabel","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_Summary.cypher"
"./vite/has-rsc-plugin.ts","has-rsc-plugin",5,"31,63",5,"31,24,3",,39,5,6,3,4,,2,3,""
"./vite/load-dotenv.ts","load-dotenv",5,"63,63",5,"63,24,3",,40,5,6,2,15,,2,4,""
"./vite/node-adapter.ts","node-adapter",5,"31,63",5,"31,24,3",,41,5,6,2,4,,2,5,""
"./vite/optimize-deps-entries.ts","optimize-deps-entries",5,"28,63",5,"47,30,3",,42,5,5,4,13,,2,3,""
"./vite/plugin.ts","plugin",5,"31,63",5,"31,24,3",,43,5,6,4,12,,10,150,""
"./vite/profiler.ts","profiler",5,"26,63",5,"26,27,3",,44,5,7,2,19,,5,9,""
"./vite/remove-exports.ts","remove-exports",5,"65,63",5,"50,24,3",,45,5,6,3,1,,2,30,""
"./vite/resolve-file-url.ts","resolve-file-url",5,"31,63",5,"31,24,3",,46,5,6,3,13,,2,5,""
"./vite/resolve-relative-route-file-path.ts","resolve-relative-route-file-path",5,"31,63",5,"31,24,3",,47,5,6,4,1,,2,3,""
"./vite/route-chunks.ts","route-chunks",5,"31,63",5,"31,24,3",,48,5,6,3,14,,10,310,""
"./vite/ssr-externals.ts","ssr-externals",5,"31,63",5,"31,24,3",,49,5,6,2,1,,2,0,""
"./vite/styles.ts","styles",5,"31,63",5,"31,24,3",,43,5,6,3,6,,3,22,""
"./vite/virtual-module.ts","virtual-module",5,"63,63",5,"63,24,3",,50,5,6,2,0,,2,0,""
"./vite/vite-node.ts","vite-node",5,"31,63",5,"31,24,3",,51,5,6,2,18,,2,13,""
"./vite/vite.ts","vite",5,"31,63",5,"31,24,3",,52,5,6,4,17,,21,7,""
"./vite/with-props.ts","with-props",5,"65,63",5,"50,24,3",,53,5,6,2,9,,1,29,""
"./vite/plugins/prerender.ts","prerender",5,"31,63",5,"31,24,3",,54,5,6,2,0,,3,17,""
"./vite/plugins/validate-plugin-order.ts","validate-plugin-order",5,"63,63",5,"63,24,3",,55,5,6,2,9,,2,3,""
"./vite/plugins/warn-on-client-source-maps.ts","warn-on-client-source-maps",5,"63,63",5,"63,24,3",,56,5,6,2,7,,2,12,""
"./vite/rsc/plugin.ts","plugin",5,"63,63",5,"63,24,3",,57,5,6,4,4,,1,41,""
"./vite/rsc/virtual-route-config.ts","virtual-route-config",5,"31,63",5,"31,24,3",,58,5,6,3,2,,1,4,""
"./vite/rsc/virtual-route-modules.ts","virtual-route-modules",5,"65,63",5,"50,24,3",,59,5,6,3,18,,1,3,""
"./dom-export.ts","dom-export",6,"87,86",6,"87,3,12",,60,6,8,6,11,,19,0,""
"./index-react-server-client.ts","react-router",6,"87,86",6,"87,3,12",,60,6,8,4,11,,9,4,""
"./index-react-server.ts","react-router",6,"87,86",6,"87,3,12",,60,6,8,8,1,,109,4,""
"./index.ts","react-router",6,"86,86",6,"86,3,12",,60,6,8,8,12,,378,13,""
"./tsup.config.rsc.ts","tsup",7,"70,70",7,"70,12,0",,61,7,9,0,13,,0,4,""
"./tsup.config.ts","tsup",8,"71,71",8,"71,13,1",,62,8,10,0,14,,0,5,""
"./lib/actions.ts","actions",6,"101,86",6,"101,3,12",,63,6,8,3,2,,3,0,""
"./lib/context.ts","context",6,"86,86",6,"86,3,12",,60,6,8,5,7,,11,10,""
"./lib/errors.ts","errors",6,"87,86",6,"87,3,12",,60,6,8,4,16,,2,0,""
"./lib/href.ts","href",9,"110,110",9,"110,9,14",,64,6,11,2,16,,2,0,""
"./lib/dom/dom.ts","dom",6,"87,86",6,"87,3,12",,60,6,8,4,0,,6,0,""
"./lib/dom/ssr/entry.ts","entry",6,"86,86",6,"86,3,12",,60,6,8,8,1,,13,0,""
"./lib/dom/ssr/errors.ts","errors",6,"87,86",6,"87,3,12",,60,6,8,3,6,,1,0,""
"./lib/dom/ssr/fog-of-war.ts","fog-of-war",6,"86,86",6,"86,3,12",,60,6,8,8,10,,4,5,""
"./lib/dom/ssr/links.ts","links",6,"86,86",6,"86,3,12",,65,6,8,5,2,,0,9,""
"./lib/dom/ssr/markup.ts","markup",6,"101,86",10,"101,0,15",,66,6,8,1,18,,1,0,""
"./lib/dom/ssr/routeModules.ts","routeModules",6,"86,86",6,"86,3,12",,60,6,8,8,19,,27,6,""
"./lib/router/history.ts","history",6,"86,86",6,"86,3,12",,60,6,8,8,1,,40,0,""
"./lib/router/instrumentation.ts","instrumentation",6,"87,86",6,"87,3,12",,60,6,8,8,8,,14,0,""
"./lib/router/links.ts","links",6,"86,86",6,"86,3,12",,60,6,8,4,0,,6,0,""
"./lib/router/router.ts","router",6,"87,86",6,"87,3,12",,60,6,8,8,15,,53,1,""
"./lib/router/utils.ts","utils",6,"87,86",6,"87,3,12",,60,6,8,8,4,,183,3,""
"./lib/rsc/server.rsc.ts","server",6,"87,86",6,"87,3,12",,60,6,8,8,9,,40,17,""
"./lib/rsc/html-stream/browser.ts","browser",6,"87,86",6,"87,3,12",,67,6,8,1,9,,1,0,""
"./lib/server-runtime/build.ts","build",6,"101,86",6,"101,3,12",,60,6,8,8,2,,11,0,""
"./lib/server-runtime/cookies.ts","cookies",6,"87,86",6,"86,3,12",,60,6,8,5,4,,19,6,""
"./lib/server-runtime/crypto.ts","crypto",6,"87,86",6,"86,3,12",,68,6,8,1,13,,2,0,""
"./lib/server-runtime/data.ts","data",6,"86,86",6,"86,3,12",,60,6,8,8,3,,7,0,""
"./lib/server-runtime/dev.ts","dev",6,"101,86",6,"101,3,12",,69,6,8,3,5,,4,3,""
"./lib/server-runtime/entry.ts","entry",6,"101,86",6,"101,3,12",,60,6,8,4,1,,1,0,""
"./lib/server-runtime/errors.ts","errors",6,"101,86",6,"101,3,12",,60,6,8,5,15,,5,0,""
"./lib/server-runtime/headers.ts","headers",6,"86,86",6,"86,3,12",,60,6,8,8,1,,3,1,""
"./lib/server-runtime/mode.ts","mode",6,"101,86",6,"101,3,12",,60,6,8,5,4,,5,0,""
"./lib/server-runtime/routeMatching.ts","routeMatching",6,"101,86",6,"101,3,12",,60,6,8,4,10,,2,0,""
"./lib/server-runtime/routes.ts","routes",6,"86,86",6,"86,3,12",,60,6,8,8,17,,4,9,""
"./lib/server-runtime/server.ts","server",6,"101,86",6,"101,3,12",,60,6,8,8,0,,4,0,""
"./lib/server-runtime/serverHandoff.ts","serverHandoff",6,"101,86",10,"101,0,15",,60,6,8,2,10,,2,0,""
"./lib/server-runtime/sessions.ts","sessions",6,"87,86",6,"86,3,12",,60,6,8,5,2,,3,11,""
"./lib/server-runtime/single-fetch.ts","single-fetch",6,"86,86",6,"86,3,12",,60,6,8,8,8,,5,4,""
"./lib/server-runtime/urls.ts","urls",6,"101,86",6,"101,3,12",,60,6,8,7,14,,3,0,""
"./lib/server-runtime/warnings.ts","warnings",6,"87,86",6,"86,3,12",,70,6,8,2,0,,2,0,""
"./lib/server-runtime/sessions/cookieStorage.ts","cookieStorage",6,"87,86",6,"86,3,12",,60,6,8,5,15,,2,2,""
"./lib/server-runtime/sessions/memoryStorage.ts","memoryStorage",6,"87,86",6,"86,3,12",,60,6,8,5,11,,2,1,""
"./lib/types/future.ts","future",6,"101,86",6,"101,3,12",,71,6,8,2,18,,3,0,""
"./lib/types/register.ts","register",9,"110,110",9,"110,9,14",,72,6,11,2,11,,1,0,""
"./lib/types/route-data.ts","route-data",6,"86,86",11,"86,1,6",,60,6,8,4,11,,6,0,""
"./lib/types/route-module-annotations.ts","route-module-annotations",6,"86,86",11,"86,1,6",,73,6,8,6,13,,1,0,""
"./lib/types/route-module.ts","route-module",10,"113,113",11,"115,1,6",,74,6,12,2,9,,3,0,""
"./lib/types/serializes-to.ts","serializes-to",11,"114,114",12,"114,15,19",,75,6,8,1,4,,1,0,""
"./lib/types/utils.ts","utils",10,"113,113",11,"115,1,6",,76,6,12,1,14,,1,0,""
"./vendor/turbo-stream-v2/flatten.ts","flatten",12,"119,119",13,"119,16,20",,77,6,13,2,10,,1,0,""
"./vendor/turbo-stream-v2/turbo-stream.ts","turbo-stream",12,"119,119",13,"119,16,20",,78,6,13,2,0,,1,0,""
"./vendor/turbo-stream-v2/unflatten.ts","unflatten",12,"119,119",13,"119,16,20",,79,6,13,2,1,,1,0,""
"./vendor/turbo-stream-v2/utils.ts","utils",12,"119,119",13,"119,16,20",,80,6,13,2,18,,47,0,""
"./cli.ts","cli",13,"120,120",14,"120,17,16",,81,9,14,0,18,,0,27,""
"./defineRoutes.ts","defineRoutes",14,"122,122",15,"122,21,8",,82,10,15,1,15,,2,0,""
"./manifest.ts","manifest",14,"122,122",15,"122,21,8",,83,10,15,1,11,,4,0,""
"./normalizeSlashes.ts","normalizeSlashes",14,"122,122",15,"122,21,8",,84,10,15,1,17,,1,3,""
"./flatRoutes.ts","flatRoutes",15,"126,126",16,"126,18,17",,85,11,16,2,0,,1,15,""
"./index.ts","react-router-fs-routes",15,"126,126",16,"126,18,17",,86,11,16,2,13,,0,5,""
"./manifest.ts","manifest",15,"126,126",16,"126,18,17",,87,11,16,2,19,,3,0,""
"./normalizeSlashes.ts","normalizeSlashes",15,"126,126",16,"126,18,17",,88,11,16,2,5,,2,3,""
"./worker.ts","worker",16,"128,128",17,"128,19,18",,89,12,17,0,2,,5,18,""
"./sessions/workersKVStorage.ts","workersKVStorage",17,"129,129",18,"129,20,7",,90,13,18,0,16,,1,5,""
