"dependencyWeight","fileDistance","commitCount","updateCommitMinConfidence","updateCommitSupport","updateCommitLift","updateCommitJaccardSimilarity","Source Cypher File: domains/git-history/queries/statistics/List_pairwise_changed_files_with_dependencies.cypher"
5,,4,0.16,0.0012804097311139564,2.192280701754386,0.01606425702811245,""
10,,3,0.07317073170731707,0.0009603072983354673,1.0025673940949935,0.011278195488721804,""
10,,9,0.14285714285714285,0.002880921895006402,1.957393483709273,0.031914893617021274,""
15,,3,0.15,0.0009603072983354673,5.512941176470588,0.029411764705882353,""
15,,9,0.0703125,0.002880921895006402,0.9634046052631579,0.025936599423631124,""
15,,9,0.36,0.002880921895006402,37.48800000000001,0.1956521739130435,""
30,,3,0.13636363636363635,0.0009603072983354673,1.8684210526315788,0.012145748987854251,""
30,,3,0.07317073170731707,0.0009603072983354673,1.0343229224147445,0.011583011583011582,""
30,,9,0.36,0.002880921895006402,8.78625,0.0625,""
45,,3,0.058823529411764705,0.0009603072983354673,2.916900093370682,0.02702702702702703,""
50,,44,0.36065573770491804,0.014084507042253521,4.941616335921772,0.1437908496732026,""
55,,9,0.17647058823529413,0.002880921895006402,2.4179566563467487,0.03333333333333333,""
64,,3,0.23076923076923078,0.0009603072983354673,3.1619433198380564,0.012605042016806723,""
90,,4,0.3076923076923077,0.0012804097311139564,12.323471400394478,0.04597701149425287,""
90,,6,0.07692307692307693,0.0019206145966709346,1.0539811066126854,0.02,""
105,,21,0.24705882352941178,0.006722151088348271,6.029779411764705,0.109375,""
108,,12,0.19047619047619047,0.0038412291933418692,3.9936081815276445,0.06,""
110,,20,0.09049773755656108,0.006402048655569782,1.2399777724855126,0.046620046620046623,""
120,,3,0.75,0.0009603072983354673,80.79310344827586,0.1,""
120,,4,0.36363636363636365,0.0012804097311139564,18.933333333333337,0.05970149253731343,""
120,,5,0.21739130434782608,0.0016005121638924455,15.793731041456015,0.08196721311475409,""
120,,6,0.24,0.0019206145966709346,2.906046511627907,0.021660649819494584,""
120,,8,0.06557377049180328,0.002560819462227913,0.9269342036940882,0.023880597014925373,""
180,,5,0.040983606557377046,0.0016005121638924455,0.8592804488942679,0.018796992481203006,""
225,,4,0.16,0.0012804097311139564,9.80078431372549,0.05555555555555555,""
230,,19,0.12751677852348994,0.006081946222791294,1.7472035794183443,0.05307262569832402,""
240,,3,0.23076923076923078,0.0009603072983354673,7.137852246763138,0.02702702702702703,""
240,,4,0.10256410256410256,0.0012804097311139564,6.6752136752136755,0.04819277108433735,""
240,,7,0.14583333333333334,0.002240717029449424,4.510726072607261,0.04929577464788732,""
240,,7,0.2916666666666667,0.002240717029449424,15.186111111111112,0.09090909090909091,""
285,,5,0.09803921568627451,0.0016005121638924455,2.055533622845111,0.02564102564102564,""
441,,10,0.15873015873015872,0.003201024327784891,2.243769302592832,0.0364963503649635,""
600,,9,0.34615384615384615,0.002880921895006402,4.191413237924866,0.03272727272727273,""
688,,3,0.08571428571428572,0.0009603072983354673,5.578571428571428,0.0375,""
840,,9,0.2571428571428571,0.002880921895006402,3.1136212624584716,0.03169014084507042,""
960,,3,0.10344827586206896,0.0009603072983354673,3.1997268692386474,0.023622047244094488,""
10812,,35,0.2348993288590604,0.01120358514724712,3.320477390749795,0.1044776119402985,""
,,4,0.19047619047619047,0.0012804097311139564,1.9509758001561281,0.012422360248447204,""
,,33,0.14163090128755365,0.01056338028169014,0.6258202766935186,0.03638368246968027,""
,,35,0.15151515151515152,0.01120358514724712,0.6694955209806696,0.03875968992248062,""
,,35,0.15151515151515152,0.01120358514724712,2.0141843971631204,0.08120649651972157,""
,,36,0.1565217391304348,0.011523687580025609,1.6031931575196008,0.07214428857715431,""
,,36,0.15319148936170213,0.011523687580025609,1.5690826648064178,0.07142857142857142,""
,,37,0.12131147540983607,0.011843790012804098,0.5360354302409164,0.03794871794871795,""
,,37,0.16017316017316016,0.011843790012804098,2.1292806484295843,0.08624708624708624,""
,,350,0.5247376311844077,0.11203585147247119,2.318642658868586,0.341796875,""
