"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"/axon-update-5.0.2.jar","axon-update-5.0.2",0,"9",0,"1",,0,0,2,0,1,1,""
"/axon-common-5.0.2.jar","axon-common-5.0.2",0,"9",1,"9",,0,0,5,1,10,0,""
"/axon-test-5.0.2.jar","axon-test-5.0.2",0,"9",1,"9",,0,0,4,0,1,3,""
"/axon-metrics-micrometer-5.0.2.jar","axon-metrics-micrometer-5.0.2",0,"9",1,"9",,0,0,2,0,0,2,""
"/axon-server-connector-5.0.2.jar","axon-server-connector-5.0.2",0,"9",1,"9",,0,0,5,0,1,4,""
"/axon-modelling-5.0.2.jar","axon-modelling-5.0.2",0,"9",1,"9",,0,0,5,4,2,3,""
"/axon-spring-boot-autoconfigure-5.0.2.jar","axon-spring-boot-autoconfigure-5.0.2",0,"9",0,"1",,0,0,5,4,0,7,""
"/axon-eventsourcing-5.0.2.jar","axon-eventsourcing-5.0.2",0,"9",1,"9",,0,0,5,3,3,4,""
"/axon-conversion-5.0.2.jar","axon-conversion-5.0.2",0,"9",0,"1",,0,0,5,0,4,1,""
"/axon-messaging-5.0.2.jar","axon-messaging-5.0.2",0,"9",1,"9",,0,0,5,2,7,2,""
"/axon-tracing-opentelemetry-5.0.2.jar","axon-tracing-opentelemetry-5.0.2",0,"9",1,"9",,0,0,2,4,0,2,""
