"communityId","conductance","modularity","memberCount","someMemberNamesShort","someMemberNames","Source Cypher File: Community_Detection/Community_Detection_9_Community_Metrics.cypher"
-1,0,0,369,"AxonTestPhase$Then$Event,AxonTestPhase$When$Event,AxonTestPhase$Then$Message,IgnoreField,AxonTestWhen,AxonTestPhase$Given,Matchers,AxonTestThenEvent,RecordingEventStore","org.axonframework.test.fixture.AxonTestPhase$Then$Event,org.axonframework.test.fixture.AxonTestPhase$When$Event,org.axonframework.test.fixture.AxonTestPhase$Then$Message,org.axonframework.test.matchers.IgnoreField,org.axonframework.test.fixture.AxonTestWhen,org.axonframework.test.fixture.AxonTestPhase$Given,org.axonframework.test.matchers.Matchers,org.axonframework.test.fixture.AxonTestThenEvent,org.axonframework.test.fixture.RecordingEventStore",""
1,1,-3.2849333400276255e-06,5,"DefaultMessageMonitorRegistry$4,DefaultMessageMonitorRegistry$5,SequentialPerAggregatePolicy,TagAndTypeFilteredEventCriteria,InjectEntityParameterResolver","org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry$4,org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry$5,org.axonframework.messaging.eventhandling.sequencing.SequentialPerAggregatePolicy,org.axonframework.messaging.eventstreaming.TagAndTypeFilteredEventCriteria,org.axonframework.modelling.annotation.InjectEntityParameterResolver",""
7,0.7636887608069164,0.00204242071205336,17,"DistributedCommandBusProperties,DistributedCommandBusProperties$JGroupsProperties,DistributedCommandBusProperties$SpringCloudProperties,DistributedCommandBusProperties$JGroupsProperties$Gossip,MessageMonitor$MonitorCallback,UnsupportedHandlerException,EventCriteria,QueryUpdateEmitterParameterResolverFactory,MetadataValue","org.axonframework.extension.springboot.DistributedCommandBusProperties,org.axonframework.extension.springboot.DistributedCommandBusProperties$JGroupsProperties,org.axonframework.extension.springboot.DistributedCommandBusProperties$SpringCloudProperties,org.axonframework.extension.springboot.DistributedCommandBusProperties$JGroupsProperties$Gossip,org.axonframework.messaging.monitoring.MessageMonitor$MonitorCallback,org.axonframework.messaging.core.annotation.UnsupportedHandlerException,org.axonframework.messaging.eventstreaming.EventCriteria,org.axonframework.messaging.queryhandling.QueryUpdateEmitterParameterResolverFactory,org.axonframework.messaging.core.annotation.MetadataValue",""
8,0.5164835164835165,0.0011336955239157748,10,"CommandDispatcherParameterResolverFactory,CommandDispatcherParameterResolverFactory$1,ReplayContextParameterResolverFactory,FallbackSequencingPolicy,DefaultDispatchInterceptorRegistry$3,DefaultDispatchInterceptorRegistry$2,TypeReflectionUtils$VarMap$UnresolvedTypeVariableException,TypeReflectionUtils$VarMap,TypeReflectionUtils","org.axonframework.messaging.commandhandling.annotation.CommandDispatcherParameterResolverFactory,org.axonframework.messaging.commandhandling.annotation.CommandDispatcherParameterResolverFactory$1,org.axonframework.messaging.eventhandling.replay.annotation.ReplayContextParameterResolverFactory,org.axonframework.messaging.eventhandling.sequencing.FallbackSequencingPolicy,org.axonframework.messaging.core.interception.DefaultDispatchInterceptorRegistry$3,org.axonframework.messaging.core.interception.DefaultDispatchInterceptorRegistry$2,org.axonframework.common.TypeReflectionUtils$VarMap$UnresolvedTypeVariableException,org.axonframework.common.TypeReflectionUtils$VarMap,org.axonframework.common.TypeReflectionUtils",""
9,0.6692913385826772,0.002131675032480147,17,"CommandLineUsagePropertyProvider,HierarchicalUsagePropertyProvider,QueryHandler,GenericTaggedEventMessage,PriorityExecutorService,PriorityTaskSchedulers,Scheduler$ScheduledTask,Scheduler,Registration","org.axonframework.update.configuration.CommandLineUsagePropertyProvider,org.axonframework.update.configuration.HierarchicalUsagePropertyProvider,org.axonframework.messaging.queryhandling.annotation.QueryHandler,org.axonframework.eventsourcing.eventstore.GenericTaggedEventMessage,org.axonframework.axonserver.connector.util.PriorityExecutorService,org.axonframework.axonserver.connector.util.PriorityTaskSchedulers,org.axonframework.axonserver.connector.util.Scheduler$ScheduledTask,org.axonframework.axonserver.connector.util.Scheduler,org.axonframework.common.Registration",""
13,0.3475177304964539,0.0023687339229496386,7,"DefaultMessageMonitorRegistry$2,DefaultMessageMonitorRegistry$3,EntityIdResolutionException,PessimisticLockFactory$PubliclyOwnedReentrantLock,PessimisticLockFactory$DisposableLock,PessimisticLockFactory,LockAcquisitionFailedException","org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry$2,org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry$3,org.axonframework.modelling.EntityIdResolutionException,org.axonframework.common.lock.PessimisticLockFactory$PubliclyOwnedReentrantLock,org.axonframework.common.lock.PessimisticLockFactory$DisposableLock,org.axonframework.common.lock.PessimisticLockFactory,org.axonframework.common.lock.LockAcquisitionFailedException",""
17,0.8564771668219944,0.003215520016974605,12,"InterceptorAutoConfiguration,AxonServerAutoConfiguration,MessageStream,CommandGateway,RetryingCommandBus,SequenceCachingEventHandlingComponent$SequenceIdentifiersCache,ConcatenatingMessageStream,MessageStreamResolverUtils,OnErrorContinueMessageStream","org.axonframework.extension.springboot.autoconfig.InterceptorAutoConfiguration,org.axonframework.extension.springboot.autoconfig.AxonServerAutoConfiguration,org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.commandhandling.gateway.CommandGateway,org.axonframework.messaging.commandhandling.retry.RetryingCommandBus,org.axonframework.messaging.eventhandling.processing.streaming.segmenting.SequenceCachingEventHandlingComponent$SequenceIdentifiersCache,org.axonframework.messaging.core.ConcatenatingMessageStream,org.axonframework.messaging.core.annotation.MessageStreamResolverUtils,org.axonframework.messaging.core.OnErrorContinueMessageStream",""
19,0.6571428571428571,0.0069838594545587815,28,"EventProcessorProperties$Mode,MessageMonitor,MessageDispatchInterceptor,CommandResult,ConvertingCommandGateway,ConvertingCommandGateway$ConvertingCommandResult,SequentialPolicy,SequencingPolicy,MethodSequencingPolicyEventHandlerDefinition","org.axonframework.extension.springboot.EventProcessorProperties$Mode,org.axonframework.messaging.monitoring.MessageMonitor,org.axonframework.messaging.core.MessageDispatchInterceptor,org.axonframework.messaging.commandhandling.gateway.CommandResult,org.axonframework.messaging.commandhandling.gateway.ConvertingCommandGateway,org.axonframework.messaging.commandhandling.gateway.ConvertingCommandGateway$ConvertingCommandResult,org.axonframework.messaging.eventhandling.sequencing.SequentialPolicy,org.axonframework.messaging.eventhandling.annotation.SequencingPolicy,org.axonframework.messaging.eventhandling.annotation.MethodSequencingPolicyEventHandlerDefinition",""
20,0.7368421052631579,0.002009403109618727,21,"AxonServerContainer,AxonServerTestContainerConnectionDetailsFactory$AxonServerContainerConnectionDetails,CommandDispatcher,MultiMessageMonitor$1,MultiMessageMonitor,MessageHandler,ContextAwareCommandDispatcher,HierarchicalSequencingPolicy,MethodSequencingPolicyEventHandlerDefinition$SequencingPolicyEventMessageHandlingMember","org.axonframework.test.server.AxonServerContainer,org.axonframework.extension.springboot.service.connection.AxonServerTestContainerConnectionDetailsFactory$AxonServerContainerConnectionDetails,org.axonframework.messaging.commandhandling.gateway.CommandDispatcher,org.axonframework.messaging.monitoring.MultiMessageMonitor$1,org.axonframework.messaging.monitoring.MultiMessageMonitor,org.axonframework.messaging.core.annotation.MessageHandler,org.axonframework.messaging.commandhandling.gateway.ContextAwareCommandDispatcher,org.axonframework.messaging.eventhandling.sequencing.HierarchicalSequencingPolicy,org.axonframework.messaging.eventhandling.annotation.MethodSequencingPolicyEventHandlerDefinition$SequencingPolicyEventMessageHandlingMember",""
21,0.3972602739726027,0.009963848410264287,6,"MethodEventHandlerDefinition,FullConcurrencyPolicy,Coordinator,Coordinator$Builder,Coordinator$CoordinationTask,EventCriteriaBuilder","org.axonframework.messaging.eventhandling.annotation.MethodEventHandlerDefinition,org.axonframework.messaging.eventhandling.sequencing.FullConcurrencyPolicy,org.axonframework.messaging.eventhandling.processing.streaming.pooled.Coordinator,org.axonframework.messaging.eventhandling.processing.streaming.pooled.Coordinator$Builder,org.axonframework.messaging.eventhandling.processing.streaming.pooled.Coordinator$CoordinationTask,org.axonframework.eventsourcing.annotation.EventCriteriaBuilder",""
