"artifactName","packageName","communityId","numberOfTypesInPackage","numberOfTypesInCommunity","numberOfTypes","Source Cypher File: Community_Detection/Type_communities_with_few_members_in_foreign_packages.cypher"
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling.gateway",1,2,139,1,""
"axon-messaging-5.0.2","org.axonframework.messaging.core",3,78,138,1,""
"axon-test-5.0.2","org.axonframework.test.fixture",3,31,138,1,""
"axon-conversion-5.0.2","org.axonframework.conversion",3,9,138,1,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.sequencing",3,9,138,1,""
"axon-common-5.0.2","org.axonframework.common.infra",3,8,138,1,""
"axon-common-5.0.2","org.axonframework.common.jpa",3,4,138,1,""
"axon-messaging-5.0.2","org.axonframework.messaging.core.conversion",3,2,138,1,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.conversion",3,2,138,1,""
"axon-test-5.0.2","org.axonframework.test.server",3,2,138,1,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.streaming.pooled",5,24,129,1,""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore.jpa",5,14,129,1,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.configuration",5,14,129,1,""
"axon-modelling-5.0.2","org.axonframework.modelling.annotation",5,10,129,1,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.sequencing",5,9,129,1,""
"axon-common-5.0.2","org.axonframework.common.util",5,6,129,1,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.replay",5,4,129,1,""
"axon-common-5.0.2","org.axonframework.common.annotation",5,3,129,1,""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling.gateway",5,2,129,1,""
"axon-messaging-5.0.2","org.axonframework.messaging.core",4,78,68,1,""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig",4,34,68,1,""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot",4,22,68,1,""
"axon-messaging-5.0.2","org.axonframework.messaging.core.unitofwork",4,15,68,1,""
"axon-messaging-5.0.2","org.axonframework.messaging.core",10,78,60,1,""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig",10,34,60,1,""
"axon-modelling-5.0.2","org.axonframework.modelling",10,16,60,1,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.streaming.segmenting",10,12,60,1,""
"axon-modelling-5.0.2","org.axonframework.modelling.annotation",10,10,60,1,""
"axon-common-5.0.2","org.axonframework.common.util",10,6,60,1,""
"axon-common-5.0.2","org.axonframework.common.annotation",10,3,60,1,""
"axon-common-5.0.2","org.axonframework.common.configuration",0,46,52,1,""
"axon-test-5.0.2","org.axonframework.test.util",0,11,52,1,""
"axon-messaging-5.0.2","org.axonframework.messaging.core.annotation",9,50,46,1,""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore",9,44,46,1,""
"axon-test-5.0.2","org.axonframework.test.matchers",9,23,46,1,""
"axon-messaging-5.0.2","org.axonframework.messaging.core.interception",9,19,46,1,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling",9,18,46,1,""
"axon-modelling-5.0.2","org.axonframework.modelling",9,16,46,1,""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore.jpa",9,14,46,1,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.replay",9,4,46,1,""
"axon-messaging-5.0.2","org.axonframework.messaging.core",17,78,43,1,""
"axon-common-5.0.2","org.axonframework.common",17,31,43,1,""
"axon-common-5.0.2","org.axonframework.common.annotation",7,3,35,1,""
"axon-common-5.0.2","org.axonframework.common.function",7,2,35,1,""
"axon-common-5.0.2","org.axonframework.common",8,31,14,1,""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector",8,27,14,1,""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig",16,34,6,1,""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling",6,18,179,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.distributed",6,10,179,2,""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.command",6,6,179,2,""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing",6,6,179,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.monitoring",6,6,179,2,""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig",2,34,149,2,""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.query",2,11,149,2,""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.annotation",2,10,149,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.streaming.token",2,8,149,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling",1,18,139,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling",1,18,139,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.annotation",1,18,139,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.annotation",1,12,139,2,""
"axon-conversion-5.0.2","org.axonframework.conversion",1,9,139,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.core.correlation",1,6,139,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.tracing",1,5,139,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.replay",1,4,139,2,""
"axon-common-5.0.2","org.axonframework.common",5,31,129,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.core.interception.annotation",5,11,129,2,""
"axon-test-5.0.2","org.axonframework.test",5,4,129,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventstreaming",4,16,68,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.streaming.segmenting",4,12,68,2,""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.util",4,7,68,2,""
"axon-common-5.0.2","org.axonframework.common.jpa",4,4,68,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.annotation",10,12,60,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling.annotation",10,7,60,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.core.configuration.reflection",10,3,60,2,""
"axon-test-5.0.2","org.axonframework.test",0,4,52,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling",9,22,46,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling",9,18,46,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.core.retry",9,13,46,2,""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.util",9,12,46,2,""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot",15,22,43,2,""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.util",17,12,43,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling.annotation",17,7,43,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.core",11,78,40,2,""
"axon-common-5.0.2","org.axonframework.common",11,31,40,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling",11,18,40,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.core.unitofwork",11,15,40,2,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing",11,3,40,2,""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot",7,22,35,2,""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig",14,34,13,2,""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.event",6,14,179,3,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling",2,18,149,3,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.sequencing",2,9,149,3,""
"axon-common-5.0.2","org.axonframework.common",1,31,139,3,""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector",1,27,139,3,""
"axon-messaging-5.0.2","org.axonframework.messaging.core.interception.annotation",1,11,139,3,""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling.annotation",1,7,139,3,""
"axon-test-5.0.2","org.axonframework.test.util",3,11,138,3,""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.annotation",3,10,138,3,""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.tracing",3,5,138,3,""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig",5,34,129,3,""
"axon-test-5.0.2","org.axonframework.test.fixture",5,31,129,3,""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling",5,22,129,3,""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.annotation",5,12,129,3,""
"axon-messaging-5.0.2","org.axonframework.messaging.tracing",10,12,60,3,""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.command",9,6,46,3,""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig",7,34,35,3,""
"axon-common-5.0.2","org.axonframework.common.jdbc",7,11,35,3,""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot",14,22,13,3,""
"axon-messaging-5.0.2","org.axonframework.messaging.core",6,78,179,4,""
"axon-common-5.0.2","org.axonframework.common",6,31,179,4,""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.query",6,11,179,4,""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.annotation",6,10,179,4,""
"axon-messaging-5.0.2","org.axonframework.messaging.core.correlation",6,6,179,4,""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.gateway",1,8,139,4,""
"axon-messaging-5.0.2","org.axonframework.messaging.monitoring",1,6,139,4,""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.gateway",5,8,129,4,""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing",5,6,129,4,""
"axon-messaging-5.0.2","org.axonframework.messaging.core.unitofwork.transaction",5,5,129,4,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.gateway",5,5,129,4,""
"axon-common-5.0.2","org.axonframework.common",4,31,68,4,""
"axon-common-5.0.2","org.axonframework.common.jdbc",4,11,68,4,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling",10,18,60,4,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.replay.annotation",10,10,60,4,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.sequencing",10,9,60,4,""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.query",9,11,46,4,""
"axon-common-5.0.2","org.axonframework.common.util",17,6,43,4,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.streaming.segmenting",11,12,40,4,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.streaming.segmenting",6,12,179,5,""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling",1,22,139,5,""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.annotation",3,12,138,5,""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore",5,44,129,5,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.replay.annotation",5,10,129,5,""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.annotation.reflection",5,6,129,5,""
"axon-common-5.0.2","org.axonframework.common",9,31,46,5,""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector",9,27,46,5,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.streaming.pooled",11,24,40,5,""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot",16,22,6,5,""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig",6,34,179,6,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.tracing",1,7,139,6,""
"axon-modelling-5.0.2","org.axonframework.modelling",3,16,138,6,""
"axon-messaging-5.0.2","org.axonframework.messaging.core",5,78,129,6,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling",5,18,129,6,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.streaming.token",4,8,68,6,""
"axon-messaging-5.0.2","org.axonframework.messaging.core.interception.annotation",10,11,60,6,""
"axon-messaging-5.0.2","org.axonframework.messaging.core",9,78,46,6,""
"axon-conversion-5.0.2","org.axonframework.conversion",15,9,43,6,""
"axon-test-5.0.2","org.axonframework.test.util",1,11,139,7,""
"axon-modelling-5.0.2","org.axonframework.modelling.annotation",3,10,138,7,""
"axon-modelling-5.0.2","org.axonframework.modelling",5,16,129,7,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.annotation",10,18,60,7,""
"axon-common-5.0.2","org.axonframework.common.infra",9,8,46,7,""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling.interception",17,8,43,7,""
"axon-common-5.0.2","org.axonframework.common",3,31,138,8,""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.distributed",3,10,138,8,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.annotation",5,18,129,8,""
"axon-messaging-5.0.2","org.axonframework.messaging.tracing",1,12,139,9,""
"axon-messaging-5.0.2","org.axonframework.messaging.core.retry",3,13,138,10,""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.event",2,14,149,11,""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling",17,22,43,11,""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore.jpa",2,14,149,12,""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling",3,18,138,12,""
"axon-messaging-5.0.2","org.axonframework.messaging.core.unitofwork",5,15,129,12,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.configuration",11,14,40,13,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventstreaming",2,16,149,14,""
"axon-messaging-5.0.2","org.axonframework.messaging.core.annotation",5,50,129,14,""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig",15,34,43,15,""
"axon-messaging-5.0.2","org.axonframework.messaging.core.interception",6,19,179,16,""
"axon-messaging-5.0.2","org.axonframework.messaging.core.annotation",10,50,60,17,""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector",6,27,179,18,""
"axon-messaging-5.0.2","org.axonframework.messaging.core",1,78,139,18,""
"axon-messaging-5.0.2","org.axonframework.messaging.core.annotation",1,50,139,18,""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.streaming.pooled",4,24,68,18,""
"axon-test-5.0.2","org.axonframework.test.matchers",0,23,52,21,""
"axon-test-5.0.2","org.axonframework.test.fixture",0,31,52,27,""
"axon-messaging-5.0.2","org.axonframework.messaging.core",2,78,149,38,""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore",2,44,149,38,""
"axon-common-5.0.2","org.axonframework.common.configuration",6,46,179,45,""
