"artifactName","artifactPackages","artifactTypes","artifactExternalPackages","artifactExternalCallingPackages","artifactExternalCallingPackagesRate","externalPackageName","numberOfPackages","numberOfTypes","packagesCallingExternalRate","typesCallingExternalRate","nameOfPackages","someTypeNames","Source Cypher File: External_Dependencies/External_package_usage_per_artifact_and_external_package.cypher"
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.boot.autoconfigure",3,28,33.33333333333333,31.81818181818182,"org.axonframework.springboot.autoconfig,org.axonframework.springboot.autoconfig.legacyjpa,org.axonframework.springboot.util","org.axonframework.springboot.autoconfig.AxonTracingAutoConfiguration,org.axonframework.springboot.autoconfig.InfraConfiguration,org.axonframework.springboot.autoconfig.InterceptorAutoConfiguration,org.axonframework.springboot.autoconfig.AvroSerializerAutoConfiguration,org.axonframework.springboot.autoconfig.XStreamAutoConfiguration,org.axonframework.springboot.autoconfig.CBORMapperAutoConfiguration,org.axonframework.springboot.autoconfig.AxonJobRunrAutoConfiguration,org.axonframework.springboot.autoconfig.EventProcessingAutoConfiguration,org.axonframework.springboot.autoconfig.SecurityAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.boot.autoconfigure.condition",3,41,33.33333333333333,46.59090909090909,"org.axonframework.springboot.autoconfig,org.axonframework.springboot.autoconfig.legacyjpa,org.axonframework.springboot.util","org.axonframework.springboot.autoconfig.AxonTracingAutoConfiguration,org.axonframework.springboot.autoconfig.InfraConfiguration,org.axonframework.springboot.autoconfig.InterceptorAutoConfiguration,org.axonframework.springboot.autoconfig.AvroSerializerAutoConfiguration,org.axonframework.springboot.autoconfig.XStreamAutoConfiguration,org.axonframework.springboot.autoconfig.XStreamAutoConfiguration$XStreamConfiguredCondition$MessagesXStreamCondition,org.axonframework.springboot.autoconfig.AvroSerializerAutoConfiguration$OnMissingDefaultSchemaStoreCondition$SchemaStoreIsMissingCondition,org.axonframework.springboot.autoconfig.CBORMapperAutoConfiguration,org.axonframework.springboot.autoconfig.AxonJobRunrAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.boot.context.properties",3,22,33.33333333333333,25.000000000000004,"org.axonframework.springboot,org.axonframework.springboot.autoconfig,org.axonframework.springboot.autoconfig.legacyjpa","org.axonframework.springboot.TimeoutProperties,org.axonframework.springboot.TracingProperties,org.axonframework.springboot.EventProcessorProperties,org.axonframework.springboot.TimeoutProperties$MessageHandlerTimeoutProperties,org.axonframework.springboot.SerializerProperties,org.axonframework.springboot.TokenStoreProperties,org.axonframework.springboot.TagsConfigurationProperties,org.axonframework.springboot.MetricsProperties,org.axonframework.springboot.TimeoutProperties$TransactionTimeoutProperties",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.context.annotation",3,36,33.33333333333333,40.909090909090914,"org.axonframework.springboot.autoconfig,org.axonframework.springboot.autoconfig.legacyjpa,org.axonframework.springboot.util","org.axonframework.springboot.autoconfig.AxonTracingAutoConfiguration,org.axonframework.springboot.autoconfig.InfraConfiguration,org.axonframework.springboot.autoconfig.InterceptorAutoConfiguration,org.axonframework.springboot.autoconfig.AvroSerializerAutoConfiguration,org.axonframework.springboot.autoconfig.XStreamAutoConfiguration,org.axonframework.springboot.autoconfig.CBORMapperAutoConfiguration,org.axonframework.springboot.autoconfig.AxonJobRunrAutoConfiguration,org.axonframework.springboot.autoconfig.EventProcessingAutoConfiguration,org.axonframework.springboot.autoconfig.SecurityAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"jakarta.persistence",2,3,22.22222222222222,3.409090909090909,"org.axonframework.springboot.autoconfig,org.axonframework.springboot.util.jpa","org.axonframework.springboot.autoconfig.JpaAutoConfiguration,org.axonframework.springboot.autoconfig.JpaEventStoreAutoConfiguration,org.axonframework.springboot.util.jpa.ContainerManagedEntityManagerProvider",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"javax.persistence",2,3,22.22222222222222,3.409090909090909,"org.axonframework.springboot.autoconfig.legacyjpa,org.axonframework.springboot.util.legacyjpa","org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxAutoConfiguration,org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxEventStoreAutoConfiguration,org.axonframework.springboot.util.legacyjpa.ContainerManagedEntityManagerProvider",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.beans.factory.annotation",2,10,22.22222222222222,11.363636363636365,"org.axonframework.springboot.autoconfig,org.axonframework.springboot.autoconfig.legacyjpa","org.axonframework.springboot.autoconfig.AxonJobRunrAutoConfiguration,org.axonframework.springboot.autoconfig.JpaAutoConfiguration,org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration,org.axonframework.springboot.autoconfig.AxonDbSchedulerAutoConfiguration,org.axonframework.springboot.autoconfig.AxonAutoConfiguration,org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration,org.axonframework.springboot.autoconfig.JdbcAutoConfiguration,org.axonframework.springboot.autoconfig.JpaEventStoreAutoConfiguration,org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.beans.factory.config",2,3,22.22222222222222,3.409090909090909,"org.axonframework.springboot.autoconfig,org.axonframework.springboot.util","org.axonframework.springboot.autoconfig.InfraConfiguration,org.axonframework.springboot.autoconfig.PersistentStreamMessageSourceRegistrar,org.axonframework.springboot.util.AbstractQualifiedBeanCondition",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.beans.factory.support",2,2,22.22222222222222,2.272727272727273,"org.axonframework.springboot.autoconfig,org.axonframework.springboot.util","org.axonframework.springboot.autoconfig.PersistentStreamMessageSourceRegistrar,org.axonframework.springboot.util.DefaultEntityRegistrar",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.boot.autoconfigure.orm.jpa",2,3,22.22222222222222,3.409090909090909,"org.axonframework.springboot.autoconfig,org.axonframework.springboot.autoconfig.legacyjpa","org.axonframework.springboot.autoconfig.JpaAutoConfiguration,org.axonframework.springboot.autoconfig.JpaEventStoreAutoConfiguration,org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.context",2,5,22.22222222222222,5.6818181818181825,"org.axonframework.springboot.autoconfig,org.axonframework.springboot.util","org.axonframework.springboot.autoconfig.XStreamAutoConfiguration,org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration,org.axonframework.springboot.autoconfig.AxonDbSchedulerAutoConfiguration,org.axonframework.springboot.autoconfig.AxonAutoConfiguration,org.axonframework.springboot.util.XStreamSecurityTypeUtility",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.core.annotation",2,4,22.22222222222222,4.545454545454546,"org.axonframework.springboot.autoconfig,org.axonframework.springboot.util","org.axonframework.springboot.autoconfig.InfraConfiguration,org.axonframework.springboot.util.OnMissingQualifiedBeanCondition,org.axonframework.springboot.util.OnQualifiedBeanCondition,org.axonframework.springboot.util.DefaultEntityRegistrar",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"com.codahale.metrics",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.MetricsAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"com.fasterxml.jackson.databind",1,2,11.11111111111111,2.272727272727273,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.ObjectMapperAutoConfiguration,org.axonframework.springboot.autoconfig.AxonAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"com.fasterxml.jackson.dataformat.cbor.databind",1,2,11.11111111111111,2.272727272727273,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.CBORMapperAutoConfiguration,org.axonframework.springboot.autoconfig.AxonAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"com.github.kagkarlsson.scheduler",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AxonDbSchedulerAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"com.github.kagkarlsson.scheduler.task",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AxonDbSchedulerAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"com.thoughtworks.xstream",1,2,11.11111111111111,2.272727272727273,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.XStreamAutoConfiguration,org.axonframework.springboot.autoconfig.AxonAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"io.axoniq.axonserver.connector.event",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.PersistentStreamMessageSourceRegistrar",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"io.axoniq.axonserver.connector.impl",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.PersistentStreamMessageSourceRegistrar",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"io.micrometer.core.instrument",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.MicrometerMetricsAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"io.micrometer.core.instrument.simple",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.MicrometerMetricsAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.apache.avro.message",1,3,11.11111111111111,3.409090909090909,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AvroSerializerAutoConfiguration,org.axonframework.springboot.autoconfig.AvroSerializerAutoConfiguration$OnMissingDefaultSchemaStoreCondition$SchemaStoreIsMissingCondition,org.axonframework.springboot.autoconfig.AxonAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.axonframework.metrics",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.MetricsAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.axonframework.micrometer",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.MicrometerMetricsAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.axonframework.spring",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.util","org.axonframework.springboot.util.AbstractQualifiedBeanCondition",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.axonframework.spring.authorization",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.SecurityAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.axonframework.spring.config",1,2,11.11111111111111,2.272727272727273,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.InfraConfiguration,org.axonframework.springboot.autoconfig.InterceptorAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.axonframework.spring.config.annotation",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.InfraConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.axonframework.spring.eventsourcing",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AxonAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.axonframework.spring.jdbc",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.JdbcAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.axonframework.spring.messaging.unitofwork",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.TransactionAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.axonframework.spring.saga",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.InfraConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.axonframework.spring.serialization.avro",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AvroSerializerAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.jetbrains.annotations",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AxonTimeoutAutoConfiguration$AxonTimeoutConfigurerModule",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.jobrunr.scheduling",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AxonJobRunrAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.beans",1,2,11.11111111111111,2.272727272727273,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration,org.axonframework.springboot.autoconfig.PersistentStreamMessageSourceRegistrar",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.beans.factory",1,4,11.11111111111111,4.545454545454546,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.InfraConfiguration,org.axonframework.springboot.autoconfig.InterceptorAutoConfiguration,org.axonframework.springboot.autoconfig.AvroSerializerAutoConfiguration,org.axonframework.springboot.autoconfig.AxonAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.boot.autoconfigure.service.connection",1,3,11.11111111111111,3.409090909090909,"org.axonframework.springboot.service.connection","org.axonframework.springboot.service.connection.AxonServerTestContainerConnectionDetailsFactory,org.axonframework.springboot.service.connection.AxonServerConnectionDetails,org.axonframework.springboot.service.connection.AxonServerDockerComposeConnectionDetailsFactory",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.boot.context.properties.bind",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.PersistentStreamMessageSourceRegistrar",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.boot.docker.compose.core",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.service.connection","org.axonframework.springboot.service.connection.AxonServerDockerComposeConnectionDetailsFactory",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.boot.docker.compose.service.connection",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.service.connection","org.axonframework.springboot.service.connection.AxonServerDockerComposeConnectionDetailsFactory",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.boot.testcontainers.service.connection",1,2,11.11111111111111,2.272727272727273,"org.axonframework.springboot.service.connection","org.axonframework.springboot.service.connection.AxonServerTestContainerConnectionDetailsFactory,org.axonframework.springboot.service.connection.AxonServerTestContainerConnectionDetailsFactory$AxonServerContainerConnectionDetails",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.core.env",1,2,11.11111111111111,2.272727272727273,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration,org.axonframework.springboot.autoconfig.PersistentStreamMessageSourceRegistrar",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.core.io",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AvroSerializerAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.core.type",1,2,11.11111111111111,2.272727272727273,"org.axonframework.springboot.util","org.axonframework.springboot.util.AbstractQualifiedBeanCondition,org.axonframework.springboot.util.DefaultEntityRegistrar",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.lang",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.transaction",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.TransactionAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.0",9,88,52,9,100,"org.springframework.util",1,1,11.11111111111111,1.1363636363636365,"org.axonframework.springboot.util","org.axonframework.springboot.util.AbstractQualifiedBeanCondition",""
"axon-tracing-opentelemetry-4.11.0",1,5,6,1,100,"io.opentelemetry.api",1,1,100,20,"org.axonframework.tracing.opentelemetry","org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder",""
"axon-tracing-opentelemetry-4.11.0",1,5,6,1,100,"io.opentelemetry.api.trace",1,3,100,60,"org.axonframework.tracing.opentelemetry","org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder,org.axonframework.tracing.opentelemetry.OpenTelemetrySpan,org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory",""
"axon-tracing-opentelemetry-4.11.0",1,5,6,1,100,"io.opentelemetry.context",1,2,100,40,"org.axonframework.tracing.opentelemetry","org.axonframework.tracing.opentelemetry.OpenTelemetrySpan,org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory",""
"axon-tracing-opentelemetry-4.11.0",1,5,6,1,100,"io.opentelemetry.context.propagation",1,4,100,80,"org.axonframework.tracing.opentelemetry","org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder,org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory,org.axonframework.tracing.opentelemetry.MetadataContextSetter,org.axonframework.tracing.opentelemetry.MetadataContextGetter",""
"axon-tracing-opentelemetry-4.11.0",1,5,6,1,100,"javax.annotation",1,3,100,60,"org.axonframework.tracing.opentelemetry","org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder,org.axonframework.tracing.opentelemetry.MetadataContextSetter,org.axonframework.tracing.opentelemetry.MetadataContextGetter",""
"axon-tracing-opentelemetry-4.11.0",1,5,6,1,100,"org.slf4j",1,1,100,20,"org.axonframework.tracing.opentelemetry","org.axonframework.tracing.opentelemetry.OpenTelemetrySpan",""
"axon-server-connector-4.11.0",11,142,26,10,90.91,"org.slf4j",9,25,81.81818181818183,17.6056338028169,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.processor,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.heartbeat,org.axonframework.axonserver.connector.heartbeat.source,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription,org.axonframework.axonserver.connector.event.axon,org.axonframework.axonserver.connector.command","org.axonframework.axonserver.connector.ServerConnectorConfigurerModule,org.axonframework.axonserver.connector.processor.EventProcessorControlService$AxonProcessorInstructionHandler,org.axonframework.axonserver.connector.processor.EventProcessorControlService,org.axonframework.axonserver.connector.util.FlowControllingStreamObserver,org.axonframework.axonserver.connector.util.GrpcMessageSizeInterceptor$1,org.axonframework.axonserver.connector.util.ResubscribableStreamObserver,org.axonframework.axonserver.connector.util.GrpcMessageSizeInterceptor$1$1,org.axonframework.axonserver.connector.util.GrpcMessageSizeInterceptor,org.axonframework.axonserver.connector.heartbeat.HeartbeatMonitor",""
"axon-server-connector-4.11.0",11,142,26,10,90.91,"javax.annotation",8,21,72.72727272727273,14.788732394366196,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.processor,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.heartbeat,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription,org.axonframework.axonserver.connector.event.axon,org.axonframework.axonserver.connector.command","org.axonframework.axonserver.connector.ServerConnectorConfigurerModule,org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.axonserver.connector.processor.EventProcessorControlService,org.axonframework.axonserver.connector.util.PriorityExecutorService,org.axonframework.axonserver.connector.heartbeat.HeartbeatMonitor,org.axonframework.axonserver.connector.query.AxonServerQueryBus,org.axonframework.axonserver.connector.query.AxonServerQueryBus$Builder,org.axonframework.axonserver.connector.query.GrpcBackedResponseMessage,org.axonframework.axonserver.connector.query.GrpcBackedQueryMessage",""
"axon-server-connector-4.11.0",11,142,26,10,90.91,"io.axoniq.axonserver.grpc",7,30,63.63636363636364,21.12676056338028,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription,org.axonframework.axonserver.connector.event.util,org.axonframework.axonserver.connector.event.axon,org.axonframework.axonserver.connector.command","org.axonframework.axonserver.connector.DefaultInstructionAckSource,org.axonframework.axonserver.connector.ErrorCode$ExceptionBuilder,org.axonframework.axonserver.connector.AxonServerException,org.axonframework.axonserver.connector.ErrorCode,org.axonframework.axonserver.connector.InstructionAckSource,org.axonframework.axonserver.connector.util.GrpcMetaDataConverter$1,org.axonframework.axonserver.connector.util.ProcessingInstructionHelper,org.axonframework.axonserver.connector.util.FlowControllingStreamObserver,org.axonframework.axonserver.connector.util.GrpcObjectSerializer",""
