"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityStronglyConnectedComponentId",0,31,"react-router-7.18.3/dom-export,react-router-7.18.3/react-router,react-router-7.18.3/context,react-router-7.18.3/errors,react-router-7.18.3/dom,react-router-7.18.3/entry,react-router-7.18.3/fog-of-war,react-router-7.18.3/routeModules,react-router-7.18.3/history,react-router-7.18.3/instrumentation,react-router-7.18.3/links,react-router-7.18.3/navigation,react-router-7.18.3/router,react-router-7.18.3/utils,react-router-7.18.3/server,react-router-7.18.3/build,react-router-7.18.3/cookies,react-router-7.18.3/data,react-router-7.18.3/headers,react-router-7.18.3/mode,react-router-7.18.3/routeMatching,react-router-7.18.3/routes,react-router-7.18.3/serverHandoff,react-router-7.18.3/sessions,react-router-7.18.3/single-fetch,react-router-7.18.3/urls,react-router-7.18.3/cookieStorage,react-router-7.18.3/memoryStorage,react-router-7.18.3/route-data,react-router-7.18.3/turbo-stream,react-router-7.18.3/unflatten","dom-export,react-router,context,errors,dom,entry,fog-of-war,routeModules,history,instrumentation,links,navigation,router,utils,server,build,cookies,data,headers,mode,routeMatching,routes,serverHandoff,sessions,single-fetch,urls,cookieStorage,memoryStorage,route-data,turbo-stream,unflatten",""
"communityStronglyConnectedComponentId",1,1,"react-router-7.18.3/tsup","tsup",""
"communityStronglyConnectedComponentId",2,1,"react-router-7.18.3/tsup","tsup",""
"communityStronglyConnectedComponentId",3,1,"react-router-7.18.3/actions","actions",""
"communityStronglyConnectedComponentId",4,1,"react-router-7.18.3/href","href",""
"communityStronglyConnectedComponentId",5,1,"react-router-7.18.3/links","links",""
"communityStronglyConnectedComponentId",6,1,"react-router-7.18.3/markup","markup",""
"communityStronglyConnectedComponentId",7,1,"react-router-7.18.3/url","url",""
"communityStronglyConnectedComponentId",8,1,"react-router-7.18.3/browser","browser",""
"communityStronglyConnectedComponentId",9,1,"react-router-7.18.3/crypto","crypto",""
"communityStronglyConnectedComponentId",10,1,"react-router-7.18.3/dev","dev",""
"communityStronglyConnectedComponentId",11,1,"react-router-7.18.3/warnings","warnings",""
"communityStronglyConnectedComponentId",12,1,"react-router-7.18.3/future","future",""
"communityStronglyConnectedComponentId",13,1,"react-router-7.18.3/register","register",""
"communityStronglyConnectedComponentId",14,1,"react-router-7.18.3/route-module-annotations","route-module-annotations",""
"communityStronglyConnectedComponentId",15,1,"react-router-7.18.3/route-module","route-module",""
"communityStronglyConnectedComponentId",16,1,"react-router-7.18.3/serializes-to","serializes-to",""
"communityStronglyConnectedComponentId",17,1,"react-router-7.18.3/utils","utils",""
"communityStronglyConnectedComponentId",18,1,"react-router-7.18.3/flatten","flatten",""
"communityStronglyConnectedComponentId",19,1,"react-router-7.18.3/utils","utils",""
"communityStronglyConnectedComponentId",20,1,"react-router-7.18.3/defineRoutes","defineRoutes",""
"communityStronglyConnectedComponentId",21,1,"react-router-7.18.3/manifest","manifest",""
"communityStronglyConnectedComponentId",22,1,"react-router-7.18.3/normalizeSlashes","normalizeSlashes",""
"communityStronglyConnectedComponentId",23,1,"react-router-7.18.3/cli","cli",""
"communityStronglyConnectedComponentId",24,2,"react-router-7.18.3/react-router-express,react-router-7.18.3/server","react-router-express,server",""
"communityStronglyConnectedComponentId",25,1,"react-router-7.18.3/flatRoutes","flatRoutes",""
"communityStronglyConnectedComponentId",26,1,"react-router-7.18.3/react-router-fs-routes","react-router-fs-routes",""
"communityStronglyConnectedComponentId",27,1,"react-router-7.18.3/manifest","manifest",""
"communityStronglyConnectedComponentId",28,1,"react-router-7.18.3/normalizeSlashes","normalizeSlashes",""
"communityStronglyConnectedComponentId",29,1,"react-router-7.18.3/cli","cli",""
"communityStronglyConnectedComponentId",30,1,"react-router-7.18.3/copy-template","copy-template",""
"communityStronglyConnectedComponentId",31,1,"react-router-7.18.3/create-react-router","create-react-router",""
"communityStronglyConnectedComponentId",32,1,"react-router-7.18.3/loading-indicator","loading-indicator",""
"communityStronglyConnectedComponentId",33,1,"react-router-7.18.3/prompt","prompt",""
"communityStronglyConnectedComponentId",34,1,"react-router-7.18.3/prompts-confirm","prompts-confirm",""
"communityStronglyConnectedComponentId",35,1,"react-router-7.18.3/prompts-multi-select","prompts-multi-select",""
"communityStronglyConnectedComponentId",36,1,"react-router-7.18.3/prompts-prompt-base","prompts-prompt-base",""
"communityStronglyConnectedComponentId",37,1,"react-router-7.18.3/prompts-select","prompts-select",""
"communityStronglyConnectedComponentId",38,1,"react-router-7.18.3/prompts-text","prompts-text",""
"communityStronglyConnectedComponentId",39,1,"react-router-7.18.3/utils","utils",""
"communityStronglyConnectedComponentId",40,1,"react-router-7.18.3/config","config",""
"communityStronglyConnectedComponentId",41,1,"react-router-7.18.3/manifest","manifest",""
"communityStronglyConnectedComponentId",42,1,"react-router-7.18.3/routes","routes",""
"communityStronglyConnectedComponentId",43,1,"react-router-7.18.3/commands","commands",""
"communityStronglyConnectedComponentId",44,1,"react-router-7.18.3/detectPackageManager","detectPackageManager",""
"communityStronglyConnectedComponentId",45,1,"react-router-7.18.3/run","run",""
"communityStronglyConnectedComponentId",46,1,"react-router-7.18.3/useJavascript","useJavascript",""
"communityStronglyConnectedComponentId",47,1,"react-router-7.18.3/format","format",""
"communityStronglyConnectedComponentId",48,1,"react-router-7.18.3/is-react-router-repo","is-react-router-repo",""
"communityStronglyConnectedComponentId",49,1,"react-router-7.18.3/context","context",""
"communityStronglyConnectedComponentId",50,1,"react-router-7.18.3/generate","generate",""
