"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"org.axonframework.messaging.core.Message","Message","centralityArticleRank",8.978342928599854,""
"org.axonframework.messaging.core.Context$ResourceKey","Context$ResourceKey","centralityArticleRank",7.4038749731333,""
"org.axonframework.messaging.core.unitofwork.ProcessingContext","ProcessingContext","centralityArticleRank",7.180607352629667,""
"org.axonframework.common.TypeReference","TypeReference","centralityArticleRank",6.230648582059334,""
"org.axonframework.conversion.Converter","Converter","centralityArticleRank",4.536010027941139,""
"org.axonframework.messaging.core.MessageStream","MessageStream","centralityArticleRank",3.419016665191459,""
"org.axonframework.messaging.core.Context","Context","centralityArticleRank",3.263625625372985,""
"org.axonframework.messaging.eventhandling.EventMessage","EventMessage","centralityArticleRank",2.8155684917134627,""
"org.axonframework.common.configuration.Configuration","Configuration","centralityArticleRank",2.6912931121576653,""
"org.axonframework.messaging.core.MessageStream$Entry","MessageStream$Entry","centralityArticleRank",2.3517651412820593,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.TrackingToken","TrackingToken","centralityArticleRank",2.196192495524561,""
"org.axonframework.messaging.core.QualifiedName","QualifiedName","centralityArticleRank",2.1155104769107025,""
"org.axonframework.common.annotation.Internal","Internal","centralityArticleRank",1.9560752966417094,""
"org.axonframework.messaging.commandhandling.CommandMessage","CommandMessage","centralityArticleRank",1.7988330577836935,""
"org.axonframework.common.TypeReference$1","TypeReference$1","centralityArticleRank",1.634322049120877,""
"org.axonframework.common.TypeReference$2","TypeReference$2","centralityArticleRank",1.634322049120877,""
"org.axonframework.common.infra.DescribableComponent","DescribableComponent","centralityArticleRank",1.6292459864099784,""
"org.axonframework.common.AxonException","AxonException","centralityArticleRank",1.5558839820208314,""
"org.axonframework.common.infra.ComponentDescriptor","ComponentDescriptor","centralityArticleRank",1.5516578759268294,""
"org.axonframework.common.Assert","Assert","centralityArticleRank",1.44733560694746,""
"org.axonframework.common.AxonNonTransientException","AxonNonTransientException","centralityArticleRank",1.4261742523260348,""
"org.axonframework.messaging.core.annotation.MessageHandlingMember","MessageHandlingMember","centralityArticleRank",1.4234426456027782,""
"org.axonframework.messaging.core.MessageStream$Single","MessageStream$Single","centralityArticleRank",1.3377036153872626,""
"org.axonframework.messaging.core.MessageType","MessageType","centralityArticleRank",1.265091027568113,""
"org.axonframework.messaging.core.Metadata","Metadata","centralityArticleRank",1.2429894737866007,""
"org.axonframework.messaging.eventstreaming.EventCriteria","EventCriteria","centralityArticleRank",1.1795650591330178,""
"org.axonframework.common.AxonConfigurationException","AxonConfigurationException","centralityArticleRank",1.116220158739041,""
"org.axonframework.messaging.queryhandling.QueryMessage","QueryMessage","centralityArticleRank",1.0421247036033545,""
"org.axonframework.eventsourcing.eventstore.ConsistencyMarker","ConsistencyMarker","centralityArticleRank",1.0278111986619312,""
"org.axonframework.common.StringUtils","StringUtils","centralityArticleRank",1.019364303342809,""
"org.axonframework.messaging.eventstreaming.Tag","Tag","centralityArticleRank",0.9725663043681432,""
"org.axonframework.common.BuilderUtils","BuilderUtils","centralityArticleRank",0.9133115997499138,""
"org.axonframework.common.configuration.ComponentBuilder","ComponentBuilder","centralityArticleRank",0.9027975335374193,""
"org.axonframework.common.configuration.ComponentNotFoundException","ComponentNotFoundException","centralityArticleRank",0.89261914040463,""
"org.axonframework.messaging.core.annotation.ParameterResolver","ParameterResolver","centralityArticleRank",0.8886790150203379,""
"org.axonframework.messaging.core.annotation.ParameterResolverFactory","ParameterResolverFactory","centralityArticleRank",0.8860708739153107,""
"org.axonframework.messaging.tracing.Span","Span","centralityArticleRank",0.8682183563444391,""
"org.axonframework.conversion.ContentTypeConverter","ContentTypeConverter","centralityArticleRank",0.827195719493346,""
"org.axonframework.conversion.ConversionException","ConversionException","centralityArticleRank",0.815588264391853,""
"org.axonframework.messaging.core.unitofwork.ResourceOverridingProcessingContext","ResourceOverridingProcessingContext","centralityArticleRank",0.8055401259496278,""
"org.axonframework.messaging.core.MessageStream$Empty","MessageStream$Empty","centralityArticleRank",0.8038205328536242,""
"org.axonframework.messaging.commandhandling.CommandResultMessage","CommandResultMessage","centralityArticleRank",0.8002788151507025,""
"org.axonframework.common.configuration.ComponentRegistry","ComponentRegistry","centralityArticleRank",0.7898420107504729,""
"org.axonframework.common.configuration.Component$Identifier","Component$Identifier","centralityArticleRank",0.7706995758066244,""
"org.axonframework.common.ReflectionUtils","ReflectionUtils","centralityArticleRank",0.7577054083515729,""
"org.axonframework.messaging.monitoring.MessageMonitor$MonitorCallback","MessageMonitor$MonitorCallback","centralityArticleRank",0.7272100388736441,""
"org.axonframework.eventsourcing.eventstore.Position","Position","centralityArticleRank",0.6969991666025416,""
"org.axonframework.messaging.tracing.SpanScope","SpanScope","centralityArticleRank",0.6909431750909412,""
"org.axonframework.common.configuration.ComponentDefinition","ComponentDefinition","centralityArticleRank",0.6856346515135455,""
"org.axonframework.messaging.core.MessageTypeResolver","MessageTypeResolver","centralityArticleRank",0.6620094934235711,""
"org.axonframework.messaging.core.unitofwork.ProcessingLifecycle","ProcessingLifecycle","centralityArticleRank",0.650033513583806,""
"org.axonframework.messaging.eventhandling.processing.streaming.segmenting.Segment","Segment","centralityArticleRank",0.6402562630158765,""
"org.axonframework.messaging.core.timeout.TaskTimeoutSettings","TaskTimeoutSettings","centralityArticleRank",0.6344829888547595,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc.TokenSchema","TokenSchema","centralityArticleRank",0.6285358732065709,""
"org.axonframework.messaging.queryhandling.QueryResponseMessage","QueryResponseMessage","centralityArticleRank",0.623973117691144,""
"org.axonframework.common.caching.Cache$EntryListener","Cache$EntryListener","centralityArticleRank",0.6140069393555924,""
"org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$Phase","ProcessingLifecycle$Phase","centralityArticleRank",0.5908489123266837,""
"org.axonframework.modelling.entity.EntityMetamodel","EntityMetamodel","centralityArticleRank",0.5871597916361191,""
"org.axonframework.messaging.core.Metadata$MetadataCollector","Metadata$MetadataCollector","centralityArticleRank",0.5614266734871598,""
"org.axonframework.messaging.core.MessageHandlerInterceptor","MessageHandlerInterceptor","centralityArticleRank",0.5522163134063153,""
"org.axonframework.messaging.commandhandling.CommandHandler","CommandHandler","centralityArticleRank",0.5454982294295052,""
"org.axonframework.messaging.tracing.SpanFactory","SpanFactory","centralityArticleRank",0.545002445724182,""
"org.axonframework.messaging.core.ApplicationContext","ApplicationContext","centralityArticleRank",0.5428302295549537,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc.TokenSchema$Builder","TokenSchema$Builder","centralityArticleRank",0.5423027720852438,""
"org.axonframework.messaging.monitoring.MessageMonitor","MessageMonitor","centralityArticleRank",0.5422973259915619,""
"org.axonframework.common.AxonTransientException","AxonTransientException","centralityArticleRank",0.5379649686919059,""
"org.axonframework.modelling.repository.ManagedEntity","ManagedEntity","centralityArticleRank",0.5321244373459105,""
"org.axonframework.messaging.core.SimpleContext","SimpleContext","centralityArticleRank",0.5273239228216838,""
"org.axonframework.messaging.core.ResultMessage","ResultMessage","centralityArticleRank",0.5230586588729668,""
"org.axonframework.messaging.queryhandling.SubscriptionQueryUpdateMessage","SubscriptionQueryUpdateMessage","centralityArticleRank",0.5157273849268552,""
"org.axonframework.messaging.core.MessageDispatchInterceptor","MessageDispatchInterceptor","centralityArticleRank",0.5100035969340727,""
"org.axonframework.update.configuration.UsagePropertyProvider","UsagePropertyProvider","centralityArticleRank",0.509077248952008,""
"org.axonframework.messaging.core.sequencing.SequencingPolicy","SequencingPolicy","centralityArticleRank",0.5045528928465266,""
"org.axonframework.messaging.eventhandling.EventHandlingComponent","EventHandlingComponent","centralityArticleRank",0.49727095386586107,""
"org.axonframework.common.FutureUtils","FutureUtils","centralityArticleRank",0.495829134670816,""
"org.axonframework.messaging.core.SimpleEntry","SimpleEntry","centralityArticleRank",0.4908612790180842,""
"org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition","ComponentDefinition$IncompleteComponentDefinition","centralityArticleRank",0.47141329145257505,""
