"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"org.axonframework.messaging.core.unitofwork.ProcessingContext","ProcessingContext",0.5168665328389458,0.006066612485987071,227,5,""
"org.axonframework.messaging.core.Message","Message",0.427214963746341,0.03654314480131027,229,6,""
"org.axonframework.messaging.core.MessageStream","MessageStream",0.3468120885282333,0.03772226276680115,134,21,""
"org.axonframework.messaging.eventhandling.EventMessage","EventMessage",0.28374819270633567,0.021235432682527405,133,3,""
"org.axonframework.common.infra.ComponentDescriptor","ComponentDescriptor",0.22352958624087585,0,91,0,""
"org.axonframework.common.annotation.Internal","Internal",0.17725482469580098,0,128,0,""
"org.axonframework.messaging.core.MessageStream$Empty","MessageStream$Empty",0.1523062658484197,0.04219209048493269,49,5,""
"org.axonframework.messaging.commandhandling.CommandMessage","CommandMessage",0.14460469427239592,0.021235432682527405,74,3,""
"org.axonframework.messaging.core.QualifiedName","QualifiedName",0.14279792570264754,0.0031718578587263627,69,3,""
"org.axonframework.messaging.core.MessageType","MessageType",0.13403367795654855,0.008163529355828281,56,3,""
"org.axonframework.messaging.core.MessageStream$Single","MessageStream$Single",0.12089593741480292,0.037680614313812734,45,8,""
"org.axonframework.messaging.core.MessageStream$Entry","MessageStream$Entry",0.11727730179716796,0.0230511525371834,57,3,""
"org.axonframework.messaging.queryhandling.QueryMessage","QueryMessage",0.09410776040549904,0.021235432682527405,45,3,""
"org.axonframework.messaging.core.Context$ResourceKey","Context$ResourceKey",0.08973180707600185,0,49,0,""
"org.axonframework.messaging.core.MessageHandlerInterceptor","MessageHandlerInterceptor",0.0870900306960813,0.056103133397062306,34,4,""
"org.axonframework.common.configuration.Configuration","Configuration",0.08228679221454266,0.004776851585214266,99,3,""
"org.axonframework.messaging.commandhandling.CommandResultMessage","CommandResultMessage",0.08214342980877151,0.021572468319939576,37,4,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.TrackingToken","TrackingToken",0.0816891056769937,0.005319913111842825,56,4,""
"org.axonframework.common.infra.DescribableComponent","DescribableComponent",0.07602485898606594,0.009287038927701309,46,1,""
"org.axonframework.common.FutureUtils","FutureUtils",0.07442131176524623,0,42,0,""
"org.axonframework.messaging.core.MessageDispatchInterceptor","MessageDispatchInterceptor",0.07201321615822699,0.054779387849926336,31,4,""
"org.axonframework.messaging.core.annotation.MessageHandlingMember","MessageHandlingMember",0.06489433300648259,0.06099752459099132,38,4,""
"org.axonframework.messaging.core.MessageTypeResolver","MessageTypeResolver",0.06125994839693218,0.024674474342049415,31,4,""
"org.axonframework.messaging.core.MessageHandlerInterceptorChain","MessageHandlerInterceptorChain",0.059451804056289914,0.05363307461031245,19,3,""
"org.axonframework.messaging.queryhandling.QueryResponseMessage","QueryResponseMessage",0.05511963203361021,0.021572468319939576,29,4,""
"org.axonframework.messaging.core.Metadata","Metadata",0.05502401550358027,2.729160803116429e-57,40,1,""
"org.axonframework.messaging.core.unitofwork.UnitOfWorkFactory","UnitOfWorkFactory",0.052536060772303925,0.0015715646320356201,25,2,""
"org.axonframework.messaging.core.annotation.ParameterResolver","ParameterResolver",0.04971339429327105,0.021474381497439167,47,1,""
"org.axonframework.messaging.core.annotation.ParameterResolverFactory","ParameterResolverFactory",0.04916754802781148,0.002065454671097786,41,1,""
"org.axonframework.messaging.commandhandling.CommandHandler","CommandHandler",0.04889270877459987,0.036215715738737525,23,5,""
"org.axonframework.conversion.Converter","Converter",0.04706246835826635,0.003158623593190751,40,1,""
"org.axonframework.messaging.eventhandling.EventHandlingComponent","EventHandlingComponent",0.044103075766175524,0.04308842040779143,17,5,""
"org.axonframework.messaging.core.conversion.MessageConverter","MessageConverter",0.043766270564905535,0.019704921610418334,23,2,""
"org.axonframework.messaging.monitoring.MessageMonitor","MessageMonitor",0.04343415436968475,0.018941443869474616,26,2,""
