"rootProjectName","moduleName","numberOfElements","numberOfGitCommits","incomingDependencies","outgoingDependencies","Source Cypher File: Internal_Dependencies/List_all_Typescript_modules.cypher"
"react-router-6.28.1","react-router",7,252,0,17,""
"react-router-6.28.1","react-router-dom",63,423,0,156,""
"react-router-6.28.1","server",6,164,0,39,""
"react-router-6.28.1","react-router-native",17,154,0,24,""
