"projectName","shortCodeUnitName","codeUnitName","anomalyRank","anomalyScore","bridgeRank","outlierRank","degreeRank","topFeature1","topFeature2","topFeature3","topFeature1Score","topFeature2Score","topFeature3Score","Source Cypher File: domains/anomaly-detection/labels/AnomalyDetectionTopAnomalies.cypher"
"react-router","react-router","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.1/source/react-router-7.18.1/packages/react-router/index.ts",1,0.07539812772897936,7,0,1,"pageToArticleRankDifference","pageRank","incomingDependencies",-0.17360807084310353,-0.17174345414486653,-0.14596108497630736,""
"react-router","react-router","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.1/source/react-router-7.18.1/packages/react-router/index-react-server.ts",2,0.06779175709593643,5,0,5,"pageRank","pageToArticleRankDifference","articleRank",-0.18744356070231685,-0.17464294444381798,-0.12343524040123899,""
"react-router-dev","config","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.1/source/react-router-7.18.1/packages/react-router-dev/config.ts",3,0.04359510317144022,1,0,37,"pageToArticleRankDifference","topologicalComponentLayer","nodeEmbeddingPCA_8",-0.08888512756734479,-0.07765953713504231,-0.05966042035248518,""
"react-router-dev","routes","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.1/source/react-router-7.18.1/packages/react-router-dev/config/routes.ts",4,0.021174374351989433,3,0,9,"pageToArticleRankDifference","pageRank","articleRank",-0.18848672243478348,-0.18249923887631345,-0.09515092794419414,""
"react-router-dev","config","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.1/source/react-router-7.18.1/packages/react-router-dev/config/config.ts",5,0.017956222971484914,2,0,7,"pageToArticleRankDifference","nodeEmbeddingPCA_19","topologicalComponentLayer",-0.1445843991991675,-0.07774216002991582,-0.07112119087870498,""
"react-router","utils","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.1/source/react-router-7.18.1/packages/react-router/lib/router/utils.ts",6,0.01167039801190417,6,0,3,"pageRank","incomingDependencies","articleRank",-0.18465301348335392,-0.13626361504819576,-0.11566860862848827,""
"react-router-dev","routes","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.1/source/react-router-7.18.1/packages/react-router-dev/routes.ts",7,0.0005713961366453635,4,0,34,"pageToArticleRankDifference","pageRank","articleRank",-0.1880370601974951,-0.18219445089723277,-0.11025731520198823,""
