"projectName","shortCodeUnitName","codeUnitName","anomalyRank","anomalyScore","bridgeRank","outlierRank","degreeRank","topFeature1","topFeature2","topFeature3","topFeature1Score","topFeature2Score","topFeature3Score","Source Cypher File: domains/anomaly-detection/labels/AnomalyDetectionTopAnomalies.cypher"
"react-router-dev","config","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.0/source/react-router-7.18.0/packages/react-router-dev/config/config.ts",1,0.03475205334049891,3,0,7,"pageToArticleRankDifference","pageRank","nodeEmbeddingPCA_12",-0.19000832083824984,-0.07736080037183703,-0.07167291683052865,""
"react-router","react-router","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.0/source/react-router-7.18.0/packages/react-router/index.ts",2,0.025411336707542254,7,0,1,"pageToArticleRankDifference","articleRank","incomingDependencies",-0.18686307221674728,-0.15907038712058807,-0.12963320403304626,""
"react-router-dev","config","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.0/source/react-router-7.18.0/packages/react-router-dev/config.ts",3,0.009919909700331297,4,0,37,"pageToArticleRankDifference","pageRank","nodeEmbeddingPCA_5",-0.20343158709201897,-0.0825810096957926,-0.05087192264323229,""
"react-router","utils","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.0/source/react-router-7.18.0/packages/react-router/lib/router/utils.ts",4,0.006739862465588331,6,0,3,"pageToArticleRankDifference","articleRank","incomingDependencies",-0.19869448453289767,-0.15092841805819657,-0.11967341925198642,""
"react-router-express","server","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.0/source/react-router-7.18.0/packages/react-router-express/server.ts",5,0.005630900175748632,2,0,21,"pageToArticleRankDifference","nodeEmbeddingPCA_12","nodeEmbeddingPCA_13",-0.18892531222989936,-0.13104239639347467,-0.08447263214066199,""
"react-router","react-router","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.0/source/react-router-7.18.0/packages/react-router/index-react-server.ts",6,0.0018973086168977416,5,0,5,"pageToArticleRankDifference","articleRank","pageRank",-0.19943583751003777,-0.1535617296573203,-0.10069414941033791,""
"react-router-express","react-router-express","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.0/source/react-router-7.18.0/packages/react-router-express/index.ts",7,0.0008161909938484424,1,0,39,"pageToArticleRankDifference","nodeEmbeddingPCA_12","nodeEmbeddingPCA_13",-0.15021098126308863,-0.13657651921558936,-0.08674848053043444,""
